passing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,passing_yards,passing_yards_per_game,passing_completions,passing_attempts,completion_percentage,passing_touchdowns,interceptions_thrown,passer_rating,games_played,year,category
214,Kamden,Lopati,Kamden Lopati,/ut/salt-lake-city/west-panthers/athletes/kamden-lopati/football/stats/?careerid=ntr2d05tncdee,ntr2d05tncdee,QB,West,UT,3050,3050,305.0,171,256,0.668,25,4,133,10,2024,passing
215,Semaj,Beals,Semaj Beals,/pa/philadelphia/roman-catholic-cahillite/athletes/semaj-beals/football/stats/?careerid=2fmv4frqqck00,2fmv4frqqck00,QB,Roman Catholic,PA,3048,3048,277.1,196,347,0.565,36,3,117,11,2024,passing
216,Phoenix,Murphy,Phoenix Murphy,/ok/norman/norman-tigers/athletes/phoenix-murphy/football/stats/?careerid=ssi1djt1hh8ue,ssi1djt1hh8ue,QB,Norman,OK,3048,3048,277.1,181,295,0.614,36,12,119,11,2024,passing
217,Rich,Lucero jr.,Rich Lucero jr.,/az/chandler/hamilton-huskies/athletes/rich-lucero-jr/football/stats/?careerid=hto81hcoi6am6,hto81hcoi6am6,QB,Hamilton,AZ,3043,3043,253.6,212,341,0.622,32,5,116,12,2024,passing
218,Kj,Lacey,Kj Lacey,/al/saraland/saraland-spartans/athletes/kj-lacey/football/stats/?careerid=0navdgbv47n88,0navdgbv47n88,QB,Saraland,AL,3042,3042,253.5,185,299,0.619,40,7,126,12,2024,passing
219,Corin,Berry,Corin Berry,/ca/covina/charter-oak-chargers/athletes/corin-berry/football/stats/?careerid=b487idhlaulj3,b487idhlaulj3,QB,Charter Oak,CA,3034,3034,275.8,198,307,0.645,33,9,121,11,2024,passing
220,Deuce,Bailey,Deuce Bailey,/ky/bowling-green/bowling-green-purples/athletes/deuce-bailey/football/stats/?careerid=n942f8icbpi99,n942f8icbpi99,QB,Bowling Green,KY,3033,3033,216.6,193,293,0.659,45,8,128,14,2024,passing
221,Kohein,Jergenson,Kohein Jergenson,/tx/conroe/northside-lions-sports-association-lions/athletes/kohein-jergenson/football/stats/?careerid=lbvdok070mlaa,lbvdok070mlaa,QB,Northside Lions Sports Association,TX,3033,3033,252.8,183,313,0.585,32,9,113,12,2024,passing
222,Rashawn,Truell,Rashawn Truell,/ga/savannah/new-hampstead-phoenix/athletes/rashawn-truell/football/stats/?careerid=cou1t9bgnreue,cou1t9bgnreue,QB,New Hampstead,GA,3032,3032,336.9,189,321,0.589,31,8,112,9,2024,passing
223,Chaston,Ditta,Chaston Ditta,/tx/austin/lake-travis-cavaliers/athletes/chaston-ditta/football/stats/?careerid=ml5nn5g5j5488,ml5nn5g5j5488,QB,Lake Travis,TX,3029,3029,216.4,212,368,0.576,28,7,102,14,2024,passing
224,Bobby,Metzger,Bobby Metzger,/in/lafayette/lafayette-central-catholic-knights/athletes/bobby-metzger/football/stats/?careerid=um1tb84ufkp11,um1tb84ufkp11,,Lafayette Central Catholic,IN,3025,3025,252.1,210,315,0.667,36,12,120,12,2024,passing
225,Noah,Grubbs,Noah Grubbs,/fl/lake-mary/lake-mary-rams/athletes/noah-grubbs/football/stats/?careerid=cdcju94fbeg33,cdcju94fbeg33,QB,Lake Mary,FL,3024,3024,201.6,205,355,0.577,37,12,106,15,2024,passing
226,Noah,Visconti,Noah Visconti,/ca/valencia/trinity-classical-academy-knights/athletes/noah-visconti/football/stats/?careerid=h0mvhv8gjrlo8,h0mvhv8gjrlo8,QB,Trinity Classical Academy,CA,3023,3023,274.8,191,300,0.637,43,6,128,11,2024,passing
227,Shaker,Reisig,Shaker Reisig,/ok/jenks/jenks-trojans/athletes/shaker-reisig/football/stats/?careerid=27btqiogvp0g0,27btqiogvp0g0,QB,Union,OK,3019,3019,251.6,225,320,0.703,33,7,125,12,2024,passing
228,Xavier,Murray,Xavier Murray,/tn/white-house/white-house-heritage-patriots/athletes/xavier-murray/football/stats/?careerid=93kaeinijtrj3,93kaeinijtrj3,"QB, LS",White House-Heritage,TN,3016,3016,232.0,235,315,0.746,43,9,132,13,2024,passing
229,Gabe,Mcwilliams,Gabe Mcwilliams,/in/greenwood/center-grove-trojans/athletes/gabe-mcwilliams/football/stats/?careerid=sip9nb8828u44,sip9nb8828u44,QB,Center Grove,IN,3016,3016,232.0,204,325,0.628,25,18,96,13,2024,passing
230,Ashton,Walk,Ashton Walk,/pa/tyrone/tyrone-golden-eagles/athletes/ashton-walk/football/stats/?careerid=2uv4kefs7fem6,2uv4kefs7fem6,"CB, FS",Tyrone,PA,3014,3014,251.2,211,325,0.649,30,14,108,12,2024,passing
231,Stephen,Bailey,Stephen Bailey,/ct/west-hartford/kingswood-oxford-wyverns/athletes/stephen-bailey/football/stats/?careerid=66pc3kp1bchsc,66pc3kp1bchsc,QB,Kingswood Oxford,CT,3014,3014,301.4,192,291,0.66,29,10,119,10,2024,passing
232,Nick,Kubat,Nick Kubat,/co/fort-collins/fossil-ridge-sabercats/athletes/nick-kubat/football/stats/?careerid=i3f20k93kpmcc,i3f20k93kpmcc,QB,Fossil Ridge,CO,3013,3013,251.1,238,354,0.672,36,7,119,12,2024,passing
233,Noah,Vellaithambi,Noah Vellaithambi,/wv/hurricane/hurricane-redskins/athletes/noah-vellaithambi/football/stats/?careerid=ggd2cblcodt99,ggd2cblcodt99,"QB, FS",Hurricane,WV,3013,3013,231.8,178,295,0.603,36,9,122,13,2024,passing
234,Ryder,Lyons,Ryder Lyons,/ca/folsom/folsom-bulldogs/athletes/ryder-lyons/football/stats/?careerid=ufohkivpbcci2,ufohkivpbcci2,"QB, P",Folsom,CA,3011,3011,231.6,211,310,0.681,46,6,131,13,2024,passing
235,AJ,Bower,AJ Bower,/oh/galion/northmor-golden-knights/athletes/aj-bower/football/stats/?careerid=5a0vccohc6drb,5a0vccohc6drb,QB,Northmor,OH,3011,3011,200.7,165,237,0.696,38,6,141,15,2024,passing
236,Ryan,Gafford,Ryan Gafford,/tx/stephenville/stephenville-yellow-jackets-honeybees/athletes/ryan-gafford/football/stats/?careerid=i44srp2gnv7h1,i44srp2gnv7h1,QB,Stephenville,TX,3009,3009,214.9,202,292,0.692,39,6,134,14,2024,passing
237,CHAD,WARNER,CHAD WARNER,/tx/cibolo/steele-knights/athletes/chad-warner/football/stats/?careerid=ik5tg1ov5tuue,ik5tg1ov5tuue,,Steele,TX,3009,3009,250.8,158,197,0.802,40,1,158,12,2024,passing
238,Dominick,Martinez,Dominick Martinez,/tx/victoria/victoria-west-warriors/athletes/dominick-martinez/football/stats/?careerid=6r3h5tilumldd,6r3h5tilumldd,QB,Victoria West,TX,3007,3007,231.3,213,349,0.61,26,8,104,13,2024,passing
239,Camren,Phillips,Camren Phillips,/tx/dallas/life-oak-cliff-lions/athletes/camren-phillips/football/stats/?careerid=33lfs4i8333m6,33lfs4i8333m6,QB,Life Oak Cliff,TX,3007,3007,300.7,183,324,0.565,32,13,104,10,2024,passing
240,Jett,Lopez,Jett Lopez,/tx/amarillo/amarillo-sandies/athletes/jett-lopez/football/stats/?careerid=b3icc9k9m6btd,b3icc9k9m6btd,QB,Amarillo,TX,3004,3004,273.1,199,303,0.657,34,4,130,11,2024,passing
241,Sam,Schweinfurth,Sam Schweinfurth,/oh/sandusky/perkins-pirates/athletes/sam-schweinfurth/football/stats/?careerid=08mvv94pmvpm6,08mvv94pmvpm6,QB,Perkins,OH,3002,3002,187.6,183,270,0.678,40,6,135,16,2024,passing
242,Antonio,Casias,Antonio Casias,/az/glendale/cactus-cobras/athletes/antonio-casias/football/stats/?careerid=1bcunnqbsv6sc,1bcunnqbsv6sc,QB,Cactus,AZ,3001,3001,214.4,225,372,0.605,29,9,102,14,2024,passing
243,Ethan,Enriquez,Ethan Enriquez,/ca/porterville/porterville-panthers/athletes/ethan-enriquez/football/stats/?careerid=damvtss62kvm6,damvtss62kvm6,QB,Porterville,CA,3001,3001,250.1,184,275,0.669,33,9,129,12,2024,passing
244,Tre,Nye,Tre Nye,/ut/syracuse/syracuse-titans/athletes/tre-nye/football/stats/?careerid=q6o8vl9cd5233,q6o8vl9cd5233,QB,Northridge,UT,2999,2999,249.9,229,337,0.68,23,10,106,12,2024,passing
245,Cayson,Maupin,Cayson Maupin,/tx/sunnyvale/sunnyvale-raiders/athletes/cayson-maupin/football/stats/?careerid=eiugf85cn2qj3,eiugf85cn2qj3,QB,Sunnyvale,TX,2991,2991,230.1,176,308,0.571,41,5,123,13,2024,passing
246,Kellen,Creviston,Kellen Creviston,/il/jacksonville/routt-catholic-lutheran/athletes/kellen-creviston/football/stats/?careerid=fcg5sd2gq7622,fcg5sd2gq7622,"QB, FS",Routt Catholic/Lutheran,IL,2987,2987,298.7,190,301,0.631,31,16,108,10,2024,passing
247,Hudson,Humble,Hudson Humble,/tx/harker-heights/harker-heights-knights/athletes/hudson-humble/football/stats/?careerid=j658l52jk3lrb,j658l52jk3lrb,QB,Harker Heights,TX,2986,2986,271.5,230,290,0.793,38,8,139,11,2024,passing
248,Nate,Dahle,Nate Dahle,/ut/millville/ridgeline-riverhawks/athletes/nate-dahle/football/stats/?careerid=nce3kvd70mdl5,nce3kvd70mdl5,QB,Ridgeline,UT,2981,2981,229.3,176,280,0.629,29,5,126,13,2024,passing
249,Carson,Kirby,Carson Kirby,/ok/bixby/bixby-spartans/athletes/carson-kirby/football/stats/?careerid=t7ns6kq7a0vvf,t7ns6kq7a0vvf,"QB, LB",Bixby,OK,2976,2976,228.9,246,358,0.687,34,12,112,13,2024,passing
250,Marley,Alcantara,Marley Alcantara,/ca/pittsburg/pittsburg-pirates/athletes/marley-alcantara/football/stats/?careerid=6vhoovu4hps66,6vhoovu4hps66,QB,Pittsburg,CA,2974,2974,198.3,207,297,0.697,40,1,140,15,2024,passing
251,Ethan,Offing,Ethan Offing,/sc/irmo/dutch-fork-silver-foxes/athletes/ethan-offing/football/stats/?careerid=grhu1443ldp22,grhu1443ldp22,QB,Dutch Fork,SC,2974,2974,228.8,194,291,0.667,24,4,122,13,2024,passing
252,Cade,Corcoran,Cade Corcoran,/tx/college-station/college-station-cougars/athletes/cade-corcoran/football/stats/?careerid=5qf73q3uuleaa,5qf73q3uuleaa,QB,College Station,TX,2969,2969,228.4,223,318,0.701,41,1,138,13,2024,passing
253,Nate,Donavan,Nate Donavan,/wa/sumner/sumner-spartans/athletes/nate-donavan/football/stats/?careerid=i5v8dn9he15n7,i5v8dn9he15n7,QB,Sumner,WA,2968,2968,212.0,207,336,0.616,26,6,109,14,2024,passing
254,James,Perrone,James Perrone,/fl/miami/southridge-spartans/athletes/james-perrone/football/stats/?careerid=rvrvoq5kqk999,rvrvoq5kqk999,QB,Southridge,FL,2966,2966,197.7,212,364,0.582,30,11,99,15,2024,passing
255,Caden,Ingle,Caden Ingle,/nc/asheville/erwin-warriors/athletes/caden-ingle/football/stats/?careerid=jkrbv6jutgdsc,jkrbv6jutgdsc,QB,Erwin,NC,2966,2966,247.2,189,297,0.636,35,8,125,12,2024,passing
256,Keegan,Anderson,Keegan Anderson,/ms/greenville/greenville-christian-saints/athletes/keegan-anderson/football/stats/?careerid=v7rd4341v2iue,v7rd4341v2iue,QB,Greenville Christian,MS,2956,2956,295.6,194,278,0.698,30,4,135,10,2024,passing
257,Tucker,Brown,Tucker Brown,/ut/sandy/alta-hawks/athletes/tucker-brown/football/stats/?careerid=qp2635hulu0j3,qp2635hulu0j3,QB,Alta,UT,2952,2952,246.0,260,457,0.569,28,14,84,12,2024,passing
258,CJ,Johnson,CJ Johnson,/mt/billings/billings-west-golden-bears/athletes/cj-johnson/football/stats/?careerid=jhqkdmq6q3422,jhqkdmq6q3422,QB,Billings West,MT,2950,2950,268.2,216,324,0.667,25,8,111,11,2024,passing
259,Calvin,Harris,Calvin Harris,/tx/mission/sharyland-rattlers/athletes/calvin-harris/football/stats/?careerid=h2rmtlfe0toee,h2rmtlfe0toee,QB,Sharyland,TX,2947,2947,267.9,210,319,0.658,30,11,112,11,2024,passing
260,Rece,Hoyt,Rece Hoyt,/tx/frisco/lone-star-rangers/athletes/rece-hoyt/football/stats/?careerid=gab5sdn24vpaa,gab5sdn24vpaa,"QB, RB",Lone Star,TX,2947,2947,226.7,207,302,0.685,32,4,130,13,2024,passing
261,Braylon,Knapp,Braylon Knapp,/nc/hertford/perquimans-county-pirates/athletes/braylon-knapp/football/stats/?careerid=5odlki2mg3gbb,5odlki2mg3gbb,"QB, FS",Perquimans County,NC,2947,2947,267.9,176,254,0.693,31,10,131,11,2024,passing
262,Jack,Mckissock,Jack Mckissock,/fl/orlando/the-first-academy-royals/athletes/jack-mckissock/football/stats/?careerid=a0uvaboju7d88,a0uvaboju7d88,"QB, P",Oakleaf,FL,2942,2942,226.3,165,250,0.66,28,4,137,13,2024,passing
263,Desmond,Washington,Desmond Washington,/sc/columbia/keenan-raiders/athletes/desmond-washington/football/stats/?careerid=9dcg06eg0mp33,9dcg06eg0mp33,QB,Keenan,SC,2940,2940,226.2,178,291,0.612,24,9,110,13,2024,passing
264,Jackson,Taylor,Jackson Taylor,/ca/westlake-village/oaks-christian-lions/athletes/jackson-taylor/football/stats/?careerid=efha58uc17dff,efha58uc17dff,QB,Thousand Oaks,CA,2939,2939,226.1,213,354,0.602,25,9,100,13,2024,passing
265,Fernando,Rodriguez,Fernando Rodriguez,/il/chicago/depaul-college-prep-rams/athletes/fernando-rodriguez/football/stats/?careerid=p4taiqptvb1aa,p4taiqptvb1aa,QB,DePaul College Prep,IL,2939,2939,209.9,198,327,0.606,32,15,103,14,2024,passing
266,Briggs,Satterfield,Briggs Satterfield,/tx/gruver/gruver-greyhounds/athletes/briggs-satterfield/football/stats/?careerid=2fkh76b355u44,2fkh76b355u44,"QB, CB",Gruver,TX,2935,2935,195.7,156,247,0.632,37,8,130,15,2024,passing
267,Daylin,James,Daylin James,/nv/las-vegas/mater-academy-east-las-vegas-knights/athletes/daylin-james/football/stats/?careerid=sgfjpu0k9poue,sgfjpu0k9poue,"QB, ATH",Mater Academy East Las Vegas,NV,2930,2930,266.4,185,301,0.615,28,7,115,11,2024,passing
268,Ty,Taber,Ty Taber,/tx/krum/krum-bobcats/athletes/ty-taber/football/stats/?careerid=snp1toub4tk66,snp1toub4tk66,"QB, TE",Krum,TX,2930,2930,244.2,173,278,0.622,31,8,123,12,2024,passing
269,Wyatt,Horton,Wyatt Horton,/az/phoenix/pinnacle-pioneers/athletes/wyatt-horton/football/stats/?careerid=2sbp2uaro99ue,2sbp2uaro99ue,QB,Pinnacle,AZ,2929,2929,244.1,191,295,0.647,36,7,127,12,2024,passing
270,Lane,Sceals,Lane Sceals,/ga/albany/deerfield-windsor-knights/athletes/lane-sceals/football/stats/?careerid=9a49m52v6kjh1,9a49m52v6kjh1,QB,Deerfield-Windsor,GA,2925,2925,225.0,201,304,0.661,27,5,120,13,2024,passing
271,Cruz,Campbell,Cruz Campbell,/ok/tuttle/tuttle-tigers/athletes/cruz-campbell/football/stats/?careerid=b60t8djm8idaa,b60t8djm8idaa,QB,Tuttle,OK,2925,2925,208.9,156,247,0.632,40,3,139,14,2024,passing
272,Coby,King,Coby King,/ms/leakesville/greene-county-wildcats/athletes/coby-king/football/stats/?careerid=d3ak3slj5mbrb,d3ak3slj5mbrb,QB,Greene County,MS,2923,2923,292.3,197,276,0.714,38,6,136,10,2024,passing
273,Tanner,Rollins,Tanner Rollins,/ca/san-pedro/mary-star-of-the-sea-stars/athletes/tanner-rollins/football/stats/?careerid=83ocuq7hgoni2,83ocuq7hgoni2,QB,Mary Star of the Sea,CA,2922,2922,224.8,161,251,0.641,35,6,134,13,2024,passing
274,Broderick,Vehrs,Broderick Vehrs,/az/chandler/basha-bears/athletes/broderick-vehrs/football/stats/?careerid=b943fqgh2pkqa,b943fqgh2pkqa,QB,Basha,AZ,2915,2915,224.2,207,289,0.716,27,2,132,13,2024,passing
275,Locklan,Hewlett,Locklan Hewlett,/fl/st-augustine/st-augustine-yellow-jackets/athletes/locklan-hewlett/football/stats/?careerid=41d9l105a7idd,41d9l105a7idd,QB,St. Augustine,FL,2910,2910,223.8,198,298,0.664,31,9,120,13,2024,passing
276,Tristan,Zale,Tristan Zale,/ca/san-juan-capistrano/san-juan-hills-stallions/athletes/tristan-zale/football/stats/?careerid=papk1gkbl1gcc,papk1gkbl1gcc,QB,Trabuco Hills,CA,2908,2908,264.4,204,324,0.63,30,8,113,11,2024,passing
277,Jalen,Parker,Jalen Parker,/nj/atco/winslow-township-eagles/athletes/jalen-parker/football/stats/?careerid=fsadment5piaa,fsadment5piaa,QB,Winslow Township,NJ,2908,2908,207.7,171,263,0.65,43,10,126,14,2024,passing
278,Isaiah,Mackey,Isaiah Mackey,/tx/san-antonio/east-central-hornets/athletes/isaiah-mackey/football/stats/?careerid=m3kdle3qafcbb,m3kdle3qafcbb,QB,East Central,TX,2903,2903,223.3,187,312,0.599,44,2,128,13,2024,passing
279,Maddox,O'neal,Maddox O'neal,/ky/paducah/mccracken-county-mustangs/athletes/maddox-oneal/football/stats/?careerid=aebl8inp6novf,aebl8inp6novf,QB,McCracken County,KY,2902,2902,241.8,187,311,0.601,41,16,109,12,2024,passing
280,Youngmin,Lee,Youngmin Lee,/wa/mercer-island/mercer-island-islanders/athletes/youngmin-lee/football/stats/?careerid=bo408e2jleutd,bo408e2jleutd,QB,Mercer Island,WA,2901,2901,263.7,165,238,0.693,37,3,145,11,2024,passing
281,Maguire,Gasperson,Maguire Gasperson,/tx/argyle/argyle-eagles/athletes/maguire-gasperson/football/stats/?careerid=opbuijdgq10p9,opbuijdgq10p9,QB,Argyle,TX,2895,2895,193.0,195,310,0.629,27,11,108,15,2024,passing
282,Isaiah,Arriaza,Isaiah Arriaza,/ca/la-verne/damien-spartans/athletes/isaiah-arriaza/football/stats/?careerid=oo4rs20gocedd,oo4rs20gocedd,QB,Damien,CA,2892,2892,262.9,184,316,0.582,28,10,105,11,2024,passing
283,Eli,Ruiz,Eli Ruiz,/ca/san-diego/patrick-henry-patriots/athletes/eli-ruiz/football/stats/?careerid=gnmhcilhu2psc,gnmhcilhu2psc,QB,Patrick Henry,CA,2892,2892,241.0,175,261,0.67,29,5,133,12,2024,passing
284,Matt,Pearch,Matt Pearch,/ga/dunwoody/dunwoody-wildcats/athletes/matt-pearch/football/stats/?careerid=886ks2044ogi2,886ks2044ogi2,QB,Dunwoody,GA,2890,2890,262.7,244,384,0.635,31,8,105,11,2024,passing
285,Tayden-evan,Kaawa,Tayden-evan Kaawa,/hi/honolulu/moanalua-menehune/athletes/tayden-evan-kaawa/football/stats/?careerid=ifrh3vnftmkqa,ifrh3vnftmkqa,QB,Orem,UT,2890,2890,240.8,187,294,0.636,28,9,115,12,2024,passing
286,Justyce,Williams,Justyce Williams,/ms/jackson/murrah-mustangs/athletes/justyce-williams/football/stats/?careerid=41gu9bifurl99,41gu9bifurl99,QB,Murrah,MS,2890,2890,262.7,169,270,0.626,35,13,118,11,2024,passing
287,Robert,Mcdaniel,Robert Mcdaniel,/ca/hughson/hughson-huskies/athletes/robert-mcdaniel/football/stats/?careerid=aojhi9a17ojn7,aojhi9a17ojn7,QB,Hughson,CA,2889,2889,222.2,180,293,0.614,34,8,122,13,2024,passing
288,Tyus,Miller,Tyus Miller,/ca/clovis/clovis-east-timberwolves/athletes/tyus-miller/football/stats/?careerid=msd6d5o11l4ee,msd6d5o11l4ee,QB,Clovis East,CA,2889,2889,222.2,176,240,0.733,36,5,144,13,2024,passing
289,Jassi,Williams,Jassi Williams,/ca/downey/st-pius-x-st-matthias-academy-warriors/athletes/jassi-williams/football/stats/?careerid=9n38b4aumdi44,9n38b4aumdi44,QB,St. Pius X-St. Matthias Academy,CA,2888,2888,206.3,209,391,0.535,19,13,80,14,2024,passing
290,Derek,Morgan,Derek Morgan,/ks/goddard/eisenhower-tigers/athletes/derek-morgan/football/stats/?careerid=f81e8v0186hsc,f81e8v0186hsc,"QB, P",Eisenhower,KS,2885,2885,240.4,155,234,0.662,39,8,134,12,2024,passing
291,Carter,Ricke,Carter Ricke,/ok/tulsa/lincoln-christian-bulldogs/athletes/carter-ricke/football/stats/?careerid=9dlb3ldvctn11,9dlb3ldvctn11,QB,Lincoln Christian,OK,2879,2879,205.6,160,212,0.755,43,9,139,14,2024,passing
292,Owen,Miller,Owen Miller,/ar/searcy/harding-academy-wildcats/athletes/owen-miller/football/stats/?careerid=f3vg6a2h0ih88,f3vg6a2h0ih88,QB,Harding Academy,AR,2877,2877,261.5,224,321,0.698,27,6,118,11,2024,passing
293,Keller,Stocks,Keller Stocks,/il/mt-zion/mt-zion-braves/athletes/keller-stocks/football/stats/?careerid=iklbd6cqgt911,iklbd6cqgt911,QB,Mt. Zion,IL,2877,2877,205.5,190,291,0.653,33,11,120,14,2024,passing
294,Kartell,Purvis,Kartell Purvis,/ca/chula-vista/mater-dei-catholic-crusaders/athletes/kartell-purvis/football/stats/?careerid=sbthvr2s3riee,sbthvr2s3riee,QB,Mater Dei Catholic,CA,2877,2877,239.8,167,255,0.655,37,5,135,12,2024,passing
295,Charlie,Johnston,Charlie Johnston,/al/birmingham/mountain-brook-spartans/athletes/charlie-johnston/football/stats/?careerid=62bulv3ef7cj3,62bulv3ef7cj3,,Moody,AL,2875,2875,205.4,169,252,0.671,32,9,130,14,2024,passing
296,Jonathan,Morgan,Jonathan Morgan,/tx/clarksville/clarksville-tigers/athletes/jonathan-morgan/football/stats/?careerid=ajcir1atpi0sc,ajcir1atpi0sc,QB,Clarksville,TX,2874,2874,261.3,194,297,0.653,37,8,125,11,2024,passing
297,Rhett,Thompson,Rhett Thompson,/ca/danville/san-ramon-valley-the-wolves/athletes/rhett-thompson/football/stats/?careerid=hrp27brvrvgg0,hrp27brvrvgg0,QB,San Ramon Valley,CA,2874,2874,221.1,187,290,0.645,37,7,127,13,2024,passing
298,Nathan,Bernhard,Nathan Bernhard,/oh/ashland/ashland-arrows/athletes/nathan-bernhard/football/stats/?careerid=utqss7ujs0l44,utqss7ujs0l44,"QB, DE",Ashland,OH,2873,2873,221.0,182,300,0.607,24,4,114,13,2024,passing
299,Ki,Ellison,Ki Ellison,/co/boulder/fairview-knights/athletes/ki-ellison/football/stats/?careerid=eulfbq10dvd11,eulfbq10dvd11,QB,Fairview,CO,2873,2873,221.0,171,257,0.665,27,8,126,13,2024,passing
300,Caden,Symons,Caden Symons,/id/coeur-dalene/coeur-dalene-vikings/athletes/caden-symons/football/stats/?careerid=h0cee97almvsc,h0cee97almvsc,QB,Coeur d'Alene,ID,2869,2869,260.8,194,294,0.66,25,10,112,11,2024,passing
301,Zaid,Lott,Zaid Lott,/nc/charlotte/providence-day-chargers/athletes/zaid-lott/football/stats/?careerid=9i9dr796km6o8,9i9dr796km6o8,QB,Providence Day,NC,2869,2869,239.1,184,316,0.582,29,6,111,12,2024,passing
302,Andrew,Indorf,Andrew Indorf,/fl/fort-lauderdale/st-thomas-aquinas-raiders/athletes/andrew-indorf/football/stats/?careerid=83pargmj5jpue,83pargmj5jpue,QB,St. Thomas Aquinas,FL,2868,2868,191.2,226,328,0.689,31,9,116,15,2024,passing
303,Keenan,Jackson,Keenan Jackson,/ca/los-angeles/king-drew-golden-eagles/athletes/keenan-jackson/football/stats/?careerid=abo2poqd4kvvf,abo2poqd4kvvf,QB,King/Drew,CA,2868,2868,191.2,166,263,0.631,32,10,124,15,2024,passing
304,Eddie,Jordan,Eddie Jordan,/fl/st-johns/beachside-barracudas/athletes/eddie-jordan/football/stats/?careerid=ej4q5mqnsdccc,ej4q5mqnsdccc,QB,Beachside,FL,2866,2866,260.5,179,274,0.653,27,6,124,11,2024,passing
305,Seth,Shigg,Seth Shigg,/ca/lawndale/lawndale-cardinals/athletes/seth-shigg/football/stats/?careerid=e17q5sapglbdd,e17q5sapglbdd,QB,Culver City,CA,2863,2863,238.6,176,326,0.54,29,8,103,12,2024,passing
306,Merek,Mihelish,Merek Mihelish,/mt/helena/capital-bruins/athletes/merek-mihelish/football/stats/?careerid=6q3jv6hkjaiqa,6q3jv6hkjaiqa,"QB, SS",Capital,MT,2862,2862,238.5,168,230,0.73,34,3,149,12,2024,passing
307,Luke,Glass,Luke Glass,/tx/plano/prestonwood-christian-lions/athletes/luke-glass/football/stats/?careerid=ton0bkg1d76i2,ton0bkg1d76i2,QB,Prestonwood Christian,TX,2859,2859,238.2,170,256,0.664,30,1,141,12,2024,passing
308,Jett,Niu,Jett Niu,/ut/lehi/lehi-pioneers/athletes/jett-niu/football/stats/?careerid=vn54i27812rcc,vn54i27812rcc,QB,Lehi,UT,2857,2857,238.1,195,341,0.572,29,10,101,12,2024,passing
309,Tanner,Wilson,Tanner Wilson,/ca/fresno/sunnyside-wildcats/athletes/tanner-wilson/football/stats/?careerid=rfjrvtnr16gue,rfjrvtnr16gue,"FS, QB",Sunnyside,CA,2856,2856,219.7,182,245,0.743,38,4,145,13,2024,passing
310,Quentyn,DeMara,Quentyn DeMara,/ca/san-diego/university-city-centurions/athletes/quentyn-demara/football/stats/?careerid=03b1jmmj3isaa,03b1jmmj3isaa,QB,University City,CA,2856,2856,238.0,170,246,0.691,36,9,132,12,2024,passing
311,Michael,Sargent,Michael Sargent,/ca/san-francisco/sacred-heart-cathedral-preparatory-fightin-irish/athletes/michael-sargent/football/stats/?careerid=1v13efe2pusg0,1v13efe2pusg0,QB,Sacred Heart Cathedral Preparatory,CA,2855,2855,259.5,183,284,0.644,26,7,118,11,2024,passing
312,Izac,Cazares,Izac Cazares,/nm/artesia/artesia-bulldogs/athletes/izac-cazares/football/stats/?careerid=9vmp3prv3a1i2,9vmp3prv3a1i2,QB,Artesia,NM,2854,2854,219.5,164,267,0.614,38,9,123,13,2024,passing
313,Logan,Schultz,Logan Schultz,/wa/rockford/freeman-scotties/athletes/logan-schultz/football/stats/?careerid=hj9v0fgr61e99,hj9v0fgr61e99,"QB, OLB",Freeman,WA,2852,2852,237.7,186,339,0.549,34,13,100,12,2024,passing
314,Luke,Landry,Luke Landry,/la/new-iberia/catholic-ni-panthers/athletes/luke-landry/football/stats/?careerid=8fmfn596amgrb,8fmfn596amgrb,QB,Catholic - N.I.,LA,2848,2848,203.4,192,307,0.625,39,3,128,14,2024,passing
315,Brodie,Savage,Brodie Savage,/la/shreveport/captain-shreve-gators/athletes/brodie-savage/football/stats/?careerid=i0gajbctbs377,i0gajbctbs377,QB,Captain Shreve,LA,2848,2848,258.9,192,301,0.638,30,8,117,11,2024,passing
316,Treven,Gilbert,Treven Gilbert,/ut/castle-dale/emery-spartans/athletes/treven-gilbert/football/stats/?careerid=ei0cfubtb6jvf,ei0cfubtb6jvf,,Emery,UT,2847,2847,237.2,209,339,0.617,34,10,110,12,2024,passing
317,Connor,Shea,Connor Shea,/nc/camp-lejeune/lejeune-devilpups/athletes/connor-shea/football/stats/?careerid=5vebu8l481ovf,5vebu8l481ovf,"QB, FS",Lejeune,NC,2847,2847,258.8,171,302,0.566,24,18,90,11,2024,passing
318,Jeremiah,Charles,Jeremiah Charles,/ca/hayward/moreau-catholic-mariners/athletes/jeremiah-charles/football/stats/?careerid=q0rcf5r93qpbb,q0rcf5r93qpbb,QB,Moreau Catholic,CA,2846,2846,189.7,155,240,0.646,32,3,140,15,2024,passing
319,Vanden,Dugger,Vanden Dugger,/az/scottsdale/saguaro-sabercats/athletes/vanden-dugger/football/stats/?careerid=8is7mki5l85p9,8is7mki5l85p9,,Dana Hills,CA,2842,2842,218.6,220,335,0.657,33,14,108,13,2024,passing
320,Grayson,Clary,Grayson Clary,/sc/central/daniel-lions/athletes/grayson-clary/football/stats/?careerid=nvdvljvgrmdaa,nvdvljvgrmdaa,QB,Daniel,SC,2841,2841,236.8,188,260,0.723,41,2,144,12,2024,passing
