passing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,passing_yards,passing_yards_per_game,passing_completions,passing_attempts,completion_percentage,passing_touchdowns,interceptions_thrown,passer_rating,games_played,year,category
189,Jake,Kasuba,Jake Kasuba,/ct/milford/foran-lions/athletes/jake-kasuba/football/stats/?careerid=dgjfrkflhh377,dgjfrkflhh377,QB,Foran,CT,2918,2918,265.3,192,299,0.642,27,7,117,11,2013,passing
190,Jake,Mcree,Jake Mcree,/nc/maiden/maiden-blue-devils/athletes/jake-mcree/football/stats/?careerid=6slucc4jp4bg0,6slucc4jp4bg0,"OLB, QB",Maiden,NC,2917,2917,224.4,185,322,0.575,40,16,107,13,2013,passing
191,Duke,Etchinson,Duke Etchinson,/md/westminster/westminster-owls/athletes/duke-etchinson/football/stats/?careerid=ud3tt12fjcj11,ud3tt12fjcj11,QB,Westminster,MD,2916,2916,265.1,229,338,0.678,33,10,115,11,2013,passing
192,Brylie,Ware,Brylie Ware,/ks/sedgwick/sedgwick-cardinals/athletes/brylie-ware/football/stats/?careerid=5go0ij1fi22rb,5go0ij1fi22rb,"QB, DB",Sedgwick,KS,2915,2915,242.9,162,273,0.593,29,7,121,12,2013,passing
193,Mason,Kutruff,Mason Kutruff,/in/martinsville/martinsville-artesians/athletes/mason-kutruff/football/stats/?careerid=p7uifteqgfoff,p7uifteqgfoff,"QB, P",Martinsville,IN,2911,2911,291.1,210,330,0.636,36,7,119,10,2013,passing
194,Clay,Brown,Clay Brown,/in/brownstown/brownstown-central-braves/athletes/clay-brown/football/stats/?careerid=4ol9el9c7tdaa,4ol9el9c7tdaa,,Brownstown Central,IN,2911,2911,223.9,208,302,0.689,41,4,134,13,2013,passing
195,Colby,Brown,Colby Brown,/fl/tampa/plant-panthers/athletes/colby-brown/football/stats/?careerid=51mu6gpsta0ee,51mu6gpsta0ee,QB,Plant,FL,2905,2905,207.5,217,345,0.629,31,10,107,14,2013,passing
196,Aaron,Swain,Aaron Swain,/tx/laredo/alexander-bulldogs/athletes/aaron-swain/football/stats/?careerid=qa2vbtbiof844,qa2vbtbiof844,QB,Alexander,TX,2904,2904,264.0,218,342,0.637,22,6,105,11,2013,passing
197,Peyton,Wilfley,Peyton Wilfley,/ca/orangevale/casa-roble-rams/athletes/peyton-wilfley/football/stats/?careerid=jv07nejkk3s44,jv07nejkk3s44,"QB, P",Casa Roble,CA,2898,2898,241.5,202,288,0.701,30,7,127,12,2013,passing
198,Hunter,Rittimann,Hunter Rittimann,/tx/san-antonio/johnson-jaguars/athletes/hunter-rittimann/football/stats/?careerid=7dvag1tnahs55,7dvag1tnahs55,QB,Johnson,TX,2898,2898,193.2,158,252,0.627,32,7,130,15,2013,passing
199,Jared,Trinastich,Jared Trinastich,/mt/columbia-falls/columbia-falls-wildcats/athletes/jared-trinastich/football/stats/?careerid=ml98emlcksgaa,ml98emlcksgaa,"QB, LB",Columbia Falls,MT,2891,2891,289.1,193,323,0.598,34,13,107,10,2013,passing
200,Stephen,Borgman,Stephen Borgman,/oh/pepper-pike/orange-lions/athletes/stephen-borgman/football/stats/?careerid=vr8l6q53uo3ue,vr8l6q53uo3ue,"QB, DB",Orange,OH,2885,2885,288.5,216,328,0.659,34,5,122,10,2013,passing
201,Ty,Gangi,Ty Gangi,/ca/la-canada/st-francis-golden-knights/athletes/ty-gangi/football/stats/?careerid=383e9d84lls99,383e9d84lls99,QB,St. Francis,CA,2882,2882,221.7,189,342,0.553,25,6,100,13,2013,passing
202,Blake,Levy,Blake Levy,/in/seymour/trinity-lutheran-cougars/athletes/blake-levy/football/stats/?careerid=pml6acn541bbb,pml6acn541bbb,"QB, FS",Trinity Lutheran,IN,2881,2881,288.1,198,388,0.51,28,14,85,10,2013,passing
203,Hunter,Boyett,Hunter Boyett,/fl/miami/westminster-christian-warriors/athletes/hunter-boyett/football/stats/?careerid=ur2bl9fbrsam6,ur2bl9fbrsam6,QB,Westminster Christian,FL,2877,2877,221.3,157,226,0.695,28,5,142,13,2013,passing
204,Barrett,Renner,Barrett Renner,/tx/dallas/bishop-lynch-friars/athletes/barrett-renner/football/stats/?careerid=3qsu51opbktm6,3qsu51opbktm6,QB,Bishop Lynch,TX,2874,2874,239.5,245,411,0.596,21,12,86,12,2013,passing
205,Bridger,Bauder,Bridger Bauder,/mt/hamilton/hamilton-broncs/athletes/bridger-bauder/football/stats/?careerid=q4o011kc1rq00,q4o011kc1rq00,"QB, DB",Hamilton,MT,2873,2873,261.2,180,304,0.592,23,18,91,11,2013,passing
206,Jared,Drake,Jared Drake,/oh/westerville/westerville-central-warhawks/athletes/jared-drake/football/stats/?careerid=isgfqs3160o66,isgfqs3160o66,"QB, P",Westerville Central,OH,2873,2873,239.4,170,260,0.654,30,10,125,12,2013,passing
207,Joseph,Kuehn,Joseph Kuehn,/or/eugene/sheldon-irish/athletes/joseph-kuehn/football/stats/?careerid=iec6stek3gf22,iec6stek3gf22,"QB, DB",Sheldon,OR,2872,2872,261.1,209,290,0.721,29,10,122,11,2013,passing
208,Austin,Skinner,Austin Skinner,/tx/teague/teague-lions/athletes/austin-skinner/football/stats/?careerid=91ui2h5pn5asc,91ui2h5pn5asc,"QB, DB",Teague,TX,2865,2865,260.5,200,343,0.583,33,12,103,11,2013,passing
209,Payton,Rawlins,Payton Rawlins,/mo/seneca/seneca-indians/athletes/payton-rawlins/football/stats/?careerid=e5sqbhhmpsn99,e5sqbhhmpsn99,"QB, SS",Seneca,MO,2865,2865,191.0,174,279,0.624,24,8,114,15,2013,passing
210,Lars,Nootbaar,Lars Nootbaar,/ca/el-segundo/el-segundo-eagles/athletes/lars-nootbaar/football/stats/?careerid=di7r75kbbaa77,di7r75kbbaa77,QB,El Segundo,CA,2864,2864,204.6,169,293,0.577,33,7,118,14,2013,passing
211,Jardee,Nessen,Jardee Nessen,/ut/garland/bear-river-bears/athletes/jardee-nessen/football/stats/?careerid=rbuci7n1ecpdd,rbuci7n1ecpdd,"QB, FS",Bear River,UT,2858,2858,259.8,161,310,0.519,29,9,103,11,2013,passing
212,Jameel,Mack,Jameel Mack,/nc/high-point/high-point-central-bison/athletes/jameel-mack/football/stats/?careerid=blqd5ntljeel5,blqd5ntljeel5,QB,High Point Central,NC,2855,2855,219.6,198,321,0.617,27,10,106,13,2013,passing
213,Austin,Riley,Austin Riley,/mo/kaiser/osage-indians/athletes/austin-riley/football/stats/?careerid=9lbv9ta24sgk4,9lbv9ta24sgk4,"QB, DB",Osage,MO,2855,2855,285.5,188,352,0.534,33,10,100,10,2013,passing
214,Wendel,Andersen,Wendel Andersen,/il/chicago/north-lawndale-phoenix/athletes/wendel-andersen/football/stats/?careerid=9qinb4qhfkjl5,9qinb4qhfkjl5,"DB, QB",North Lawndale,IL,2855,2855,285.5,146,230,0.635,21,9,121,10,2013,passing
215,Brad,Bussard,Brad Bussard,/ca/ceres/ceres-bulldogs/athletes/brad-bussard/football/stats/?careerid=rccrhakno3333,rccrhakno3333,"QB, DB",Ceres,CA,2853,2853,285.3,208,368,0.565,25,16,86,10,2013,passing
216,Dakota,Cruber,Dakota Cruber,/ms/nettleton/nettleton-tigers/athletes/dakota-cruber/football/stats/?careerid=qph0goc4vu9aa,qph0goc4vu9aa,QB,Nettleton,MS,2852,2852,237.7,176,321,0.548,26,11,98,12,2013,passing
217,Chandler,Taylor,Chandler Taylor,/al/montgomery/alabama-christian-academy-eagles/athletes/chandler-taylor/football/stats/?careerid=b88kd71lvr522,b88kd71lvr522,QB,Alabama Christian Academy,AL,2850,2850,285.0,168,354,0.475,20,23,67,10,2013,passing
218,Chad,McCoy,Chad McCoy,/or/pendleton/pendleton-buckaroos/athletes/chad-mccoy/football/stats/?careerid=hbapuv8cbrgbb,hbapuv8cbrgbb,QB,Pendleton,OR,2838,2838,283.8,210,305,0.689,30,8,120,10,2013,passing
219,Jacquez,Adams,Jacquez Adams,/md/reisterstown/franklin-indians/athletes/jacquez-adams/football/stats/?careerid=3dpnq1edfrok4,3dpnq1edfrok4,"QB, FS",Franklin,MD,2836,2836,202.6,179,272,0.658,30,13,117,14,2013,passing
220,Harold,Herbin,Harold Herbin,/nc/fayetteville/ee-smith-golden-bulls/athletes/harold-herbin/football/stats/?careerid=1mm6uhqtk4l77,1mm6uhqtk4l77,QB,E.E. Smith,NC,2830,2830,257.3,165,330,0.5,23,14,85,11,2013,passing
221,Jacob,Gnacinski,Jacob Gnacinski,/tx/keller/fossil-ridge-panthers/athletes/jacob-gnacinski/football/stats/?careerid=orf4ngcifv1i2,orf4ngcifv1i2,"QB, MLB",Fossil Ridge,TX,2824,2824,217.2,238,385,0.618,30,14,95,13,2013,passing
222,Mark,Pyles,Mark Pyles,/pa/lebanon/lebanon-cedars/athletes/mark-pyles/football/stats/?careerid=u2s4dpqkg7do8,u2s4dpqkg7do8,,Lebanon,PA,2824,2824,256.7,185,308,0.601,32,11,110,11,2013,passing
223,Tristan,Saint,Tristan Saint,/tx/tyler/bishop-gorman-crusaders/athletes/tristan-saint/football/stats/?careerid=dti17d686ocbb,dti17d686ocbb,"QB, DB",Bishop Gorman,TX,2822,2822,282.2,160,250,0.64,26,8,124,10,2013,passing
224,Chris,Denn,Chris Denn,/nv/sparks/reed-raiders/athletes/chris-denn/football/stats/?careerid=6q36i0ljf8aj3,6q36i0ljf8aj3,QB,Reed,NV,2821,2821,201.5,211,330,0.639,31,9,111,14,2013,passing
225,Brandon,Garza,Brandon Garza,/tx/harlingen/harlingen-cardinals/athletes/brandon-garza/football/stats/?careerid=b4dh13rr97drb,b4dh13rr97drb,QB,Harlingen,TX,2821,2821,235.1,205,308,0.666,28,4,121,12,2013,passing
226,Andrew,Black,Andrew Black,/tx/tyler/chapel-hill-bulldogs/athletes/andrew-black/football/stats/?careerid=b1eodqhcvn066,b1eodqhcvn066,QB,Chapel Hill,TX,2817,2817,201.2,192,347,0.553,29,13,94,14,2013,passing
227,Chase,Knutz,Chase Knutz,/wa/hermiston/hermiston-bulldogs/athletes/chase-knutz/football/stats/?careerid=gr9k66iicrf66,gr9k66iicrf66,"QB, DB",Hermiston,OR,2810,2810,281.0,187,331,0.565,27,15,93,10,2013,passing
228,Khalil,Smith,Khalil Smith,/nc/greenville/jh-rose-rampants/athletes/khalil-smith/football/stats/?careerid=gqdiavc2m44k4,gqdiavc2m44k4,"QB, WR",J.H. Rose,NC,2802,2802,186.8,185,304,0.609,31,6,117,15,2013,passing
229,Chipper,Lucero,Chipper Lucero,/ut/sandy/alta-hawks/athletes/chipper-lucero/football/stats/?careerid=oin4utjtr3cg0,oin4utjtr3cg0,QB,Alta,UT,2799,2799,254.5,199,330,0.603,32,18,97,11,2013,passing
230,Johnathan,Ortner,Johnathan Ortner,/fl/santa-rosa-beach/south-walton-seahawks/athletes/johnathan-ortner/football/stats/?careerid=uetdndtp16833,uetdndtp16833,"QB, S",South Walton,FL,2796,2796,254.2,225,371,0.606,38,11,106,11,2013,passing
231,Blaize,Kelly,Blaize Kelly,/in/alexandria/alexandria-monroe-tigers/athletes/blaize-kelly/football/stats/?careerid=qpu4v7lt32gcc,qpu4v7lt32gcc,"QB, CB",Alexandria-Monroe,IN,2796,2796,233.0,202,334,0.605,29,10,104,12,2013,passing
232,Morgan,Mahalak,Morgan Mahalak,/ca/kentfield/marin-catholic-wildcats/athletes/morgan-mahalak/football/stats/?careerid=28o6ntcm6cso8,28o6ntcm6cso8,"WR, DB",Marin Catholic,CA,2795,2795,215.0,160,260,0.615,38,4,131,13,2013,passing
233,Dre,Massey,Dre Massey,/sc/mauldin/mauldin-mavericks/athletes/dre-massey/football/stats/?careerid=l80jt03gp6qcc,l80jt03gp6qcc,QB,Mauldin,SC,2793,2793,232.8,206,324,0.636,28,5,113,12,2013,passing
234,Ti,Pinnix,Ti Pinnix,/nc/pittsboro/northwood-chargers/athletes/ti-pinnix/football/stats/?careerid=1hj6rmrd08tff,1hj6rmrd08tff,QB,Northwood,NC,2787,2787,253.4,234,423,0.553,27,12,85,11,2013,passing
235,Austin,Brisbee,Austin Brisbee,/or/portland/westview-wildcats/athletes/austin-brisbee/football/stats/?careerid=teome932c4mh1,teome932c4mh1,"QB, P",Westview,OR,2784,2784,253.1,215,393,0.547,23,13,83,11,2013,passing
236,Eric,Dungey,Eric Dungey,/or/lake-oswego/lakeridge-pacers/athletes/eric-dungey/football/stats/?careerid=njdt2l8tour88,njdt2l8tour88,QB,Lakeridge,OR,2783,2783,231.9,207,326,0.635,23,13,97,12,2013,passing
237,Brooks,Burgin,Brooks Burgin,/tx/dallas/highland-park-scots/athletes/brooks-burgin/football/stats/?careerid=3t4tv14gdlmdd,3t4tv14gdlmdd,QB,Highland Park,TX,2782,2782,214.0,203,334,0.608,30,5,111,13,2013,passing
238,Alex,Malzone,Alex Malzone,/mi/bloomfield-hills/brother-rice-warriors/athletes/alex-malzone/football/stats/?careerid=irb18ng2d4jrb,irb18ng2d4jrb,QB,Brother Rice,MI,2782,2782,198.7,190,281,0.676,25,9,116,14,2013,passing
239,Brian,Lewerke,Brian Lewerke,/az/phoenix/pinnacle-pioneers/athletes/brian-lewerke/football/stats/?careerid=ivgqmlva91e88,ivgqmlva91e88,"QB, DB",Pinnacle,AZ,2780,2780,231.7,167,316,0.528,33,9,106,12,2013,passing
240,Bailey,Walker,Bailey Walker,/ms/lake-cormorant/lake-cormorant/athletes/bailey-walker/football/stats/?careerid=9tptl8j47ifm6,9tptl8j47ifm6,QB,Lake Cormorant,MS,2777,2777,252.5,203,339,0.599,23,4,104,11,2013,passing
241,Mark,Powell,Mark Powell,/ca/tujunga/verdugo-hills-dons/athletes/mark-powell/football/stats/?careerid=rkf3hjak8bvg0,rkf3hjak8bvg0,QB,Verdugo Hills,CA,2776,2776,252.4,188,370,0.508,33,7,98,11,2013,passing
242,Andrew,Ford,Andrew Ford,/pa/camp-hill/cedar-cliff-colts/athletes/andrew-ford/football/stats/?careerid=i95csekjldhff,i95csekjldhff,QB,Cedar Cliff,PA,2776,2776,252.4,161,238,0.676,35,7,134,11,2013,passing
243,Brad,Brazeal,Brad Brazeal,/ne/bellevue/bellevue-west-thunderbirds/athletes/brad-brazeal/football/stats/?careerid=aej3nvrgmudaa,aej3nvrgmudaa,"DB, QB",Bellevue West,NE,2770,2770,277.0,202,322,0.627,31,9,111,10,2013,passing
244,Bradley,Mowbray,Bradley Mowbray,/ca/redlands/arrowhead-christian-eagles/athletes/bradley-mowbray/football/stats/?careerid=aj8otpvtsg088,aj8otpvtsg088,"QB, S",Arrowhead Christian,CA,2761,2761,251.0,157,273,0.575,34,9,118,11,2013,passing
245,Krystian,Abbott,Krystian Abbott,/ks/lansing/lansing-lions/athletes/krystian-abbott/football/stats/?careerid=s9h88onrp79sc,s9h88onrp79sc,"QB, DB",Lansing,KS,2759,2759,275.9,155,299,0.518,24,13,92,10,2013,passing
246,Vincient,Gambino,Vincient Gambino,/ct/wolcott/wolcott-eagles/athletes/vincient-gambino/football/stats/?careerid=peltagifluan7,peltagifluan7,"QB, DB",Wolcott,CT,2756,2756,250.5,178,290,0.614,35,13,114,11,2013,passing
247,Michael,Pietropola,Michael Pietropola,/pa/wellsboro/wellsboro-hornets/athletes/michael-pietropola/football/stats/?careerid=602fpptll2811,602fpptll2811,"QB, DB",Wellsboro,PA,2755,2755,250.5,118,190,0.621,39,6,132,11,2013,passing
248,Deyton,Lingle,Deyton Lingle,/ms/morton/morton-panthers/athletes/deyton-lingle/football/stats/?careerid=0eshtri0f0355,0eshtri0f0355,QB,Morton,MS,2754,2754,250.4,163,302,0.54,24,16,89,11,2013,passing
249,Riley,Neal,Riley Neal,/in/yorktown/yorktown-tigers/athletes/riley-neal/football/stats/?careerid=pcldpqto8tdm6,pcldpqto8tdm6,QB,Yorktown,IN,2751,2751,229.2,188,292,0.644,35,5,127,12,2013,passing
250,Andrew,Cota,Andrew Cota,/az/tucson/salpointe-catholic-lancers/athletes/andrew-cota/football/stats/?careerid=9bu0s6350asrb,9bu0s6350asrb,QB,Salpointe Catholic,AZ,2748,2748,229.0,157,232,0.677,35,2,144,12,2013,passing
251,Tyler,Wyatt,Tyler Wyatt,/az/peoria/liberty-lions/athletes/tyler-wyatt/football/stats/?careerid=pbf445lmr4g88,pbf445lmr4g88,"K, QB",Liberty,AZ,2745,2745,228.8,166,339,0.49,26,19,79,12,2013,passing
252,Nick,Ferrer,Nick Ferrer,/in/westfield/westfield-shamrocks/athletes/nick-ferrer/football/stats/?careerid=b7fl54pheohrb,b7fl54pheohrb,QB,Westfield,IN,2744,2744,196.0,201,310,0.648,28,7,114,14,2013,passing
253,Danny,Mattero,Danny Mattero,/ca/santa-ana/calvary-chapel-eagles/athletes/danny-mattero/football/stats/?careerid=jnlkln79ckhdd,jnlkln79ckhdd,"QB, DB",Calvary Chapel,CA,2741,2741,274.1,208,337,0.617,29,8,106,10,2013,passing
254,Mickey,Scott,Mickey Scott,/tx/san-angelo/san-angelo-central-bobcats/athletes/mickey-scott/football/stats/?careerid=4umpd58epdgm6,4umpd58epdgm6,QB,San Angelo Central,TX,2741,2741,249.2,199,268,0.743,28,7,131,11,2013,passing
255,Nick,Cascione,Nick Cascione,/ct/new-canaan/new-canaan-rams/athletes/nick-cascione/football/stats/?careerid=his2sn04n5fvf,his2sn04n5fvf,"QB, RB",New Canaan,CT,2740,2740,195.7,168,290,0.579,33,8,116,14,2013,passing
256,Jacob,Aguilar,Jacob Aguilar,/tx/el-paso/montwood-rams/athletes/jacob-aguilar/football/stats/?careerid=98uve61faeqo8,98uve61faeqo8,QB,Montwood,TX,2735,2735,273.5,183,273,0.67,28,13,114,10,2013,passing
257,Nolan,Merker,Nolan Merker,/ca/sacramento/sheldon-huskies/athletes/nolan-merker/football/stats/?careerid=pkh9r06n47prb,pkh9r06n47prb,QB,Sheldon,CA,2734,2734,273.4,170,305,0.557,30,7,109,10,2013,passing
258,Christian,Doaty,Christian Doaty,/la/bastrop/bastrop-rams/athletes/christian-doaty/football/stats/?careerid=s313aft6e3422,s313aft6e3422,"QB, P",Bastrop,LA,2733,2733,248.5,177,334,0.53,23,10,91,11,2013,passing
259,Max,Partlo,Max Partlo,/tx/dallas/first-baptist-saints/athletes/max-partlo/football/stats/?careerid=lhtt9i50vc9n7,lhtt9i50vc9n7,QB,First Baptist,TX,2731,2731,195.1,169,264,0.64,44,4,132,14,2013,passing
260,Seth,Gonzales,Seth Gonzales,/tx/el-paso/chapin-huskies/athletes/seth-gonzales/football/stats/?careerid=uivubu2rl2a33,uivubu2rl2a33,"QB, DB",Chapin,TX,2730,2730,227.5,149,205,0.727,25,4,146,12,2013,passing
261,Tyler,Thackerson,Tyler Thackerson,/tn/clinton/clinton-dragons/athletes/tyler-thackerson/football/stats/?careerid=5ovqsjeunbbue,5ovqsjeunbbue,QB,Clinton,TN,2724,2724,272.4,244,352,0.693,26,8,107,10,2013,passing
262,Kelvin,Hopkins,Kelvin Hopkins,/nc/charlotte/independence-patriots/athletes/kelvin-hopkins/football/stats/?careerid=0eu210hndig77,0eu210hndig77,"QB, P",Independence,NC,2724,2724,209.5,170,280,0.607,29,7,117,13,2013,passing
263,Alex,Wills,Alex Wills,/il/lombard/montini-catholic-broncos/athletes/alex-wills/football/stats/?careerid=r9nfhb8k3oaue,r9nfhb8k3oaue,QB,Montini Catholic,IL,2721,2721,209.3,204,314,0.65,32,7,117,13,2013,passing
264,Gabe,French,Gabe French,/pa/dubois/dubois-beavers/athletes/gabe-french/football/stats/?careerid=rdjgi5aour2qa,rdjgi5aour2qa,QB,DuBois,PA,2720,2720,247.3,180,272,0.662,27,9,118,11,2013,passing
265,Braxton,Smith,Braxton Smith,/ar/fort-smith/union-christian-academy-eagles/athletes/braxton-smith/football/stats/?careerid=u04p7gn5pobtd,u04p7gn5pobtd,"QB, DE",Union Christian Academy,AR,2718,2718,271.8,200,379,0.528,22,11,83,10,2013,passing
266,Nick,Sellers,Nick Sellers,/in/fort-branch/gibson-southern-titans/athletes/nick-sellers/football/stats/?careerid=648bq779rap22,648bq779rap22,QB,Gibson Southern,IN,2718,2718,209.1,148,234,0.632,31,5,134,13,2013,passing
267,Landry,Turner,Landry Turner,/tx/graham/graham-steers/athletes/landry-turner/football/stats/?careerid=21eoh6097pd00,21eoh6097pd00,"QB, CB",Springtown,TX,2716,2716,226.3,242,404,0.599,38,18,93,12,2013,passing
268,Tom,Flacco,Tom Flacco,/nj/voorhees/eastern-vikings/athletes/tom-flacco/football/stats/?careerid=itb94ncsfd5qa,itb94ncsfd5qa,QB,Eastern,NJ,2714,2714,246.7,182,299,0.609,25,11,103,11,2013,passing
269,Ian,Nunley,Ian Nunley,/in/evansville/evansville-bosse-bulldogs/athletes/ian-nunley/football/stats/?careerid=bv7801vosahcc,bv7801vosahcc,"QB, DB",Evansville Bosse,IN,2714,2714,226.2,152,255,0.596,28,13,111,12,2013,passing
270,Chuck,Houska,Chuck Houska,/mo/st-louis/lindbergh-flyers/athletes/chuck-houska/football/stats/?careerid=vf688mra9ei33,vf688mra9ei33,"QB, LB",Lindbergh,MO,2714,2714,246.7,145,305,0.475,26,15,87,11,2013,passing
271,Tyler,Bloom,Tyler Bloom,/az/gilbert/higley-knights/athletes/tyler-bloom/football/stats/?careerid=l32c5hr1mahvf,l32c5hr1mahvf,QB,Higley,AZ,2709,2709,270.9,149,268,0.556,27,9,110,10,2013,passing
272,Brad,Cagle,Brad Cagle,/ca/lakeside/el-capitan-vaqueros/athletes/brad-cagle/football/stats/?careerid=dlmbifd90l233,dlmbifd90l233,QB,El Capitan,CA,2707,2707,225.6,152,245,0.62,31,5,131,12,2013,passing
273,Connor,Marden,Connor Marden,/ca/carmel/carmel-padres/athletes/connor-marden/football/stats/?careerid=6e0947nmj91g0,6e0947nmj91g0,QB,Carmel,CA,2706,2706,225.5,174,241,0.722,25,5,135,12,2013,passing
274,Joseph,Mancuso,Joseph Mancuso,/ga/blairsville/union-county-panthers/athletes/joseph-mancuso/football/stats/?careerid=buuls802nt8vf,buuls802nt8vf,"QB, WR",Union County,GA,2705,2705,245.9,189,332,0.569,25,9,97,11,2013,passing
275,Adam,Stremlow,Adam Stremlow,/mi/coleman/coleman-comets/athletes/adam-stremlow/football/stats/?careerid=o9i0lseann4h1,o9i0lseann4h1,QB,Coleman,MI,2703,2703,270.3,138,260,0.531,35,6,120,10,2013,passing
276,Joseph,Muriel,Joseph Muriel,/ca/eastvale/roosevelt-mustangs/athletes/joseph-muriel/football/stats/?careerid=ak42nvk2i5f88,ak42nvk2i5f88,QB,Roosevelt,CA,2699,2699,269.9,170,294,0.578,35,12,111,10,2013,passing
277,Keller,Chryst,Keller Chryst,/ca/palo-alto/palo-alto-vikings/athletes/keller-chryst/football/stats/?careerid=tc5bii4vod0m6,tc5bii4vod0m6,"QB, P",Palo Alto,CA,2698,2698,245.3,152,245,0.62,28,8,124,11,2013,passing
278,Luke,Johnston,Luke Johnston,/in/indianapolis/southport-cardinals/athletes/luke-johnston/football/stats/?careerid=2tirtaq5v8nqa,2tirtaq5v8nqa,QB,Southport,IN,2695,2695,224.6,207,330,0.627,29,10,105,12,2013,passing
279,Mason,Farquhar,Mason Farquhar,/ok/tulsa/union-redhawks/athletes/mason-farquhar/football/stats/?careerid=clsirthb2u866,clsirthb2u866,QB,Union,OK,2695,2695,224.6,204,294,0.694,24,7,115,12,2013,passing
280,Sean,Dougherty,Sean Dougherty,/nj/franklin-lakes/ramapo-raiders/athletes/sean-dougherty/football/stats/?careerid=9lsjoq4cckak4,9lsjoq4cckak4,QB,Ramapo,NJ,2693,2693,244.8,186,339,0.549,30,15,92,11,2013,passing
281,Bruce,Dixon,Bruce Dixon,/nc/charlotte/hickory-grove-christian-lions/athletes/bruce-dixon/football/stats/?careerid=j5t9t2paabmqa,j5t9t2paabmqa,QB,Hickory Grove Christian,NC,2693,2693,269.3,160,281,0.569,34,8,117,10,2013,passing
282,Shelton,Eppler,Shelton Eppler,/tx/navasota/navasota-rattlers/athletes/shelton-eppler/football/stats/?careerid=0p94ccrauqmqa,0p94ccrauqmqa,,Navasota,TX,2691,2691,224.2,165,274,0.602,28,9,114,12,2013,passing
283,Gardner,Minshew,Gardner Minshew,/ms/brandon/brandon-bulldogs/athletes/gardner-minshew/football/stats/?careerid=4f5u3rucgal33,4f5u3rucgal33,QB,Brandon,MS,2690,2690,206.9,186,315,0.59,24,5,106,13,2013,passing
284,Eddie,Miller iii,Eddie Miller iii,/oh/wheelersburg/wheelersburg-pirates/athletes/eddie-miller-iii/football/stats/?careerid=81rfvsku88grb,81rfvsku88grb,"QB, CB",Wheelersburg,OH,2689,2689,206.8,187,285,0.656,30,10,117,13,2013,passing
285,Ian,Bonde,Ian Bonde,/ca/albany/saint-marys-panthers/athletes/ian-bonde/football/stats/?careerid=569asp03shkff,569asp03shkff,"QB, DB",Saint Mary's,CA,2689,2689,192.1,160,279,0.573,31,14,106,14,2013,passing
286,Nick,Rittenhouse,Nick Rittenhouse,/fl/cocoa/space-coast-vipers/athletes/nick-rittenhouse/football/stats/?careerid=g4q8oo9rq88qa,g4q8oo9rq88qa,QB,Space Coast,FL,2687,2687,223.9,215,373,0.576,28,11,93,12,2013,passing
287,Andrew,Zolintakis,Andrew Zolintakis,/ca/moraga/campolindo-cougars/athletes/andrew-zolintakis/football/stats/?careerid=oekrlprt08vh1,oekrlprt08vh1,QB,Campolindo,CA,2685,2685,244.1,145,231,0.628,33,6,132,11,2013,passing
288,Jonas,Guichet,Jonas Guichet,/la/new-roads/catholic-of-pointe-coupee-hornets/athletes/jonas-guichet/football/stats/?careerid=276qke3dlog11,276qke3dlog11,,Catholic of Pointe Coupee,LA,2683,2683,223.6,195,353,0.552,21,16,81,12,2013,passing
289,Justice,Graham,Justice Graham,/oh/lima/lima-senior-spartans/athletes/justice-graham/football/stats/?careerid=rnhk1tulpcnee,rnhk1tulpcnee,QB,Lima Senior,OH,2682,2682,268.2,204,333,0.613,27,9,102,10,2013,passing
290,Davis,Cousar,Davis Cousar,/sc/anderson/anderson-cavaliers-cavaliers/athletes/davis-cousar/football/stats/?careerid=ng8rng53m6i55,ng8rng53m6i55,QB,Anderson Cavaliers,SC,2680,2680,223.3,127,230,0.552,39,6,125,12,2013,passing
291,Shane,Nelson,Shane Nelson,/wa/maple-valley/tahoma-bears/athletes/shane-nelson/football/stats/?careerid=pq19k71qi9sm6,pq19k71qi9sm6,QB,Tahoma,WA,2679,2679,297.7,184,296,0.622,30,8,114,9,2013,passing
292,Josh,Eckley,Josh Eckley,/az/tempe/marcos-de-niza-padres/athletes/josh-eckley/football/stats/?careerid=enbg5ugdn6gcc,enbg5ugdn6gcc,"QB, DB",Marcos de Niza,AZ,2678,2678,243.5,186,304,0.612,32,12,108,11,2013,passing
293,Alex,Jara,Alex Jara,/ca/lindsay/lindsay-cardinals/athletes/alex-jara/football/stats/?careerid=q4v2j9or29499,q4v2j9or29499,QB,Lindsay,CA,2678,2678,223.2,179,307,0.583,28,12,101,12,2013,passing
294,Jonathan,Caldwell,Jonathan Caldwell,/tx/austin/travis-rebels/athletes/jonathan-caldwell/football/stats/?careerid=soiku7ik2r7ue,soiku7ik2r7ue,"QB, FS",Travis,TX,2677,2677,267.7,183,341,0.537,28,10,95,10,2013,passing
295,Jon Jon,Roberts,Jon Jon Roberts,/pa/west-chester/east-vikings/athletes/jon-jon-roberts/football/stats/?careerid=c1lkk7pe83paa,c1lkk7pe83paa,QB,East,PA,2674,2674,243.1,248,377,0.658,25,13,94,11,2013,passing
