receiving_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,receiving_yards,receiving_yards_per_game,yards_per_reception,receptions,longest_reception,receiving_touchdowns,games_played,year,category
217,Markeese,Lawrence,Markeese Lawrence,/tx/andrews/andrews-mustangs/athletes/markeese-lawrence/football/stats/?careerid=5q19vpokamj00,5q19vpokamj00,"WR, QB",Andrews,TX,979,979,89.0,16.32,60,96,12,11,2020,receiving
218,Shane,Johnson,Shane Johnson,/tx/san-antonio/johnson-jaguars/athletes/shane-johnson/football/stats/?careerid=qjasscf3l65h1,qjasscf3l65h1,WR,Johnson,TX,977,977,88.8,20.35,48,70,14,11,2020,receiving
219,Cole,Stewart,Cole Stewart,/mo/carl-junction/carl-junction-bulldogs/athletes/cole-stewart/football/stats/?careerid=3uap8f5ik8288,3uap8f5ik8288,"WR, CB",Carl Junction,MO,977,977,88.8,15.51,63,0,0,11,2020,receiving
220,Jordan,Rogers,Jordan Rogers,/tx/buffalo/buffalo-bison/athletes/jordan-rogers/football/stats/?careerid=l4k34m4ftk5n7,l4k34m4ftk5n7,"OLB, MLB",Buffalo,TX,976,976,81.3,26.38,37,68,12,12,2020,receiving
221,Jaidyn,Doss,Jaidyn Doss,/mo/peculiar/raymore-peculiar-panthers/athletes/jaidyn-doss/football/stats/?careerid=05cnj8ougcksc,05cnj8ougcksc,WR,Raymore-Peculiar,MO,976,976,75.1,21.22,46,77,7,13,2020,receiving
222,Logan,Koehne,Logan Koehne,/in/greensburg/north-decatur-chargers/athletes/logan-koehne/football/stats/?careerid=dgde8308bi388,dgde8308bi388,"WR, DB",North Decatur,IN,975,975,75.0,17.41,56,84,14,13,2020,receiving
223,Christian,Wright,Christian Wright,/ms/natchez/cathedral-green-wave/athletes/christian-wright/football/stats/?careerid=ekg7rlp2eirvf,ekg7rlp2eirvf,"ATH, DB",Cathedral,MS,975,975,88.6,16.52,59,47,12,11,2020,receiving
224,Nate,Nuthman,Nate Nuthman,/ok/del-city/christian-heritage-crusaders/athletes/nate-nuthman/football/stats/?careerid=867bs0d1a6fsc,867bs0d1a6fsc,"WR, FS",Christian Heritage,OK,972,972,81.0,20.25,48,60,12,12,2020,receiving
225,Brazos,Gadler,Brazos Gadler,/tx/houston/cypress-creek-cougars/athletes/brazos-gadler/football/stats/?careerid=nc9gf6q3isn88,nc9gf6q3isn88,WR,Cypress Creek,TX,970,970,88.2,17.32,56,83,9,11,2020,receiving
226,Gunnar,Abseck,Gunnar Abseck,/tx/cedar-park/cedar-park-timberwolves/athletes/gunnar-abseck/football/stats/?careerid=29s8j7pld69cc,29s8j7pld69cc,"SB, KR",Cedar Park,TX,970,970,74.6,13.66,71,41,15,13,2020,receiving
227,Tre,Blake,Tre Blake,/va/newport-news/woodside-wolverines/athletes/tre-blake/football/stats/?careerid=0kcj13rid7naa,0kcj13rid7naa,"RB, MLB",Eau Gallie,FL,966,966,107.3,18.23,53,70,10,9,2020,receiving
228,Rohan,Fluellen,Rohan Fluellen,/tx/gilmer/gilmer-buckeyes/athletes/rohan-fluellen/football/stats/?careerid=o0heogutrhok4,o0heogutrhok4,WR,Gilmer,TX,964,964,68.9,14.61,66,0,7,14,2020,receiving
229,Toby,Short,Toby Short,/mo/moberly/moberly-spartans/athletes/toby-short/football/stats/?careerid=nc5br9qlqd288,nc5br9qlqd288,WR,Moberly,MO,962,962,96.2,17.49,55,0,15,10,2020,receiving
230,Fischer,Shipman,Fischer Shipman,/ar/hackett/hackett-hornets/athletes/fischer-shipman/football/stats/?careerid=tnetm8h3bdsh1,tnetm8h3bdsh1,WR,Hackett,AR,960,960,96.0,16.0,60,0,9,10,2020,receiving
231,Bret,Beebe,Bret Beebe,/ut/milford/milford-tigers/athletes/bret-beebe/football/stats/?careerid=2b6ndjrfan8qa,2b6ndjrfan8qa,"SB, CB",Milford,UT,960,960,73.8,12.8,75,84,10,13,2020,receiving
232,Peytontinsley,#7️⃣,Peytontinsley #7️⃣,/tn/jackson/jackson-christian-eagles/athletes/peytontinsley-7%EF%B8%8F%E2%83%A3/football/stats/?careerid=lj1qfgbs9l566,lj1qfgbs9l566,"WR, FS",Jackson Christian,TN,959,959,87.2,16.25,59,80,11,11,2020,receiving
233,Gavyn,Beane,Gavyn Beane,/tx/caddo-mills/caddo-mills-foxes/athletes/gavyn-beane/football/stats/?careerid=kn94htknevabb,kn94htknevabb,"WR, CB",Caddo Mills,TX,958,958,73.7,15.45,62,66,17,13,2020,receiving
234,Tyrese,Keyes,Tyrese Keyes,/ms/taylorsville/taylorsville-tartars/athletes/tyrese-keyes/football/stats/?careerid=70ehio2r558td,70ehio2r558td,"WR, CB",Taylorsville,MS,957,957,95.7,19.53,49,90,12,10,2020,receiving
235,Titus,Lyons,Titus Lyons,/tx/pottsboro/pottsboro-cardinals/athletes/titus-lyons/football/stats/?careerid=q83cggbdk21n7,q83cggbdk21n7,,Pottsboro,TX,954,954,95.4,19.08,50,0,10,10,2020,receiving
236,Kole,Reasoner,Kole Reasoner,/ga/sugar-hill/georgia-force-christian-blue-knights/athletes/kole-reasoner/football/stats/?careerid=qnp4ar3r26877,qnp4ar3r26877,"WR, CB",Georgia Force Christian,GA,953,953,95.3,22.16,43,83,12,10,2020,receiving
237,Aidan,Wanner,Aidan Wanner,/in/berne/south-adams-starfires/athletes/aidan-wanner/football/stats/?careerid=mlmk1o1ipckue,mlmk1o1ipckue,"QB, CB",South Adams,IN,951,951,67.9,23.78,40,0,11,14,2020,receiving
238,Connor,Larson,Connor Larson,/ga/flowery-branch/flowery-branch-falcons/athletes/connor-larson/football/stats/?careerid=8it7gl6sva8sc,8it7gl6sva8sc,"WR, DB",Flowery Branch,GA,951,951,79.2,16.4,58,76,4,12,2020,receiving
239,Joel,Jones,Joel Jones,/oh/macedonia/nordonia-knights/athletes/joel-jones/football/stats/?careerid=j8tfkp253vt22,j8tfkp253vt22,WR,Nordonia,OH,950,950,95.0,18.63,51,72,8,10,2020,receiving
240,Sean,Zerkle,Sean Zerkle,/al/huntsville/st-john-paul-ii-falcons/athletes/sean-zerkle/football/stats/?careerid=35rhcrbq522sc,35rhcrbq522sc,"WR, FS",Decatur Heritage Christian Academy,AL,949,949,105.4,23.72,40,0,11,9,2020,receiving
241,Evan,Hamilton,Evan Hamilton,/oh/ashland/crestview-cougars/athletes/evan-hamilton/football/stats/?careerid=ct6n0f2vv7rvf,ct6n0f2vv7rvf,"WR, CB",Crestview,OH,947,947,86.1,21.52,44,75,14,11,2020,receiving
242,Jalen,Leifeste,Jalen Leifeste,/tx/san-angelo/san-angelo-central-bobcats/athletes/jalen-leifeste/football/stats/?careerid=6r4mvb5mhsnh1,6r4mvb5mhsnh1,SB,San Angelo Central,TX,947,947,86.1,12.97,73,49,8,11,2020,receiving
243,Wade,Gamble,Wade Gamble,/oh/mount-victory/ridgemont-golden-gophers/athletes/wade-gamble/football/stats/?careerid=e7oeh0r8j6to8,e7oeh0r8j6to8,"RB, LB",Ridgemont,OH,947,947,94.7,11.84,80,78,11,10,2020,receiving
244,Mitch,Thompson,Mitch Thompson,/ga/cumming/south-forsyth-war-eagles/athletes/mitch-thompson/football/stats/?careerid=s0nu6lds66raa,s0nu6lds66raa,WR,South Forsyth,GA,946,946,105.1,24.9,38,0,11,9,2020,receiving
245,Mason,Piening,Mason Piening,/in/westfield/westfield-shamrocks/athletes/mason-piening/football/stats/?careerid=sb5glu4bbm6h1,sb5glu4bbm6h1,"WR, FS",Westfield,IN,946,946,72.8,22.0,43,74,12,13,2020,receiving
246,Reginald,Virgil,Reginald Virgil,/fl/mount-dora/mount-dora-christian-academy-bulldogs/athletes/reginald-virgil/football/stats/?careerid=jidd63rhjuu11,jidd63rhjuu11,"QB, WR",Mount Dora Christian Academy,FL,946,946,86.0,20.56,46,77,10,11,2020,receiving
247,Brock,Gibson,Brock Gibson,/tx/wink/wink-wildcats/athletes/brock-gibson/football/stats/?careerid=nrgf4helunm44,nrgf4helunm44,"TE, ILB",Wink,TX,946,946,86.0,17.2,55,50,7,11,2020,receiving
248,Tresean,Stewart,Tresean Stewart,/nc/winston-salem/winston-salem-preparatory-academy-phoenix/athletes/tresean-stewart/football/stats/?careerid=fs7o1dhk08c99,fs7o1dhk08c99,"RB, SS",Winston-Salem Preparatory Academy,NC,945,945,118.1,23.62,40,84,12,8,2020,receiving
249,Rodarius,Thomas,Rodarius Thomas,/al/eufaula/eufaula-tigers/athletes/rodarius-thomas/football/stats/?careerid=6b7prpijlmtl5,6b7prpijlmtl5,WR,Eufaula,AL,945,945,78.8,17.18,55,70,13,12,2020,receiving
250,Antonio,Yates,Antonio Yates,/nc/winston-salem/rj-reynolds-demons/athletes/antonio-yates/football/stats/?careerid=479vt1us7njrb,479vt1us7njrb,"SB, CB",R.J. Reynolds,NC,945,945,135.0,16.58,57,52,5,7,2020,receiving
251,Patrick,Bryant ii,Patrick Bryant ii,/fl/jacksonville/atlantic-coast-stingrays/athletes/patrick-bryant-ii/football/stats/?careerid=p3ht3md72kmsc,p3ht3md72kmsc,ATH,Atlantic Coast,FL,942,942,85.6,21.41,44,75,7,11,2020,receiving
252,Ramarion,Whitehead,Ramarion Whitehead,/pa/hermitage/hickory-hornets/athletes/ramarion-whitehead/football/stats/?careerid=modl2dfnif833,modl2dfnif833,"WR, FS",Hickory,PA,941,941,94.1,16.51,57,85,8,10,2020,receiving
253,Matt,White,Matt White,/tn/knoxville/farragut-admirals/athletes/matt-white/football/stats/?careerid=l911uujm5qtsc,l911uujm5qtsc,"WR, DB",Farragut,TN,940,940,85.5,18.08,52,68,11,11,2020,receiving
254,John avery,Herrod,John avery Herrod,/ms/belden/tupelo-christian-prep-eagles/athletes/john-avery-herrod/football/stats/?careerid=qeqqiel1geq77,qeqqiel1geq77,"WR, DB",Tupelo Christian Prep,MS,940,940,85.5,15.93,59,0,15,11,2020,receiving
255,Cody,Jackson,Cody Jackson,/tx/richmond/foster-falcons/athletes/cody-jackson/football/stats/?careerid=2ik7vdflmfscc,2ik7vdflmfscc,"WR, QB",Foster,TX,939,939,93.9,17.39,54,75,12,10,2020,receiving
256,Quincy,Prince,Quincy Prince,/tx/llano/llano-yellowjackets/athletes/quincy-prince/football/stats/?careerid=km8pak2vtqcff,km8pak2vtqcff,"WR, CB",Llano,TX,938,938,78.2,18.76,50,58,15,12,2020,receiving
257,Daylen,Batchan,Daylen Batchan,/az/goodyear/estrella-foothills-wolves/athletes/daylen-batchan/football/stats/?careerid=01v6sqjrccio8,01v6sqjrccio8,"WR, FS",Estrella Foothills,AZ,938,938,117.2,17.37,54,68,11,8,2020,receiving
258,Seth,Gaerte,Seth Gaerte,/in/north-manchester/manchester-squires/athletes/seth-gaerte/football/stats/?careerid=ufu8keoa284cc,ufu8keoa284cc,"WR, CB",Manchester,IN,937,937,93.7,20.37,46,80,11,10,2020,receiving
259,Keagan,Johnson,Keagan Johnson,/ne/bellevue/bellevue-west-thunderbirds/athletes/keagan-johnson/football/stats/?careerid=otba6jc886ntd,otba6jc886ntd,"WR, SS",Bellevue West,NE,935,935,133.6,18.33,51,59,10,7,2020,receiving
260,Trevor,Carman,Trevor Carman,/oh/cadiz/harrison-central-huskies/athletes/trevor-carman/football/stats/?careerid=2ugpdfic9p0qa,2ugpdfic9p0qa,"OLB, WR",Harrison Central,OH,935,935,103.9,17.0,55,71,11,9,2020,receiving
261,Jordan,Jones,Jordan Jones,/ga/macon/first-presbyterian-day-vikings/athletes/jordan-jones/football/stats/?careerid=i4nsq68lm8e11,i4nsq68lm8e11,,First Presbyterian Day,GA,934,934,84.9,15.06,62,65,6,11,2020,receiving
262,Horatio,Fields,Horatio Fields,/ga/douglasville/new-manchester-jaguar/athletes/horatio-fields/football/stats/?careerid=43g5vo5dvruff,43g5vo5dvruff,WR,New Manchester,GA,933,933,93.3,17.94,52,90,7,10,2020,receiving
263,Colin,Yancey,Colin Yancey,/in/madison/madison-cubs/athletes/colin-yancey/football/stats/?careerid=7seoahgnak4vf,7seoahgnak4vf,"ATH, WR",Madison,IN,933,933,93.3,17.6,53,75,7,10,2020,receiving
264,Quanterrius,Hughes-malone,Quanterrius Hughes-malone,/tn/watertown/watertown-purple-tigers/athletes/quanterrius-hughes-malone/football/stats/?careerid=d1v4783cha1j3,d1v4783cha1j3,"WR, CB",Watertown,TN,933,933,71.8,16.37,57,85,14,13,2020,receiving
265,Evan,Lester,Evan Lester,/ga/dalton/christian-heritage-lions/athletes/evan-lester/football/stats/?careerid=93h20qapumnp9,93h20qapumnp9,"RB, LB",Christian Heritage,GA,932,932,93.2,19.83,47,0,7,10,2020,receiving
266,Noah,Mcdill,Noah Mcdill,/tx/sunnyvale/sunnyvale-raiders/athletes/noah-mcdill/football/stats/?careerid=es3oh2p8np6o8,es3oh2p8np6o8,"WR, CB",Sunnyvale,TX,932,932,93.2,17.58,53,81,9,10,2020,receiving
267,Magnus,Clawson,Magnus Clawson,/ut/mt-pleasant/north-sanpete-hawks/athletes/magnus-clawson/football/stats/?careerid=vgqehn367ffee,vgqehn367ffee,,North Sanpete,UT,932,932,84.7,17.26,54,66,15,11,2020,receiving
268,Mark,Fulkerson,Mark Fulkerson,/tx/lake-worth/lake-worth-bullfrogs/athletes/mark-fulkerson/football/stats/?careerid=9gqgr0li55a33,9gqgr0li55a33,WR,Lake Worth,TX,932,932,84.7,15.53,60,68,9,11,2020,receiving
269,Jaden,Gibson,Jaden Gibson,/ga/dawsonville/dawson-county-tigers/athletes/jaden-gibson/football/stats/?careerid=o6jc7sbi3tgrb,o6jc7sbi3tgrb,QB,Dawson County,GA,931,931,84.6,16.33,57,77,8,11,2020,receiving
270,Jack,Cook,Jack Cook,/ut/cedar-city/cedar-reds/athletes/jack-cook/football/stats/?careerid=9pt5t65ajv0i2,9pt5t65ajv0i2,"WR, CB",Cedar,UT,931,931,77.6,16.05,58,70,6,12,2020,receiving
271,Kamron,Hoover,Kamron Hoover,/nc/havelock/havelock-rams/athletes/kamron-hoover/football/stats/?careerid=4kr81h19bvah1,4kr81h19bvah1,"DB, WR",Havelock,NC,931,931,84.6,15.78,59,69,8,11,2020,receiving
272,Ray,Morrison,Ray Morrison,/ga/tunnel-hill/northwest-whitfield-bruins/athletes/ray-morrison/football/stats/?careerid=bsa7cb0i04lvf,bsa7cb0i04lvf,WR,Northwest Whitfield,GA,930,930,84.5,16.61,56,99,10,11,2020,receiving
273,Brodie,Swader,Brodie Swader,/ga/trenton/dade-county-wolverines/athletes/brodie-swader/football/stats/?careerid=cqcsp3p24j588,cqcsp3p24j588,"WR, ATH",Dade County,GA,930,930,93.0,15.5,60,0,12,10,2020,receiving
274,Braden,Calise,Braden Calise,/fl/fort-pierce/john-carroll-catholic-rams/athletes/braden-calise/football/stats/?careerid=u8uvssg6ns7td,u8uvssg6ns7td,WR,John Carroll Catholic,FL,929,929,92.9,29.97,31,96,11,10,2020,receiving
275,D'andre,Fillmore,D'andre Fillmore,/tx/victoria/victoria-west-warriors/athletes/dandre-fillmore/football/stats/?careerid=l6hfn8tg4k5dd,l6hfn8tg4k5dd,"WR, FS",Victoria West,TX,929,929,77.4,16.89,55,73,13,12,2020,receiving
276,Logan,Brady,Logan Brady,/wa/steilacoom/steilacoom-sentinels/athletes/logan-brady/football/stats/?careerid=tdepud9is16l5,tdepud9is16l5,"WR, FS",Steilacoom,WA,929,929,132.7,14.98,62,71,13,7,2020,receiving
277,Gannan,Howes,Gannan Howes,/in/cedar-lake/hanover-central-wildcats/athletes/gannan-howes/football/stats/?careerid=iio972japrbrb,iio972japrbrb,,Hanover Central,IN,928,928,77.3,22.1,42,74,14,12,2020,receiving
278,Cayden,Dougherty,Cayden Dougherty,/oh/columbus/worthington-kilbourne-wolves/athletes/cayden-dougherty/football/stats/?careerid=mopkg62db5rtd,mopkg62db5rtd,WR,Worthington Kilbourne,OH,928,928,92.8,18.56,50,64,10,10,2020,receiving
279,Chanton,Millender,Chanton Millender,/ms/moss-point/moss-point-tigers/athletes/chanton-millender/football/stats/?careerid=6nn36641rn8g0,6nn36641rn8g0,"WR, CB",Moss Point,MS,928,928,103.1,15.47,60,80,12,9,2020,receiving
280,Kaderris,Roberts,Kaderris Roberts,/fl/maitland/orangewood-christian-rams/athletes/kaderris-roberts/football/stats/?careerid=s38dm3sfhnarb,s38dm3sfhnarb,ATH,Orangewood Christian,FL,927,927,84.3,24.4,38,85,15,11,2020,receiving
281,Caden,Marshall,Caden Marshall,/tx/rockwall/rockwall-yellowjackets/athletes/caden-marshall/football/stats/?careerid=3dhc3sb0mank4,3dhc3sb0mank4,WR,Rockwall,TX,926,926,77.2,17.81,52,69,12,12,2020,receiving
282,Jaylon,Jackson,Jaylon Jackson,/la/shreveport/green-oaks-giants/athletes/jaylon-jackson/football/stats/?careerid=rvsaob713j6m6,rvsaob713j6m6,ATH,Green Oaks,LA,926,926,102.9,15.97,58,73,13,9,2020,receiving
283,Andy,Behle,Andy Behle,/tx/springtown/springtown-porcupines/athletes/andy-behle/football/stats/?careerid=8gs05j13id988,8gs05j13id988,"WR, CB",Springtown,TX,926,926,71.2,13.42,69,91,13,13,2020,receiving
284,Reagan,Rodriguez,Reagan Rodriguez,/tx/glen-rose/glen-rose-tigers/athletes/reagan-rodriguez/football/stats/?careerid=uf5fnlb84p3vf,uf5fnlb84p3vf,"WR, S",Glen Rose,TX,925,925,92.5,18.5,50,79,8,10,2020,receiving
285,Montavious,Tabor,Montavious Tabor,/ga/gainesville/gainesville-red-elephants/athletes/montavious-tabor/football/stats/?careerid=0276kq0dvjaee,0276kq0dvjaee,"RB, FS",East Hall,GA,925,925,115.6,18.5,50,65,6,8,2020,receiving
286,Rodney,Mcday,Rodney Mcday,/nc/asheville/tc-roberson-rams/athletes/rodney-mcday/football/stats/?careerid=q7abei48mmrrb,q7abei48mmrrb,WR,T.C. Roberson,NC,924,924,102.7,13.39,69,0,16,9,2020,receiving
287,Jalen,Becerra,Jalen Becerra,/tx/leander/rouse-raiders/athletes/jalen-becerra/football/stats/?careerid=qtp5gdqeunqdd,qtp5gdqeunqdd,"WR, CB",Rouse,TX,921,921,92.1,21.93,42,75,13,10,2020,receiving
288,Jayden,Corbett,Jayden Corbett,/fl/bradenton/manatee-hurricanes/athletes/jayden-corbett/football/stats/?careerid=vehvijhjmg5h1,vehvijhjmg5h1,"WR, CB",Manatee,FL,921,921,92.1,15.35,60,0,9,10,2020,receiving
289,Aaron,Powell,Aaron Powell,/ks/mcpherson/mcpherson-bullpups/athletes/aaron-powell/football/stats/?careerid=15nb5t9ha2qtd,15nb5t9ha2qtd,"WR, CB",McPherson,KS,921,921,83.7,14.86,62,80,10,11,2020,receiving
290,Christian,Lewis,Christian Lewis,/al/pleasant-grove/pleasant-grove-spartans/athletes/christian-lewis/football/stats/?careerid=cu6oi64me9hk4,cu6oi64me9hk4,"WR, QB",Pleasant Grove,AL,917,917,91.7,18.34,50,82,12,10,2020,receiving
291,Brennen,Troutwine,Brennen Troutwine,/oh/arcanum/arcanum-trojans/athletes/brennen-troutwine/football/stats/?careerid=loath7ehprvn7,loath7ehprvn7,"SB, CB",Arcanum,OH,916,916,91.6,20.82,44,76,11,10,2020,receiving
292,Taylor,Spierto,Taylor Spierto,/tn/franklin/franklin-admirals/athletes/taylor-spierto/football/stats/?careerid=887op34mnpuk4,887op34mnpuk4,"SS, WR",Franklin,TN,914,914,76.2,16.93,54,80,8,12,2020,receiving
293,Michael,Human,Michael Human,/tn/knoxville/grace-christian-academy-rams/athletes/michael-human/football/stats/?careerid=ua0kai5kte3sc,ua0kai5kte3sc,"WR, DB",Grace Christian Academy,TN,913,913,83.0,12.86,71,60,14,11,2020,receiving
294,Cayden,Hess,Cayden Hess,/pa/jersey-shore/jersey-shore-bulldogs/athletes/cayden-hess/football/stats/?careerid=b893sg1iao0o8,b893sg1iao0o8,"WR, DB",Jersey Shore,PA,911,911,82.8,13.6,67,44,9,11,2020,receiving
295,Grayson,Gilmore,Grayson Gilmore,/ok/stigler/stigler-panthers/athletes/grayson-gilmore/football/stats/?careerid=lhhpe8h92fh99,lhhpe8h92fh99,"WR, DB",Stigler,OK,909,909,69.9,22.72,40,0,9,13,2020,receiving
296,Pj,Caldwell,Pj Caldwell,/mo/kansas-city/park-hill-trojans/athletes/pj-caldwell/football/stats/?careerid=ui1uk2kfunr11,ui1uk2kfunr11,"WR, KR",Park Hill,MO,907,907,90.7,20.16,45,81,9,10,2020,receiving
297,Jai,Moore,Jai Moore,/tx/dallas/parish-episcopal-panthers/athletes/jai-moore/football/stats/?careerid=8gri2dpcgu3o8,8gri2dpcgu3o8,"WR, CB",Parish Episcopal,TX,907,907,82.5,16.2,56,0,14,11,2020,receiving
298,Evan,Stewart,Evan Stewart,/tx/frisco/liberty-redhawks/athletes/evan-stewart/football/stats/?careerid=3o68s6bhoasg0,3o68s6bhoasg0,WR,Liberty,TX,906,906,100.7,20.59,44,76,8,9,2020,receiving
299,Hudsen,Hill,Hudsen Hill,/ok/hooker/hooker-bulldogs/athletes/hudsen-hill/football/stats/?careerid=vpgkqlrelq7ee,vpgkqlrelq7ee,"WR, LB",Hooker,OK,904,904,82.2,22.05,41,97,13,11,2020,receiving
300,Kemarion,Saddler,Kemarion Saddler,/tx/abilene/cooper-cougars/athletes/kemarion-saddler/football/stats/?careerid=kgno69500nnue,kgno69500nnue,RB,Cooper,TX,903,903,100.3,23.76,38,75,13,9,2020,receiving
301,Jaden,Smith,Jaden Smith,/ga/loganville/grayson-rams/athletes/jaden-smith/football/stats/?careerid=4qdmfe1u3plh1,4qdmfe1u3plh1,WR,Grayson,GA,903,903,75.2,21.5,42,85,11,12,2020,receiving
302,Sam,Mccall,Sam Mccall,/fl/lakeland/lake-gibson-braves/athletes/sam-mccall/football/stats/?careerid=ke0d2f4d935td,ke0d2f4d935td,"FS, WR",Lake Gibson,FL,903,903,69.5,17.36,52,80,10,13,2020,receiving
303,Camden,Jordan,Camden Jordan,/in/indianapolis/cathedral-fighting-irish/athletes/camden-jordan/football/stats/?careerid=nqaid70snr488,nqaid70snr488,"WR, FS",Cathedral,IN,903,903,69.5,12.72,71,63,21,13,2020,receiving
304,Carson,Rich,Carson Rich,/in/wabash/southwood-knights/athletes/carson-rich/football/stats/?careerid=f43hp4t45d9h1,f43hp4t45d9h1,"WR, OLB",Southwood,IN,901,901,69.3,18.39,49,67,15,13,2020,receiving
305,Drew,Henson,Drew Henson,/tx/leander/rouse-raiders/athletes/drew-henson/football/stats/?careerid=q13jhoi7nvkaa,q13jhoi7nvkaa,WR,Rouse,TX,901,901,75.1,15.27,59,91,9,12,2020,receiving
306,Keelan,Turner,Keelan Turner,/tx/longview/pine-tree-pirates/athletes/keelan-turner/football/stats/?careerid=jvgrrs9uoq6td,jvgrrs9uoq6td,"CB, WR",Pine Tree,TX,899,899,89.9,27.24,33,82,9,10,2020,receiving
307,Logan,Campbell,Logan Campbell,/oh/mt-orab/western-brown-broncos/athletes/logan-campbell/football/stats/?careerid=iq37v7fslr7n7,iq37v7fslr7n7,WR,Western Brown,OH,899,899,112.4,16.05,56,0,8,8,2020,receiving
308,Braxton,Johnson,Braxton Johnson,/ga/bainbridge/bainbridge-bearcats/athletes/braxton-johnson/football/stats/?careerid=7go9ik4t2hb11,7go9ik4t2hb11,"WR, CB",Bainbridge,GA,898,898,64.1,17.27,52,82,12,14,2020,receiving
309,Terrance,Anthony,Terrance Anthony,/fl/orange-park/oakleaf-knights/athletes/terrance-anthony/football/stats/?careerid=0bscjqsarjli2,0bscjqsarjli2,WR,Oakleaf,FL,898,898,89.8,16.04,56,71,11,10,2020,receiving
310,Jalen,Walthall,Jalen Walthall,/tx/manvel/manvel-mavericks/athletes/jalen-walthall/football/stats/?careerid=son45gnuh6ao8,son45gnuh6ao8,WR,Manvel,TX,896,896,89.6,23.58,38,80,12,10,2020,receiving
311,Jack,Hestera,Jack Hestera,/tx/cedar-park/cedar-park-timberwolves/athletes/jack-hestera/football/stats/?careerid=ofofsv9j7hnbb,ofofsv9j7hnbb,WR,Cedar Park,TX,896,896,68.9,19.48,46,83,14,13,2020,receiving
312,Daniel,Martin,Daniel Martin,/ga/marietta/marietta-blue-devils/athletes/daniel-martin/football/stats/?careerid=1906167auh8aa,1906167auh8aa,"LB, WR",Marietta,GA,896,896,81.5,17.57,51,80,8,11,2020,receiving
313,John,Gordon,John Gordon,/ok/shawnee/bethel-wildcats/athletes/john-gordon/football/stats/?careerid=jop5eajmm2pee,jop5eajmm2pee,WR,Bethel,OK,895,895,89.5,20.81,43,78,10,10,2020,receiving
314,Solomon,Luther,Solomon Luther,/fl/port-charlotte/port-charlotte-pirates/athletes/solomon-luther/football/stats/?careerid=ekuqmb0a9susc,ekuqmb0a9susc,ATH,Port Charlotte,FL,894,894,99.3,18.24,49,0,11,9,2020,receiving
315,Caleb,Frank,Caleb Frank,/oh/sherwood/fairview-apaches/athletes/caleb-frank/football/stats/?careerid=uh12e1lf24msc,uh12e1lf24msc,"WR, FS",Fairview,OH,894,894,89.4,16.56,54,0,10,10,2020,receiving
316,Dylan,Lee,Dylan Lee,/al/bessemer/bessemer-academy-rebels/athletes/dylan-lee/football/stats/?careerid=61ou7ivlkm622,61ou7ivlkm622,"WR, FS",Bessemer Academy,AL,893,893,99.2,30.79,29,95,14,9,2020,receiving
317,Louis,Williams,Louis Williams,/tx/conroe/conroe-tigers/athletes/louis-williams/football/stats/?careerid=6obthjd045t55,6obthjd045t55,WR,Conroe,TX,893,893,89.3,22.32,40,0,7,10,2020,receiving
318,Kj,Liggins,Kj Liggins,/tx/coppell/coppell-cowboys/athletes/kj-liggins/football/stats/?careerid=kn63etbuovcvf,kn63etbuovcvf,"WR, CB",Coppell,TX,892,892,89.2,16.52,54,0,13,10,2020,receiving
319,Wiley,Hanson,Wiley Hanson,/al/brilliant/brilliant-tigers/athletes/wiley-hanson/football/stats/?careerid=3hd97lnei7uqa,3hd97lnei7uqa,"WR, CB",Brilliant,AL,892,892,74.3,14.39,62,88,12,12,2020,receiving
320,Drew,Coleman,Drew Coleman,/tx/godley/godley-wildcats/athletes/drew-coleman/football/stats/?careerid=1ffdgh17gdrm6,1ffdgh17gdrm6,,Godley,TX,891,891,81.0,18.96,47,40,11,11,2020,receiving
321,Braden,Thompson,Braden Thompson,/ne/nebraska-city/nebraska-city-pioneers/athletes/braden-thompson/football/stats/?careerid=2vgh5p0db31vf,2vgh5p0db31vf,"TE, MLB",Nebraska City,NE,891,891,111.4,18.96,47,0,13,8,2020,receiving
322,Zach,Shepard,Zach Shepard,/tx/sanger/sanger-indians/athletes/zach-shepard/football/stats/?careerid=am8l84r3k7om6,am8l84r3k7om6,"WR, FS",Sanger,TX,891,891,89.1,18.56,48,56,8,10,2020,receiving
323,Andrew,Patterson,Andrew Patterson,/az/goodyear/desert-edge-scorpions/athletes/andrew-patterson/football/stats/?careerid=v3j2msaqc1ecc,v3j2msaqc1ecc,WR,Desert Edge,AZ,891,891,99.0,16.81,53,80,10,9,2020,receiving
324,Jamal,Haynes,Jamal Haynes,/ga/loganville/grayson-rams/athletes/jamal-haynes/football/stats/?careerid=8kkm2a221p1i2,8kkm2a221p1i2,"RB, WR",Grayson,GA,891,891,63.6,14.85,60,60,8,14,2020,receiving
325,Jadon,Porter,Jadon Porter,/tx/lorena/lorena-leopards/athletes/jadon-porter/football/stats/?careerid=dt5vi42j92ubb,dt5vi42j92ubb,"WR, CB",Lorena,TX,890,890,80.9,20.23,44,62,7,11,2020,receiving
326,Jaxon,Watts,Jaxon Watts,/tx/wimberley/wimberley-texans/athletes/jaxon-watts/football/stats/?careerid=708mjtrh8v6rb,708mjtrh8v6rb,"WR, CB",Wimberley,TX,890,890,63.6,18.16,49,11,8,14,2020,receiving
