receiving_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,receiving_yards,receiving_yards_per_game,yards_per_reception,receptions,longest_reception,receiving_touchdowns,games_played,year,category
216,Mitchell,Nuziard,Mitchell Nuziard,/tx/ponder/ponder-lions/athletes/mitchell-nuziard/football/stats/?careerid=8rpm6sfijjhg0,8rpm6sfijjhg0,WR,Ponder,TX,1185,1185,148.1,18.81,63,80,13,8,2022,receiving
217,Devin,Cockren,Devin Cockren,/ca/bakersfield/frontier-titans/athletes/devin-cockren/football/stats/?careerid=9trfh4pe9pco8,9trfh4pe9pco8,"WR, SS",Frontier,CA,1185,1185,91.2,14.81,80,58,12,13,2022,receiving
218,Christian,Rodriguez,Christian Rodriguez,/tx/plano/dallas-hsaa-angels/athletes/christian-rodriguez/football/stats/?careerid=24mlo72s4ij11,24mlo72s4ij11,"WR, DB",Dallas HSAA,TX,1184,1184,91.1,18.22,65,77,11,13,2022,receiving
219,Rico,Scott,Rico Scott,/pa/harrisburg/bishop-mcdevitt-crusaders/athletes/rico-scott/football/stats/?careerid=24hh3a23m8244,24hh3a23m8244,"WR, FS",Bishop McDevitt,PA,1184,1184,84.6,17.94,66,81,18,14,2022,receiving
220,Alonzo,Ryes,Alonzo Ryes,/la/lafayette/lafayette-christian-academy-knights/athletes/alonzo-ryes/football/stats/?careerid=rcni0v50q0j66,rcni0v50q0j66,WR,Lafayette Christian Academy,LA,1183,1183,84.5,20.4,58,35,8,14,2022,receiving
221,Jayce,Barksdale,Jayce Barksdale,/tn/jackson/university-school-of-jackson-bruins/athletes/jayce-barksdale/football/stats/?careerid=3fkq2hh6ojlvf,3fkq2hh6ojlvf,"WR, CB",University School of Jackson,TN,1180,1180,98.3,19.03,62,74,13,12,2022,receiving
222,Jaden,Barnes,Jaden Barnes,/ga/mcdonough/ola-mustangs/athletes/jaden-barnes/football/stats/?careerid=i4a0ir0aten22,i4a0ir0aten22,"WR, CB",Langston Hughes,GA,1179,1179,84.2,26.8,44,86,15,14,2022,receiving
223,Charlie,Perine,Charlie Perine,/in/indianapolis/park-tudor-panthers/athletes/charlie-perine/football/stats/?careerid=8ui4jnk5392m6,8ui4jnk5392m6,,Park Tudor,IN,1178,1178,98.2,21.04,56,67,14,12,2022,receiving
224,Carter,Scott,Carter Scott,/tx/collinsville/collinsville-pirates/athletes/carter-scott/football/stats/?careerid=b0g9lbda4dog0,b0g9lbda4dog0,WR,Collinsville,TX,1178,1178,84.1,17.32,68,52,12,14,2022,receiving
225,Drayden,Dickmann,Drayden Dickmann,/tx/georgetown/georgetown-eagles/athletes/drayden-dickmann/football/stats/?careerid=nc18rflf49s88,nc18rflf49s88,"WR, CB",Georgetown,TX,1178,1178,90.6,16.59,71,70,12,13,2022,receiving
226,Jeremiah,Nash,Jeremiah Nash,/ca/stockton/mcnair-eagles/athletes/jeremiah-nash/football/stats/?careerid=6bnmn2b343gp9,6bnmn2b343gp9,"WR, DB",McNair,CA,1177,1177,117.7,21.4,55,83,11,10,2022,receiving
227,Leyton,Stone,Leyton Stone,/tx/wolfforth/frenship-tigers/athletes/leyton-stone/football/stats/?careerid=rc9te6v23h2vf,rc9te6v23h2vf,"WR, CB",Frenship,TX,1177,1177,107.0,18.39,64,71,14,11,2022,receiving
228,Jesus,Figueroa,Jesus Figueroa,/ca/shafter/shafter-generals/athletes/jesus-figueroa/football/stats/?careerid=a3cuu6rmm64k4,a3cuu6rmm64k4,"WR, DB",Shafter,CA,1174,1174,73.4,22.58,52,69,13,16,2022,receiving
229,Brandon,Albert,Brandon Albert,/nc/davidson/community-school-of-davidson-spartans/athletes/brandon-albert/football/stats/?careerid=di7r9vu0osjl5,di7r9vu0osjl5,,Community School of Davidson,NC,1174,1174,97.8,11.86,99,70,16,12,2022,receiving
230,Jerrae,Hawkins,Jerrae Hawkins,/wv/wheeling/wheeling-park-patriots/athletes/jerrae-hawkins/football/stats/?careerid=vgseimktauldd,vgseimktauldd,,Wheeling Park,WV,1173,1173,106.6,17.51,67,65,14,11,2022,receiving
231,Devon,Green,Devon Green,/ga/lithia-springs/lithia-springs-leo-the-lion/athletes/devon-green/football/stats/?careerid=5j6u9pgsbu2bb,5j6u9pgsbu2bb,ATH,Lithia Springs,GA,1171,1171,106.5,16.97,69,75,8,11,2022,receiving
232,Thomas,Smyser,Thomas Smyser,/pa/dover/dover-eagles/athletes/thomas-smyser/football/stats/?careerid=k47mh4ro21uvf,k47mh4ro21uvf,"WR, CB",Dover,PA,1170,1170,97.5,19.83,59,92,9,12,2022,receiving
233,Brady,Witherspoon,Brady Witherspoon,/co/arvada/arvada-west-wildcats/athletes/brady-witherspoon/football/stats/?careerid=sltmaps0gtqi2,sltmaps0gtqi2,WR,Arvada West,CO,1170,1170,106.4,17.73,66,90,17,11,2022,receiving
234,Cameron,Petrey,Cameron Petrey,/va/aldie/john-champe-knights/athletes/cameron-petrey/football/stats/?careerid=rn0j7nt4qfe66,rn0j7nt4qfe66,SB,John Champe,VA,1170,1170,97.5,16.71,70,50,13,12,2022,receiving
235,Vincent,Holmes,Vincent Holmes,/ca/san-jacinto/san-jacinto-tigers/athletes/vincent-holmes/football/stats/?careerid=rj680ahsbqpi2,rj680ahsbqpi2,"WR, CB",San Jacinto,CA,1169,1169,73.1,19.81,59,92,13,16,2022,receiving
236,Ivan,Carreon,Ivan Carreon,/tx/odessa/odessa-bronchos/athletes/ivan-carreon/football/stats/?careerid=v1tlf5arjou99,v1tlf5arjou99,"WR, TE",Odessa,TX,1168,1168,116.8,22.9,51,72,14,10,2022,receiving
237,Anthony,Little jr.,Anthony Little jr.,/ms/macon/noxubee-county-tigers/athletes/anthony-little-jr/football/stats/?careerid=88irqhjptnjdd,88irqhjptnjdd,"WR, SS",Noxubee County,MS,1168,1168,77.9,18.84,62,0,20,15,2022,receiving
238,Zion,Ashby,Zion Ashby,/ms/fulton/itawamba-agricultural-indians/athletes/zion-ashby/football/stats/?careerid=jfoma4qnjl422,jfoma4qnjl422,"CB, WR",Itawamba Agricultural,MS,1168,1168,89.8,18.25,64,90,15,13,2022,receiving
239,Wushi,Ravenel,Wushi Ravenel,/sc/charleston/james-island-trojans/athletes/wushi-ravenel/football/stats/?careerid=ot0u1qmc9c7aa,ot0u1qmc9c7aa,"WR, DB",James Island,SC,1167,1167,89.8,22.88,51,80,14,13,2022,receiving
240,Brock,Montgomery,Brock Montgomery,/tn/lebanon/friendship-christian-commanders/athletes/brock-montgomery/football/stats/?careerid=k0lb3r47g2r44,k0lb3r47g2r44,"WR, CB",Friendship Christian,TN,1167,1167,89.8,20.47,57,83,15,13,2022,receiving
241,QJ,King,QJ King,/ar/little-rock/mills-university-studies-comets/athletes/qj-king/football/stats/?careerid=8j49k1g0le411,8j49k1g0le411,,Mills University Studies,AR,1167,1167,97.2,17.16,68,0,8,12,2022,receiving
242,Sterling,Greene,Sterling Greene,/nc/charlotte/olympic-trojans/athletes/sterling-greene/football/stats/?careerid=lhoklehs4nlj3,lhoklehs4nlj3,"WR, CB",Olympic,NC,1166,1166,97.2,18.22,64,0,10,12,2022,receiving
243,Tony,Harste,Tony Harste,/wa/south-hill/emerald-ridge-jaguars/athletes/tony-harste/football/stats/?careerid=gk6dbdojam833,gk6dbdojam833,"WR, CB",Emerald Ridge,WA,1166,1166,89.7,14.58,80,90,13,13,2022,receiving
244,Mathew,Huerta,Mathew Huerta,/tx/brackettville/brackett-tigers/athletes/mathew-huerta/football/stats/?careerid=f9u94ruqm74l5,f9u94ruqm74l5,"WR, CB",Brackett,TX,1165,1165,97.1,23.3,50,71,15,12,2022,receiving
245,Daven,Amos,Daven Amos,/ca/concord/clayton-valley-charter-ugly-eagles/athletes/daven-amos/football/stats/?careerid=jduok8757rirb,jduok8757rirb,WR,Clayton Valley Charter,CA,1164,1164,89.5,13.54,86,0,12,13,2022,receiving
246,Devon,Jones,Devon Jones,/tn/jacksboro/campbell-county-cougars/athletes/devon-jones/football/stats/?careerid=p80b55mj917ff,p80b55mj917ff,"WR, CB",Campbell County,TN,1162,1162,105.6,19.05,61,0,17,11,2022,receiving
247,Rivers,Godwin,Rivers Godwin,/ms/madison/madison-ridgeland-academy-patriots/athletes/rivers-godwin/football/stats/?careerid=9m9sl7dm1c0ue,9m9sl7dm1c0ue,"WR, CB",Madison-Ridgeland Academy,MS,1161,1161,89.3,17.07,68,75,11,13,2022,receiving
248,Bryan,Domino,Bryan Domino,/tx/sugar-land/fort-bend-christian-academy-eagles/athletes/bryan-domino/football/stats/?careerid=q4gs01dvch277,q4gs01dvch277,WR,Fort Bend Christian Academy,TX,1160,1160,96.7,15.06,77,75,11,12,2022,receiving
249,Zha’mauryon,Lofton,Zha’mauryon Lofton,/tx/college-station/college-station-cougars/athletes/zha%E2%80%99mauryon-lofton/football/stats/?careerid=03rhmtosu1jk4,03rhmtosu1jk4,,Marlin,TX,1159,1159,96.6,17.3,67,82,13,12,2022,receiving
250,Stonka,Burnside,Stonka Burnside,/ms/starkville/starkville-yellowjackets/athletes/stonka-burnside/football/stats/?careerid=g6deqvu0fh7j3,g6deqvu0fh7j3,"WR, FS",Starkville,MS,1158,1158,77.2,15.44,75,0,11,15,2022,receiving
251,Plas,Johnson,Plas Johnson,/az/scottsdale/chaparral-firebirds/athletes/plas-johnson/football/stats/?careerid=7279i320eqhsc,7279i320eqhsc,,Chaparral,AZ,1157,1157,115.7,13.15,88,0,8,10,2022,receiving
252,Kenric,Lanier,Kenric Lanier,/ga/decatur/decatur-bulldogs/athletes/kenric-lanier/football/stats/?careerid=o538l25u22v77,o538l25u22v77,"WR, FS",Decatur,GA,1156,1156,96.3,18.06,64,76,12,12,2022,receiving
253,Tristan,Cordova,Tristan Cordova,/nm/albuquerque/volcano-vista-hawks/athletes/tristan-cordova/football/stats/?careerid=oibg7f2sr8bh1,oibg7f2sr8bh1,"SB, WR",Volcano Vista,NM,1156,1156,88.9,15.62,74,52,11,13,2022,receiving
254,Rylan,Mccormick,Rylan Mccormick,/tx/seminole/seminole-indians/athletes/rylan-mccormick/football/stats/?careerid=iqicfhdbolnp9,iqicfhdbolnp9,"DB, WR",Seminole,TX,1156,1156,96.3,13.93,83,55,11,12,2022,receiving
255,Matt,Iuvara,Matt Iuvara,/nj/haddon-heights/haddon-heights-garnets/athletes/matt-iuvara/football/stats/?careerid=qha0v3cntbe33,qha0v3cntbe33,"WR, FS",Haddon Heights,NJ,1152,1152,96.0,17.46,66,96,9,12,2022,receiving
256,Cayden,Cosby,Cayden Cosby,/sc/greer/riverside-warriors/athletes/cayden-cosby/football/stats/?careerid=mpu64onudtb88,mpu64onudtb88,WR,Riverside,SC,1152,1152,104.7,14.96,77,64,15,11,2022,receiving
257,Deuce,Mcgregor,Deuce Mcgregor,/tx/tyler/chapel-hill-bulldogs/athletes/deuce-mcgregor/football/stats/?careerid=8kmens24k2n99,8kmens24k2n99,"WR, CB",Chapel Hill,TX,1150,1150,88.5,22.12,52,0,15,13,2022,receiving
258,Hunter,Summers,Hunter Summers,/tx/plano/john-paul-ii-cardinals/athletes/hunter-summers/football/stats/?careerid=115b74gc6af44,115b74gc6af44,WR,Prosper,TX,1150,1150,88.5,17.69,65,91,18,13,2022,receiving
259,Mylan,Graham,Mylan Graham,/in/new-haven/new-haven-bulldogs/athletes/mylan-graham/football/stats/?careerid=de08hrq7n3633,de08hrq7n3633,"WR, QB",New Haven,IN,1149,1149,114.9,23.94,48,95,13,10,2022,receiving
260,Lexton,Grafke,Lexton Grafke,/ks/lansing/lansing-lions/athletes/lexton-grafke/football/stats/?careerid=t7lq4l3n5qcvf,t7lq4l3n5qcvf,"WR, DB",Lansing,KS,1148,1148,127.6,20.5,56,60,17,9,2022,receiving
261,Kelby,Valsin,Kelby Valsin,/tx/arlington/bowie-volunteers/athletes/kelby-valsin/football/stats/?careerid=0kcegeqrpuc55,0kcegeqrpuc55,WR,Bowie,TX,1148,1148,104.4,20.14,57,91,10,11,2022,receiving
262,Gabe,Jackson,Gabe Jackson,/co/denver/develyn-jaguars/athletes/gabe-jackson/football/stats/?careerid=j985j8t20rsk4,j985j8t20rsk4,WR,D'Evelyn,CO,1148,1148,114.8,16.88,68,84,16,10,2022,receiving
263,Cameron,Bowen,Cameron Bowen,/tn/chattanooga/silverdale-academy-seahawks/athletes/cameron-bowen/football/stats/?careerid=1rj48rvj61gbb,1rj48rvj61gbb,WR,Silverdale Academy,TN,1148,1148,95.7,14.91,77,0,8,12,2022,receiving
264,Nic,Trujillo,Nic Trujillo,/nm/rio-rancho/cleveland-storm/athletes/nic-trujillo/football/stats/?careerid=sofb473ni5o77,sofb473ni5o77,"WR, CB",Cleveland,NM,1147,1147,95.6,20.86,55,79,20,12,2022,receiving
265,Noah,Coy,Noah Coy,/in/greenwood/center-grove-trojans/athletes/noah-coy/football/stats/?careerid=95us0ggthpc55,95us0ggthpc55,WR,Center Grove,IN,1147,1147,81.9,18.8,61,0,13,14,2022,receiving
266,Malachi,Bean-seay,Malachi Bean-seay,/ca/elk-grove/laguna-creek-cardinals/athletes/malachi-bean-seay/football/stats/?careerid=f32sbvsh8rlff,f32sbvsh8rlff,"CB, WR",Laguna Creek,CA,1146,1146,114.6,25.47,45,89,16,10,2022,receiving
267,Adan,Santoyo,Adan Santoyo,/tx/bridgeport/bridgeport-bulls/athletes/adan-santoyo/football/stats/?careerid=4nk9uie17duqa,4nk9uie17duqa,"WR, FS",Bridgeport,TX,1146,1146,114.6,14.32,80,50,12,10,2022,receiving
268,Zach,Phipps,Zach Phipps,/tx/diboll/diboll-lumberjacks/athletes/zach-phipps/football/stats/?careerid=3no420fhipurb,3no420fhipurb,"FS, WR",Diboll,TX,1145,1145,95.4,21.6,53,71,15,12,2022,receiving
269,Randall,King,Randall King,/nc/rocky-mount/northern-nash-knights/athletes/randall-king/football/stats/?careerid=m4ja8tjm4eeg0,m4ja8tjm4eeg0,"WR, DB",Northern Nash,NC,1144,1144,71.5,23.83,48,90,18,16,2022,receiving
270,Tk,Keyes,Tk Keyes,/ms/taylorsville/taylorsville-tartars/athletes/tk-keyes/football/stats/?careerid=nkdlmiqbogq66,nkdlmiqbogq66,"WR, FS",Taylorsville,MS,1143,1143,87.9,20.41,56,0,13,13,2022,receiving
271,Owen,Corrigan,Owen Corrigan,/ma/natick/natick-redhawks/athletes/owen-corrigan/football/stats/?careerid=9misto7jvkil5,9misto7jvkil5,WR,Natick,MA,1141,1141,103.7,21.13,54,74,10,11,2022,receiving
272,Quenton,Rogers,Quenton Rogers,/il/mahomet/mahomet-seymour-bulldogs/athletes/quenton-rogers/football/stats/?careerid=qu3387ipuk477,qu3387ipuk477,,Mahomet-Seymour,IL,1141,1141,95.1,19.34,59,92,18,12,2022,receiving
273,Hayezon,Tobe,Hayezon Tobe,/nc/asheville/asheville-school-independent-blues/athletes/hayezon-tobe/football/stats/?careerid=h4vdd02grj7m6,h4vdd02grj7m6,"WR, DB",Asheville School (Independent),NC,1141,1141,103.7,14.44,79,80,17,11,2022,receiving
274,Ian,Sopczak,Ian Sopczak,/il/vienna/vienna-goreville-eagles/athletes/ian-sopczak/football/stats/?careerid=u5lho5bgo5so8,u5lho5bgo5so8,WR,Vienna/Goreville,IL,1140,1140,126.7,23.75,48,0,11,9,2022,receiving
275,Phillip,Moran,Phillip Moran,/in/whitestown/traders-point-christian-knights/athletes/phillip-moran/football/stats/?careerid=okepb7tusob00,okepb7tusob00,"WR, CB",Traders Point Christian,IN,1140,1140,95.0,15.83,72,63,13,12,2022,receiving
276,Tre,Brown,Tre Brown,/az/mesa/mesa-jackrabbits/athletes/tre-brown/football/stats/?careerid=cs7igippe6vqa,cs7igippe6vqa,"WR, FS",Mesa,AZ,1140,1140,95.0,14.43,79,74,11,12,2022,receiving
277,Christian,Martig,Christian Martig,/oh/beloit/west-branch-warriors/athletes/christian-martig/football/stats/?careerid=vk46n2q4rhvaa,vk46n2q4rhvaa,"WR, CB",West Branch,OH,1140,1140,81.4,13.9,82,0,15,14,2022,receiving
278,Pat,Clacks iii,Pat Clacks iii,/in/merrillville/andrean-fighting-59ers/athletes/pat-clacks-iii/football/stats/?careerid=9m2b9g8nakjo8,9m2b9g8nakjo8,"WR, FS",Andrean,IN,1138,1138,81.3,14.59,78,63,14,14,2022,receiving
279,Ashawd,Wynn,Ashawd Wynn,/nc/newton-grove/hobbton-wildcats/athletes/ashawd-wynn/football/stats/?careerid=fet32o9pk90l5,fet32o9pk90l5,"WR, FS",Hobbton,NC,1138,1138,94.8,14.22,80,0,11,12,2022,receiving
280,Asten,Kirby,Asten Kirby,/tx/pilot-point/pilot-point-bearcats/athletes/asten-kirby/football/stats/?careerid=do14b31f89633,do14b31f89633,"WR, DB",Pilot Point,TX,1137,1137,103.4,16.01,71,65,16,11,2022,receiving
281,Daniel,Cooper,Daniel Cooper,/al/hackleburg/hackleburg-panthers/athletes/daniel-cooper/football/stats/?careerid=095j3v2929t33,095j3v2929t33,"WR, QB",Hackleburg,AL,1137,1137,103.4,15.16,75,87,14,11,2022,receiving
282,Samuel,Hall,Samuel Hall,/pa/turbotville/warrior-run-defenders/athletes/samuel-hall/football/stats/?careerid=6atqgstj5bkbb,6atqgstj5bkbb,"RB, OLB",Warrior Run,PA,1136,1136,103.3,21.85,52,85,8,11,2022,receiving
283,Ethan,Beard,Ethan Beard,/al/montgomery/saint-james-trojans/athletes/ethan-beard/football/stats/?careerid=38t3e1q92jd22,38t3e1q92jd22,"WR, S",Saint James,AL,1135,1135,81.1,25.22,45,93,15,14,2022,receiving
284,Jacob,Trimble,Jacob Trimble,/tx/north-richland-hills/fort-worth-christian-cardinals/athletes/jacob-trimble/football/stats/?careerid=nhaosi0bt6533,nhaosi0bt6533,WR,Fort Worth Christian,TX,1135,1135,94.6,15.99,71,65,14,12,2022,receiving
285,Maddox,Anderson,Maddox Anderson,/wv/hambleton/tucker-county-mountain-lions/athletes/maddox-anderson/football/stats/?careerid=n73saqp1gfj11,n73saqp1gfj11,"WR, FS",Tucker County,WV,1134,1134,103.1,26.37,43,81,16,11,2022,receiving
286,Jarvis,Hayes,Jarvis Hayes,/ga/waycross/ware-county-gators/athletes/jarvis-hayes/football/stats/?careerid=q1db54nb8c1k4,q1db54nb8c1k4,WR,Ware County,GA,1134,1134,87.2,18.29,62,79,14,13,2022,receiving
287,Brayden,Trimble,Brayden Trimble,/il/mt-zion/mt-zion-braves/athletes/brayden-trimble/football/stats/?careerid=j0ksjuv3kv0rb,j0ksjuv3kv0rb,"WR, DB",Mt. Zion,IL,1134,1134,113.4,14.92,76,67,12,10,2022,receiving
288,Damare,Franklin,Damare Franklin,/ga/kathleen/veterans-warhawks/athletes/damare-franklin/football/stats/?careerid=723dqd6697bff,723dqd6697bff,"WR, CB",Veterans,GA,1134,1134,126.0,14.35,79,61,8,9,2022,receiving
289,Colin,Estes,Colin Estes,/nc/west-jefferson/ashe-county-huskies/athletes/colin-estes/football/stats/?careerid=hvgdde4e010ue,hvgdde4e010ue,"WR, CB",Ashe County,NC,1134,1134,103.1,13.66,83,69,13,11,2022,receiving
290,Avery,Mcfadden,Avery Mcfadden,/sc/simpsonville/hillcrest-rams/athletes/avery-mcfadden/football/stats/?careerid=17q5t1o4k6fee,17q5t1o4k6fee,"WR, CB",Hillcrest,SC,1133,1133,103.0,16.42,69,81,8,11,2022,receiving
291,Darrin,Garcia,Darrin Garcia,/tx/poteet/poteet-aggies/athletes/darrin-garcia/football/stats/?careerid=fgql65f78gpvf,fgql65f78gpvf,"WR, FS",Poteet,TX,1133,1133,103.0,15.74,72,74,10,11,2022,receiving
292,Ryan,Thompson,Ryan Thompson,/nc/lawndale/burns-bulldogs/athletes/ryan-thompson/football/stats/?careerid=l9o5p51hnqo33,l9o5p51hnqo33,"WR, DB",Burns,NC,1133,1133,75.5,15.11,75,0,13,15,2022,receiving
293,Peyton,Myers,Peyton Myers,/pa/northern-cambria/northern-cambria-colts/athletes/peyton-myers/football/stats/?careerid=t4r60b6sfgci2,t4r60b6sfgci2,"RB, FS",Northern Cambria,PA,1132,1132,80.9,17.15,66,80,10,14,2022,receiving
294,Braylon,Harmon,Braylon Harmon,/tn/knoxville/knoxville-catholic-fighting-irish/athletes/braylon-harmon/football/stats/?careerid=8ciuu4dnah555,8ciuu4dnah555,"WR, DB",Knoxville Catholic,TN,1130,1130,113.0,20.18,56,71,11,10,2022,receiving
295,Christian,Mcnees,Christian Mcnees,/la/lafayette/st-thomas-more-cougars/athletes/christian-mcnees/football/stats/?careerid=dbappm6hln144,dbappm6hln144,"WR, FS",St. Thomas More,LA,1130,1130,94.2,19.15,59,75,14,12,2022,receiving
296,Parker,Gillespie,Parker Gillespie,/il/rochester/rochester-rockets/athletes/parker-gillespie/football/stats/?careerid=8638alvqooosc,8638alvqooosc,"QB, DB",Rochester,IL,1129,1129,86.8,18.51,61,79,9,13,2022,receiving
297,Chaz,Hilst,Chaz Hilst,/ca/valencia/west-ranch-wildcats/athletes/chaz-hilst/football/stats/?careerid=4h1bm380ul8bb,4h1bm380ul8bb,WR,West Ranch,CA,1129,1129,94.1,15.68,72,85,14,12,2022,receiving
298,Ty,Smith,Ty Smith,/ks/towanda/circle-thunderbirds/athletes/ty-smith/football/stats/?careerid=9l8cq70dclth1,9l8cq70dclth1,"WR, FS",Circle,KS,1128,1128,102.5,28.92,39,85,12,11,2022,receiving
299,Walker,Todd,Walker Todd,/ga/bellville/pinewood-christian-patriots/athletes/walker-todd/football/stats/?careerid=td5qhamoglc99,td5qhamoglc99,"WR, DE",Pinewood Christian,GA,1127,1127,93.9,16.57,68,0,9,12,2022,receiving
300,Chase,Lorencovitz,Chase Lorencovitz,/nj/hamburg/wallkill-valley-rangers/athletes/chase-lorencovitz/football/stats/?careerid=gluf4iner2p11,gluf4iner2p11,"MLB, WR",Wallkill Valley,NJ,1127,1127,125.2,15.87,71,77,11,9,2022,receiving
301,Bryson,Vowell,Bryson Vowell,/tn/clinton/anderson-county-mavericks/athletes/bryson-vowell/football/stats/?careerid=1jf80gmsu09aa,1jf80gmsu09aa,"WR, FS",Anderson County,TN,1127,1127,86.7,14.27,79,45,17,13,2022,receiving
302,Tyson,Elkins,Tyson Elkins,/ut/kaysville/davis-darts/athletes/tyson-elkins/football/stats/?careerid=e79uca6bhv600,e79uca6bhv600,"WR, DB",Davis,UT,1127,1127,93.9,11.16,101,38,9,12,2022,receiving
303,Ed,Small,Ed Small,/tx/austin/anderson-trojans/athletes/ed-small/football/stats/?careerid=hpje3j24fonrb,hpje3j24fonrb,WR,Anderson,TX,1125,1125,112.5,19.07,59,83,14,10,2022,receiving
304,JP,Aguiar,JP Aguiar,/ca/san-jose/san-jose-bulldogs/athletes/jp-aguiar/football/stats/?careerid=0jvsl4jehuok4,0jvsl4jehuok4,"WR, CB",San Jose,CA,1123,1123,112.3,20.05,56,80,13,10,2022,receiving
305,Ethan,Christian,Ethan Christian,/ga/athens/prince-avenue-christian-wolverines/athletes/ethan-christian/football/stats/?careerid=plb88jen0m644,plb88jen0m644,"WR, CB",Prince Avenue Christian,GA,1123,1123,80.2,14.58,77,0,12,14,2022,receiving
306,Dominic,Marchiondo,Dominic Marchiondo,/ca/torrance/bishop-montgomery-knights/athletes/dominic-marchiondo/football/stats/?careerid=p7sjb794uoh66,p7sjb794uoh66,WR,Bishop Montgomery,CA,1123,1123,80.2,14.4,78,55,11,14,2022,receiving
307,Carson,Persing,Carson Persing,/pa/danville/danville-ironmen/athletes/carson-persing/football/stats/?careerid=ode5lc52ib599,ode5lc52ib599,"WR, SB",Danville,PA,1122,1122,86.3,21.17,53,65,24,13,2022,receiving
308,Isaac,Conner,Isaac Conner,/ne/bennington/bennington-badgers/athletes/isaac-conner/football/stats/?careerid=remi6htira0k4,remi6htira0k4,WR,Bennington,NE,1122,1122,86.3,17.53,64,75,15,13,2022,receiving
309,Erick,Smith,Erick Smith,/al/selma/southside-panthers/athletes/erick-smith/football/stats/?careerid=gnebu2aoor3o8,gnebu2aoor3o8,WR,Southside,AL,1121,1121,101.9,28.74,39,90,8,11,2022,receiving
310,Noah,Flores,Noah Flores,/ut/sandy/alta-hawks/athletes/noah-flores/football/stats/?careerid=reoin7garksj3,reoin7garksj3,"WR, CB",Alta,UT,1121,1121,93.4,20.38,55,30,12,12,2022,receiving
311,Caleb,Odom,Caleb Odom,/ga/carrollton/carrollton-trojans/athletes/caleb-odom/football/stats/?careerid=drp6kqdvscf33,drp6kqdvscf33,WR,Carrollton,GA,1121,1121,80.1,17.52,64,51,13,14,2022,receiving
312,Koyal,Gray Jr.,Koyal Gray Jr.,/la/reserve/east-st-john-wildcats/athletes/koyal-gray-jr/football/stats/?careerid=4o19nc6mqm900,4o19nc6mqm900,WR,East St. John,LA,1120,1120,112.0,24.35,46,95,9,10,2022,receiving
313,Trevor,Rogers,Trevor Rogers,/ca/lafayette/acalanes-dons/athletes/trevor-rogers/football/stats/?careerid=bdo2osdiib2bb,bdo2osdiib2bb,WR,Acalanes,CA,1120,1120,93.3,19.31,58,95,15,12,2022,receiving
314,Darian,Holmes,Darian Holmes,/tx/san-antonio/warren-warriors/athletes/darian-holmes/football/stats/?careerid=vhspjeh5dqsk4,vhspjeh5dqsk4,WR,Warren,TX,1120,1120,93.3,15.78,71,69,15,12,2022,receiving
315,Bo,Hiemstra,Bo Hiemstra,/wa/tacoma/silas-rams/athletes/bo-hiemstra/football/stats/?careerid=cbrqid0lt7vvf,cbrqid0lt7vvf,WR,Silas,WA,1120,1120,112.0,15.56,72,0,7,10,2022,receiving
316,Kyrell,Goss-Pruitt,Kyrell Goss-Pruitt,/ca/sacramento/grant-pacers/athletes/kyrell-goss-pruitt/football/stats/?careerid=cvaoqrnp90lrb,cvaoqrnp90lrb,"WR, RB",Grant,CA,1117,1117,79.8,23.77,47,0,16,14,2022,receiving
317,Isaiah,Hudson,Isaiah Hudson,/fl/tampa/sickles-gryphons/athletes/isaiah-hudson/football/stats/?careerid=2f7bqhmrjvem6,2f7bqhmrjvem6,ATH,Sickles,FL,1117,1117,111.7,15.96,70,93,8,10,2022,receiving
318,Thomas,Mccoy,Thomas Mccoy,/va/clifton/centreville-wildcats/athletes/thomas-mccoy/football/stats/?careerid=v15al6cg93288,v15al6cg93288,"QB, T",Centreville,VA,1115,1115,85.8,21.44,52,84,17,13,2022,receiving
319,Ty,Pence,Ty Pence,/il/st-joseph/st-joseph-ogden-spartans/athletes/ty-pence/football/stats/?careerid=1r84tge36thh1,1r84tge36thh1,WR,St. Joseph-Ogden,IL,1115,1115,101.4,21.04,53,66,14,11,2022,receiving
320,Eric,Singleton,Eric Singleton,/ga/douglasville/douglas-county-tigers/athletes/eric-singleton/football/stats/?careerid=bd2ebdhmii1n7,bd2ebdhmii1n7,"WR, CB",Alexander,GA,1115,1115,111.5,17.15,65,81,12,10,2022,receiving
321,Deandra,Burns jr.,Deandra Burns jr.,/ar/el-dorado/el-dorado-wildcats/athletes/deandra-burns-jr/football/stats/?careerid=mo1o1a0563hp9,mo1o1a0563hp9,WR,El Dorado,AR,1114,1114,101.3,15.91,70,81,14,11,2022,receiving
322,Mike,Smith,Mike Smith,/oh/cincinnati/anderson-raptors/athletes/mike-smith/football/stats/?careerid=m0o8d0c6eilm6,m0o8d0c6eilm6,"WR, FS",Anderson,OH,1114,1114,79.6,11.85,94,78,6,14,2022,receiving
323,Braydon,Scott,Braydon Scott,/ok/jones/jones-longhorns/athletes/braydon-scott/football/stats/?careerid=p0jt34m1p08i2,p0jt34m1p08i2,"WR, CB",Jones,OK,1111,1111,92.6,22.22,50,74,14,12,2022,receiving
