receiving_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,receiving_yards,receiving_yards_per_game,yards_per_reception,receptions,longest_reception,receiving_touchdowns,games_played,year,category
108,Christian,"""mitch"" mitchell","Christian ""mitch"" mitchell",/tx/livingston/livingston-lions/athletes/christian-mitch-mitchell/football/stats/?careerid=mieek81dv4j66,mieek81dv4j66,"SS, WR",Livingston,TX,1355,1355,135.5,28.23,48,86,13,10,2016,receiving
109,Justin,Fisher,Justin Fisher,/ca/corona/centennial-huskies/athletes/justin-fisher/football/stats/?careerid=4513sn70av8td,4513sn70av8td,WR,Centennial,CA,1355,1355,104.2,23.36,58,80,21,13,2016,receiving
110,Morgan,Patton,Morgan Patton,/tn/centerville/hickman-county-bulldogs/athletes/morgan-patton/football/stats/?careerid=jcdeu5tth88k4,jcdeu5tth88k4,"QB, WR",Hickman County,TN,1349,1349,134.9,19.27,70,99,9,10,2016,receiving
111,Gabriel,Claudio,Gabriel Claudio,/az/yuma/cibola-raiders/athletes/gabriel-claudio/football/stats/?careerid=ing2stmekj299,ing2stmekj299,"WR, CB",Cibola,AZ,1348,1348,134.8,16.64,81,74,18,10,2016,receiving
112,Tom,Shea,Tom Shea,/pa/montoursville/montoursville-warriors/athletes/tom-shea/football/stats/?careerid=u746qplsa0iqa,u746qplsa0iqa,"WR, LB",Montoursville,PA,1347,1347,103.6,21.38,63,80,14,13,2016,receiving
113,Ramel,Keyton,Ramel Keyton,/ga/marietta/marietta-blue-devils/athletes/ramel-keyton/football/stats/?careerid=9bcv02lfnjv88,9bcv02lfnjv88,"WR, FS",Marietta,GA,1347,1347,134.7,17.49,77,74,7,10,2016,receiving
114,Tyshun,Odom,Tyshun Odom,/nc/shelby/crest-chargers/athletes/tyshun-odom/football/stats/?careerid=3mhik7131fsj3,3mhik7131fsj3,"WR, C",Crest,NC,1347,1347,112.2,16.63,81,95,14,12,2016,receiving
115,Caleb,Edwards,Caleb Edwards,/nc/greenville/jh-rose-rampants/athletes/caleb-edwards/football/stats/?careerid=ba9vf2p20sp55,ba9vf2p20sp55,WR,J.H. Rose,NC,1346,1346,122.4,22.07,61,90,15,11,2016,receiving
116,Hayden,Mitchell,Hayden Mitchell,/va/richmond/st-christophers-saints/athletes/hayden-mitchell/football/stats/?careerid=l9pr4k1omtnh1,l9pr4k1omtnh1,"WR, FS",St. Christopher's,VA,1345,1345,149.4,27.45,49,88,14,9,2016,receiving
117,Dawson,Chumley,Dawson Chumley,/tx/groveton/groveton-indians/athletes/dawson-chumley/football/stats/?careerid=k3ooervkt10l5,k3ooervkt10l5,"WR, CB",Groveton,TX,1344,1344,122.2,18.67,72,57,13,11,2016,receiving
118,Jordan,Duckett,Jordan Duckett,/tx/mineral-wells/mineral-wells-rams/athletes/jordan-duckett/football/stats/?careerid=6ghv50pho4uff,6ghv50pho4uff,"WR, CB",Mineral Wells,TX,1343,1343,111.9,24.87,54,79,21,12,2016,receiving
119,Cole,Waugh,Cole Waugh,/oh/bellefontaine/benjamin-logan-raiders/athletes/cole-waugh/football/stats/?careerid=319e3sriq4gj3,319e3sriq4gj3,WR,Benjamin Logan,OH,1342,1342,122.0,25.32,53,90,14,11,2016,receiving
120,Jeremiah,Boatner,Jeremiah Boatner,/ca/corona/corona-panthers/athletes/jeremiah-boatner/football/stats/?careerid=pnn83nam09qh1,pnn83nam09qh1,WR,Corona,CA,1341,1341,134.1,16.98,79,80,14,10,2016,receiving
121,Sicory,Smith,Sicory Smith,/tx/cameron/ch-yoe-yoemen/athletes/sicory-smith/football/stats/?careerid=umj7kolcfcin7,umj7kolcfcin7,"WR, CB",C.H. Yoe,TX,1339,1339,95.6,19.13,70,80,20,14,2016,receiving
122,Baylei,Coston,Baylei Coston,/ca/oakley/freedom-falcons/athletes/baylei-coston/football/stats/?careerid=5iouh8ttfrfl5,5iouh8ttfrfl5,"WR, CB",Freedom,CA,1337,1337,102.8,21.22,63,0,15,13,2016,receiving
123,Dez,Boykin,Dez Boykin,/pa/whitehall/whitehall-zephyrs/athletes/dez-boykin/football/stats/?careerid=gnbjgn73vbjff,gnbjgn73vbjff,"WR, FS",Whitehall,PA,1336,1336,95.4,17.58,76,80,15,14,2016,receiving
124,Jaleel,Heard,Jaleel Heard,/al/opelika/opelika-bulldogs/athletes/jaleel-heard/football/stats/?careerid=hrhentq23dsee,hrhentq23dsee,WR,Opelika,AL,1334,1334,88.9,13.75,97,78,16,15,2016,receiving
125,Mycah,Pittman,Mycah Pittman,/ca/westlake-village/oaks-christian-lions/athletes/mycah-pittman/football/stats/?careerid=8805vdfpqdisc,8805vdfpqdisc,ATH,Oaks Christian,CA,1329,1329,132.9,24.16,55,99,10,10,2016,receiving
126,Seth,Smith,Seth Smith,/ar/conway/conway-christian-eagles/athletes/seth-smith/football/stats/?careerid=dpqc9fv642466,dpqc9fv642466,"WR, CB",Conway Christian,AR,1328,1328,120.7,22.13,60,0,18,11,2016,receiving
127,Kashif,Warren,Kashif Warren,/tn/knoxville/austin-east-roadrunners/athletes/kashif-warren/football/stats/?careerid=ftpf85slckkrb,ftpf85slckkrb,"CB, WR",Austin-East,TN,1327,1327,102.1,26.02,51,73,17,13,2016,receiving
128,Gabe,Sulser,Gabe Sulser,/mt/billings/billings-senior-broncs/athletes/gabe-sulser/football/stats/?careerid=1hec7kl5mg1bb,1hec7kl5mg1bb,"WR, CB",Billings Senior,MT,1321,1321,110.1,16.31,81,51,17,12,2016,receiving
129,Dante,Hendrix,Dante Hendrix,/ky/union/cooper-jaguars/athletes/dante-hendrix/football/stats/?careerid=uemr7e0sihqdd,uemr7e0sihqdd,"C, WR",Cooper,KY,1318,1318,119.8,19.97,66,72,19,11,2016,receiving
130,Marquel,Tinsley,Marquel Tinsley,/ky/owensboro/daviess-county-panthers/athletes/marquel-tinsley/football/stats/?careerid=4m5vg5eqv7rm6,4m5vg5eqv7rm6,"SS, WR",Daviess County,KY,1314,1314,131.4,19.04,69,65,20,10,2016,receiving
131,Chayce,Bolli,Chayce Bolli,/tx/boerne/boerne-champion-chargers/athletes/chayce-bolli/football/stats/?careerid=d0sdkpsppheue,d0sdkpsppheue,WR,Boerne-Champion,TX,1314,1314,109.5,18.0,73,83,10,12,2016,receiving
132,Will,Lansbury,Will Lansbury,/ca/pebble-beach/stevenson-pirates/athletes/will-lansbury/football/stats/?careerid=uv65ajsjtsbvf,uv65ajsjtsbvf,"WR, SS",Stevenson,CA,1314,1314,131.4,16.85,78,78,21,10,2016,receiving
133,Jamire,Calvin,Jamire Calvin,/ca/los-angeles/cathedral-phantoms/athletes/jamire-calvin/football/stats/?careerid=fn9vh5fobori2,fn9vh5fobori2,"WR, ATH",Cathedral,CA,1312,1312,119.3,15.26,86,93,14,11,2016,receiving
134,Caleb,Calhoon,Caleb Calhoon,/ok/tulsa/victory-christian-conquerors/athletes/caleb-calhoon/football/stats/?careerid=rpauvrvcpdgtd,rpauvrvcpdgtd,"WR, SS",Victory Christian,OK,1310,1310,87.3,17.01,77,66,18,15,2016,receiving
135,Chandler,Speights,Chandler Speights,/tx/richmond/foster-falcons/athletes/chandler-speights/football/stats/?careerid=dot37ap5s6ei2,dot37ap5s6ei2,"WR, DB",Foster,TX,1310,1310,87.3,14.72,89,63,15,15,2016,receiving
136,Gunner,Romney,Gunner Romney,/az/chandler/chandler-wolves/athletes/gunner-romney/football/stats/?careerid=uobd18udoe9bb,uobd18udoe9bb,WR,Chandler,AZ,1309,1309,87.3,18.7,70,73,9,15,2016,receiving
137,Gabriel,Davis,Gabriel Davis,/fl/sanford/seminole-seminoles/athletes/gabriel-davis/football/stats/?careerid=klehgs2fp1dsc,klehgs2fp1dsc,"WR, QB",Seminole,FL,1308,1308,100.6,21.44,61,93,15,13,2016,receiving
138,Terrell,Jana,Terrell Jana,/va/woodberry-forest/woodberry-forest-tigers/athletes/terrell-jana/football/stats/?careerid=9hej697l2vd66,9hej697l2vd66,"CB, WR",Woodberry Forest,VA,1308,1308,130.8,20.44,64,63,19,10,2016,receiving
139,Alann,Arango-serna,Alann Arango-serna,/ca/canoga-park/canoga-park-hunters/athletes/alann-arango-serna/football/stats/?careerid=r3kmcvp60rqj3,r3kmcvp60rqj3,WR,Canoga Park,CA,1308,1308,109.0,19.52,67,70,15,12,2016,receiving
140,Maurice,Franks,Maurice Franks,/tx/sugar-land/fort-bend-dulles-vikings/athletes/maurice-franks/football/stats/?careerid=6tsianbfiq7n7,6tsianbfiq7n7,WR,Fort Bend Dulles,TX,1308,1308,145.3,15.95,82,0,15,9,2016,receiving
141,Nick,Ciccio,Nick Ciccio,/co/parker/lutheran-lions/athletes/nick-ciccio/football/stats/?careerid=oaopu85uq7fm6,oaopu85uq7fm6,"WR, FS",Lutheran,CO,1307,1307,130.7,14.52,90,0,12,10,2016,receiving
142,Wells,Smith,Wells Smith,/tn/jackson/university-school-of-jackson-bruins/athletes/wells-smith/football/stats/?careerid=8h5oisrq6h8qa,8h5oisrq6h8qa,"FS, QB",University School of Jackson,TN,1306,1306,100.5,18.66,70,92,11,13,2016,receiving
143,Stephon,Robinson,Stephon Robinson,/ca/harbor-city/narbonne-gauchos/athletes/stephon-robinson/football/stats/?careerid=sbdbl4d9i3m88,sbdbl4d9i3m88,WR,Narbonne,CA,1304,1304,86.9,20.06,65,64,17,15,2016,receiving
144,Gabriel,Dougals,Gabriel Dougals,/tx/denton/ryan-raiders/athletes/gabriel-dougals/football/stats/?careerid=b4nbvj1to2see,b4nbvj1to2see,"WR, CB",Ryan,TX,1302,1302,86.8,15.88,82,78,17,15,2016,receiving
145,Ben,Stevens,Ben Stevens,/in/danville/danville-warriors/athletes/ben-stevens/football/stats/?careerid=o5phdjaj0jm66,o5phdjaj0jm66,"WR, FS",Danville,IN,1301,1301,100.1,19.42,67,99,18,13,2016,receiving
146,Wyatt,Fischer,Wyatt Fischer,/oh/mt-orab/western-brown-broncos/athletes/wyatt-fischer/football/stats/?careerid=7c4s0c35i5a55,7c4s0c35i5a55,WR,Western Brown,OH,1301,1301,130.1,16.47,79,82,13,10,2016,receiving
147,Anthony,Turner,Anthony Turner,/mi/detroit/chavez-academy-aztec-eagles/athletes/anthony-turner/football/stats/?careerid=sgs9jpr2fe5ee,sgs9jpr2fe5ee,"WR, DB",Chavez Academy,MI,1300,1300,162.5,15.85,82,61,13,8,2016,receiving
148,Parker,Smith,Parker Smith,/nh/claremont/stevens-cardinals/athletes/parker-smith/football/stats/?careerid=j2qb7s3vks211,j2qb7s3vks211,"WR, FS",Stevens,NH,1298,1298,118.0,19.97,65,78,15,11,2016,receiving
149,Jace,Simons,Jace Simons,/ut/taylorsville/taylorsville-warriors/athletes/jace-simons/football/stats/?careerid=cgh5e5gem4lm6,cgh5e5gem4lm6,"WR, CB",Taylorsville,UT,1295,1295,107.9,16.6,78,85,19,12,2016,receiving
150,Dallin,Holker,Dallin Holker,/ut/lehi/lehi-pioneers/athletes/dallin-holker/football/stats/?careerid=mnj396bnsvgvf,mnj396bnsvgvf,TE,Lehi,UT,1295,1295,107.9,12.33,105,99,11,12,2016,receiving
151,Tae,Le',Tae Le',/ca/newport-beach/corona-del-mar-sea-kings/athletes/tae-le/football/stats/?careerid=8172j3etm7fp9,8172j3etm7fp9,WR,Corona del Mar,CA,1294,1294,92.4,16.59,78,82,22,14,2016,receiving
152,Luke,Endsley,Luke Endsley,/fl/cape-coral/ida-baker-bulldogs/athletes/luke-endsley/football/stats/?careerid=26mten8oakm33,26mten8oakm33,ATH,Ida Baker,FL,1294,1294,129.4,14.7,88,80,12,10,2016,receiving
153,Reggie,Bryant,Reggie Bryant,/nc/fayetteville/seventy-first-falcons/athletes/reggie-bryant/football/stats/?careerid=ndg8085dvou99,ndg8085dvou99,WR,Seventy-First,NC,1292,1292,107.7,21.53,60,59,9,12,2016,receiving
154,Jarett,Garner,Jarett Garner,/nc/harrisburg/hickory-ridge-ragin-bulls/athletes/jarett-garner/football/stats/?careerid=4jakp00o22ccc,4jakp00o22ccc,WR,Hickory Ridge,NC,1292,1292,92.3,21.53,60,80,14,14,2016,receiving
155,Marco,Vitale,Marco Vitale,/il/norridge/ridgewood-rebels/athletes/marco-vitale/football/stats/?careerid=s5u3diauspp99,s5u3diauspp99,"WR, CB",Ridgewood,IL,1291,1291,129.1,17.93,72,75,18,10,2016,receiving
156,Jack,Savage,Jack Savage,/tx/addison/trinity-christian-trojans/athletes/jack-savage/football/stats/?careerid=2s6j85srq3gbb,2s6j85srq3gbb,"WR, CB",Trinity Christian,TX,1291,1291,117.4,13.17,98,91,16,11,2016,receiving
157,Tre,Walker,Tre Walker,/ca/harbor-city/narbonne-gauchos/athletes/tre-walker/football/stats/?careerid=4rmv5v7l2k6ff,4rmv5v7l2k6ff,WR,Narbonne,CA,1290,1290,92.1,16.75,77,77,16,14,2016,receiving
158,Ryan,Mitchell,Ryan Mitchell,/va/roanoke/hidden-valley-titans/athletes/ryan-mitchell/football/stats/?careerid=p48309ek239h1,p48309ek239h1,"WR, SS",Hidden Valley,VA,1289,1289,117.2,15.16,85,71,10,11,2016,receiving
159,Ray,Jackson,Ray Jackson,/ar/little-rock/pulaski-academy-bruins/athletes/ray-jackson/football/stats/?careerid=v1d82vj0c2cdd,v1d82vj0c2cdd,WR,Pulaski Academy,AR,1288,1288,99.1,23.85,54,80,14,13,2016,receiving
160,Jeremiah,Miller,Jeremiah Miller,/nc/monroe/sun-valley-spartans/athletes/jeremiah-miller/football/stats/?careerid=ljmgp7qehj688,ljmgp7qehj688,"WR, CB",Sun Valley,NC,1288,1288,107.3,19.82,65,76,18,12,2016,receiving
161,Greg,"Williams, Jr","Greg Williams, Jr",/tx/katy/cinco-ranch-cougars/athletes/greg-williams-jr/football/stats/?careerid=rbqa768rjrbo8,rbqa768rjrbo8,WR,Cinco Ranch,TX,1287,1287,85.8,19.8,65,86,15,15,2016,receiving
162,Rowdy,Warner,Rowdy Warner,/ok/jones/jones-longhorns/athletes/rowdy-warner/football/stats/?careerid=bhi4burrq0qff,bhi4burrq0qff,WR,Jones,OK,1287,1287,85.8,19.5,66,78,13,15,2016,receiving
163,Josh,Vann,Josh Vann,/ga/tucker/tucker-tigers/athletes/josh-vann/football/stats/?careerid=933ag5pqirdue,933ag5pqirdue,"WR, QB",Tucker,GA,1286,1286,85.7,20.41,63,0,13,15,2016,receiving
164,Ezrah,Archie,Ezrah Archie,/nj/erial/timber-creek-regional-chargers/athletes/ezrah-archie/football/stats/?careerid=va899orkv9mm6,va899orkv9mm6,"WR, DB",Timber Creek Regional,NJ,1285,1285,107.1,17.36,74,0,20,12,2016,receiving
165,Cameron,Dollar,Cameron Dollar,/nc/denver/east-lincoln-mustangs/athletes/cameron-dollar/football/stats/?careerid=matiug0fu1h55,matiug0fu1h55,"WR, FS",East Lincoln,NC,1284,1284,98.8,21.05,61,0,12,13,2016,receiving
166,Whop,Philyor,Whop Philyor,/fl/tampa/plant-panthers/athletes/whop-philyor/football/stats/?careerid=3m6q7sc0fuptd,3m6q7sc0fuptd,"WR, DB",Plant,FL,1282,1282,91.6,14.09,91,60,18,14,2016,receiving
167,Rashad,Anderson,Rashad Anderson,/tx/arlington/arlington-colts/athletes/rashad-anderson/football/stats/?careerid=ufoebr0g843ff,ufoebr0g843ff,WR,Arlington,TX,1281,1281,116.5,18.84,68,73,15,11,2016,receiving
168,Sylvo,Johnson,Sylvo Johnson,/ne/bellevue/bellevue-west-thunderbirds/athletes/sylvo-johnson/football/stats/?careerid=tahv8ssb5llj3,tahv8ssb5llj3,"WR, CB",Bellevue West,NE,1279,1279,98.4,25.08,51,73,16,13,2016,receiving
169,Michael,Wilson,Michael Wilson,/ca/west-hills/chaminade-eagles/athletes/michael-wilson/football/stats/?careerid=34fho2tja2ui2,34fho2tja2ui2,"WR, SB",Chaminade,CA,1278,1278,106.5,18.26,70,0,12,12,2016,receiving
170,Charles,Kuhle,Charles Kuhle,/il/mt-zion/mt-zion-braves/athletes/charles-kuhle/football/stats/?careerid=nhpu5qvqiskdd,nhpu5qvqiskdd,WR,Mt. Zion,IL,1277,1277,116.1,24.09,53,90,17,11,2016,receiving
171,Jafar,Armstrong,Jafar Armstrong,/ks/shawnee-mission/bishop-miege-stags/athletes/jafar-armstrong/football/stats/?careerid=sjec6jdgbjc77,sjec6jdgbjc77,"WR, CB",Bishop Miege,KS,1277,1277,98.2,23.65,54,0,21,13,2016,receiving
172,Jared,Beamon,Jared Beamon,/az/phoenix/paradise-valley-trojans/athletes/jared-beamon/football/stats/?careerid=bts2bbputda55,bts2bbputda55,"RB, DB",Paradise Valley,AZ,1277,1277,141.9,14.35,89,90,13,9,2016,receiving
173,Latroy,Harper,Latroy Harper,/mo/hamilton/penney-hornets/athletes/latroy-harper/football/stats/?careerid=k1rdvleoqo199,k1rdvleoqo199,WR,Penney,MO,1276,1276,85.1,20.58,62,79,20,15,2016,receiving
174,Eric,Gaona,Eric Gaona,/ca/van-nuys/grant-lancers/athletes/eric-gaona/football/stats/?careerid=ejesf3s4rgfdd,ejesf3s4rgfdd,"WR, S",Grant,CA,1275,1275,106.2,20.9,61,80,13,12,2016,receiving
175,Jacob,Jefferson,Jacob Jefferson,/tx/houston/st-pius-x-panthers/athletes/jacob-jefferson/football/stats/?careerid=80or6vlv2us11,80or6vlv2us11,WR,St. Pius X,TX,1274,1274,115.8,18.2,70,79,15,11,2016,receiving
176,Nate,Varns,Nate Varns,/sd/sioux-falls/roosevelt-rough-riders/athletes/nate-varns/football/stats/?careerid=foos86ts5cn99,foos86ts5cn99,"WR, SB",Roosevelt,SD,1274,1274,115.8,16.99,75,80,16,11,2016,receiving
177,Johnny,"Johnson, iii","Johnny Johnson, iii",/az/chandler/chandler-wolves/athletes/johnny-johnson-iii/football/stats/?careerid=jslfjpvm5kbrb,jslfjpvm5kbrb,ATH,Chandler,AZ,1274,1274,84.9,16.54,77,90,8,15,2016,receiving
178,Gabriel,Huerta,Gabriel Huerta,/ca/pico-rivera/el-rancho-dons/athletes/gabriel-huerta/football/stats/?careerid=hth1j321kcig0,hth1j321kcig0,"WR, DB",El Rancho,CA,1273,1273,115.7,18.19,70,80,14,11,2016,receiving
179,Trevon,Clark,Trevon Clark,/ca/victorville/silverado-hawks/athletes/trevon-clark/football/stats/?careerid=t52ag7konuh22,t52ag7konuh22,"WR, KR",Silverado,CA,1270,1270,90.7,20.16,63,74,13,14,2016,receiving
180,Jake,Meisen,Jake Meisen,/or/west-linn/west-linn-lions/athletes/jake-meisen/football/stats/?careerid=le7o0trb5ar55,le7o0trb5ar55,WR,West Linn,OR,1267,1267,90.5,21.12,60,75,20,14,2016,receiving
181,Keylon,Stokes,Keylon Stokes,/tx/manvel/manvel-mavericks/athletes/keylon-stokes/football/stats/?careerid=aba1ojf2n8qm6,aba1ojf2n8qm6,WR,Manvel,TX,1263,1263,90.2,15.79,80,72,15,14,2016,receiving
182,Saul,Chavez,Saul Chavez,/tx/groveton/groveton-indians/athletes/saul-chavez/football/stats/?careerid=5ebc4jstn0qff,5ebc4jstn0qff,"WR, CB",Groveton,TX,1262,1262,114.7,21.39,59,69,15,11,2016,receiving
183,Zack,Estrada,Zack Estrada,/tx/levelland/levelland-lobos/athletes/zack-estrada/football/stats/?careerid=985hqloc840vf,985hqloc840vf,WR,Levelland,TX,1261,1261,90.1,15.38,82,80,15,14,2016,receiving
184,Evan,Russell,Evan Russell,/tn/reagan/scotts-hill-lions/athletes/evan-russell/football/stats/?careerid=6kv5vh7ajbqsc,6kv5vh7ajbqsc,ATH,Scotts Hill,TN,1261,1261,97.0,14.49,87,64,9,13,2016,receiving
185,Brayden,Campos,Brayden Campos,/ca/murrieta/calvary-murrieta-warriors/athletes/brayden-campos/football/stats/?careerid=glvcvar2vp8td,glvcvar2vp8td,"K, WR",Calvary Murrieta,CA,1259,1259,104.9,21.34,59,69,11,12,2016,receiving
186,Darrion,Alton,Darrion Alton,/co/grand-junction/central-warriors/athletes/darrion-alton/football/stats/?careerid=070n969s0ut33,070n969s0ut33,"WR, CB",Grand Junction Central,CO,1258,1258,114.4,17.47,72,84,19,11,2016,receiving
187,Daniel,Dexter,Daniel Dexter,/ca/victorville/silverado-hawks/athletes/daniel-dexter/football/stats/?careerid=uvglinsqsafm6,uvglinsqsafm6,"WR, KR",Silverado,CA,1257,1257,89.8,25.65,49,89,18,14,2016,receiving
188,Kenyon,Tabor,Kenyon Tabor,/ks/derby/derby-panthers/athletes/kenyon-tabor/football/stats/?careerid=tpe7velu1acp9,tpe7velu1acp9,"WR, TE",Derby,KS,1257,1257,96.7,18.22,69,0,12,13,2016,receiving
189,Isaiah,Lovett,Isaiah Lovett,/az/tucson/mountain-view-mountain-lions/athletes/isaiah-lovett/football/stats/?careerid=u90kv345r6277,u90kv345r6277,"WR, FS",Mountain View,AZ,1252,1252,113.8,20.19,62,79,18,11,2016,receiving
190,Jacquez,Sloan,Jacquez Sloan,/ga/atlanta/midtown-knights/athletes/jacquez-sloan/football/stats/?careerid=8da5ks3eb6vee,8da5ks3eb6vee,"RB, WR",Midtown,GA,1252,1252,104.3,20.19,62,80,13,12,2016,receiving
191,Dysaun,Razzak,Dysaun Razzak,/nc/kernersville/glenn-bobcats/athletes/dysaun-razzak/football/stats/?careerid=qron6cuaqq9ue,qron6cuaqq9ue,WR,Glenn,NC,1250,1250,104.2,25.51,49,52,13,12,2016,receiving
192,Ryan,Reid,Ryan Reid,/ga/roswell/fellowship-christian-paladins/athletes/ryan-reid/football/stats/?careerid=c0sidadt5ku66,c0sidadt5ku66,"SS, WR",Fellowship Christian,GA,1250,1250,89.3,18.94,66,83,16,14,2016,receiving
193,Kyziah,Pruitt,Kyziah Pruitt,/ms/macon/noxubee-county-tigers/athletes/kyziah-pruitt/football/stats/?careerid=qa37abotn6k11,qa37abotn6k11,"WR, DB",Noxubee County,MS,1248,1248,89.1,17.83,70,60,14,14,2016,receiving
194,Kobe,Clark,Kobe Clark,/tx/sweetwater/sweetwater-mustangs/athletes/kobe-clark/football/stats/?careerid=567fn28b656sc,567fn28b656sc,"WR, CB",Sweetwater,TX,1248,1248,83.2,17.33,72,12,12,15,2016,receiving
195,Kenny,Nelson,Kenny Nelson,/tx/addison/trinity-christian-trojans/athletes/kenny-nelson/football/stats/?careerid=epb1r5hgql0h1,epb1r5hgql0h1,WR,Trinity Christian,TX,1247,1247,124.7,16.85,74,73,18,10,2016,receiving
196,Cj,Thompson,Cj Thompson,/nc/asheville/erwin-warriors/athletes/cj-thompson/football/stats/?careerid=gocjhcfgrtdg0,gocjhcfgrtdg0,"WR, SS",Erwin,NC,1247,1247,95.9,14.17,88,0,18,13,2016,receiving
197,Tyler,Macpherson,Tyler Macpherson,/ut/highland/lone-peak-knights/athletes/tyler-macpherson/football/stats/?careerid=32653502u4aj3,32653502u4aj3,WR,Lone Peak,UT,1245,1245,95.8,17.29,72,60,16,13,2016,receiving
198,Tyler,Brant,Tyler Brant,/mi/watervliet/watervliet-panthers/athletes/tyler-brant/football/stats/?careerid=0qive97tb0r88,0qive97tb0r88,WR,Watervliet,MI,1243,1243,124.3,18.28,68,0,14,10,2016,receiving
199,Braden,Collins,Braden Collins,/tn/knoxville/farragut-admirals/athletes/braden-collins/football/stats/?careerid=koli0f4a21g11,koli0f4a21g11,"WR, SS",Farragut,TN,1242,1242,82.8,18.26,68,74,16,15,2016,receiving
200,Charlie,Kolar,Charlie Kolar,/ok/norman/norman-north-timberwolves/athletes/charlie-kolar/football/stats/?careerid=0tf3e6vfh5qn7,0tf3e6vfh5qn7,"TE, WR",Norman North,OK,1241,1241,95.5,18.8,66,0,12,13,2016,receiving
201,Vincent,Mossotti,Vincent Mossotti,/ca/moraga/campolindo-cougars/athletes/vincent-mossotti/football/stats/?careerid=7lnh9i5ge22dd,7lnh9i5ge22dd,"WR, DB",Campolindo,CA,1240,1240,82.7,23.4,53,74,9,15,2016,receiving
202,Dewey,Cotton,Dewey Cotton,/ca/stockton/st-marys-rams/athletes/dewey-cotton/football/stats/?careerid=jcjksmbdtmpn7,jcjksmbdtmpn7,WR,St. Mary's,CA,1240,1240,77.5,15.12,82,85,11,16,2016,receiving
203,Jah'marae,Sheread,Jah'marae Sheread,/tx/cypress/cypress-springs-panthers/athletes/jahmarae-sheread/football/stats/?careerid=nbfjumsprossc,nbfjumsprossc,WR,Cypress Springs,TX,1239,1239,137.7,20.65,60,78,9,9,2016,receiving
204,Will,Loffredo,Will Loffredo,/ny/bronx/fordham-prep-rams/athletes/will-loffredo/football/stats/?careerid=kehvsqji5cjo8,kehvsqji5cjo8,WR,Fordham Prep,NY,1239,1239,123.9,16.97,73,74,13,10,2016,receiving
205,Robert,Williams,Robert Williams,/az/scottsdale/coronado-dons/athletes/robert-williams/football/stats/?careerid=p3lrgsh3hfb00,p3lrgsh3hfb00,FS,Coronado,AZ,1239,1239,137.7,14.24,87,79,11,9,2016,receiving
206,Chad,Terrell,Chad Terrell,/ga/dallas/north-paulding-wolfpack/athletes/chad-terrell/football/stats/?careerid=joboq95k72nj3,joboq95k72nj3,WR,North Paulding,GA,1236,1236,112.4,19.31,64,90,17,11,2016,receiving
207,Jake,Novak,Jake Novak,/pa/manheim/manheim-central-barons/athletes/jake-novak/football/stats/?careerid=ljs7rsttg2sl5,ljs7rsttg2sl5,"WR, CB",Manheim Central,PA,1236,1236,95.1,18.18,68,0,13,13,2016,receiving
208,Gabe,Prendergast,Gabe Prendergast,/ca/santa-ynez/santa-ynez-pirates/athletes/gabe-prendergast/football/stats/?careerid=8nc5o932lq9rb,8nc5o932lq9rb,"WR, DB",Santa Ynez,CA,1235,1235,123.5,22.87,54,62,12,10,2016,receiving
209,Mark,Mallers,Mark Mallers,/in/fort-wayne/fort-wayne-concordia-lutheran-cadets/athletes/mark-mallers/football/stats/?careerid=3f22d7l7rn3p9,3f22d7l7rn3p9,"WR, DB",Fort Wayne Concordia Lutheran,IN,1234,1234,82.3,18.42,67,65,26,15,2016,receiving
210,Brian,Cobbs,Brian Cobbs,/va/alexandria/hayfield-hawks/athletes/brian-cobbs/football/stats/?careerid=0obeoklg6hfsc,0obeoklg6hfsc,"WR, FS",Hayfield,VA,1233,1233,102.8,15.04,82,84,13,12,2016,receiving
211,Tylor,Palmer,Tylor Palmer,/ca/firebaugh/firebaugh-eagles/athletes/tylor-palmer/football/stats/?careerid=jj8hftj0039ee,jj8hftj0039ee,"SB, FS",Firebaugh,CA,1232,1232,94.8,25.14,49,78,11,13,2016,receiving
212,Andrew,Mcgowan,Andrew Mcgowan,/tx/sinton/sinton-pirates/athletes/andrew-mcgowan/football/stats/?careerid=f801qnham3aaa,f801qnham3aaa,"WR, FS",Sinton,TX,1232,1232,102.7,16.0,77,90,13,12,2016,receiving
213,Tyreese,Andrus,Tyreese Andrus,/tx/el-paso/montwood-rams/athletes/tyreese-andrus/football/stats/?careerid=9flff7gneu9j3,9flff7gneu9j3,"WR, CB",Montwood,TX,1231,1231,136.8,19.54,63,77,11,9,2016,receiving
214,Nate,James,Nate James,/az/gilbert/perry-pumas/athletes/nate-james/football/stats/?careerid=mgig1ui2ll3g0,mgig1ui2ll3g0,WR,Perry,AZ,1231,1231,111.9,18.94,65,67,15,11,2016,receiving
215,Quinn,Peoples,Quinn Peoples,/ca/la-puente/bassett-olympians/athletes/quinn-peoples/football/stats/?careerid=2h9v76kn45oee,2h9v76kn45oee,"WR, S",Bassett,CA,1229,1229,122.9,23.19,53,75,15,10,2016,receiving
216,Amon-ra,St. brown,Amon-ra St. brown,/ca/santa-ana/mater-dei-monarchs/athletes/amon-ra-st-brown/football/stats/?careerid=13e87fnsqqvj3,13e87fnsqqvj3,WR,Mater Dei,CA,1229,1229,94.5,20.48,60,73,21,13,2016,receiving
