sacks_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_sacks,sacks_per_game,tackle_for_loss_yards,hurries,games_played,year,category
111,Elontae,Beauchamp,Elontae Beauchamp,/la/hammond/hammond-tornadoes/athletes/elontae-beauchamp/football/stats/?careerid=5n10jka3s3200,5n10jka3s3200,DL,Hammond,LA,16.0,16.0,1.8,0,16,9,2024,sacks
112,Simote,Tupou,Simote Tupou,/nv/henderson/pinecrest-academy-sloan-canyon-pirate/athletes/simote-tupou/football/stats/?careerid=nck0fkiepp7n7,nck0fkiepp7n7,DE,Pinecrest Academy Sloan Canyon,NV,16.0,16.0,1.8,134,0,9,2024,sacks
113,Dominic,Johnson,Dominic Johnson,/tx/dallas/lincoln-tigers/athletes/dominic-johnson/football/stats/?careerid=dlb5bti2o54qa,dlb5bti2o54qa,DE,Lincoln,TX,16.0,16.0,1.8,31,20,9,2024,sacks
114,Tristan,King,Tristan King,/tx/fredericksburg/fredericksburg-billies/athletes/tristan-king/football/stats/?careerid=jtlmqa5mgbkl5,jtlmqa5mgbkl5,"DE, TE",Fredericksburg,TX,16.0,16.0,1.6,0,13,10,2024,sacks
115,Andrew,Soliz,Andrew Soliz,/tx/dayton/dayton-broncos/athletes/andrew-soliz/football/stats/?careerid=5hva0bg0lcs88,5hva0bg0lcs88,MLB,Dayton,TX,16.0,16.0,1.6,76,32,10,2024,sacks
116,Cole,Graham,Cole Graham,/mt/helena/capital-bruins/athletes/cole-graham/football/stats/?careerid=snlamauk6ro66,snlamauk6ro66,"RB, OLB",Capital,MT,16.0,16.0,1.6,36,41,10,2024,sacks
117,Chris,Ayala,Chris Ayala,/nc/clayton/american-leadership-academy-johnston-patriots/athletes/chris-ayala/football/stats/?careerid=6h2epr25p3dsc,6h2epr25p3dsc,"DE, DL",American Leadership Academy-Johnston,NC,16.0,16.0,1.6,0,3,10,2024,sacks
118,Justice,Bush,Justice Bush,/dc/washington/eastern-ramblers/athletes/justice-bush/football/stats/?careerid=dpr73mjek2qbb,dpr73mjek2qbb,"DE, OLB",Eastern,DC,16.0,16.0,1.6,0,4,10,2024,sacks
119,Logan,Criteser,Logan Criteser,/mi/macomb/dakota-cougars/athletes/logan-criteser/football/stats/?careerid=vg7iu0a6s24bb,vg7iu0a6s24bb,"DT, DE",Dakota,MI,16.0,16.0,1.5,83,17,11,2024,sacks
120,Trievon,Hooker,Trievon Hooker,/va/newport-news/denbigh-patriots/athletes/trievon-hooker/football/stats/?careerid=qelcat4kqh3td,qelcat4kqh3td,"DE, DT",Granby,VA,16.0,16.0,1.5,103,13,11,2024,sacks
121,Dekoven,Washington,Dekoven Washington,/ca/perris/perris-panthers/athletes/dekoven-washington/football/stats/?careerid=im59u4khm64g0,im59u4khm64g0,"DE, DT",Perris,CA,16.0,16.0,1.5,79,32,11,2024,sacks
122,Camden,Scott,Camden Scott,/va/fredericksburg/fredericksburg-christian-eagles/athletes/camden-scott/football/stats/?careerid=3ak7emub6nrvf,3ak7emub6nrvf,"TE, LB",Fredericksburg Christian,VA,16.0,16.0,1.5,157,21,11,2024,sacks
123,Josh,Baker,Josh Baker,/nc/apex/south-wake-lions/athletes/josh-baker/football/stats/?careerid=2ab0l5ohiflbb,2ab0l5ohiflbb,ATH,South Wake,NC,16.0,16.0,1.5,142,18,11,2024,sacks
124,Braiton,Applegate,Braiton Applegate,/ok/perkins/perkins-tryon-demons/athletes/braiton-applegate/football/stats/?careerid=am6scipl23jue,am6scipl23jue,"RB, OLB",Perkins-Tryon,OK,16.0,16.0,1.5,58,38,11,2024,sacks
125,Terry,Radford,Terry Radford,/sc/chester/chester-cyclones/athletes/terry-radford/football/stats/?careerid=7tbf6hr36h0m6,7tbf6hr36h0m6,"DE, OT",Chester,SC,16.0,16.0,1.5,0,18,11,2024,sacks
126,Gavin,Kinkaid,Gavin Kinkaid,/ca/mission-viejo/capistrano-valley-cougars/athletes/gavin-kinkaid/football/stats/?careerid=487qqalgn2t22,487qqalgn2t22,,Capistrano Valley,CA,16.0,16.0,1.5,0,19,11,2024,sacks
127,Lu,Kinikini,Lu Kinikini,/ut/west-valley-city/granger-lancers/athletes/lu-kinikini/football/stats/?careerid=j87bjulbqtem6,j87bjulbqtem6,"TE, DL",Granger,UT,16.0,16.0,1.3,79,33,12,2024,sacks
128,Maxim,Johnson,Maxim Johnson,/pa/herndon/line-mountain-eagles/athletes/maxim-johnson/football/stats/?careerid=trfg0g4b8s211,trfg0g4b8s211,"TE, DE",Line Mountain,PA,16.0,16.0,1.3,133,16,12,2024,sacks
129,Christopher,Climes,Christopher Climes,/pa/elizabeth/elizabeth-forward-warriors/athletes/christopher-climes/football/stats/?careerid=uut8oh6fc8377,uut8oh6fc8377,"DT, G",Elizabeth Forward,PA,16.0,16.0,1.3,25,26,12,2024,sacks
130,Jackson,Redman,Jackson Redman,/ar/little-rock/pulaski-academy-bruins/athletes/jackson-redman/football/stats/?careerid=324lv5ci9ou00,324lv5ci9ou00,"OLB, MLB",Pulaski Academy,AR,16.0,16.0,1.2,112,0,13,2024,sacks
131,Hayden,Lowe,Hayden Lowe,/ca/westlake-village/oaks-christian-lions/athletes/hayden-lowe/football/stats/?careerid=9mnhtaui0hfl5,9mnhtaui0hfl5,"DE, OLB",Oaks Christian,CA,16.0,16.0,1.2,98,12,13,2024,sacks
132,Azhari,Jackson,Azhari Jackson,/in/evansville/evansville-reitz-panthers/athletes/azhari-jackson/football/stats/?careerid=pu3a94vi30l99,pu3a94vi30l99,"WR, DT",Evansville Reitz,IN,16.0,16.0,1.2,117,0,13,2024,sacks
133,Charles,Steward,Charles Steward,/tx/buda/johnson-jaguars/athletes/charles-steward/football/stats/?careerid=r29acerp4rk44,r29acerp4rk44,"DE, OLB",Johnson,TX,16.0,16.0,1.2,23,15,13,2024,sacks
134,Izak,Simpson,Izak Simpson,/ca/simi-valley/simi-valley-pioneers/athletes/izak-simpson/football/stats/?careerid=imr04mmb61g99,imr04mmb61g99,DL,Simi Valley,CA,16.0,16.0,1.1,71,14,14,2024,sacks
135,Jimmy,Leon,Jimmy Leon,/az/tucson/mica-mountain-thunderbolts/athletes/jimmy-leon/football/stats/?careerid=suljiketcsibb,suljiketcsibb,"TE, DE",Mica Mountain,AZ,16.0,16.0,1.1,113,0,14,2024,sacks
136,Latrell,Pace,Latrell Pace,/ms/forest/forest-bearcats/athletes/latrell-pace/football/stats/?careerid=5p4be18kvhe44,5p4be18kvhe44,"LB, RB",Forest,MS,16.0,16.0,1.1,113,11,14,2024,sacks
137,Kason,Brooks,Kason Brooks,/tx/longview/longview-lobos/athletes/kason-brooks/football/stats/?careerid=j0np9n8b31vn7,j0np9n8b31vn7,ILB,Longview,TX,16.0,16.0,1.1,0,0,15,2024,sacks
138,Brendan,Gilliland,Brendan Gilliland,/pa/troy/troy-trojans/athletes/brendan-gilliland/football/stats/?careerid=kr0s5c2q2kvbb,kr0s5c2q2kvbb,"RB, TE",Troy,PA,16.0,16.0,1.0,0,0,16,2024,sacks
139,Max,Piccolino,Max Piccolino,/ca/valencia/west-ranch-wildcats/athletes/max-piccolino/football/stats/?careerid=s8jrv8b9h8mp9,s8jrv8b9h8mp9,DE,West Ranch,CA,15.5,15.5,1.6,0,0,10,2024,sacks
140,Aubrey,Melvin,Aubrey Melvin,/md/brandywine/gwynn-park-yellowjackets/athletes/aubrey-melvin/football/stats/?careerid=917impa68e7n7,917impa68e7n7,"DT, DE",Gwynn Park,MD,15.5,15.5,1.6,23,10,10,2024,sacks
141,Arthur,Gonzalez,Arthur Gonzalez,/ca/fontana/jurupa-hills-spartans/athletes/arthur-gonzalez/football/stats/?careerid=fo9p99l5cgd11,fo9p99l5cgd11,DE,Jurupa Hills,CA,15.5,15.5,1.6,27,12,10,2024,sacks
142,Jonah,Tua,Jonah Tua,/ca/carlsbad/army-navy-warriors/athletes/jonah-tua/football/stats/?careerid=kfhptcn2k4aj3,kfhptcn2k4aj3,"DE, RB",Army-Navy,CA,15.5,15.5,1.4,14,9,11,2024,sacks
143,Kadear,Dembele,Kadear Dembele,/ct/west-haven/west-haven-blue-devils/athletes/kadear-dembele/football/stats/?careerid=70oirmifcpko8,70oirmifcpko8,,West Haven,CT,15.5,15.5,1.3,0,0,12,2024,sacks
144,Austin,Coronado,Austin Coronado,/ca/la-puente/bishop-amat-lancers/athletes/austin-coronado/football/stats/?careerid=r4fgm6icq9ug0,r4fgm6icq9ug0,"OLB, DE",Glendora,CA,15.5,15.5,1.3,104,36,12,2024,sacks
145,Clayton,Schuster,Clayton Schuster,/mo/boonville/boonville-pirates/athletes/clayton-schuster/football/stats/?careerid=k2d6m1gj4tmg0,k2d6m1gj4tmg0,"QB, WR",Boonville,MO,15.5,15.5,1.3,0,0,12,2024,sacks
146,Nolan,Alford,Nolan Alford,/mo/dexter/dexter-bearcats/athletes/nolan-alford/football/stats/?careerid=g9odie86fap66,g9odie86fap66,"WR, DE",Dexter,MO,15.5,15.5,1.3,75,17,12,2024,sacks
147,Cameron,Cyr,Cameron Cyr,/nc/cornelius/hough-huskies/athletes/cameron-cyr/football/stats/?careerid=fn5ebojupl0ff,fn5ebojupl0ff,DE,Hough,NC,15.5,15.5,1.1,62,0,14,2024,sacks
148,Seth,Tillman,Seth Tillman,/sc/rock-hill/south-pointe-stallions/athletes/seth-tillman/football/stats/?careerid=ggl14b0t19t88,ggl14b0t19t88,,South Pointe,SC,15.5,15.5,1.1,120,30,14,2024,sacks
149,Benjamin,Wilcox,Benjamin Wilcox,/ri/woonsocket/woonsocket-villa-novans/athletes/benjamin-wilcox/football/stats/?careerid=ja6db8ukcpjtd,ja6db8ukcpjtd,"QB, FB",Woonsocket,RI,15.0,15.0,1.9,121,2,8,2024,sacks
150,Phillip,Jackson,Phillip Jackson,/fl/glen-st-mary/baker-county-wildcats/athletes/phillip-jackson/football/stats/?careerid=6ja0gl89dmv77,6ja0gl89dmv77,"DE, DT",Baker County,FL,15.0,15.0,1.7,61,2,9,2024,sacks
151,GREGORY,JACKSON,GREGORY JACKSON,/ga/mcdonough/union-grove-wolverines/athletes/gregory-jackson/football/stats/?careerid=jm8qvm7upmbo8,jm8qvm7upmbo8,DL,Union Grove,GA,15.0,15.0,1.7,0,31,9,2024,sacks
152,Jadyn,Ramos,Jadyn Ramos,/tx/conroe/conroe-tigers/athletes/jadyn-ramos/football/stats/?careerid=169pe25fjk811,169pe25fjk811,"DE, TE",Conroe,TX,15.0,15.0,1.7,78,0,9,2024,sacks
153,Clifton,Currie,Clifton Currie,/ca/sacramento/foothill-mustangs/athletes/clifton-currie/football/stats/?careerid=p0lgutj1mqcaa,p0lgutj1mqcaa,"DE, RB",Foothill,CA,15.0,15.0,1.5,90,14,10,2024,sacks
154,Levi,Sage,Levi Sage,/ca/rohnert-park/rancho-cotate-cougars/athletes/levi-sage/football/stats/?careerid=1q6uu003euf99,1q6uu003euf99,"OL, DL",Rancho Cotate,CA,15.0,15.0,1.5,60,10,10,2024,sacks
155,Keaundre,Gavin,Keaundre Gavin,/fl/brooksville/hernando-leopards/athletes/keaundre-gavin/football/stats/?careerid=unu31b86vsoaa,unu31b86vsoaa,"OLB, DE",Hernando,FL,15.0,15.0,1.5,81,22,10,2024,sacks
156,Carlos,Mccormack,Carlos Mccormack,/fl/jensen-beach/jensen-beach-falcons/athletes/carlos-mccormack/football/stats/?careerid=0fc73edp6fjdd,0fc73edp6fjdd,"DE, WR",Jensen Beach,FL,15.0,15.0,1.5,102,0,10,2024,sacks
157,Michael,Stevens jr,Michael Stevens jr,/fl/miami/killian-cougars/athletes/michael-stevens-jr/football/stats/?careerid=hd5dvqe9s0go8,hd5dvqe9s0go8,"OLB, DE",Killian,FL,15.0,15.0,1.5,129,14,10,2024,sacks
158,Adrian,Lee,Adrian Lee,/co/parker/chaparral-wolverines/athletes/adrian-lee/football/stats/?careerid=935ip4bm28hn7,935ip4bm28hn7,DE,Chaparral,CO,15.0,15.0,1.5,60,30,10,2024,sacks
159,Evan,Saevre,Evan Saevre,/in/columbus/columbus-north-bull-dogs/athletes/evan-saevre/football/stats/?careerid=5mag1p6ag5533,5mag1p6ag5533,"OLB, RB",Columbus North,IN,15.0,15.0,1.5,0,36,10,2024,sacks
160,Gavin,Fernandez,Gavin Fernandez,/mi/detroit/cass-tech-technicians/athletes/gavin-fernandez/football/stats/?careerid=95lmnkdth79k4,95lmnkdth79k4,"DT, NG",Cass Tech,MI,15.0,15.0,1.5,0,0,10,2024,sacks
161,Scott (tre),Walker iii,Scott (tre) Walker iii,/nc/winston-salem/rj-reynolds-demons/athletes/scott-tre-walker-iii/football/stats/?careerid=vflrpv32k7ej3,vflrpv32k7ej3,"TE, DE",Parkland,NC,15.0,15.0,1.5,79,25,10,2024,sacks
162,Justice,Martin,Justice Martin,/fl/fort-lauderdale/nsu-university-sharks/athletes/justice-martin/football/stats/?careerid=psd40esqdjk88,psd40esqdjk88,DE,NSU University,FL,15.0,15.0,1.4,0,23,11,2024,sacks
163,Mar’qwez,Mattox,Mar’qwez Mattox,/oh/columbus/east-tigers/athletes/mar%E2%80%99qwez-mattox/football/stats/?careerid=p1tb2464jnjo8,p1tb2464jnjo8,"DE, DT",East,OH,15.0,15.0,1.4,75,0,11,2024,sacks
164,Donalvin,Wilson,Donalvin Wilson,/ms/water-valley/water-valley-blue-devils/athletes/donalvin-wilson/football/stats/?careerid=g9j5jl7ggtjo8,g9j5jl7ggtjo8,"OC, DT",Water Valley,MS,15.0,15.0,1.4,149,38,11,2024,sacks
165,Noel,Brown,Noel Brown,/fl/clearwater/clearwater-tornadoes/athletes/noel-brown/football/stats/?careerid=gpus39rvvdacc,gpus39rvvdacc,"DT, T",Clearwater,FL,15.0,15.0,1.4,47,4,11,2024,sacks
166,Noah,Deem,Noah Deem,/fl/tallahassee/florida-state-university-high-school-seminoles/athletes/noah-deem/football/stats/?careerid=ibi77dmj1v3m6,ibi77dmj1v3m6,"OLB, WR",Florida State University High School,FL,15.0,15.0,1.4,38,3,11,2024,sacks
167,Sean,Burke,Sean Burke,/fl/hollywood/south-broward-bulldogs/athletes/sean-burke/football/stats/?careerid=emrtppikehc22,emrtppikehc22,"TE, DE",South Broward,FL,15.0,15.0,1.4,118,37,11,2024,sacks
168,Ian,"""showtime"" mitchell","Ian ""showtime"" mitchell",/al/gardendale/gardendale-rockets/athletes/ian-showtime-mitchell/football/stats/?careerid=e64d4082vkuk4,e64d4082vkuk4,"OLB, DE",Pleasant Grove,AL,15.0,15.0,1.4,4,4,11,2024,sacks
169,Javon,Peterson,Javon Peterson,/fl/sanford/seminole-seminoles/athletes/javon-peterson/football/stats/?careerid=gv4l3thqidq88,gv4l3thqidq88,"DE, OLB",Seminole,FL,15.0,15.0,1.2,0,8,12,2024,sacks
170,Ryker,Kemp,Ryker Kemp,/fl/ponte-vedra/ponte-vedra-sharks/athletes/ryker-kemp/football/stats/?careerid=e10hpljdtn999,e10hpljdtn999,"DE, NG",Ponte Vedra,FL,15.0,15.0,1.2,0,8,12,2024,sacks
171,Bryce,Owens,Bryce Owens,/ca/red-bluff/red-bluff-spartans/athletes/bryce-owens/football/stats/?careerid=1j2cnatnfpo99,1j2cnatnfpo99,"WR, SS",Red Bluff,CA,15.0,15.0,1.2,105,15,12,2024,sacks
172,Alex,Valle,Alex Valle,/nv/mesquite/virgin-valley-bulldogs/athletes/alex-valle/football/stats/?careerid=e1f8683u76e44,e1f8683u76e44,"G, DE",Virgin Valley,NV,15.0,15.0,1.2,10,5,12,2024,sacks
173,Michael,C anderberg,Michael C anderberg,/wa/rockford/freeman-scotties/athletes/michael-c-anderberg/football/stats/?careerid=2r6jmivdsahi2,2r6jmivdsahi2,"DE, T",Freeman,WA,15.0,15.0,1.2,0,0,12,2024,sacks
174,Jake,Lisicki,Jake Lisicki,/pa/havertown/haverford-fords/athletes/jake-lisicki/football/stats/?careerid=9buaod08nsabb,9buaod08nsabb,"TE, DE",Haverford,PA,15.0,15.0,1.2,0,0,12,2024,sacks
175,Brayden,Dougherty,Brayden Dougherty,/oh/westerville/westerville-central-warhawks/athletes/brayden-dougherty/football/stats/?careerid=hq9ja0b3fps88,hq9ja0b3fps88,"OLB, MLB",Lake Stevens,WA,15.0,15.0,1.2,11,0,12,2024,sacks
176,Mehki,Rowe,Mehki Rowe,/ca/los-angeles/los-angeles-romans/athletes/mehki-rowe/football/stats/?careerid=cfdvlbk6ntbh1,cfdvlbk6ntbh1,"DL, OL",Los Angeles,CA,15.0,15.0,1.2,87,12,12,2024,sacks
177,Manny,Lewis,Manny Lewis,/nc/waxhaw/marvin-ridge-mavericks/athletes/manny-lewis/football/stats/?careerid=bss4lhjnomsl5,bss4lhjnomsl5,DL,Marvin Ridge,NC,15.0,15.0,1.2,0,21,12,2024,sacks
178,Kelvin,Mccray jr.,Kelvin Mccray jr.,/fl/delray-beach/atlantic-eagles/athletes/kelvin-mccray-jr/football/stats/?careerid=ktqqhf238q6m6,ktqqhf238q6m6,"DE, TE",Atlantic,FL,15.0,15.0,1.2,0,3,13,2024,sacks
179,Cade,Pointer,Cade Pointer,/tx/waxahachie/waxahachie-indians/athletes/cade-pointer/football/stats/?careerid=7gqfhegd6u355,7gqfhegd6u355,DE,Waxahachie,TX,15.0,15.0,1.2,94,28,13,2024,sacks
180,Corey,Tims,Corey Tims,/al/adamsville/minor-tigers/athletes/corey-tims/football/stats/?careerid=qutq6saaqt7bb,qutq6saaqt7bb,MLB,Pike Road,AL,15.0,15.0,1.2,75,13,13,2024,sacks
181,Blaine,Downing,Blaine Downing,/mt/malta/malta-whitewater-saco-dodson-mustangs/athletes/blaine-downing/football/stats/?careerid=bvq2viv979uvf,bvq2viv979uvf,"RB, DE",Malta/Whitewater/Saco/Dodson,MT,15.0,15.0,1.2,91,16,13,2024,sacks
182,Tavarre,Terrell,Tavarre Terrell,/ga/fairburn/creekside-seminoles/athletes/tavarre-terrell/football/stats/?careerid=7spg3kr568u33,7spg3kr568u33,MLB,Creekside,GA,15.0,15.0,1.2,55,26,13,2024,sacks
183,Dalton,Knapp,Dalton Knapp,/tx/fort-worth/all-saints-saints/athletes/dalton-knapp/football/stats/?careerid=5rr9m3i4u94vf,5rr9m3i4u94vf,"DE, FB",All Saints,TX,15.0,15.0,1.1,71,0,14,2024,sacks
184,Jordyn,Ratliff,Jordyn Ratliff,/nc/greensboro/dudley-panthers/athletes/jordyn-ratliff/football/stats/?careerid=ji71aos3ap5ue,ji71aos3ap5ue,DL,Dudley,NC,15.0,15.0,1.1,97,14,14,2024,sacks
185,Alex,Hroza,Alex Hroza,/wa/camas/camas-papermakers/athletes/alex-hroza/football/stats/?careerid=pjvf14gc5gnn7,pjvf14gc5gnn7,"RB, MLB",Camas,WA,15.0,15.0,1.1,9,15,14,2024,sacks
186,Kimar,Nelson,Kimar Nelson,/in/fort-wayne/fort-wayne-wayne-generals/athletes/kimar-nelson/football/stats/?careerid=9vseg05ij5k00,9vseg05ij5k00,"MLB, RB",Fort Wayne Wayne,IN,14.5,14.5,1.8,102,0,8,2024,sacks
187,Christian,Russell,Christian Russell,/md/snow-hill/snow-hill-eagles/athletes/christian-russell/football/stats/?careerid=7gqj5842p5633,7gqj5842p5633,"RB, OLB",Snow Hill,MD,14.5,14.5,1.6,0,0,9,2024,sacks
188,Jerry,Washington,Jerry Washington,/az/goodyear/desert-edge-scorpions/athletes/jerry-washington/football/stats/?careerid=u7faqg959msqa,u7faqg959msqa,DE,Desert Edge,AZ,14.5,14.5,1.6,92,0,9,2024,sacks
189,Tug,Wilbur,Tug Wilbur,/ut/bluffdale/summit-academy-bears/athletes/tug-wilbur/football/stats/?careerid=c5c1lmrmqac66,c5c1lmrmqac66,"DE, T",Summit Academy,UT,14.5,14.5,1.6,79,0,9,2024,sacks
190,Amari,James,Amari James,/va/alexandria/bishop-ireton-cardinals/athletes/amari-james/football/stats/?careerid=amiv9065u6ri2,amiv9065u6ri2,"OLB, DE",Bishop Ireton,VA,14.5,14.5,1.4,25,6,10,2024,sacks
191,Daniel,Fernandez jr,Daniel Fernandez jr,/fl/miami/westminster-christian-warriors/athletes/daniel-fernandez-jr/football/stats/?careerid=a1sf4faklstg0,a1sf4faklstg0,"DE, OLB",Westminster Christian,FL,14.5,14.5,1.4,19,6,10,2024,sacks
192,Lucien,Holland,Lucien Holland,/ca/inglewood/inglewood-sentinels/athletes/lucien-holland/football/stats/?careerid=h5t7d388na011,h5t7d388na011,DE,Inglewood,CA,14.5,14.5,1.4,40,24,10,2024,sacks
193,Jackson,Bishop,Jackson Bishop,/ca/palm-desert/palm-desert-aztecs/athletes/jackson-bishop/football/stats/?careerid=vn4gifc6qporb,vn4gifc6qporb,"DE, OLB",Palm Desert,CA,14.5,14.5,1.4,96,23,10,2024,sacks
194,Naftali,Watson,Naftali Watson,/ri/north-kingstown/north-kingstown-skippers/athletes/naftali-watson/football/stats/?careerid=cp4rck53b1j66,cp4rck53b1j66,DT,North Kingstown,RI,14.5,14.5,1.4,0,0,10,2024,sacks
195,Matthew,Lopez,Matthew Lopez,/tx/tulia/tulia-hornets/athletes/matthew-lopez/football/stats/?careerid=47ojqpjr30n44,47ojqpjr30n44,"OLB, TE",Tulia,TX,14.5,14.5,1.3,63,20,11,2024,sacks
196,Broc,Mooy,Broc Mooy,/ut/st-george/desert-hills-thunder/athletes/broc-mooy/football/stats/?careerid=0qpv959hmhfk4,0qpv959hmhfk4,"OLB, MLB",Desert Hills,UT,14.5,14.5,1.3,40,0,11,2024,sacks
197,Matthias,Lesa,Matthias Lesa,/ut/provo/timpview-thunderbirds/athletes/matthias-lesa/football/stats/?careerid=b94agqvl7ugbb,b94agqvl7ugbb,"MLB, OLB",Timpview,UT,14.5,14.5,1.3,51,42,11,2024,sacks
198,Jaiden,Bryant,Jaiden Bryant,/sc/columbia/irmo-yellow-jackets/athletes/jaiden-bryant/football/stats/?careerid=fm42dt6spd433,fm42dt6spd433,DE,Irmo,SC,14.5,14.5,1.2,0,6,12,2024,sacks
199,Nicholas,Mathious,Nicholas Mathious,/ga/powder-springs/hillgrove-hawks/athletes/nicholas-mathious/football/stats/?careerid=gpkp7eipthi99,gpkp7eipthi99,"DT, G",Hillgrove,GA,14.5,14.5,1.1,0,0,13,2024,sacks
200,K'yon,Wilcox,K'yon Wilcox,/fl/st-augustine/st-augustine-yellow-jackets/athletes/kyon-wilcox/football/stats/?careerid=g05jggbvinpee,g05jggbvinpee,LB,St. Augustine,FL,14.5,14.5,1.1,0,23,13,2024,sacks
201,Amare',Thomas,Amare' Thomas,/fl/orange-park/oakleaf-knights/athletes/amare-thomas/football/stats/?careerid=239ru2jlq3ndd,239ru2jlq3ndd,DL,Oakleaf,FL,14.5,14.5,1.1,0,0,13,2024,sacks
202,Elijah,Littlejohn,Elijah Littlejohn,/nc/charlotte/west-mecklenburg-hawks/athletes/elijah-littlejohn/football/stats/?careerid=n621ni92pm199,n621ni92pm199,"LB, DE",West Mecklenburg,NC,14.0,14.0,2.0,0,24,7,2024,sacks
203,Jeremiah,Carter,Jeremiah Carter,/il/chicago/bowen-baker-college-prep-boilermakers-and-bobcats/athletes/jeremiah-carter/football/stats/?careerid=2jifl6r4tdqj3,2jifl6r4tdqj3,"DE, WR",Bowen/Baker College Prep,IL,14.0,14.0,1.8,0,0,8,2024,sacks
204,Kenneth,Mcclinton,Kenneth Mcclinton,/mi/detroit/denby-tars/athletes/kenneth-mcclinton/football/stats/?careerid=515qii4gbcjp9,515qii4gbcjp9,"DE, WR",Denby,MI,14.0,14.0,1.8,0,13,8,2024,sacks
205,Marquez,Colvin,Marquez Colvin,/oh/canal-winchester/harvest-prep-warriors/athletes/marquez-colvin/football/stats/?careerid=b7tvjjq98irl5,b7tvjjq98irl5,"TE, DL",Harvest Prep,OH,14.0,14.0,1.8,0,0,8,2024,sacks
206,Kamran,Anderson,Kamran Anderson,/al/millbrook/stanhope-elmore-mustangs/athletes/kamran-anderson/football/stats/?careerid=ibtqcl75i2aj3,ibtqcl75i2aj3,"OLB, DE",Stanhope Elmore,AL,14.0,14.0,1.8,0,42,8,2024,sacks
207,Rondrick,Spearman,Rondrick Spearman,/fl/monticello/jefferson-county-tigers/athletes/rondrick-spearman/football/stats/?careerid=bq6v052qsa5o8,bq6v052qsa5o8,"DT, DE",Jefferson County,FL,14.0,14.0,1.8,99,7,8,2024,sacks
208,Jamaurie,Russell,Jamaurie Russell,/fl/daytona-beach/halifax-academy-knights/athletes/jamaurie-russell/football/stats/?careerid=gsf9ftlfltbh1,gsf9ftlfltbh1,"DE, LB",Halifax Academy,FL,14.0,14.0,1.8,0,12,8,2024,sacks
209,Kobby,Sakyi-prah,Kobby Sakyi-prah,/ga/roswell/roswell-hornets/athletes/kobby-sakyi-prah/football/stats/?careerid=1jirq00kcq6ee,1jirq00kcq6ee,"DT, DE",Roswell,GA,14.0,14.0,1.6,89,8,9,2024,sacks
210,Jalen,Wiggins,Jalen Wiggins,/fl/tallahassee/rickards-raiders/athletes/jalen-wiggins/football/stats/?careerid=vuet4ll5j8422,vuet4ll5j8422,,Rickards,FL,14.0,14.0,1.6,0,9,9,2024,sacks
211,Daniel,Bradley,Daniel Bradley,/ga/suwanee/peachtree-ridge-lions/athletes/daniel-bradley/football/stats/?careerid=d8lk93dmcbt77,d8lk93dmcbt77,"DE, OLB",Windermere,FL,14.0,14.0,1.6,51,0,9,2024,sacks
212,Elijah,Wallace,Elijah Wallace,/wa/south-hill/emerald-ridge-jaguars/athletes/elijah-wallace/football/stats/?careerid=3b3vf0efb3s22,3b3vf0efb3s22,"DE, T",Emerald Ridge,WA,14.0,14.0,1.6,100,4,9,2024,sacks
213,De’zhian,Roberts,De’zhian Roberts,/nc/st-pauls/st-pauls-bulldogs/athletes/de%E2%80%99zhian-roberts/football/stats/?careerid=4jd0vfas7vl44,4jd0vfas7vl44,"DT, DE",St. Pauls,NC,14.0,14.0,1.6,0,34,9,2024,sacks
214,Johnathan,Holcomb,Johnathan Holcomb,/tn/ripley/ripley-tigers/athletes/johnathan-holcomb/football/stats/?careerid=ln22ihpce4que,ln22ihpce4que,"DL, OL",Ripley,TN,14.0,14.0,1.6,0,2,9,2024,sacks
215,Kayson,Goncalves,Kayson Goncalves,/ri/pawtucket/shea-raiders/athletes/kayson-goncalves/football/stats/?careerid=b7db8t6m1f399,b7db8t6m1f399,"OLB, WR",Shea,RI,14.0,14.0,1.4,0,0,10,2024,sacks
216,Charlie,Becker,Charlie Becker,/fl/miami/coral-reef-barracudas/athletes/charlie-becker/football/stats/?careerid=2jvsf5vfb7t99,2jvsf5vfb7t99,MLB,St. Brendan,FL,14.0,14.0,1.4,80,0,10,2024,sacks
217,Melvin,Wilson,Melvin Wilson,/la/hammond/hammond-tornadoes/athletes/melvin-wilson/football/stats/?careerid=l10sejfj8fsrb,l10sejfj8fsrb,DL,Hammond,LA,14.0,14.0,1.4,0,18,10,2024,sacks
218,Rosevelt,Phillips,Rosevelt Phillips,/ms/webb/west-tallahatchie-choctaws/athletes/rosevelt-phillips/football/stats/?careerid=ltt4mq4feflrb,ltt4mq4feflrb,,West Tallahatchie,MS,14.0,14.0,1.4,30,11,10,2024,sacks
219,Moses,Bailey,Moses Bailey,/md/baltimore/st-frances-academy-panthers/athletes/moses-bailey/football/stats/?careerid=rcd4qntjraj44,rcd4qntjraj44,,Reservoir,MD,14.0,14.0,1.4,25,21,10,2024,sacks
220,Cameron,Binkowski,Cameron Binkowski,/va/haymarket/battlefield-bobcats/athletes/cameron-binkowski/football/stats/?careerid=kuo1k7f7r9pff,kuo1k7f7r9pff,"DE, OLB",Battlefield,VA,14.0,14.0,1.3,0,37,11,2024,sacks
