sacks_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_sacks,sacks_per_game,tackle_for_loss_yards,hurries,games_played,year,category
110,Chokang,Brooks,Chokang Brooks,/ms/macon/noxubee-county-tigers/athletes/chokang-brooks/football/stats/?careerid=nu0bgm7a7nop9,nu0bgm7a7nop9,LB,Noxubee County,MS,16.0,16.0,1.5,0,0,11,2017,sacks
111,Ryan,Bodolus,Ryan Bodolus,/pa/pottsgrove/pottsgrove-falcons/athletes/ryan-bodolus/football/stats/?careerid=l6f7vc4lhp3p9,l6f7vc4lhp3p9,"TE, DE",Pottsgrove,PA,16.0,16.0,1.5,110,0,11,2017,sacks
112,Montadius,Moore,Montadius Moore,/fl/tallahassee/famu-drs-baby-rattlers/athletes/montadius-moore/football/stats/?careerid=damn0cn3qfnbb,damn0cn3qfnbb,DT,FAMU DRS,FL,16.0,16.0,1.5,2,10,11,2017,sacks
113,Mario,Kendricks,Mario Kendricks,/fl/kissimmee/osceola-kowboys/athletes/mario-kendricks/football/stats/?careerid=gadp261e7i566,gadp261e7i566,DE,Osceola,FL,16.0,16.0,1.5,70,10,11,2017,sacks
114,Michael,Bunker,Michael Bunker,/oh/sidney/lehman-catholic-cavaliers/athletes/michael-bunker/football/stats/?careerid=lj3hatp799vbb,lj3hatp799vbb,"TE, DL",Lehman Catholic,OH,16.0,16.0,1.3,122,1,12,2017,sacks
115,Cole,Hopkins,Cole Hopkins,/nc/waxhaw/marvin-ridge-mavericks/athletes/cole-hopkins/football/stats/?careerid=3r8711dj5et44,3r8711dj5et44,"DE, TE",Marvin Ridge,NC,16.0,16.0,1.3,99,12,12,2017,sacks
116,Alex,Johnson,Alex Johnson,/ut/kamas/south-summit-wildcats/athletes/alex-johnson/football/stats/?careerid=t8mhnsac28g00,t8mhnsac28g00,,South Summit,UT,16.0,16.0,1.3,0,0,12,2017,sacks
117,Chris,Walls,Chris Walls,/ms/greenville/obannon-greenwaves/athletes/chris-walls/football/stats/?careerid=63mt7csq3hq55,63mt7csq3hq55,"DT, OT",O'Bannon,MS,16.0,16.0,1.3,0,0,12,2017,sacks
118,Taylor,Porter,Taylor Porter,/ms/yazoo-city/manchester-academy-mavericks/athletes/taylor-porter/football/stats/?careerid=icogcuupodcee,icogcuupodcee,"TE, DL",Manchester Academy,MS,16.0,16.0,1.3,0,32,12,2017,sacks
119,Jake,Baillie,Jake Baillie,/wa/woodinville/woodinville-falcons/athletes/jake-baillie/football/stats/?careerid=60ijp0srj7fh1,60ijp0srj7fh1,"DE, TE",Woodinville,WA,16.0,16.0,1.3,107,0,12,2017,sacks
120,Herbert,Parham ii,Herbert Parham ii,/md/edgewood/edgewood-rams/athletes/herbert-parham-ii/football/stats/?careerid=t0g8tsccsgh77,t0g8tsccsgh77,"DT, NG",Edgewood,MD,16.0,16.0,1.3,50,34,12,2017,sacks
121,Gavin,Bollman,Gavin Bollman,/in/greencastle/greencastle-tiger-cubs/athletes/gavin-bollman/football/stats/?careerid=3s5v9ui3rm0o8,3s5v9ui3rm0o8,"TE, DE",Greencastle,IN,16.0,16.0,1.3,125,4,12,2017,sacks
122,Xavier,Gonsalves,Xavier Gonsalves,/ma/mashpee/mashpee-falcons/athletes/xavier-gonsalves/football/stats/?careerid=s8ed0bkk66bqa,s8ed0bkk66bqa,"QB, DE",Mashpee,MA,16.0,16.0,1.2,159,0,13,2017,sacks
123,Kewuan,Livingston,Kewuan Livingston,/fl/pensacola/west-florida-jaguars/athletes/kewuan-livingston/football/stats/?careerid=d8p9la88s4ql5,d8p9la88s4ql5,"OLB, DT",West Florida,FL,16.0,16.0,1.1,0,0,14,2017,sacks
124,Cayne,Sauao-to'a,Cayne Sauao-to'a,/ut/orem/orem-tigers/athletes/cayne-sauao-toa/football/stats/?careerid=dqk1dgs6kqusc,dqk1dgs6kqusc,DT,Orem,UT,16.0,16.0,1.1,73,44,14,2017,sacks
125,Gerardo,Zul,Gerardo Zul,/ca/santa-maria/santa-maria-saints/athletes/gerardo-zul/football/stats/?careerid=a0u7cibrkakp9,a0u7cibrkakp9,"DE, TE",Santa Maria,CA,16.0,16.0,1.1,74,20,14,2017,sacks
126,John,Holcomb,John Holcomb,/tx/wellington/wellington-skyrockets/athletes/john-holcomb/football/stats/?careerid=gl0al21pk0lj3,gl0al21pk0lj3,"TE, DE",Wellington,TX,16.0,16.0,1.1,0,5,15,2017,sacks
127,Fitzroy,Gardner,Fitzroy Gardner,/fl/seffner/armwood-hawks/athletes/fitzroy-gardner/football/stats/?careerid=1fk1q22isdf11,1fk1q22isdf11,"DE, OLB",Armwood,FL,16.0,16.0,1.1,75,11,15,2017,sacks
128,TJ,Hopkins,TJ Hopkins,/mo/mound-city/mound-city-panthers/athletes/tj-hopkins/football/stats/?careerid=i6v515heg7p99,i6v515heg7p99,"OL, DE",Mound City,MO,15.5,15.5,1.6,0,12,10,2017,sacks
129,Elijah,Mccullough,Elijah Mccullough,/wa/lyle/lyle-wishram-cougars/athletes/elijah-mccullough/football/stats/?careerid=q8j7ifmvrrf99,q8j7ifmvrrf99,"TE, DE",Lyle/Wishram,WA,15.5,15.5,1.6,0,0,10,2017,sacks
130,Orinthia,May,Orinthia May,/ms/madison/germantown-mavericks/athletes/orinthia-may/football/stats/?careerid=m4p0lgof8iil5,m4p0lgof8iil5,"DE, DT",Germantown,MS,15.5,15.5,1.4,16,17,11,2017,sacks
131,Kyler,Laing,Kyler Laing,/fl/tallahassee/godby-cougars/athletes/kyler-laing/football/stats/?careerid=fsu9kdeb5hkue,fsu9kdeb5hkue,DE,Godby,FL,15.5,15.5,1.4,0,2,11,2017,sacks
132,Dwayne,Johnson,Dwayne Johnson,/md/baltimore/dunbar-poets/athletes/dwayne-johnson/football/stats/?careerid=o4iph2ocp3c00,o4iph2ocp3c00,"OL, DL",Dunbar,MD,15.5,15.5,1.3,131,13,12,2017,sacks
133,Johnson,Hansen,Johnson Hansen,/ut/salt-lake-city/east-leopards/athletes/johnson-hansen/football/stats/?careerid=i2oe4dnb4bbn7,i2oe4dnb4bbn7,"TE, DE",East,UT,15.5,15.5,1.1,49,0,14,2017,sacks
134,Travon,Thomas,Travon Thomas,/il/franklin-park/leyden-eagles/athletes/travon-thomas/football/stats/?careerid=1i9rjus6hdg22,1i9rjus6hdg22,"DT, DE",Leyden,IL,15.0,15.0,1.9,63,2,8,2017,sacks
135,Javon,Meggie,Javon Meggie,/fl/ocala/lake-weir-hurricanes/athletes/javon-meggie/football/stats/?careerid=smg7a1cl047cc,smg7a1cl047cc,OLB,Lake Weir,FL,15.0,15.0,1.9,0,0,8,2017,sacks
136,Miguel,Rodriguez,Miguel Rodriguez,/fl/viera/viera-hawks/athletes/miguel-rodriguez/football/stats/?careerid=ird8ajchfbavf,ird8ajchfbavf,"DE, TE",Viera,FL,15.0,15.0,1.7,71,0,9,2017,sacks
137,Jakwon,Ingram,Jakwon Ingram,/ny/lackawanna/lackawanna-steelers/athletes/jakwon-ingram/football/stats/?careerid=1sfd1q46tp988,1sfd1q46tp988,"DE, FB",Lackawanna,NY,15.0,15.0,1.7,13,3,9,2017,sacks
138,Ben,Sode,Ben Sode,/fl/groveland/south-lake-eagles/athletes/ben-sode/football/stats/?careerid=uhi10ked4sh44,uhi10ked4sh44,DE,South Lake,FL,15.0,15.0,1.5,0,0,10,2017,sacks
139,Eli,Sloan-el,Eli Sloan-el,/nj/camden/camden-panthers/athletes/eli-sloan-el/football/stats/?careerid=9gimj19nettsc,9gimj19nettsc,"RB, OLB",Camden,NJ,15.0,15.0,1.5,91,10,10,2017,sacks
140,Marcus,Hillman,Marcus Hillman,/nj/cherry-hill/camden-catholic-fighting-irish/athletes/marcus-hillman/football/stats/?careerid=46kqr2luns0i2,46kqr2luns0i2,"OLB, RB",Camden Catholic,NJ,15.0,15.0,1.5,0,0,10,2017,sacks
141,Pierre,Isäac r.,Pierre Isäac r.,/tx/el-paso/mountain-view-lobos/athletes/pierre-is%C3%A4ac-r/football/stats/?careerid=76vq6ehuhk9ee,76vq6ehuhk9ee,"QB, S",Mountain View,TX,15.0,15.0,1.5,81,6,10,2017,sacks
142,Gabriel,Cordero,Gabriel Cordero,/ca/turlock/turlock-bulldogs/athletes/gabriel-cordero/football/stats/?careerid=8o4ripo9fdtsc,8o4ripo9fdtsc,"OLB, RB",Turlock,CA,15.0,15.0,1.5,0,1,10,2017,sacks
143,Alex,Gucwa,Alex Gucwa,/oh/brooklyn/brooklyn-hurricanes/athletes/alex-gucwa/football/stats/?careerid=aejtf7am25nrb,aejtf7am25nrb,"WR, DE",Brooklyn,OH,15.0,15.0,1.5,79,0,10,2017,sacks
144,Cameron,Williams,Cameron Williams,/in/merrillville/andrean-fighting-59ers/athletes/cameron-williams/football/stats/?careerid=o0fru2qtirf44,o0fru2qtirf44,"OLB, FS",Andrean,IN,15.0,15.0,1.4,0,0,11,2017,sacks
145,Heriberto,Garcia,Heriberto Garcia,/tx/laredo/nixon-mustangs/athletes/heriberto-garcia/football/stats/?careerid=k3ffgp6cm4k33,k3ffgp6cm4k33,,Nixon,TX,15.0,15.0,1.4,70,18,11,2017,sacks
146,John,Frank,John Frank,/pa/brookville/brookville-raiders/athletes/john-frank/football/stats/?careerid=m570cn5popdk4,m570cn5popdk4,"RB, DE",Brookville,PA,15.0,15.0,1.4,2,2,11,2017,sacks
147,Tate,Eenigenburg,Tate Eenigenburg,/ca/bakersfield/bakersfield-christian-eagles/athletes/tate-eenigenburg/football/stats/?careerid=cejjcfa7g5r00,cejjcfa7g5r00,"RB, DE",Bakersfield Christian,CA,15.0,15.0,1.4,56,0,11,2017,sacks
148,Logan,Wells,Logan Wells,/mo/st-louis/lindbergh-flyers/athletes/logan-wells/football/stats/?careerid=o3l5rkdlql8rb,o3l5rkdlql8rb,"TE, DE",Lindbergh,MO,15.0,15.0,1.4,85,0,11,2017,sacks
149,Dylan,Ridolph,Dylan Ridolph,/fl/wesley-chapel/wiregrass-ranch-bulls/athletes/dylan-ridolph/football/stats/?careerid=aprlsoign4p88,aprlsoign4p88,"OLB, SS",Wiregrass Ranch,FL,15.0,15.0,1.4,16,9,11,2017,sacks
150,Jakob,Redford,Jakob Redford,/az/queen-creek/ala-queen-creek-patriots/athletes/jakob-redford/football/stats/?careerid=olgs5r80s13ff,olgs5r80s13ff,"TE, OLB",ALA - Queen Creek,AZ,15.0,15.0,1.2,92,0,12,2017,sacks
151,Billy,Mccurry,Billy Mccurry,/ga/roswell/fellowship-christian-paladins/athletes/billy-mccurry/football/stats/?careerid=1udsja9lsnlh1,1udsja9lsnlh1,DE,Fellowship Christian,GA,15.0,15.0,1.2,99,0,12,2017,sacks
152,Gavin,Pate,Gavin Pate,/fl/ocala/vanguard-knights/athletes/gavin-pate/football/stats/?careerid=aqdnjm1e24411,aqdnjm1e24411,"LB, FB",Vanguard,FL,15.0,15.0,1.2,5,1,12,2017,sacks
153,Jarrett,Kingston,Jarrett Kingston,/ca/anderson/anderson-cubs/athletes/jarrett-kingston/football/stats/?careerid=6e6d75rhff6qa,6e6d75rhff6qa,"DE, TE",Anderson,CA,15.0,15.0,1.2,74,0,12,2017,sacks
154,Carmen,Cucuzza,Carmen Cucuzza,/nj/north-caldwell/west-essex-knights/athletes/carmen-cucuzza/football/stats/?careerid=i6bc3fvfkusue,i6bc3fvfkusue,"OL, DL",West Essex,NJ,15.0,15.0,1.2,78,0,12,2017,sacks
155,Alpascal,Reaves,Alpascal Reaves,/nc/kernersville/glenn-bobcats/athletes/alpascal-reaves/football/stats/?careerid=eogpfqfen7t33,eogpfqfen7t33,LB,Glenn,NC,15.0,15.0,1.2,11,0,12,2017,sacks
156,Jacob,Meyer,Jacob Meyer,/in/greencastle/greencastle-tiger-cubs/athletes/jacob-meyer/football/stats/?careerid=800jkkj1kqdm6,800jkkj1kqdm6,"DE, TE",Greencastle,IN,15.0,15.0,1.2,107,0,12,2017,sacks
157,Lj,Jones,Lj Jones,/la/vidalia/vidalia-vikings/athletes/lj-jones/football/stats/?careerid=smf41ssvjoetd,smf41ssvjoetd,"DE, FB",Vidalia,LA,15.0,15.0,1.2,0,0,12,2017,sacks
158,Davin,Anderson,Davin Anderson,/ms/greenwood/greenwood-bulldogs/athletes/davin-anderson/football/stats/?careerid=jtgj6351t0700,jtgj6351t0700,OLB,Greenwood,MS,15.0,15.0,1.2,76,22,12,2017,sacks
159,Siaki,"""apu"" ika","Siaki ""apu"" ika",/ut/salt-lake-city/east-leopards/athletes/siaki-apu-ika/football/stats/?careerid=t1cvclqrmr6dd,t1cvclqrmr6dd,"DT, G",East,UT,15.0,15.0,1.2,40,0,13,2017,sacks
160,Chase,Petter,Chase Petter,/tx/argyle/argyle-eagles/athletes/chase-petter/football/stats/?careerid=ogvrmbr462mh1,ogvrmbr462mh1,"SS, OLB",Argyle,TX,15.0,15.0,1.2,91,0,13,2017,sacks
161,Tj,Smith,Tj Smith,/nc/laurinburg/scotland-fighting-scots/athletes/tj-smith/football/stats/?careerid=g9f3r3c8s7io8,g9f3r3c8s7io8,"DE, OLB",Scotland,NC,15.0,15.0,1.2,14,3,13,2017,sacks
162,Sebastian,Rodriguez,Sebastian Rodriguez,/ca/rancho-mirage/rancho-mirage-rattlers/athletes/sebastian-rodriguez/football/stats/?careerid=2e5hbckqk4cue,2e5hbckqk4cue,"RB, LB",Rancho Mirage,CA,15.0,15.0,1.2,98,13,13,2017,sacks
163,Deron,Hood jr,Deron Hood jr,/mi/madison-heights/madison-eagles/athletes/deron-hood-jr/football/stats/?careerid=n7s03g5d6hi00,n7s03g5d6hi00,"DE, G",Madison,MI,15.0,15.0,1.2,16,0,13,2017,sacks
164,Jose,Arredondo,Jose Arredondo,/ca/westminster/la-quinta-aztecs/athletes/jose-arredondo/football/stats/?careerid=m89hgln4oqq88,m89hgln4oqq88,"K, DE",La Quinta,CA,15.0,15.0,1.2,84,0,13,2017,sacks
165,Marcus,Johnson,Marcus Johnson,/tn/knoxville/knoxville-central-bobcats/athletes/marcus-johnson/football/stats/?careerid=uajmtqetch7h1,uajmtqetch7h1,"OLB, WR",Knoxville Central,TN,15.0,15.0,1.1,42,0,14,2017,sacks
166,Chris,Griffin,Chris Griffin,/ms/philadelphia/philadelphia-tornadoes/athletes/chris-griffin/football/stats/?careerid=lqli8unaopn66,lqli8unaopn66,"LB, DL",Philadelphia,MS,15.0,15.0,1.1,55,0,14,2017,sacks
167,Sam,Carlson,Sam Carlson,/ca/mill-valley/tamalpais-red-tailed-hawks/athletes/sam-carlson/football/stats/?careerid=i703pfdh8j588,i703pfdh8j588,"ATH, DE",Tamalpais,CA,14.5,14.5,1.8,0,4,8,2017,sacks
168,Bralen,Trice,Bralen Trice,/az/phoenix/oconnor-eagles/athletes/bralen-trice/football/stats/?careerid=4b21fku2734m6,4b21fku2734m6,"DE, TE",O'Connor,AZ,14.5,14.5,1.4,0,24,10,2017,sacks
169,Kyle,Dosch,Kyle Dosch,/in/gaston/wes-del-warriors/athletes/kyle-dosch/football/stats/?careerid=ccmrqauqamun7,ccmrqauqamun7,"TE, LB",Wes-Del,IN,14.5,14.5,1.4,0,0,10,2017,sacks
170,Hunter,Greer,Hunter Greer,/ut/orem/timpanogos-timberwolves/athletes/hunter-greer/football/stats/?careerid=midd4c98losg0,midd4c98losg0,"DE, TE",Timpanogos,UT,14.5,14.5,1.4,105,11,10,2017,sacks
171,Mitchell,Swartz,Mitchell Swartz,/co/peyton/peyton-panthers/athletes/mitchell-swartz/football/stats/?careerid=44a1hibb1phue,44a1hibb1phue,"DE, WR",Peyton,CO,14.5,14.5,1.4,125,7,10,2017,sacks
172,Desha,Bennett,Desha Bennett,/az/mesa/desert-ridge-jaguars/athletes/desha-bennett/football/stats/?careerid=2b2p5iqha14j3,2b2p5iqha14j3,"OLB, FB",Desert Ridge,AZ,14.5,14.5,1.4,9,28,10,2017,sacks
173,Logan,Thompson,Logan Thompson,/mi/elk-rapids/elk-rapids-elks/athletes/logan-thompson/football/stats/?careerid=burjcf3ptvj33,burjcf3ptvj33,DE,Elk Rapids,MI,14.5,14.5,1.4,0,0,10,2017,sacks
174,Joshua,Willis,Joshua Willis,/ca/san-bernardino/pacific-pirates/athletes/joshua-willis/football/stats/?careerid=s8imi6j4g10qa,s8imi6j4g10qa,DE,Pacific,CA,14.5,14.5,1.4,32,2,10,2017,sacks
175,Tyler,Blizzard,Tyler Blizzard,/ct/greenwich/greenwich-cardinals/athletes/tyler-blizzard/football/stats/?careerid=j67d5bnq23gtd,j67d5bnq23gtd,"DE, P",Greenwich,CT,14.5,14.5,1.3,121,2,11,2017,sacks
176,Steve,Street,Steve Street,/ut/sandy/jordan-beetdiggers/athletes/steve-street/football/stats/?careerid=cutiehlc8kth1,cutiehlc8kth1,"OLB, LB",Jordan,UT,14.5,14.5,1.3,77,12,11,2017,sacks
177,Chandon,Pierre,Chandon Pierre,/nv/reno/bishop-manogue-miners/athletes/chandon-pierre/football/stats/?careerid=rdt75riv72b00,rdt75riv72b00,"DE, T",Bishop Manogue,NV,14.5,14.5,1.3,15,0,11,2017,sacks
178,Jett,Stanley,Jett Stanley,/ca/brentwood/heritage-patriots/athletes/jett-stanley/football/stats/?careerid=ska6da3n0slcc,ska6da3n0slcc,"DE, OT",Heritage,CA,14.5,14.5,1.3,80,0,11,2017,sacks
179,Warren,Walls,Warren Walls,/tx/dallas/bishop-lynch-friars/athletes/warren-walls/football/stats/?careerid=68nrtpkqn2222,68nrtpkqn2222,DL,Bishop Lynch,TX,14.5,14.5,1.1,0,11,13,2017,sacks
180,Jimmori,Robinson,Jimmori Robinson,/va/alexandria/hayfield-hawks/athletes/jimmori-robinson/football/stats/?careerid=kke925nu75s11,kke925nu75s11,"TE, WR",Hayfield,VA,14.0,14.0,2.0,16,15,7,2017,sacks
181,Edgar,Ortiz,Edgar Ortiz,/tx/el-paso/americas-trail-blazers/athletes/edgar-ortiz/football/stats/?careerid=1mghtkagkpdl5,1mghtkagkpdl5,,Americas,TX,14.0,14.0,1.8,42,1,8,2017,sacks
182,David,Coa,David Coa,/ca/woodlake/woodlake-tigers/athletes/david-coa/football/stats/?careerid=b2gidrrqv69vf,b2gidrrqv69vf,"DE, WR",Woodlake,CA,14.0,14.0,1.6,0,2,9,2017,sacks
183,Skyler,Smith,Skyler Smith,/ca/boron/boron-bobcats/athletes/skyler-smith/football/stats/?careerid=o2nq0u40j18ee,o2nq0u40j18ee,"DL, RB",Boron,CA,14.0,14.0,1.6,106,0,9,2017,sacks
184,Le'vontae,Camiel,Le'vontae Camiel,/fl/havana/gadsden-county-jaguars/athletes/levontae-camiel/football/stats/?careerid=7q6ivm8r5u9ue,7q6ivm8r5u9ue,"OLB, DE",Jefferson County,FL,14.0,14.0,1.6,55,14,9,2017,sacks
185,Ethan,Martin,Ethan Martin,/mi/hartland/hartland-eagles/athletes/ethan-martin/football/stats/?careerid=dnva2kmtv57n7,dnva2kmtv57n7,DE,Hartland,MI,14.0,14.0,1.6,0,0,9,2017,sacks
186,Noah,Dow,Noah Dow,/md/towson/concordia-prep-saints/athletes/noah-dow/football/stats/?careerid=q6cb252vvgm77,q6cb252vvgm77,"WR, DB",Concordia Prep,MD,14.0,14.0,1.6,75,0,9,2017,sacks
187,Aaron,Lee,Aaron Lee,/ca/perris/california-military-institute-rough-riders/athletes/aaron-lee/football/stats/?careerid=oqcb92dm3f022,oqcb92dm3f022,"DT, RB",California Military Institute,CA,14.0,14.0,1.4,87,18,10,2017,sacks
188,Javino,Matthews,Javino Matthews,/dc/washington/phelps-architecture-construction-and-engineering-panthers/athletes/javino-matthews/football/stats/?careerid=e7nfqlsus1vp9,e7nfqlsus1vp9,ATH,"Phelps Architecture, Construction & Engineering",DC,14.0,14.0,1.4,20,6,10,2017,sacks
189,Josh,Allen,Josh Allen,/ca/san-diego/maranatha-christian-eagles/athletes/josh-allen/football/stats/?careerid=8mmlsqgtk73cc,8mmlsqgtk73cc,,Maranatha Christian,CA,14.0,14.0,1.4,0,0,10,2017,sacks
190,Ignacio,Sanchez,Ignacio Sanchez,/ca/huntington-park/huntington-park-spartans/athletes/ignacio-sanchez/football/stats/?careerid=0rerb5f26r6k4,0rerb5f26r6k4,"DE, LB",Huntington Park,CA,14.0,14.0,1.4,82,1,10,2017,sacks
191,Carter,Kendall,Carter Kendall,/nc/waxhaw/cuthbertson-cavaliers/athletes/carter-kendall/football/stats/?careerid=nr4uvt49iopj3,nr4uvt49iopj3,"DE, OLB",Cuthbertson,NC,14.0,14.0,1.4,99,1,10,2017,sacks
192,Carlton,Brown,Carlton Brown,/ms/southaven/northpoint-christian-trojans/athletes/carlton-brown/football/stats/?careerid=j85aahmo4knm6,j85aahmo4knm6,"DE, T",Northpoint Christian,MS,14.0,14.0,1.4,107,4,10,2017,sacks
193,Mike,Ochoa,Mike Ochoa,/az/san-manuel/san-manuel-miners/athletes/mike-ochoa/football/stats/?careerid=fs3bne9in0k22,fs3bne9in0k22,"OL, DL",San Manuel,AZ,14.0,14.0,1.4,106,45,10,2017,sacks
194,Tredarius,Carr,Tredarius Carr,/ms/yazoo-city/yazoo-county-panthers/athletes/tredarius-carr/football/stats/?careerid=b3subhltu5saa,b3subhltu5saa,"DE, DT",Yazoo County,MS,14.0,14.0,1.4,0,38,10,2017,sacks
195,Josiah,Suani,Josiah Suani,/ca/hayward/hayward-farmers/athletes/josiah-suani/football/stats/?careerid=bvohch24fqm33,bvohch24fqm33,"G, DT",Hayward,CA,14.0,14.0,1.4,61,5,10,2017,sacks
196,Desmond,Evans,Desmond Evans,/nc/sanford/lee-county-yellow-jackets/athletes/desmond-evans/football/stats/?careerid=8hskqavt97c88,8hskqavt97c88,"DL, WR",Lee County,NC,14.0,14.0,1.3,0,1,11,2017,sacks
197,Jimmie,Edwards (J3),Jimmie Edwards (J3),/ca/san-francisco/washington-eagles/athletes/jimmie-edwards-j3-/football/stats/?careerid=oq6810ol6jqcc,oq6810ol6jqcc,"RB, DE",Galileo,CA,14.0,14.0,1.3,0,4,11,2017,sacks
198,Jack,LaVache,Jack LaVache,/ny/wantagh/wantagh-warriors/athletes/jack-lavache/football/stats/?careerid=ubli2amh513bb,ubli2amh513bb,,Wantagh,NY,14.0,14.0,1.3,71,0,11,2017,sacks
199,Cameron,Williams,Cameron Williams,/fl/hollywood/chaminade-madonna-lions/athletes/cameron-williams/football/stats/?careerid=hmt9aifnrfa88,hmt9aifnrfa88,DE,Chaminade-Madonna,FL,14.0,14.0,1.3,49,32,11,2017,sacks
200,Kyle,Kralik,Kyle Kralik,/pa/palmerton/palmerton-blue-bombers/athletes/kyle-kralik/football/stats/?careerid=dov036pimdbj3,dov036pimdbj3,"NG, C",Palmerton,PA,14.0,14.0,1.3,76,5,11,2017,sacks
201,Jacob,Torres,Jacob Torres,/ca/grand-terrace/grand-terrace-titans/athletes/jacob-torres/football/stats/?careerid=b1vg7epvsko11,b1vg7epvsko11,"DE, OLB",Grand Terrace,CA,14.0,14.0,1.3,123,9,11,2017,sacks
202,Triston,Anders,Triston Anders,/tx/godley/godley-wildcats/athletes/triston-anders/football/stats/?careerid=ss9ul9lo7lvn7,ss9ul9lo7lvn7,"TE, DE",Godley,TX,14.0,14.0,1.3,42,0,11,2017,sacks
203,Byron,Young,Byron Young,/ms/laurel/west-jones-mustangs/athletes/byron-young/football/stats/?careerid=42atrs59ftl11,42atrs59ftl11,DE,West Jones,MS,14.0,14.0,1.3,59,0,11,2017,sacks
204,Kody,Stanley,Kody Stanley,/ok/tulsa/berryhill-chiefs/athletes/kody-stanley/football/stats/?careerid=msi2suevvat99,msi2suevvat99,"DE, TE",Berryhill,OK,14.0,14.0,1.2,42,0,12,2017,sacks
205,Maverick,Cashman,Maverick Cashman,/az/cave-creek/cactus-shadows-falcons/athletes/maverick-cashman/football/stats/?careerid=c45ht9jqav233,c45ht9jqav233,"LB, RB",Cactus Shadows,AZ,14.0,14.0,1.2,56,10,12,2017,sacks
206,Jonathan,VanNess,Jonathan VanNess,/nj/newton/newton-braves/athletes/jonathan-vanness/football/stats/?careerid=3mk2ceaog3nue,3mk2ceaog3nue,"TE, DE",Newton,NJ,14.0,14.0,1.2,96,0,12,2017,sacks
207,Daniel,Pearce,Daniel Pearce,/nc/hendersonville/hendersonville-bearcats/athletes/daniel-pearce/football/stats/?careerid=70b10s3066g77,70b10s3066g77,DB,Hendersonville,NC,14.0,14.0,1.2,73,3,12,2017,sacks
208,Connor,Barbato,Connor Barbato,/ca/rohnert-park/rancho-cotate-cougars/athletes/connor-barbato/football/stats/?careerid=oomuotbss4oqa,oomuotbss4oqa,"WR, DE",Rancho Cotate,CA,14.0,14.0,1.2,97,0,12,2017,sacks
209,Osorachukwu,Ifesinachukwu,Osorachukwu Ifesinachukwu,/tx/austin/vandegrift-vipers/athletes/osorachukwu-ifesinachukwu/football/stats/?careerid=topot7u820pm6,topot7u820pm6,DE,Vandegrift,TX,14.0,14.0,1.2,0,17,12,2017,sacks
210,Alexandre,Dumais,Alexandre Dumais,/ca/santa-fe-springs/st-paul-swordsmen/athletes/alexandre-dumais/football/stats/?careerid=mkikdfnmgh8k4,mkikdfnmgh8k4,DL,St. Paul,CA,14.0,14.0,1.2,44,35,12,2017,sacks
211,Tevita,Makaafi,Tevita Makaafi,/ca/cerritos/valley-christian-defenders/athletes/tevita-makaafi/football/stats/?careerid=ul463ss5k83ee,ul463ss5k83ee,"DE, OL",Valley Christian,CA,14.0,14.0,1.2,5,11,12,2017,sacks
212,Richard,Benton,Richard Benton,/ga/atlanta/business-engineering-science-tech-eagles/athletes/richard-benton/football/stats/?careerid=buuamd7n0ubi2,buuamd7n0ubi2,DE,Business Engineering Science Tech,GA,14.0,14.0,1.2,79,7,12,2017,sacks
213,Nolan,Reeve,Nolan Reeve,/ca/mission-viejo/capistrano-valley-cougars/athletes/nolan-reeve/football/stats/?careerid=bqt0qv7rum6g0,bqt0qv7rum6g0,DL,Capistrano Valley,CA,14.0,14.0,1.1,77,26,13,2017,sacks
214,Nick,Markus,Nick Markus,/ga/alpharetta/alpharetta-raiders/athletes/nick-markus/football/stats/?careerid=gr40s84a2tfff,gr40s84a2tfff,"DE, DT",Alpharetta,GA,14.0,14.0,1.1,61,0,13,2017,sacks
215,Powell,Skiba,Powell Skiba,/az/queen-creek/benjamin-franklin-chargers/athletes/powell-skiba/football/stats/?careerid=k0pu55go29scc,k0pu55go29scc,"OLB, WR",Benjamin Franklin,AZ,14.0,14.0,1.1,59,0,13,2017,sacks
216,Kiantai,Degree,Kiantai Degree,/nc/bessemer-city/bessemer-city-yellow-jackets/athletes/kiantai-degree/football/stats/?careerid=spuevved1udk4,spuevved1udk4,"OL, LB",Bessemer City,NC,14.0,14.0,1.1,135,0,13,2017,sacks
217,Cole,Wood,Cole Wood,/co/bayfield/bayfield-wolverines/athletes/cole-wood/football/stats/?careerid=k3cmb66j8dqj3,k3cmb66j8dqj3,"MLB, G",Bayfield,CO,14.0,14.0,1.1,0,0,13,2017,sacks
218,Jh,Tevis,Jh Tevis,/ca/atherton/menlo-school-knights/athletes/jh-tevis/football/stats/?careerid=5gno40buait11,5gno40buait11,"DE, OL",Menlo School,CA,14.0,14.0,1.1,89,13,13,2017,sacks
219,Mozi,Bici,Mozi Bici,/ct/greenwich/greenwich-cardinals/athletes/mozi-bici/football/stats/?careerid=kms8v9jjbo444,kms8v9jjbo444,"DE, RB",Greenwich,CT,14.0,14.0,1.1,121,6,13,2017,sacks
220,Mark,Sosa,Mark Sosa,/ca/south-el-monte/south-el-monte-eagles/athletes/mark-sosa/football/stats/?careerid=1ag4aombqrubb,1ag4aombqrubb,"OLB, TE",South El Monte,CA,14.0,14.0,1.1,79,7,13,2017,sacks
