sacks_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_sacks,sacks_per_game,tackle_for_loss_yards,hurries,games_played,year,category
222,Chris,Esparza,Chris Esparza,/ut/orem/mountain-view-bruins/athletes/chris-esparza/football/stats/?careerid=9evoq4nlq21ee,9evoq4nlq21ee,"DE, DT",Mountain View,UT,13.5,13.5,1.1,60,0,12,2019,sacks
223,Regan,Bollweg,Regan Bollweg,/sd/pierre/pierre-tf-riggs-governors/athletes/regan-bollweg/football/stats/?careerid=idrov5k5qjhsc,idrov5k5qjhsc,"TE, DE",Pierre T.F. Riggs,SD,13.5,13.5,1.1,94,0,12,2019,sacks
224,Rothman,Harris,Rothman Harris,/mo/farmington/farmington-knights/athletes/rothman-harris/football/stats/?careerid=8u11d4v2einaa,8u11d4v2einaa,"DE, TE",Farmington,MO,13.5,13.5,1.0,0,16,13,2019,sacks
225,Chantz,James,Chantz James,/nc/mcleansville/northeast-guilford-rams/athletes/chantz-james/football/stats/?careerid=cmhg5o245me99,cmhg5o245me99,"DT, T",Northeast Guilford,NC,13.5,13.5,1.0,65,0,13,2019,sacks
226,Van,Fillinger,Van Fillinger,/ut/draper/corner-canyon-chargers/athletes/van-fillinger/football/stats/?careerid=vt693aft7jc11,vt693aft7jc11,DL,Corner Canyon,UT,13.5,13.5,1.0,71,14,14,2019,sacks
227,Edward,Berry,Edward Berry,/fl/jacksonville/cedar-creek-christian-saints/athletes/edward-berry/football/stats/?careerid=u95jsblf94u88,u95jsblf94u88,"G, DT",Cedar Creek Christian,FL,13.0,13.0,1.3,95,20,10,2019,sacks
228,Christian,Wiseman,Christian Wiseman,/oh/nelsonville/nelsonville-york-buckeyes/athletes/christian-wiseman/football/stats/?careerid=ih23h2jtrp0ff,ih23h2jtrp0ff,"C, DT",Nelsonville-York,OH,13.0,13.0,1.3,76,6,10,2019,sacks
229,Isaiah,Carpenter,Isaiah Carpenter,/tx/benbrook/benbrook-bobcats/athletes/isaiah-carpenter/football/stats/?careerid=4lmbmmo6re9ue,4lmbmmo6re9ue,DE,Benbrook,TX,13.0,13.0,1.3,115,8,10,2019,sacks
230,Austin,Peri,Austin Peri,/ok/newkirk/newkirk-tigers/athletes/austin-peri/football/stats/?careerid=8a5fvt4t8kucc,8a5fvt4t8kucc,"DE, OT",Newkirk,OK,13.0,13.0,1.3,0,0,10,2019,sacks
231,Jonathan,Michael pickett jr.,Jonathan Michael pickett jr.,/nv/las-vegas/desert-pines-jaguars/athletes/jonathan-michael-pickett-jr/football/stats/?careerid=6s8d7mb12vmk4,6s8d7mb12vmk4,DE,Desert Pines,NV,13.0,13.0,1.3,0,11,10,2019,sacks
232,Ty,Cunningham,Ty Cunningham,/ga/lexington/oglethorpe-county-patriots/athletes/ty-cunningham/football/stats/?careerid=ti6tk8d6c3c77,ti6tk8d6c3c77,"FB, DL",Oglethorpe County,GA,13.0,13.0,1.3,33,20,10,2019,sacks
233,Josh,Alston,Josh Alston,/nc/durham/riverside-durham-pirates/athletes/josh-alston/football/stats/?careerid=gnhl234me5811,gnhl234me5811,DE,Riverside-Durham,NC,13.0,13.0,1.3,5,49,10,2019,sacks
234,Caleb,Dickson,Caleb Dickson,/az/fort-defiance/window-rock-fighting-scouts/athletes/caleb-dickson/football/stats/?careerid=9hbpvqtbaklp9,9hbpvqtbaklp9,"OL, DL",Window Rock,AZ,13.0,13.0,1.3,0,0,10,2019,sacks
235,Steven,Dortch,Steven Dortch,/az/phoenix/thunderbird-titans/athletes/steven-dortch/football/stats/?careerid=3tlcq6a0gc8dd,3tlcq6a0gc8dd,"DE, OLB",Thunderbird,AZ,13.0,13.0,1.3,73,0,10,2019,sacks
236,Ahmed,Johnson,Ahmed Johnson,/nj/delran/delran-bears/athletes/ahmed-johnson/football/stats/?careerid=5oib4trse1o55,5oib4trse1o55,"TE, DE",Delran,NJ,13.0,13.0,1.3,0,3,10,2019,sacks
237,Caimyn,Layne,Caimyn Layne,/tx/fort-worth/all-saints-saints/athletes/caimyn-layne/football/stats/?careerid=nkpf32jaure88,nkpf32jaure88,LB,All Saints,TX,13.0,13.0,1.3,61,0,10,2019,sacks
238,Kaleb,Moxley,Kaleb Moxley,/or/beaverton/southridge-skyhawks/athletes/kaleb-moxley/football/stats/?careerid=pooqji1m4d966,pooqji1m4d966,"DE, G",Southridge,OR,13.0,13.0,1.3,54,16,10,2019,sacks
239,Alex,Merwin,Alex Merwin,/oh/wooster/triway-titans/athletes/alex-merwin/football/stats/?careerid=0v68dl15am900,0v68dl15am900,"WR, LB",Triway,OH,13.0,13.0,1.3,7,0,10,2019,sacks
240,Matthew,Konkol,Matthew Konkol,/fl/bradenton/saint-stephens-episcopal-falcons/athletes/matthew-konkol/football/stats/?careerid=srqlma51506p9,srqlma51506p9,"DL, WR",Saint Stephen's Episcopal,FL,13.0,13.0,1.3,79,18,10,2019,sacks
241,Jt,Kessay,Jt Kessay,/az/whiteriver/alchesay-falcons/athletes/jt-kessay/football/stats/?careerid=rjt3lr2fqi2sc,rjt3lr2fqi2sc,"RB, LB",Alchesay,AZ,13.0,13.0,1.2,34,0,11,2019,sacks
242,Albert,Williams,Albert Williams,/ms/jackson/jim-hill-tigers/athletes/albert-williams/football/stats/?careerid=jburvl8qve6g0,jburvl8qve6g0,"DT, DE",Jim Hill,MS,13.0,13.0,1.2,116,24,11,2019,sacks
243,Greg,Nivison,Greg Nivison,/ca/north-highlands/highlands-scots/athletes/greg-nivison/football/stats/?careerid=cq0ah098p93cc,cq0ah098p93cc,"WR, LB",Highlands,CA,13.0,13.0,1.2,66,0,11,2019,sacks
244,Aaron,Carrion,Aaron Carrion,/ri/pawtucket/tolman-tigers/athletes/aaron-carrion/football/stats/?careerid=bbv0pcd7t3033,bbv0pcd7t3033,"MLB, G",Tolman,RI,13.0,13.0,1.2,0,0,11,2019,sacks
245,Aaron,Gerle,Aaron Gerle,/az/phoenix/greenway-demons/athletes/aaron-gerle/football/stats/?careerid=qhjnr9t6rdgj3,qhjnr9t6rdgj3,"NG, DE",Greenway,AZ,13.0,13.0,1.2,0,0,11,2019,sacks
246,Charles,Aiden  moriarty,Charles Aiden  moriarty,/nj/rumson/rumson-fair-haven-bulldogs/athletes/charles-aiden-moriarty/football/stats/?careerid=bdbvdc6a1kn33,bdbvdc6a1kn33,"DE, DE",Rumson-Fair Haven,NJ,13.0,13.0,1.2,0,0,11,2019,sacks
247,Miles,Skinner,Miles Skinner,/tx/keller/keller-central-chargers/athletes/miles-skinner/football/stats/?careerid=60hdgo7hejhvf,60hdgo7hejhvf,LB,Keller Central,TX,13.0,13.0,1.2,85,38,11,2019,sacks
248,Luke,Woutzke,Luke Woutzke,/mo/shelbina/south-shelby-cardinals/athletes/luke-woutzke/football/stats/?careerid=ea2rrnh924e55,ea2rrnh924e55,"DE, T",South Shelby,MO,13.0,13.0,1.2,75,0,11,2019,sacks
249,Johnny,Wilson,Johnny Wilson,/mo/kansas-city/park-hill-trojans/athletes/johnny-wilson/football/stats/?careerid=1tneog1ad6i66,1tneog1ad6i66,DE,Park Hill,MO,13.0,13.0,1.2,83,18,11,2019,sacks
250,Steven,Boyd,Steven Boyd,/ca/city-of-industry/workman-lobos/athletes/steven-boyd/football/stats/?careerid=iofe9p4cnhkff,iofe9p4cnhkff,"DE, FB",Workman,CA,13.0,13.0,1.2,0,1,11,2019,sacks
251,Cort,Petty,Cort Petty,/mo/camdenton/camdenton-lakers/athletes/cort-petty/football/stats/?careerid=atm5m40bv0j99,atm5m40bv0j99,"DT, TE",Camdenton,MO,13.0,13.0,1.2,36,10,11,2019,sacks
252,Braxton,Pruitt,Braxton Pruitt,/in/ligonier/west-noble-chargers/athletes/braxton-pruitt/football/stats/?careerid=3g02k0aab7vff,3g02k0aab7vff,"TE, DE",West Noble,IN,13.0,13.0,1.2,63,0,11,2019,sacks
253,Michael,Johnson,Michael Johnson,/nc/snow-hill/greene-central-rams/athletes/michael-johnson/football/stats/?careerid=eldr3hv3estvf,eldr3hv3estvf,"OL, DE",Greene Central,NC,13.0,13.0,1.2,26,2,11,2019,sacks
254,Michyl,Shaw,Michyl Shaw,/fl/brooksville/nature-coast-tech-sharks/athletes/michyl-shaw/football/stats/?careerid=kcs6o1i1ac6h1,kcs6o1i1ac6h1,"OLB, SS",Nature Coast Tech,FL,13.0,13.0,1.2,25,0,11,2019,sacks
255,Dylan,Ramirez,Dylan Ramirez,/tx/raymondville/raymondville-bearkats/athletes/dylan-ramirez/football/stats/?careerid=09u8dna3ibo66,09u8dna3ibo66,,Raymondville,TX,13.0,13.0,1.2,0,34,11,2019,sacks
256,Lance,Keneley,Lance Keneley,/ca/mission-viejo/mission-viejo-diablos/athletes/lance-keneley/football/stats/?careerid=60dmq5lseh2aa,60dmq5lseh2aa,DE,Mission Viejo,CA,13.0,13.0,1.2,105,9,11,2019,sacks
257,David,Chavez-pena,David Chavez-pena,/ca/mountain-view/mountain-view-spartans/athletes/david-chavez-pena/football/stats/?careerid=iub9snib5k6g0,iub9snib5k6g0,DE,Mountain View,CA,13.0,13.0,1.2,76,0,11,2019,sacks
258,Oscar,Lawrence,Oscar Lawrence,/ms/rosedale/west-bolivar-eagles/athletes/oscar-lawrence/football/stats/?careerid=57g41pavs7v55,57g41pavs7v55,DE,West Bolivar,MS,13.0,13.0,1.1,0,0,12,2019,sacks
259,Cortez,Mckenzie,Cortez Mckenzie,/fl/st-petersburg/lakewood-spartans/athletes/cortez-mckenzie/football/stats/?careerid=4e2g3qk91c099,4e2g3qk91c099,"OLB, SS",Lakewood,FL,13.0,13.0,1.1,73,11,12,2019,sacks
260,Desean,Wade,Desean Wade,/tn/nashville/pearl-cohn-firebirds/athletes/desean-wade/football/stats/?careerid=gd7pd9ehstatd,gd7pd9ehstatd,"DT, DE",Pearl-Cohn,TN,13.0,13.0,1.1,35,0,12,2019,sacks
261,Phillip,Webb,Phillip Webb,/ga/sugar-hill/lanier-longhorns/athletes/phillip-webb/football/stats/?careerid=ap1707p6prj44,ap1707p6prj44,"OLB, DE",Lanier,GA,13.0,13.0,1.1,63,29,12,2019,sacks
262,Joshua,Byrd,Joshua Byrd,/sc/duncan/james-f-byrnes-rebels/athletes/joshua-byrd/football/stats/?careerid=n40iucra1qoj3,n40iucra1qoj3,"DE, DT",James F. Byrnes,SC,13.0,13.0,1.1,84,0,12,2019,sacks
263,Morven,Joseph,Morven Joseph,/fl/lakeland/lake-gibson-braves/athletes/morven-joseph/football/stats/?careerid=h6re45rb9pm55,h6re45rb9pm55,DE,Lake Gibson,FL,13.0,13.0,1.1,107,41,12,2019,sacks
264,Levi,Hancock,Levi Hancock,/tx/bryan/brazos-christian-eagles/athletes/levi-hancock/football/stats/?careerid=nbjlicrtgaap9,nbjlicrtgaap9,"QB, DE",Brazos Christian,TX,13.0,13.0,1.1,8,4,12,2019,sacks
265,Israel,Bowen,Israel Bowen,/tx/newton/newton-eagles/athletes/israel-bowen/football/stats/?careerid=a2aoqu244b6bb,a2aoqu244b6bb,DE,Newton,TX,13.0,13.0,1.1,0,0,12,2019,sacks
266,Ty,Kirkland,Ty Kirkland,/tx/elysian-fields/elysian-fields-yellowjackets/athletes/ty-kirkland/football/stats/?careerid=1esjrgv6n0u77,1esjrgv6n0u77,"DE, WR",Elysian Fields,TX,13.0,13.0,1.1,66,3,12,2019,sacks
267,Henry,Williams,Henry Williams,/la/new-orleans/carver-collegiate-academy-rams/athletes/henry-williams/football/stats/?careerid=febra0r0f5233,febra0r0f5233,OLB,Carver Collegiate Academy,LA,13.0,13.0,1.1,85,30,12,2019,sacks
268,Jeremiah,Williams,Jeremiah Williams,/ms/lexington/holmes-county-central-jaguars/athletes/jeremiah-williams/football/stats/?careerid=p6664teklm6ue,p6664teklm6ue,DT,Holmes County Central,MS,13.0,13.0,1.0,79,0,13,2019,sacks
269,Ryan,Gomez,Ryan Gomez,/ca/huntington-park/marquez-gladiators/athletes/ryan-gomez/football/stats/?careerid=kk1bqfuju8s66,kk1bqfuju8s66,DT,Marquez,CA,13.0,13.0,1.0,47,2,13,2019,sacks
270,Russell,Walker,Russell Walker,/ut/milford/milford-tigers/athletes/russell-walker/football/stats/?careerid=4r9guj696o4j3,4r9guj696o4j3,DE,Milford,UT,13.0,13.0,1.0,91,29,13,2019,sacks
271,Spencer,Dacus,Spencer Dacus,/ga/dexter/west-laurens-raiders/athletes/spencer-dacus/football/stats/?careerid=ol9fvnjvcbkp9,ol9fvnjvcbkp9,"OLB, DT",West Laurens,GA,13.0,13.0,1.0,60,6,13,2019,sacks
272,Triston,Newson,Triston Newson,/ms/independence/independence-wildcats/athletes/triston-newson/football/stats/?careerid=od0d4lqbkbh99,od0d4lqbkbh99,"HB, LB",Independence,MS,13.0,13.0,1.0,98,41,13,2019,sacks
273,Myeir,Woodard,Myeir Woodard,/pa/mckees-rocks/sto-rox-vikings/athletes/myeir-woodard/football/stats/?careerid=t75gqo9o3reh1,t75gqo9o3reh1,"DT, T",Sto-Rox,PA,13.0,13.0,1.0,95,14,13,2019,sacks
274,Jordan,Engler,Jordan Engler,/pa/coatesville/coatesville-red-raiders/athletes/jordan-engler/football/stats/?careerid=4tvp0hsc8tpi2,4tvp0hsc8tpi2,"TE, DL",Coatesville,PA,13.0,13.0,1.0,0,0,13,2019,sacks
275,Ethan,Lowry,Ethan Lowry,/in/indianapolis/brebeuf-jesuit-preparatory-braves/athletes/ethan-lowry/football/stats/?careerid=vpgo9asfh5msc,vpgo9asfh5msc,"TE, DE",Heritage Christian,IN,13.0,13.0,1.0,103,10,13,2019,sacks
276,Eli,Vogler,Eli Vogler,/il/chatham/glenwood-titans/athletes/eli-vogler/football/stats/?careerid=0l5r5gbn745qa,0l5r5gbn745qa,"WR, TE",Glenwood,IL,13.0,13.0,1.0,84,2,13,2019,sacks
277,Trevor,Woods,Trevor Woods,/nc/graham/southern-alamance-patriots/athletes/trevor-woods/football/stats/?careerid=17tecgi2pkn99,17tecgi2pkn99,"RB, DE",Southern Alamance,NC,13.0,13.0,1.0,0,2,13,2019,sacks
278,Tobin,Phillips,Tobin Phillips,/ca/fresno/san-joaquin-memorial-panthers/athletes/tobin-phillips/football/stats/?careerid=5mdj5tc2htp55,5mdj5tc2htp55,DE,San Joaquin Memorial,CA,13.0,13.0,0.9,63,0,14,2019,sacks
279,Mario,Eugenio,Mario Eugenio,/fl/tampa/gaither-cowboys/athletes/mario-eugenio/football/stats/?careerid=op1ir9t3dh5vf,op1ir9t3dh5vf,DE,Gaither,FL,13.0,13.0,0.9,60,5,14,2019,sacks
280,Micah,Ferrin,Micah Ferrin,/az/queen-creek/ala-queen-creek-patriots/athletes/micah-ferrin/football/stats/?careerid=4mkd1hdk2mcn7,4mkd1hdk2mcn7,"DE, OL",ALA - Queen Creek,AZ,13.0,13.0,0.9,104,0,14,2019,sacks
281,Delonte,Dickey,Delonte Dickey,/co/greenwood-village/cherry-creek-bruins/athletes/delonte-dickey/football/stats/?careerid=9e578v0mi8taa,9e578v0mi8taa,LB,Cherry Creek,CO,13.0,13.0,0.9,0,0,14,2019,sacks
282,Dylan,Dingman,Dylan Dingman,/in/valparaiso/valparaiso-vikings/athletes/dylan-dingman/football/stats/?careerid=b7n3qvvmf99m6,b7n3qvvmf99m6,"DE, MLB",Valparaiso,IN,13.0,13.0,0.9,69,1,14,2019,sacks
283,Tristan,Weaver,Tristan Weaver,/ca/elk-grove/cosumnes-oaks-wolfpack/athletes/tristan-weaver/football/stats/?careerid=00ef8ai8hcs88,00ef8ai8hcs88,"DE, WR",Cosumnes Oaks,CA,13.0,13.0,0.9,0,0,14,2019,sacks
284,Saivion,Jones,Saivion Jones,/la/st-james/st-james-wildcats/athletes/saivion-jones/football/stats/?careerid=5qt69s6pb9pk4,5qt69s6pb9pk4,"DE, TE",St. James,LA,13.0,13.0,0.9,87,25,15,2019,sacks
285,Austin,Mcclendon,Austin Mcclendon,/tx/austin/westlake-chaparrals/athletes/austin-mcclendon/football/stats/?careerid=f5vpdo1nonerb,f5vpdo1nonerb,"DE, DT",Westlake,TX,13.0,13.0,0.9,6,8,15,2019,sacks
286,Demarcus,Hendricks,Demarcus Hendricks,/tx/san-antonio/wagner-thunderbirds/athletes/demarcus-hendricks/football/stats/?careerid=r6dj22u85j9td,r6dj22u85j9td,"DE, OLB",Wagner,TX,13.0,13.0,0.9,82,15,15,2019,sacks
287,Travorus,Hatcher,Travorus Hatcher,/ms/macon/noxubee-county-tigers/athletes/travorus-hatcher/football/stats/?careerid=i746alo0s86ee,i746alo0s86ee,DL,Noxubee County,MS,13.0,13.0,0.8,105,22,16,2019,sacks
288,Mack,Trevenran,Mack Trevenran,/ca/eastvale/roosevelt-mustangs/athletes/mack-trevenran/football/stats/?careerid=mngn3uska92ee,mngn3uska92ee,"DE, DT",Roosevelt,CA,12.5,12.5,1.2,22,8,10,2019,sacks
289,Juliano,Cavaricci,Juliano Cavaricci,/ca/laguna-hills/laguna-hills-hawks/athletes/juliano-cavaricci/football/stats/?careerid=arl7f44uj7v55,arl7f44uj7v55,"RB, NG",Laguna Hills,CA,12.5,12.5,1.2,0,0,10,2019,sacks
290,Kevin,Swint,Kevin Swint,/ga/carrollton/carrollton-trojans/athletes/kevin-swint/football/stats/?careerid=odsa4sr2j5gbb,odsa4sr2j5gbb,"OLB, MLB",Carrollton,GA,12.5,12.5,1.2,0,13,10,2019,sacks
291,Antonio,Bittar,Antonio Bittar,/ca/palmdale/palmdale-falcons/athletes/antonio-bittar/football/stats/?careerid=0o86h0r4tsvm6,0o86h0r4tsvm6,"DE, TE",Palmdale,CA,12.5,12.5,1.2,0,8,10,2019,sacks
292,Jy'kevious,Hibbler,Jy'kevious Hibbler,/ms/louisville/louisville-wildcats/athletes/jykevious-hibbler/football/stats/?careerid=j564ivciotnm6,j564ivciotnm6,"DE, OLB",Louisville,MS,12.5,12.5,1.1,0,0,11,2019,sacks
293,Matthew,Baer,Matthew Baer,/co/aurora/regis-jesuit-raiders/athletes/matthew-baer/football/stats/?careerid=9jhl1ht0t97n7,9jhl1ht0t97n7,"DE, DT",Regis Jesuit,CO,12.5,12.5,1.1,83,26,11,2019,sacks
294,Samari,Russo,Samari Russo,/ca/atwater/buhach-colony-thunder/athletes/samari-russo/football/stats/?careerid=fj2umsbalaiee,fj2umsbalaiee,"TE, LB",Buhach Colony,CA,12.5,12.5,1.1,81,31,11,2019,sacks
295,Dylan,T spelios,Dylan T spelios,/ga/sharpsburg/east-coweta-indians/athletes/dylan-t-spelios/football/stats/?careerid=ph6lgjpcu28k4,ph6lgjpcu28k4,MLB,East Coweta,GA,12.5,12.5,1.1,0,9,11,2019,sacks
296,Owen,O'sullivan,Owen O'sullivan,/ri/warwick/pilgrim-patriots/athletes/owen-osullivan/football/stats/?careerid=tig4v1r9orjo8,tig4v1r9orjo8,"T, DE",Pilgrim,RI,12.5,12.5,1.0,0,10,12,2019,sacks
297,Justin,Hawthorne,Justin Hawthorne,/co/loveland/resurrection-christian-cougars/athletes/justin-hawthorne/football/stats/?careerid=cobldiggt8ccc,cobldiggt8ccc,LB,Resurrection Christian,CO,12.5,12.5,1.0,30,0,12,2019,sacks
298,Brandon,Schuetz,Brandon Schuetz,/ca/yorba-linda/yorba-linda-mustangs/athletes/brandon-schuetz/football/stats/?careerid=1aba83q3rrdqa,1aba83q3rrdqa,DT,Yorba Linda,CA,12.5,12.5,1.0,58,2,12,2019,sacks
299,Kenyon,Mosley,Kenyon Mosley,/nm/bloomfield/bloomfield-bobcats/athletes/kenyon-mosley/football/stats/?careerid=5m2nl5q93q100,5m2nl5q93q100,"SB, OLB",Bloomfield,NM,12.5,12.5,1.0,107,18,12,2019,sacks
300,Paul,Lindstrom,Paul Lindstrom,/ks/lenexa/christ-prep-academy-patriots/athletes/paul-lindstrom/football/stats/?careerid=h5natahs2e3k4,h5natahs2e3k4,"DE, TE",Christ Prep Academy,KS,12.5,12.5,1.0,92,9,13,2019,sacks
301,Cole,Mickel,Cole Mickel,/ut/mt-pleasant/north-sanpete-hawks/athletes/cole-mickel/football/stats/?careerid=2ell72oiv19h1,2ell72oiv19h1,"OT, OLB",North Sanpete,UT,12.5,12.5,1.0,0,7,13,2019,sacks
302,Will,Bothwell,Will Bothwell,/ct/darien/darien-blue-wave/athletes/will-bothwell/football/stats/?careerid=ev83i3j6dne99,ev83i3j6dne99,DE,Darien,CT,12.5,12.5,1.0,78,2,13,2019,sacks
303,Jerzhan,Newton,Jerzhan Newton,/fl/clearwater/clearwater-central-catholic-marauders/athletes/jerzhan-newton/football/stats/?careerid=shqet7c3fbgtd,shqet7c3fbgtd,"DE, TE",Clearwater Central Catholic,FL,12.5,12.5,0.9,37,0,14,2019,sacks
304,Amar,Thomas,Amar Thomas,/md/upper-marlboro/wise-pumas/athletes/amar-thomas/football/stats/?careerid=30tm1dp57cbm6,30tm1dp57cbm6,"TE, DE",Wise,MD,12.5,12.5,0.9,48,0,14,2019,sacks
305,Caleb,Freeman,Caleb Freeman,/in/thorntown/western-boone-stars/athletes/caleb-freeman/football/stats/?careerid=6bjunbr04ghue,6bjunbr04ghue,"DT, NG",Western Boone,IN,12.5,12.5,0.8,113,4,15,2019,sacks
306,Austen,Clarkson,Austen Clarkson,/pa/flinton/glendale-vikings/athletes/austen-clarkson/football/stats/?careerid=j0967g7ft7kff,j0967g7ft7kff,"RB, LB",Glendale,PA,12.0,12.0,1.2,0,21,10,2019,sacks
307,Trey,Robinson,Trey Robinson,/nc/clayton/cleveland-rams/athletes/trey-robinson/football/stats/?careerid=mtel4us1q6ro8,mtel4us1q6ro8,DE,Cleveland,NC,12.0,12.0,1.2,63,4,10,2019,sacks
308,George,Quirie,George Quirie,/ca/fremont/california-school-for-the-deaf-eagles/athletes/george-quirie/football/stats/?careerid=dkrq7prm8moff,dkrq7prm8moff,"G, DT",California School for the Deaf,CA,12.0,12.0,1.2,0,0,10,2019,sacks
309,Trey,Brown,Trey Brown,/az/phoenix/arcadia-titans/athletes/trey-brown/football/stats/?careerid=j5ico3d08nbcc,j5ico3d08nbcc,"TE, DE",Arcadia,AZ,12.0,12.0,1.2,48,0,10,2019,sacks
310,Orlando,Valdez,Orlando Valdez,/co/denver/kennedy-commanders/athletes/orlando-valdez/football/stats/?careerid=6n8qia5kcr9i2,6n8qia5kcr9i2,"OLB, HB",Kennedy,CO,12.0,12.0,1.2,85,0,10,2019,sacks
311,Jaron,Cole,Jaron Cole,/mo/lees-summit/lees-summit-north-broncos/athletes/jaron-cole/football/stats/?careerid=b2fm9a3jqilue,b2fm9a3jqilue,SS,Lee's Summit North,MO,12.0,12.0,1.2,85,19,10,2019,sacks
312,Angel,Juarez,Angel Juarez,/ca/williams/williams-yellowjackets/athletes/angel-juarez/football/stats/?careerid=ch7n3pfe9c155,ch7n3pfe9c155,DE,Williams,CA,12.0,12.0,1.2,103,14,10,2019,sacks
313,Parker,Granger,Parker Granger,/la/mamou/mamou-demons/athletes/parker-granger/football/stats/?careerid=pvcq7tuvgpi00,pvcq7tuvgpi00,"MLB, LS",Mamou,LA,12.0,12.0,1.2,57,6,10,2019,sacks
314,Roan,Galvan,Roan Galvan,/tx/mercedes/mercedes-tigers/athletes/roan-galvan/football/stats/?careerid=8gn8t2bccfsg0,8gn8t2bccfsg0,OLB,Mercedes,TX,12.0,12.0,1.2,0,22,10,2019,sacks
315,Derrick,Hill,Derrick Hill,/ok/oklahoma-city/southeast-spartans/athletes/derrick-hill/football/stats/?careerid=18hg4j1aa0tdd,18hg4j1aa0tdd,"C, DT",Southeast,OK,12.0,12.0,1.2,55,4,10,2019,sacks
316,Corey,Fitch,Corey Fitch,/nj/union-city/union-city-soaring-eagles/athletes/corey-fitch/football/stats/?careerid=4j6hoefmn9n00,4j6hoefmn9n00,"WR, DE",Union City,NJ,12.0,12.0,1.2,103,0,10,2019,sacks
317,Noah,Cabrera,Noah Cabrera,/ca/hanford/sierra-pacific-golden-bears/athletes/noah-cabrera/football/stats/?careerid=857jaceddsq00,857jaceddsq00,DE,Sierra Pacific,CA,12.0,12.0,1.1,0,0,11,2019,sacks
318,Cutter,Zeller,Cutter Zeller,/ca/strathmore/strathmore-spartans/athletes/cutter-zeller/football/stats/?careerid=qd2njv6u5eq55,qd2njv6u5eq55,"T, LB",Strathmore,CA,12.0,12.0,1.1,0,1,11,2019,sacks
319,Elijah,Champaigne,Elijah Champaigne,/tx/tomball/tomball-memorial-wildcats/athletes/elijah-champaigne/football/stats/?careerid=ivao7sph2jfrb,ivao7sph2jfrb,DE,Tomball Memorial,TX,12.0,12.0,1.1,0,12,11,2019,sacks
320,Jace,Chacon,Jace Chacon,/ar/mountain-pine/mountain-pine-red-devils/athletes/jace-chacon/football/stats/?careerid=hjef7k2c62i77,hjef7k2c62i77,,Mountain Pine,AR,12.0,12.0,1.1,0,0,11,2019,sacks
321,John,Nelson,John Nelson,/ut/salem/salem-hills-skyhawks/athletes/john-nelson/football/stats/?careerid=ss6kevg11fdue,ss6kevg11fdue,"OT, DT",Salem Hills,UT,12.0,12.0,1.1,0,3,11,2019,sacks
322,Robert,Gregor,Robert Gregor,/ca/fremont/california-school-for-the-deaf-eagles/athletes/robert-gregor/football/stats/?careerid=f3aihd7ddgecc,f3aihd7ddgecc,"ATH, DE",California School for the Deaf,CA,12.0,12.0,1.1,0,0,11,2019,sacks
323,Jason,Martinez,Jason Martinez,/ca/san-diego/san-ysidro-cougars/athletes/jason-martinez/football/stats/?careerid=bkmgfkiff3occ,bkmgfkiff3occ,"DE, OLB",San Ysidro,CA,12.0,12.0,1.1,88,13,11,2019,sacks
324,Issam,Toler,Issam Toler,/il/palos-heights/shepard-astros/athletes/issam-toler/football/stats/?careerid=2326t1kdlq2cc,2326t1kdlq2cc,,Pittsburg,TX,12.0,12.0,1.1,0,27,11,2019,sacks
325,Bryson,Moore,Bryson Moore,/ms/natchez/cathedral-green-wave/athletes/bryson-moore/football/stats/?careerid=sq9b9fl613rm6,sq9b9fl613rm6,"LB, RB",Cathedral,MS,12.0,12.0,1.1,0,0,11,2019,sacks
326,Jonathan,Pittman,Jonathan Pittman,/ga/milton/milton-eagles/athletes/jonathan-pittman/football/stats/?careerid=3s4u72vqcq5i2,3s4u72vqcq5i2,"DE, DT",Milton,GA,12.0,12.0,1.1,0,6,11,2019,sacks
327,Ryan,Imlay,Ryan Imlay,/ut/blanding/san-juan-broncos/athletes/ryan-imlay/football/stats/?careerid=ch8tgdm0baaue,ch8tgdm0baaue,,San Juan,UT,12.0,12.0,1.1,87,30,11,2019,sacks
328,Jalen,Reeves,Jalen Reeves,/fl/fort-lauderdale/nsu-university-sharks/athletes/jalen-reeves/football/stats/?careerid=pscu8v47plfvf,pscu8v47plfvf,"DE, OLB",NSU University,FL,12.0,12.0,1.1,0,16,11,2019,sacks
329,Aakil,Washington,Aakil Washington,/ga/marietta/wheeler-wildcats/athletes/aakil-washington/football/stats/?careerid=b9fdohn0b0622,b9fdohn0b0622,"OLB, DE",Wheeler,GA,12.0,12.0,1.1,87,0,11,2019,sacks
330,Deven,Holmes,Deven Holmes,/ga/sharpsburg/east-coweta-indians/athletes/deven-holmes/football/stats/?careerid=ahncsht0tfb11,ahncsht0tfb11,"MLB, RB",East Coweta,GA,12.0,12.0,1.1,0,3,11,2019,sacks
331,Alexander,Tramell,Alexander Tramell,/nm/lovington/lovington-wildcats/athletes/alexander-tramell/football/stats/?careerid=ajp2l21ppu3sc,ajp2l21ppu3sc,"G, DT",Lovington,NM,12.0,12.0,1.1,71,11,11,2019,sacks
