sacks_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_sacks,sacks_per_game,tackle_for_loss_yards,hurries,games_played,year,category
111,Efrain,Alvarez,Efrain Alvarez,/tx/weslaco/weslaco-east-wildcats/athletes/efrain-alvarez/football/stats/?careerid=q2i9ro1uc6svf,q2i9ro1uc6svf,DL,Weslaco East,TX,15.0,15.0,1.2,4,2,13,2011,sacks
112,Peter,Gerson,Peter Gerson,/ct/madison/hand-tigers/athletes/peter-gerson/football/stats/?careerid=egq861honip22,egq861honip22,"OL, DE",Hand,CT,15.0,15.0,1.2,0,0,13,2011,sacks
113,Sam,Mccaskill,Sam Mccaskill,/or/eugene/sheldon-irish/athletes/sam-mccaskill/football/stats/?careerid=09c595g2sjag0,09c595g2sjag0,"OL, DE",Sheldon,OR,15.0,15.0,1.2,0,60,13,2011,sacks
114,Devereaux,Stewart,Devereaux Stewart,/ca/westlake-village/oaks-christian-lions/athletes/devereaux-stewart/football/stats/?careerid=oe788tsrqd9td,oe788tsrqd9td,DL,Oaks Christian,CA,15.0,15.0,1.1,84,0,14,2011,sacks
115,Matt,Harmon,Matt Harmon,/mo/kansas-city/staley-falcons/athletes/matt-harmon/football/stats/?careerid=0faq8ftmsksh1,0faq8ftmsksh1,LB,Staley,MO,15.0,15.0,1.1,122,32,14,2011,sacks
116,David,Reed,David Reed,/fl/miami-beach/miami-beach-hi-tides/athletes/david-reed/football/stats/?careerid=k7hkogf1foq33,k7hkogf1foq33,OLB,Miami Beach,FL,14.5,14.5,1.4,35,2,10,2011,sacks
117,Mike,Love,Mike Love,/fl/clearwater/countryside-cougars/athletes/mike-love/football/stats/?careerid=d7l5or5kpj9vf,d7l5or5kpj9vf,DL,Countryside,FL,14.5,14.5,1.4,5,0,10,2011,sacks
118,Joshua,Thomas,Joshua Thomas,/ca/long-beach/cabrillo-jaguars/athletes/joshua-thomas/football/stats/?careerid=pcpsjj6kdgvue,pcpsjj6kdgvue,"MLB, QB",Cabrillo,CA,14.5,14.5,1.3,58,12,11,2011,sacks
119,Jonathon,General,Jonathon General,/fl/ocala/trinity-catholic-celtics/athletes/jonathon-general/football/stats/?careerid=jb16mj70gs4g0,jb16mj70gs4g0,"LB, DE",Trinity Catholic,FL,14.5,14.5,1.2,-68,-12,12,2011,sacks
120,Abu,Shaw,Abu Shaw,/pa/bangor/pius-x-royals/athletes/abu-shaw/football/stats/?careerid=d3ia48mf85oi2,d3ia48mf85oi2,"RB, LB",Pius X,PA,14.5,14.5,1.1,26,7,13,2011,sacks
121,Derek,Ince,Derek Ince,/mi/novi/novi-wildcats/athletes/derek-ince/football/stats/?careerid=4lm000gp2jj33,4lm000gp2jj33,"QB, DB",Novi,MI,14.0,14.0,1.8,78,0,8,2011,sacks
122,Dwight,Tucker,Dwight Tucker,/fl/lake-mary/lake-mary-prep-griffins/athletes/dwight-tucker/football/stats/?careerid=ej9og5rvb3277,ej9og5rvb3277,"DL, WR",Lake Mary Prep,FL,14.0,14.0,1.8,-119,8,8,2011,sacks
123,Jeremy ,Benjamin ,Jeremy  Benjamin ,/fl/hollywood/mcarthur-mustangs/athletes/jeremy-benjamin/football/stats/?careerid=feprrvmr8fmsc,feprrvmr8fmsc,"LB, S",McArthur,FL,14.0,14.0,1.8,0,6,8,2011,sacks
124,Jeremiah,Allison,Jeremiah Allison,/ca/los-angeles/dorsey-dons/athletes/jeremiah-allison/football/stats/?careerid=bb46j0unjqtn7,bb46j0unjqtn7,OLB,Dorsey,CA,14.0,14.0,1.6,83,0,9,2011,sacks
125,Madison,Firmin,Madison Firmin,/tx/bowie/bowie-jackrabbits/athletes/madison-firmin/football/stats/?careerid=95du1h2r8qo55,95du1h2r8qo55,"DE, LB",Bowie,TX,14.0,14.0,1.6,0,0,9,2011,sacks
126,Marcus,Greaves,Marcus Greaves,/or/prineville/crook-county-cowboys/athletes/marcus-greaves/football/stats/?careerid=je6usmqqc59o8,je6usmqqc59o8,"RB, DE",Crook County,OR,14.0,14.0,1.4,-97,2,10,2011,sacks
127,Landon,Yazzie,Landon Yazzie,/nm/newcomb/newcomb-skyhawks/athletes/landon-yazzie/football/stats/?careerid=ao0plqs9hb977,ao0plqs9hb977,"QB, DE",Newcomb,NM,14.0,14.0,1.4,53,4,10,2011,sacks
128,Jason,Williams,Jason Williams,/mn/minneapolis/washburn-millers/athletes/jason-williams/football/stats/?careerid=jj3k5lclu1gg0,jj3k5lclu1gg0,"RB, DL",Washburn,MN,14.0,14.0,1.4,119,6,10,2011,sacks
129,Caleb,Azubike,Caleb Azubike,/tn/nashville/mcgavock-raiders/athletes/caleb-azubike/football/stats/?careerid=94uk08h807qee,94uk08h807qee,,McGavock,TN,14.0,14.0,1.4,0,4,10,2011,sacks
130,Amir,Whittaker,Amir Whittaker,/va/dumfries/saint-john-paul-the-great-catholic-wolves/athletes/amir-whittaker/football/stats/?careerid=j2ota76uj2raa,j2ota76uj2raa,"OT, DE",Saint John Paul the Great Catholic,VA,14.0,14.0,1.4,75,9,10,2011,sacks
131,Freddy,Gonzalez,Freddy Gonzalez,/tx/rio-hondo/rio-hondo-bobcats/athletes/freddy-gonzalez/football/stats/?careerid=7i43pojb263bb,7i43pojb263bb,"RB, DE",Rio Hondo,TX,14.0,14.0,1.4,0,6,10,2011,sacks
132,Andrew,Sova,Andrew Sova,/ca/carpinteria/carpinteria-warriors/athletes/andrew-sova/football/stats/?careerid=tpof5bdmol300,tpof5bdmol300,"OL, DL",Carpinteria,CA,14.0,14.0,1.3,0,2,11,2011,sacks
133,Tommy,Schutt,Tommy Schutt,/il/glen-ellyn/glenbard-west-hilltoppers/athletes/tommy-schutt/football/stats/?careerid=7jtvteth9igqa,7jtvteth9igqa,DL,Glenbard West,IL,14.0,14.0,1.3,0,0,11,2011,sacks
134,Rob,Louis,Rob Louis,/fl/haines-city/landmark-christian-patriots/athletes/rob-louis/football/stats/?careerid=5elq20r0in7ff,5elq20r0in7ff,"WR, DE",Landmark Christian,FL,14.0,14.0,1.3,101,11,11,2011,sacks
135,Trent,Taylor,Trent Taylor,/fl/lakeland/lake-gibson-braves/athletes/trent-taylor/football/stats/?careerid=5obv7umq5qml5,5obv7umq5qml5,DE,Lake Gibson,FL,14.0,14.0,1.3,0,0,11,2011,sacks
136,Dequone,Shaw,Dequone Shaw,/tx/dallas/roosevelt-mustangs/athletes/dequone-shaw/football/stats/?careerid=n74hih5fgqg00,n74hih5fgqg00,"DE, TE",Roosevelt,TX,14.0,14.0,1.3,0,3,11,2011,sacks
137,Merveil,Lufuluabo,Merveil Lufuluabo,/tx/arlington/arlington-colts/athletes/merveil-lufuluabo/football/stats/?careerid=lnu3bra7gn400,lnu3bra7gn400,DL,Arlington,TX,14.0,14.0,1.3,0,21,11,2011,sacks
138,Wells,Jalen,Wells Jalen,/tx/houston/heights-bulldogs/athletes/wells-jalen/football/stats/?careerid=rfl41phclg5td,rfl41phclg5td,"LB, FB",Heights,TX,14.0,14.0,1.2,80,22,12,2011,sacks
139,Noah,Brown,Noah Brown,/nm/los-lunas/valencia-jaguars/athletes/noah-brown/football/stats/?careerid=hrdiirftviro8,hrdiirftviro8,"FB, DE",Valencia,NM,14.0,14.0,1.2,98,12,12,2011,sacks
140,Pieter,Hoets,Pieter Hoets,/ct/westport/staples-wreckers/athletes/pieter-hoets/football/stats/?careerid=c0d280mj1vn99,c0d280mj1vn99,"TE, DE",Staples,CT,14.0,14.0,1.2,70,0,12,2011,sacks
141,Marquis ,Ware ,Marquis  Ware ,/ca/los-angeles/salesian-mustangs/athletes/marquis-ware/football/stats/?careerid=p524e3il2cm99,p524e3il2cm99,"TE, DE",Salesian,CA,14.0,14.0,1.2,26,0,12,2011,sacks
142,Christopher,Beaschler,Christopher Beaschler,/oh/ada/ada-bulldogs/athletes/christopher-beaschler/football/stats/?careerid=g7m2l6th173o8,g7m2l6th173o8,"RB, OLB",Ada,OH,14.0,14.0,1.2,83,0,12,2011,sacks
143,Josh,Knutson,Josh Knutson,/fl/ocala/st-john-lutheran-saints/athletes/josh-knutson/football/stats/?careerid=uemcqk55eu0n7,uemcqk55eu0n7,"DE, OL",St. John Lutheran,FL,14.0,14.0,1.2,122,0,12,2011,sacks
144,T. J,Motti,T. J Motti,/fl/ocala/st-john-lutheran-saints/athletes/t-j-motti/football/stats/?careerid=imeb4t7vmi0l5,imeb4t7vmi0l5,"DE, RB",St. John Lutheran,FL,14.0,14.0,1.2,69,0,12,2011,sacks
145,Joshua,Symonette,Joshua Symonette,/nv/las-vegas/palo-verde-panthers/athletes/joshua-symonette/football/stats/?careerid=9c00n31u87vm6,9c00n31u87vm6,"OG, DE",Palo Verde,NV,14.0,14.0,1.2,105,3,12,2011,sacks
146,Cody,Smith,Cody Smith,/ms/vardaman/vardaman-rams/athletes/cody-smith/football/stats/?careerid=fl3autvfidrtd,fl3autvfidrtd,"OL, DL",Vardaman,MS,14.0,14.0,1.2,4,0,12,2011,sacks
147,Josh,Scarberry,Josh Scarberry,/fl/tampa/gaither-cowboys/athletes/josh-scarberry/football/stats/?careerid=80q8gr7303fee,80q8gr7303fee,LB,Gaither,FL,14.0,14.0,1.2,0,0,12,2011,sacks
148,Derriel,Collins,Derriel Collins,/tx/killeen/killeen-kangaroos/athletes/derriel-collins/football/stats/?careerid=rmtur8udlctg0,rmtur8udlctg0,DE,Killeen,TX,14.0,14.0,1.1,0,6,13,2011,sacks
149,BLAKE,KELLER,BLAKE KELLER,/fl/bradenton/manatee-hurricanes/athletes/blake-keller/football/stats/?careerid=j6hbpbg4qrii2,j6hbpbg4qrii2,DL,Manatee,FL,14.0,14.0,1.1,0,13,13,2011,sacks
150,MARQUIS,DAWSEY,MARQUIS DAWSEY,/fl/bradenton/manatee-hurricanes/athletes/marquis-dawsey/football/stats/?careerid=t8m5ikhkb7e00,t8m5ikhkb7e00,DL,Manatee,FL,14.0,14.0,1.1,-4,21,13,2011,sacks
151,Peter,Hurtado,Peter Hurtado,/az/yuma/yuma-catholic-shamrocks/athletes/peter-hurtado/football/stats/?careerid=deg66p9qo7n11,deg66p9qo7n11,"OL, DL",Yuma Catholic,AZ,14.0,14.0,1.0,-43,0,14,2011,sacks
152,Chris,Lorden,Chris Lorden,/la/river-ridge/john-curtis-christian-patriots/athletes/chris-lorden/football/stats/?careerid=bll74ddtb3qsc,bll74ddtb3qsc,DT,John Curtis Christian,LA,14.0,14.0,1.0,103,8,14,2011,sacks
153,Joey,Dismuke,Joey Dismuke,/oh/johnstown/johnstown-monroe-johnnies/athletes/joey-dismuke/football/stats/?careerid=j74kl80a16f11,j74kl80a16f11,"OL, DE",Johnstown-Monroe,OH,14.0,14.0,1.0,0,0,14,2011,sacks
154,Teko,Powell,Teko Powell,/fl/miami/norland-vikings/athletes/teko-powell/football/stats/?careerid=uhsvackqjm5i2,uhsvackqjm5i2,"DL, OL",Norland,FL,14.0,14.0,1.0,60,24,14,2011,sacks
155,Zayd,Issah,Zayd Issah,/pa/harrisburg/central-dauphin-rams/athletes/zayd-issah/football/stats/?careerid=q89b165csidvf,q89b165csidvf,"RB, LB",Central Dauphin,PA,14.0,14.0,0.9,81,8,16,2011,sacks
156,Blanford ,Paul,Blanford  Paul,/tx/munday/munday-moguls/athletes/blanford-paul/football/stats/?careerid=vum53k9q8ns00,vum53k9q8ns00,"DT, OG",Munday,TX,14.0,14.0,0.9,91,5,16,2011,sacks
157,Reggie,Evans,Reggie Evans,/ca/sacramento/mira-loma-matadors/athletes/reggie-evans/football/stats/?careerid=c02qppu5vbpqa,c02qppu5vbpqa,"FB, OLB",Mira Loma,CA,13.5,13.5,1.5,96,6,9,2011,sacks
158,Brian,Ochs,Brian Ochs,/ks/quinter/quinter-bulldogs/athletes/brian-ochs/football/stats/?careerid=nc2uskpr7qtrb,nc2uskpr7qtrb,"C, DE",Quinter,KS,13.5,13.5,1.4,0,0,10,2011,sacks
159,Kache,Palacio,Kache Palacio,/ca/gardena/serra-cavaliers/athletes/kache-palacio/football/stats/?careerid=rkm4mnph6ig33,rkm4mnph6ig33,"DE, TE",Serra,CA,13.5,13.5,1.2,74,0,11,2011,sacks
160,Bogh,Bayles,Bogh Bayles,/ut/blanding/san-juan-broncos/athletes/bogh-bayles/football/stats/?careerid=8lj5tkeus9jp9,8lj5tkeus9jp9,"T, DE",San Juan,UT,13.5,13.5,1.2,0,0,11,2011,sacks
161,Devion,Wimbley,Devion Wimbley,/al/opelika/beauregard-hornets/athletes/devion-wimbley/football/stats/?careerid=ocjr3qk93pk33,ocjr3qk93pk33,DE,Beauregard,AL,13.5,13.5,1.1,93,15,12,2011,sacks
162,Clayton,Atlas,Clayton Atlas,/ca/rialto/carter-lions/athletes/clayton-atlas/football/stats/?careerid=2cpvu2kijjjvf,2cpvu2kijjjvf,"WR, DB",Carter,CA,13.5,13.5,1.1,0,0,12,2011,sacks
163,Larry,Ogunjobi,Larry Ogunjobi,/nc/jamestown/ragsdale-tigers/athletes/larry-ogunjobi/football/stats/?careerid=9mj22k9nl38rb,9mj22k9nl38rb,"DL, OL",Ragsdale,NC,13.5,13.5,1.1,0,5,12,2011,sacks
164,Trenton,Harris,Trenton Harris,/nc/mt-gilead/west-montgomery-warriors/athletes/trenton-harris/football/stats/?careerid=tuerogi8513i2,tuerogi8513i2,"OL, DL",West Montgomery,NC,13.5,13.5,1.0,0,15,13,2011,sacks
165,Zerron,Hubbard,Zerron Hubbard,/nc/charlotte/myers-park-mustangs/athletes/zerron-hubbard/football/stats/?careerid=kmf38j3l48lo8,kmf38j3l48lo8,DL,Myers Park,NC,13.5,13.5,1.0,0,0,13,2011,sacks
166,Jalen,Babin,Jalen Babin,/me/thorndike/mount-view-mustangs/athletes/jalen-babin/football/stats/?careerid=dld57gocahvl5,dld57gocahvl5,"QB, DE",Mount View,ME,13.0,13.0,1.6,78,21,8,2011,sacks
167,Josiah,Price,Josiah Price,/in/greentown/eastern-comets/athletes/josiah-price/football/stats/?careerid=f4ikm9ene14aa,f4ikm9ene14aa,"DE, TE",Eastern,IN,13.0,13.0,1.6,0,0,8,2011,sacks
168,Cameron,Griffin,Cameron Griffin,/ca/los-angeles/view-park-knights/athletes/cameron-griffin/football/stats/?careerid=t72iqfmflrr99,t72iqfmflrr99,"OL, DE",View Park,CA,13.0,13.0,1.6,36,9,8,2011,sacks
169,Al-tarik,Rushing,Al-tarik Rushing,/nj/middlesex/middlesex-bluejays/athletes/al-tarik-rushing/football/stats/?careerid=r3p074o3s3pj3,r3p074o3s3pj3,"RB, S",Middlesex,NJ,13.0,13.0,1.4,53,0,9,2011,sacks
170,Clint,Chatain,Clint Chatain,/ok/morris/morris-eagles/athletes/clint-chatain/football/stats/?careerid=fnpg5d2uuej77,fnpg5d2uuej77,"RB, DE",Morris,OK,13.0,13.0,1.4,0,0,9,2011,sacks
171,Daniel,Tello,Daniel Tello,/il/chicago/pritzker-jaguars/athletes/daniel-tello/football/stats/?careerid=3ha5t58pfe2i2,3ha5t58pfe2i2,"NG, WR",Pritzker,IL,13.0,13.0,1.4,0,0,9,2011,sacks
172,Alex,Clausing,Alex Clausing,/ks/augusta/augusta-orioles/athletes/alex-clausing/football/stats/?careerid=efgrlqh0ij9n7,efgrlqh0ij9n7,"QB, RB",Augusta,KS,13.0,13.0,1.4,88,0,9,2011,sacks
173,Tyler,Cowart,Tyler Cowart,/al/brantley/heritage-christian/athletes/tyler-cowart/football/stats/?careerid=282lt3kilnhcc,282lt3kilnhcc,"ATH, MLB",Heritage Christian,AL,13.0,13.0,1.4,0,0,9,2011,sacks
174,Johnny,Beresford,Johnny Beresford,/ca/julian/julian-eagles/athletes/johnny-beresford/football/stats/?careerid=j2q4pjlku4lk4,j2q4pjlku4lk4,"OL, DL",Julian,CA,13.0,13.0,1.4,18,1,9,2011,sacks
175,Connor,Caponegro,Connor Caponegro,/ct/cheshire/cheshire-academy-cats/athletes/connor-caponegro/football/stats/?careerid=ir72iuml9i299,ir72iuml9i299,"LB, TE",Cheshire Academy,CT,13.0,13.0,1.4,102,13,9,2011,sacks
176,Kenfort,Guillame,Kenfort Guillame,/ny/hartsdale/woodlands-falcons/athletes/kenfort-guillame/football/stats/?careerid=r3r4b732eifh1,r3r4b732eifh1,"RB, LB",Woodlands,NY,13.0,13.0,1.4,0,0,9,2011,sacks
177,Jared,Williams,Jared Williams,/oh/elyria/elyria-pioneers/athletes/jared-williams/football/stats/?careerid=vevvmbv686hk4,vevvmbv686hk4,DT,Elyria,OH,13.0,13.0,1.3,-23,24,10,2011,sacks
178,Korey,Clarke,Korey Clarke,/ga/savannah/johnson-atomsmashers/athletes/korey-clarke/football/stats/?careerid=siopa8g7eok55,siopa8g7eok55,DB,Johnson,GA,13.0,13.0,1.3,51,13,10,2011,sacks
179,J. J.,Hollibaugh,J. J. Hollibaugh,/sd/rapid-city/st-thomas-more-cavaliers/athletes/j-j-hollibaugh/football/stats/?careerid=la0obklsuri99,la0obklsuri99,"TE, DE",St. Thomas More,SD,13.0,13.0,1.3,23,12,10,2011,sacks
180,Cole,Ormsby,Cole Ormsby,/ct/windsor/windsor-warriors/athletes/cole-ormsby/football/stats/?careerid=3u5b0unjcrr55,3u5b0unjcrr55,"OL, DE",Windsor,CT,13.0,13.0,1.3,101,4,10,2011,sacks
181,Brandon,Harrell,Brandon Harrell,/mo/st-louis/cleveland-njrotc-commanders/athletes/brandon-harrell/football/stats/?careerid=opfj4lpae0hsc,opfj4lpae0hsc,"QB, LB",Cleveland NJROTC,MO,13.0,13.0,1.3,0,0,10,2011,sacks
182,Jamar,Johnson,Jamar Johnson,/ct/bloomfield/bloomfield-warhawks/athletes/jamar-johnson/football/stats/?careerid=i9kf5qm6na833,i9kf5qm6na833,"DE, OL",Bloomfield,CT,13.0,13.0,1.3,101,19,10,2011,sacks
183,Omane,Stephen,Omane Stephen,/nj/east-orange/east-orange-campus-jaguars/athletes/omane-stephen/football/stats/?careerid=qvisnalte2iee,qvisnalte2iee,"OT, DT",East Orange Campus,NJ,13.0,13.0,1.3,0,22,10,2011,sacks
184,Darren,Bishop,Darren Bishop,/oh/proctorville/fairland-dragons/athletes/darren-bishop/football/stats/?careerid=gcpao2g3gh633,gcpao2g3gh633,"G, DT",Fairland,OH,13.0,13.0,1.3,42,4,10,2011,sacks
185,Christian,Drummer,Christian Drummer,/mo/grandview/grandview-bulldogs/athletes/christian-drummer/football/stats/?careerid=l5ffl1j7jfmdd,l5ffl1j7jfmdd,"DE, OLB",Grandview,MO,13.0,13.0,1.3,0,9,10,2011,sacks
186,Steve,Hubick,Steve Hubick,/az/fountain-hills/fountain-hills-falcons/athletes/steve-hubick/football/stats/?careerid=qgdaj1dpkgiaa,qgdaj1dpkgiaa,"TE, DE",Fountain Hills,AZ,13.0,13.0,1.3,0,9,10,2011,sacks
187,Omar,Luna,Omar Luna,/ca/whittier/whittier-cardinals/athletes/omar-luna/football/stats/?careerid=r7t82suq2qs33,r7t82suq2qs33,OLB,Whittier,CA,13.0,13.0,1.3,0,0,10,2011,sacks
188,Montree,Ireland,Montree Ireland,/nc/graham/graham-red-devils/athletes/montree-ireland/football/stats/?careerid=rirfio8epm2ee,rirfio8epm2ee,"OL, DL",Graham,NC,13.0,13.0,1.2,107,0,11,2011,sacks
189,Christian,Wallace,Christian Wallace,/md/waldorf/westlake-wolverines/athletes/christian-wallace/football/stats/?careerid=5h90hj9t7r8aa,5h90hj9t7r8aa,OL,Westlake,MD,13.0,13.0,1.2,11,0,11,2011,sacks
190,Kevin,Thompson,Kevin Thompson,/wa/lakewood/lakes-lancers/athletes/kevin-thompson/football/stats/?careerid=kgbq02i44eip9,kgbq02i44eip9,"RB, LB",Lakes,WA,13.0,13.0,1.2,20,0,11,2011,sacks
191,Dedric,Allen,Dedric Allen,/ca/sacramento/inderkum-tigers/athletes/dedric-allen/football/stats/?careerid=p5hjdf9h02qsc,p5hjdf9h02qsc,"TE, DL",Inderkum,CA,13.0,13.0,1.2,0,0,11,2011,sacks
192,Jeremy ,Cafe,Jeremy  Cafe,/ut/stansbury-park/stansbury-stallions/athletes/jeremy-cafe/football/stats/?careerid=davq8tge13sm6,davq8tge13sm6,"DE, LB",Stansbury,UT,13.0,13.0,1.2,16,5,11,2011,sacks
193,Glenn,Overturf,Glenn Overturf,/ar/gravette/gravette-lions/athletes/glenn-overturf/football/stats/?careerid=2evsag35u9ndd,2evsag35u9ndd,"RB, LB",Gravette,AR,13.0,13.0,1.2,91,24,11,2011,sacks
194,Hunter,Dimick,Hunter Dimick,/ut/syracuse/syracuse-titans/athletes/hunter-dimick/football/stats/?careerid=j1qqe3ar1n1l5,j1qqe3ar1n1l5,OL,Syracuse,UT,13.0,13.0,1.2,0,39,11,2011,sacks
195,Kendrick,Jenkins,Kendrick Jenkins,/ms/benoit/brooks-tigers/athletes/kendrick-jenkins/football/stats/?careerid=c12gufcgt9al5,c12gufcgt9al5,,Brooks,MS,13.0,13.0,1.1,0,0,12,2011,sacks
196,Harrison,Hunter,Harrison Hunter,/nc/hendersonville/hendersonville-bearcats/athletes/harrison-hunter/football/stats/?careerid=pa0vv29ulkmh1,pa0vv29ulkmh1,"OL, DL",Hendersonville,NC,13.0,13.0,1.1,0,0,12,2011,sacks
197,Korey,Mitchell,Korey Mitchell,/nj/pennsauken/pennsauken-indians/athletes/korey-mitchell/football/stats/?careerid=t2dlbdpmdme44,t2dlbdpmdme44,"DE, TE",Pennsauken,NJ,13.0,13.0,1.1,67,4,12,2011,sacks
198,Dylan,Engel,Dylan Engel,/ks/lacrosse/lacrosse-leopards/athletes/dylan-engel/football/stats/?careerid=baejkt4opck77,baejkt4opck77,"OL, DE",LaCrosse,KS,13.0,13.0,1.1,-75,12,12,2011,sacks
199,Jay,Arnold,Jay Arnold,/tx/rockwall/rockwall-heath-hawks/athletes/jay-arnold/football/stats/?careerid=bkda628a3s4rb,bkda628a3s4rb,DL,Rockwall-Heath,TX,13.0,13.0,1.1,0,14,12,2011,sacks
200,Eddie,Towah,Eddie Towah,/pa/sharon-hill/academy-park-knights/athletes/eddie-towah/football/stats/?careerid=ef7jk3ptfij44,ef7jk3ptfij44,"TE, DE",Academy Park,PA,13.0,13.0,1.1,75,16,12,2011,sacks
201,Dylan,Bradley,Dylan Bradley,/ms/macon/noxubee-county-tigers/athletes/dylan-bradley/football/stats/?careerid=mktj7gcn4f1l5,mktj7gcn4f1l5,DL,Noxubee County,MS,13.0,13.0,1.1,0,8,12,2011,sacks
202,Andy,Ugalde,Andy Ugalde,/ca/costa-mesa/estancia-eagles/athletes/andy-ugalde/football/stats/?careerid=dr2u37dijm4ff,dr2u37dijm4ff,"DE, TE",Estancia,CA,13.0,13.0,1.0,0,11,13,2011,sacks
203,Brad,Smith,Brad Smith,/fl/tampa/jesuit-tigers/athletes/brad-smith/football/stats/?careerid=r3j06cbdi0ni2,r3j06cbdi0ni2,DL,Jesuit,FL,13.0,13.0,1.0,40,10,13,2011,sacks
204,Michael,Dvornik,Michael Dvornik,/fl/tampa/plant-panthers/athletes/michael-dvornik/football/stats/?careerid=e6kml0g5be6ff,e6kml0g5be6ff,DE,Plant,FL,13.0,13.0,1.0,0,0,13,2011,sacks
205,Wedner,Doly,Wedner Doly,/fl/immokalee/immokalee-indians/athletes/wedner-doly/football/stats/?careerid=iscq9kgke16bb,iscq9kgke16bb,DE,Immokalee,FL,13.0,13.0,1.0,48,9,13,2011,sacks
206,Kevin,Smith,Kevin Smith,/tx/frisco/centennial-titans/athletes/kevin-smith/football/stats/?careerid=2v6hl0v79fmo8,2v6hl0v79fmo8,DL,Centennial,TX,13.0,13.0,1.0,0,37,13,2011,sacks
207,Alex,Berger,Alex Berger,/mo/kaiser/osage-indians/athletes/alex-berger/football/stats/?careerid=rm9nptpqkfo55,rm9nptpqkfo55,"WR, LB",Osage,MO,13.0,13.0,1.0,0,8,13,2011,sacks
208,Jake,Bauer,Jake Bauer,/tx/navasota/navasota-rattlers/athletes/jake-bauer/football/stats/?careerid=kcgmobjc10b44,kcgmobjc10b44,DE,Navasota,TX,13.0,13.0,1.0,56,16,13,2011,sacks
209,Ojeda,Luis,Ojeda Luis,/tx/eastland/eastland-mavericks/athletes/ojeda-luis/football/stats/?careerid=lj0619tllgcqa,lj0619tllgcqa,"OL, ILB",Eastland,TX,13.0,13.0,1.0,62,7,13,2011,sacks
210,Thayer,Sauter,Thayer Sauter,/co/wiggins/wiggins-tigers/athletes/thayer-sauter/football/stats/?careerid=ie90fsv5c8g33,ie90fsv5c8g33,,Wiggins,CO,13.0,13.0,1.0,0,0,13,2011,sacks
211,Javoris,Glenn,Javoris Glenn,/ms/macon/noxubee-county-tigers/athletes/javoris-glenn/football/stats/?careerid=e0g27ut5cljcc,e0g27ut5cljcc,LB,Noxubee County,MS,13.0,13.0,1.0,0,11,13,2011,sacks
212,"Paston""pac-man""",Hinzey,"Paston""pac-man"" Hinzey",/fl/miami/norland-vikings/athletes/pastonpac-man-hinzey/football/stats/?careerid=uv3ce5d2frarb,uv3ce5d2frarb,DL,Norland,FL,13.0,13.0,1.0,66,31,13,2011,sacks
213,Stephen,Huff,Stephen Huff,/nc/fayetteville/jack-britt-buccaneers/athletes/stephen-huff/football/stats/?careerid=q55nfhhfqmesc,q55nfhhfqmesc,DE,Jack Britt,NC,13.0,13.0,0.9,0,0,14,2011,sacks
214,Nathan,Prado,Nathan Prado,/tx/harlingen/harlingen-cardinals/athletes/nathan-prado/football/stats/?careerid=de39k7dbdferb,de39k7dbdferb,LB,Harlingen,TX,13.0,13.0,0.9,0,18,14,2011,sacks
215,Joe,Warner,Joe Warner,/mi/bloomfield-hills/brother-rice-warriors/athletes/joe-warner/football/stats/?careerid=k2qh111holij3,k2qh111holij3,"TE, DL",Brother Rice,MI,13.0,13.0,0.9,44,4,14,2011,sacks
216,Jaxon,Hood,Jaxon Hood,/az/chandler/hamilton-huskies/athletes/jaxon-hood/football/stats/?careerid=emo45b14m4hvf,emo45b14m4hvf,DL,Hamilton,AZ,13.0,13.0,0.9,-35,35,14,2011,sacks
217,Mike,Tate,Mike Tate,/fl/tampa/plant-panthers/athletes/mike-tate/football/stats/?careerid=qrrmivtte8v44,qrrmivtte8v44,"FB, LB",Plant,FL,13.0,13.0,0.9,0,0,15,2011,sacks
218,Cortez,Coleman,Cortez Coleman,/ms/oxford/lafayette-commodores/athletes/cortez-coleman/football/stats/?careerid=9bc5utsgqfi44,9bc5utsgqfi44,DE,Lafayette,MS,13.0,13.0,0.8,0,2,16,2011,sacks
219,Jamel,Dennis,Jamel Dennis,/ms/oxford/lafayette-commodores/athletes/jamel-dennis/football/stats/?careerid=shgg0loh5pmee,shgg0loh5pmee,LB,Lafayette,MS,13.0,13.0,0.8,0,2,16,2011,sacks
220,Nate,Hamilton,Nate Hamilton,/pa/harrisburg/central-dauphin-rams/athletes/nate-hamilton/football/stats/?careerid=7a0v4be9ore88,7a0v4be9ore88,"OL, DL",Central Dauphin,PA,13.0,13.0,0.8,77,3,16,2011,sacks
221,Jairan,Brown,Jairan Brown,/ri/providence/la-salle-academy-rams/athletes/jairan-brown/football/stats/?careerid=4ihlsoo9jvf55,4ihlsoo9jvf55,DE,La Salle Academy,RI,12.5,12.5,1.4,111,3,9,2011,sacks
222,Robert Hill,Bronson,Robert Hill Bronson,/fl/brooksville/hernando-leopards/athletes/robert-hill-bronson/football/stats/?careerid=1647ldcpm3fg0,1647ldcpm3fg0,"DE, RB",Hernando,FL,12.5,12.5,1.1,0,18,11,2011,sacks
223,Terrince,Bramhall,Terrince Bramhall,/tn/coalmont/grundy-county-yellowjackets/athletes/terrince-bramhall/football/stats/?careerid=v9cgue11f9a00,v9cgue11f9a00,"TE, DE",Grundy County,TN,12.5,12.5,1.1,0,0,11,2011,sacks
