tackles_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_tackles,tackles_per_game,solo_tackles,assisted_tackles,tackles_for_loss,sacks,games_played,year,category
108,Graham,Kaplan,Graham Kaplan,/sc/charleston/porter-gaud-cyclones/athletes/graham-kaplan/football/stats/?careerid=q4s8lti1n42n7,q4s8lti1n42n7,"OLB, SS",Porter-Gaud,SC,167,167,13.9,94,73,31.0,6.0,12,2017,tackles
109,Shae,Carwile,Shae Carwile,/ky/owensboro/daviess-county-panthers/athletes/shae-carwile/football/stats/?careerid=hp53493bs0dtd,hp53493bs0dtd,"TE, DE",Daviess County,KY,167,167,12.8,130,37,23.0,10.0,13,2017,tackles
110,Paul,Laborde,Paul Laborde,/la/lafayette/st-thomas-more-cougars/athletes/paul-laborde/football/stats/?careerid=47b066j6a6bvf,47b066j6a6bvf,"MLB, OLB",St. Thomas More,LA,167,167,12.8,58,109,4.0,2.0,13,2017,tackles
111,Ricky,Williams,Ricky Williams,/ga/powder-springs/mceachern-indians/athletes/ricky-williams/football/stats/?careerid=h4ih069r21jj3,h4ih069r21jj3,"OLB, SS",Harrison,GA,167,167,12.8,100,67,13.0,8.0,13,2017,tackles
112,Keontae,Anilus,Keontae Anilus,/nc/elon/western-alamance-warriors/athletes/keontae-anilus/football/stats/?careerid=5bicver1k2n77,5bicver1k2n77,"MLB, RB",Western Alamance,NC,167,167,11.1,121,46,41.0,12.0,15,2017,tackles
113,Morgan,Huey,Morgan Huey,/ms/pontotoc/pontotoc-warriors/athletes/morgan-huey/football/stats/?careerid=7mdii251sc5h1,7mdii251sc5h1,"ILB, DE",Pontotoc,MS,166,166,12.8,28,138,23.0,6.0,13,2017,tackles
114,Peytan,Graham,Peytan Graham,/ms/poplarville/poplarville-hornets/athletes/peytan-graham/football/stats/?careerid=69257br49c8aa,69257br49c8aa,"MLB, FB",Poplarville,MS,166,166,11.9,88,78,12.0,3.0,14,2017,tackles
115,Will,Breland,Will Breland,/al/mobile/ums-wright-prep-bulldogs/athletes/will-breland/football/stats/?careerid=l0snfp0hdk822,l0snfp0hdk822,"OLB, MLB",UMS-Wright Prep,AL,166,166,11.1,98,68,18.0,6.0,15,2017,tackles
116,Shain,Spaulding,Shain Spaulding,/ok/washington/washington-warriors/athletes/shain-spaulding/football/stats/?careerid=1c5970mu3a7h1,1c5970mu3a7h1,MLB,Washington,OK,166,166,11.1,93,73,4.0,1.0,15,2017,tackles
117,Thomas,Hawkins,Thomas Hawkins,/az/phoenix/maryvale-panthers/athletes/thomas-hawkins/football/stats/?careerid=r42g45duu4eee,r42g45duu4eee,SS,Maryvale,AZ,165,165,20.6,66,99,5.0,4.0,8,2017,tackles
118,Matt,Girard,Matt Girard,/tx/keller/keller-central-chargers/athletes/matt-girard/football/stats/?careerid=9u152fb0qv6m6,9u152fb0qv6m6,LB,Keller Central,TX,165,165,15.0,89,76,8.0,5.0,11,2017,tackles
119,Theo,Price,Theo Price,/mo/st-louis/lindbergh-flyers/athletes/theo-price/football/stats/?careerid=3eoc8dbp9pl33,3eoc8dbp9pl33,"MLB, SS",Lindbergh,MO,165,165,15.0,70,95,8.0,5.0,11,2017,tackles
120,Timothy,Robinson,Timothy Robinson,/ms/jackson/callaway-chargers/athletes/timothy-robinson/football/stats/?careerid=re4leh39vfal5,re4leh39vfal5,"SS, RB",Callaway,MS,165,165,12.7,31,134,23.0,0.0,13,2017,tackles
121,Ethan,Mccombie,Ethan Mccombie,/ca/porterville/monache-marauders/athletes/ethan-mccombie/football/stats/?careerid=mbgr0s3d6iobb,mbgr0s3d6iobb,"TE, LB",Monache,CA,164,164,16.4,93,71,14.0,6.5,10,2017,tackles
122,Nicholas,Snyder,Nicholas Snyder,/md/morganza/chopticon-braves/athletes/nicholas-snyder/football/stats/?careerid=8oirgjqjf1111,8oirgjqjf1111,"WR, MLB",Chopticon,MD,164,164,14.9,92,72,0.0,0.0,11,2017,tackles
123,Braelen,Oliver,Braelen Oliver,/ga/douglasville/douglas-county-tigers/athletes/braelen-oliver/football/stats/?careerid=8f1jtm1pepgaa,8f1jtm1pepgaa,MLB,Douglas County,GA,164,164,13.7,99,65,14.0,5.0,12,2017,tackles
124,Will,Mccarty,Will Mccarty,/ga/kennesaw/harrison-hoyas/athletes/will-mccarty/football/stats/?careerid=k0l0psasogs66,k0l0psasogs66,"LB, TE",Harrison,GA,164,164,13.7,62,102,0.0,6.0,12,2017,tackles
125,Sawyer,Lynch,Sawyer Lynch,/al/hackleburg/hackleburg-panthers/athletes/sawyer-lynch/football/stats/?careerid=mgnpgicqpu466,mgnpgicqpu466,"WR, LB",Hackleburg,AL,164,164,13.7,28,136,1.0,2.0,12,2017,tackles
126,Barett,Griggs,Barett Griggs,/ms/pontotoc/south-pontotoc-cougars/athletes/barett-griggs/football/stats/?careerid=ei64fe3b8ngdd,ei64fe3b8ngdd,"OLB, S",South Pontotoc,MS,164,164,13.7,46,118,6.0,0.5,12,2017,tackles
127,Shane,Oliver,Shane Oliver,/ok/blanchard/blanchard-lions/athletes/shane-oliver/football/stats/?careerid=6g25pfepnvl33,6g25pfepnvl33,"TE, MLB",Blanchard,OK,164,164,12.6,40,124,0.0,2.0,13,2017,tackles
128,Garret,Collins,Garret Collins,/sc/dillon/dillon-christian-warriors/athletes/garret-collins/football/stats/?careerid=07t1aj2fg78p9,07t1aj2fg78p9,"LB, RB",Dillon Christian,SC,164,164,12.6,139,25,22.5,0.0,13,2017,tackles
129,Nicholas,Salzarulo,Nicholas Salzarulo,/ny/pleasantville/pleasantville-panthers/athletes/nicholas-salzarulo/football/stats/?careerid=0011i2fqsvdg0,0011i2fqsvdg0,"MLB, FB",Pleasantville,NY,164,164,12.6,64,100,3.0,6.0,13,2017,tackles
130,Zach,Hessbrook,Zach Hessbrook,/mi/ithaca/ithaca-yellowjackets/athletes/zach-hessbrook/football/stats/?careerid=t635bfkqkfc33,t635bfkqkfc33,"RB, LB",Ithaca,MI,164,164,11.7,95,69,10.0,0.0,14,2017,tackles
131,Isaiah,White,Isaiah White,/tx/wichita-falls/hirschi-huskies/athletes/isaiah-white/football/stats/?careerid=qljeijgjb83n7,qljeijgjb83n7,"MLB, RB",Hirschi,TX,164,164,11.7,120,44,23.0,10.0,14,2017,tackles
132,Brody,Milz,Brody Milz,/wi/south-wayne/black-hawk-warriors/athletes/brody-milz/football/stats/?careerid=gq12cv8a19c55,gq12cv8a19c55,"MLB, FB",Black Hawk,WI,164,164,11.7,53,111,24.0,3.5,14,2017,tackles
133,David,Anderson,David Anderson,/tn/nashville/pearl-cohn-firebirds/athletes/david-anderson/football/stats/?careerid=1krm68ikds944,1krm68ikds944,"OLB, FS",Pearl-Cohn,TN,164,164,11.7,103,61,13.0,3.0,14,2017,tackles
134,Frank,Torres,Frank Torres,/nc/asheville/ac-reynolds-rockets/athletes/frank-torres/football/stats/?careerid=v47ttfsgb6ig0,v47ttfsgb6ig0,"MLB, TE",A.C. Reynolds,NC,164,164,10.9,72,92,15.0,0.0,15,2017,tackles
135,Daylen,Gill,Daylen Gill,/ms/louisville/louisville-wildcats/athletes/daylen-gill/football/stats/?careerid=i97oslepkag44,i97oslepkag44,MLB,Louisville,MS,164,164,10.9,87,77,13.0,4.0,15,2017,tackles
136,James,Miller,James Miller,/fl/seffner/armwood-hawks/athletes/james-miller/football/stats/?careerid=ekqm1m365dbdd,ekqm1m365dbdd,MLB,Armwood,FL,164,164,10.9,114,50,44.0,11.0,15,2017,tackles
137,Shaden,Siegfreid,Shaden Siegfreid,/co/parker/lutheran-lions/athletes/shaden-siegfreid/football/stats/?careerid=ib3hpps9fbrcc,ib3hpps9fbrcc,"MLB, RB",Lutheran,CO,163,163,16.3,69,94,10.0,4.0,10,2017,tackles
138,Kelechi,Nwachuku,Kelechi Nwachuku,/tx/mcallen/mcallen-memorial-mustangs/athletes/kelechi-nwachuku/football/stats/?careerid=lvj3t4rs2d2l5,lvj3t4rs2d2l5,SS,McAllen Memorial,TX,163,163,13.6,110,53,6.0,0.0,12,2017,tackles
139,Makhi,Scott,Makhi Scott,/nj/carneys-point/penns-grove-red-devils/athletes/makhi-scott/football/stats/?careerid=dm5afou86o155,dm5afou86o155,"RB, DB",Penns Grove,NJ,163,163,13.6,125,38,14.0,1.0,12,2017,tackles
140,Ben,Hecht,Ben Hecht,/co/aurora/regis-jesuit-raiders/athletes/ben-hecht/football/stats/?careerid=4r0errftfap77,4r0errftfap77,"LB, OL",Regis Jesuit,CO,163,163,13.6,77,86,9.0,1.0,12,2017,tackles
141,Matt,Tauber,Matt Tauber,/fl/clearwater/clearwater-central-catholic-marauders/athletes/matt-tauber/football/stats/?careerid=5dlp9meumn9l5,5dlp9meumn9l5,"OLB, FB",Clearwater Central Catholic,FL,163,163,13.6,29,134,11.0,3.0,12,2017,tackles
142,Jalen,Bedell,Jalen Bedell,/ms/greenwood/greenwood-bulldogs/athletes/jalen-bedell/football/stats/?careerid=4uishrm17iq22,4uishrm17iq22,"DT, NG",Greenwood,MS,163,163,12.5,87,76,40.0,19.0,13,2017,tackles
143,Colton,Ball,Colton Ball,/wa/asotin/asotin-panthers/athletes/colton-ball/football/stats/?careerid=7dhgcle4i0ree,7dhgcle4i0ree,"FB, DE",Asotin,WA,163,163,12.5,51,112,0.0,1.0,13,2017,tackles
144,Brandon,Mailler,Brandon Mailler,/ny/dryden/dryden-lions/athletes/brandon-mailler/football/stats/?careerid=801ntk3v1lvbb,801ntk3v1lvbb,"C, ILB",Dryden,NY,162,162,18.0,93,69,15.0,2.5,9,2017,tackles
145,Lukas,Mosora,Lukas Mosora,/oh/hubbard/hubbard-eagles/athletes/lukas-mosora/football/stats/?careerid=suobarcht7p44,suobarcht7p44,"RB, ILB",Hubbard,OH,162,162,16.2,102,60,20.0,5.0,10,2017,tackles
146,Mack,Ard,Mack Ard,/sc/kingstree/williamsburg-academy-stallions/athletes/mack-ard/football/stats/?careerid=ffab4k164igcc,ffab4k164igcc,MLB,Williamsburg Academy,SC,162,162,14.7,85,77,18.0,0.0,11,2017,tackles
147,Josiah,Trotter,Josiah Trotter,/nc/franklinton/franklinton-red-rams/athletes/josiah-trotter/football/stats/?careerid=je9oia1krkm99,je9oia1krkm99,"MLB, ATH",Franklinton,NC,162,162,14.7,59,103,30.0,0.0,11,2017,tackles
148,Detavius,Eldridge,Detavius Eldridge,/la/tioga/tioga-indians/athletes/detavius-eldridge/football/stats/?careerid=gc7bi0o84peo8,gc7bi0o84peo8,"MLB, FB",Tioga,LA,162,162,13.5,114,48,19.0,4.0,12,2017,tackles
149,Byron,Holmes,Byron Holmes,/il/carrollton/carrollton-hawks/athletes/byron-holmes/football/stats/?careerid=goc8j4s319f55,goc8j4s319f55,RB,Carrollton,IL,162,162,13.5,81,81,14.0,0.0,12,2017,tackles
150,Anthony,Allen,Anthony Allen,/nv/las-vegas/desert-pines-jaguars/athletes/anthony-allen/football/stats/?careerid=qhn64chr5hovf,qhn64chr5hovf,"G, MLB",Desert Pines,NV,162,162,13.5,162,0,31.0,12.0,12,2017,tackles
151,Thundur,Roberts,Thundur Roberts,/tn/whitwell/whitwell-tigers/athletes/thundur-roberts/football/stats/?careerid=p9vamjlumtoj3,p9vamjlumtoj3,"TE, OLB",Whitwell,TN,162,162,12.5,92,70,8.0,2.0,13,2017,tackles
152,Grayson,Wilson,Grayson Wilson,/ok/oklahoma-city/heritage-hall-chargers/athletes/grayson-wilson/football/stats/?careerid=1403np08c4v33,1403np08c4v33,"MLB, OL",Heritage Hall,OK,162,162,11.6,20,142,20.0,12.0,14,2017,tackles
153,Nick,Wagner,Nick Wagner,/in/north-manchester/manchester-squires/athletes/nick-wagner/football/stats/?careerid=6okkiut4ilm00,6okkiut4ilm00,"WR, FS",Manchester,IN,161,161,16.1,30,131,6.0,1.0,10,2017,tackles
154,Jalen,Norton,Jalen Norton,/va/newport-news/hampton-roads-academy-navigators/athletes/jalen-norton/football/stats/?careerid=edo7hg3n9u9j3,edo7hg3n9u9j3,"WR, LB",Hampton Roads Academy,VA,161,161,16.1,53,108,26.0,4.0,10,2017,tackles
155,Bryce,Lauer,Bryce Lauer,/pa/murrysville/franklin-regional-panthers/athletes/bryce-lauer/football/stats/?careerid=2svq1labnc6cc,2svq1labnc6cc,"MLB, C",Franklin Regional,PA,161,161,16.1,105,56,9.0,2.0,10,2017,tackles
156,Alex,Allamby,Alex Allamby,/tx/cibolo/steele-knights/athletes/alex-allamby/football/stats/?careerid=ljo5utcudt6o8,ljo5utcudt6o8,MLB,Steele,TX,161,161,13.4,40,121,10.0,1.0,12,2017,tackles
157,Max,Winebrake,Max Winebrake,/pa/fort-washington/upper-dublin-cardinals/athletes/max-winebrake/football/stats/?careerid=8ca4n7h21k1n7,8ca4n7h21k1n7,"MLB, SS",Upper Dublin,PA,161,161,13.4,48,113,0.0,10.0,12,2017,tackles
158,Terry,Perry,Terry Perry,/al/birmingham/shades-valley-mounties/athletes/terry-perry/football/stats/?careerid=4hbsnqot66msc,4hbsnqot66msc,"MLB, OLB",Shades Valley,AL,161,161,13.4,108,53,21.0,6.0,12,2017,tackles
159,James,Huff,James Huff,/tx/kerrville/tivy-antlers/athletes/james-huff/football/stats/?careerid=h0c0u1pq01ap9,h0c0u1pq01ap9,"MLB, OLB",Tivy,TX,161,161,12.4,76,85,6.0,1.0,13,2017,tackles
160,Steve,Bradshaw,Steve Bradshaw,/ca/menifee/paloma-valley-wildcats/athletes/steve-bradshaw/football/stats/?careerid=1nudo00lu2uk4,1nudo00lu2uk4,"MLB, OLB",Paloma Valley,CA,161,161,12.4,98,63,15.0,1.0,13,2017,tackles
161,Cade,Fisher,Cade Fisher,/ok/hooker/hooker-bulldogs/athletes/cade-fisher/football/stats/?careerid=6qganar2ot199,6qganar2ot199,"WR, FS",Hooker,OK,161,161,11.5,108,53,14.0,2.0,14,2017,tackles
162,Austen,Wittish,Austen Wittish,/fl/wesley-chapel/wesley-chapel-wildcats/athletes/austen-wittish/football/stats/?careerid=8irv8ec4kl577,8irv8ec4kl577,"ILB, FB",Wesley Chapel,FL,160,160,16.0,0,0,6.0,5.0,10,2017,tackles
163,Payton,Bastien,Payton Bastien,/wa/arlington/arlington-eagles/athletes/payton-bastien/football/stats/?careerid=etk90ithob922,etk90ithob922,"MLB, OL",Arlington,WA,160,160,16.0,106,54,15.0,6.0,10,2017,tackles
164,Taveris,Albury,Taveris Albury,/tn/clarksville/northwest-vikings/athletes/taveris-albury/football/stats/?careerid=1odd4eplqe6j3,1odd4eplqe6j3,"MLB, TE",Northwest,TN,160,160,16.0,73,87,11.0,2.0,10,2017,tackles
165,Juan,Saucedo,Juan Saucedo,/tx/whitney/whitney-wildcats/athletes/juan-saucedo/football/stats/?careerid=kdlki1nsgrom6,kdlki1nsgrom6,"WR, FS",Whitney,TX,160,160,16.0,82,78,0.0,0.0,10,2017,tackles
166,Javin,Iloilo,Javin Iloilo,/ak/anchorage/west-anchorage-eagles/athletes/javin-iloilo/football/stats/?careerid=ma834du6srabb,ma834du6srabb,"FB, ILB",West Anchorage,AK,160,160,14.5,104,56,15.0,2.0,11,2017,tackles
167,Chalmes,Brown,Chalmes Brown,/ca/sacramento/bradshaw-christian-the-pride/athletes/chalmes-brown/football/stats/?careerid=ue9lkoqujr5dd,ue9lkoqujr5dd,"OL, LB",Bradshaw Christian,CA,160,160,13.3,59,101,0.0,3.0,12,2017,tackles
168,Ryan,Madole,Ryan Madole,/nv/reno/damonte-ranch-mustangs/athletes/ryan-madole/football/stats/?careerid=jeerllh0colh1,jeerllh0colh1,"C, MLB",Damonte Ranch,NV,160,160,13.3,93,67,9.0,5.0,12,2017,tackles
169,Cj,Foxx,Cj Foxx,/nc/greensboro/northern-guilford-nighthawks/athletes/cj-foxx/football/stats/?careerid=bkip6rfosfqo8,bkip6rfosfqo8,"MLB, TE",Northern Guilford,NC,160,160,13.3,70,90,12.0,4.0,12,2017,tackles
170,Tyler,Lummus,Tyler Lummus,/la/shreveport/northwood-falcons/athletes/tyler-lummus/football/stats/?careerid=rfergqk7n2jm6,rfergqk7n2jm6,"OLB, SS",Northwood,LA,160,160,12.3,108,52,26.0,6.0,13,2017,tackles
171,Alfonso,Valencia,Alfonso Valencia,/ca/huntington-park/huntington-park-spartans/athletes/alfonso-valencia/football/stats/?careerid=nod36g697cgm6,nod36g697cgm6,"MLB, FB",Huntington Park,CA,160,160,11.4,80,80,22.0,3.5,14,2017,tackles
172,Ryan,Thompson,Ryan Thompson,/tx/southlake/southlake-carroll-dragons/athletes/ryan-thompson/football/stats/?careerid=aqjlhh6ke1lvf,aqjlhh6ke1lvf,OLB,Southlake Carroll,TX,160,160,11.4,83,77,9.0,4.0,14,2017,tackles
173,Breeden,Gilbert,Breeden Gilbert,/tn/greenback/greenback-cherokees/athletes/breeden-gilbert/football/stats/?careerid=0lbkg8iqjrn44,0lbkg8iqjrn44,"RB, OLB",Greenback,TN,160,160,11.4,38,122,15.0,2.0,14,2017,tackles
174,Cordell,Teel,Cordell Teel,/tx/san-augustine/san-augustine-wolves/athletes/cordell-teel/football/stats/?careerid=0s3sj3ap3l622,0s3sj3ap3l622,,San Augustine,TX,160,160,11.4,112,48,2.0,0.0,14,2017,tackles
175,Caleb,Smith,Caleb Smith,/fl/venice/venice-indians/athletes/caleb-smith/football/stats/?careerid=cdqs9b1fiaiaa,cdqs9b1fiaiaa,"MLB, FB",Venice,FL,160,160,10.7,90,70,5.0,2.0,15,2017,tackles
176,Josh,Henderson,Josh Henderson,/ca/simi-valley/grace-lancers/athletes/josh-henderson/football/stats/?careerid=rlq8mfea2lbl5,rlq8mfea2lbl5,"RB, LB",Grace,CA,160,160,10.0,104,56,9.0,1.0,16,2017,tackles
177,Hunter,Searcy,Hunter Searcy,/ms/florence/florence-eagles/athletes/hunter-searcy/football/stats/?careerid=3a9rfj3d1vncc,3a9rfj3d1vncc,DB,Florence,MS,159,159,13.2,39,120,0.0,0.5,12,2017,tackles
178,Cortez,Wright,Cortez Wright,/ca/culver-city/culver-city-centaurs/athletes/cortez-wright/football/stats/?careerid=1nd01tgu1so11,1nd01tgu1so11,"LB, ATH",Culver City,CA,159,159,12.2,94,65,21.0,13.0,13,2017,tackles
179,Nick,Vota,Nick Vota,/ar/greenwood/greenwood-bulldogs/athletes/nick-vota/football/stats/?careerid=7bi8e7sa7v422,7bi8e7sa7v422,LB,Greenwood,AR,159,159,12.2,46,113,41.0,8.0,13,2017,tackles
180,Bryce,Hanley,Bryce Hanley,/tn/greenback/greenback-cherokees/athletes/bryce-hanley/football/stats/?careerid=3hvgvmqd6vr33,3hvgvmqd6vr33,"OLB, QB",Greenback,TN,159,159,11.4,40,119,17.0,4.0,14,2017,tackles
181,Johnquarius,Hatten,Johnquarius Hatten,/nc/havelock/havelock-rams/athletes/johnquarius-hatten/football/stats/?careerid=o81ddqckufeh1,o81ddqckufeh1,,Havelock,NC,159,159,9.9,96,63,11.5,3.0,16,2017,tackles
182,Grant,Daley,Grant Daley,/nc/wilmington/new-hanover-wildcats/athletes/grant-daley/football/stats/?careerid=uns0qh12bcd77,uns0qh12bcd77,"MLB, OLB",New Hanover,NC,159,159,9.9,106,53,30.0,3.0,16,2017,tackles
183,Harley,Martin,Harley Martin,/wv/meadow-bridge/meadow-bridge-wildcats/athletes/harley-martin/football/stats/?careerid=ahr7o4h6ff1ue,ahr7o4h6ff1ue,"T, DE",Meadow Bridge,WV,158,158,15.8,54,104,0.0,2.0,10,2017,tackles
184,Jace,Merrell,Jace Merrell,/az/snowflake/snowflake-lobos/athletes/jace-merrell/football/stats/?careerid=oes5hv018ark4,oes5hv018ark4,"MLB, RB",Snowflake,AZ,158,158,14.4,65,93,6.5,2.5,11,2017,tackles
185,Nathan,Ray,Nathan Ray,/ky/greensburg/green-county-dragons/athletes/nathan-ray/football/stats/?careerid=so56sjpg85fi2,so56sjpg85fi2,"FB, LB",Green County,KY,158,158,14.4,100,58,0.0,1.0,11,2017,tackles
186,Carlis,Falls-wells,Carlis Falls-wells,/in/evansville/evansville-bosse-bulldogs/athletes/carlis-falls-wells/football/stats/?careerid=nhmaq1mqfshh1,nhmaq1mqfshh1,"MLB, QB",Evansville Bosse,IN,158,158,14.4,63,95,0.0,3.0,11,2017,tackles
187,Terry,Carson,Terry Carson,/sc/columbia/ridge-view-blazers/athletes/terry-carson/football/stats/?careerid=qrpg0qnji49cc,qrpg0qnji49cc,ILB,Ridge View,SC,158,158,14.4,116,42,21.0,3.0,11,2017,tackles
188,Cade,Hamilton,Cade Hamilton,/nc/bostic/east-rutherford-cavaliers/athletes/cade-hamilton/football/stats/?careerid=obpdlteau2o00,obpdlteau2o00,"MLB, RB",East Rutherford,NC,158,158,13.2,68,90,25.0,4.0,12,2017,tackles
189,Nicholas,Burnell,Nicholas Burnell,/in/sheridan/sheridan-blackhawks/athletes/nicholas-burnell/football/stats/?careerid=egi8deu998d00,egi8deu998d00,"MLB, RB",Sheridan,IN,158,158,13.2,80,78,12.0,1.0,12,2017,tackles
190,Kiante,Mccoy,Kiante Mccoy,/tx/sweetwater/sweetwater-mustangs/athletes/kiante-mccoy/football/stats/?careerid=p51t8hpaff9ff,p51t8hpaff9ff,"OLB, SB",Sweetwater,TX,158,158,12.2,133,25,19.0,7.5,13,2017,tackles
191,Nick,Holder,Nick Holder,/nc/randleman/randleman-tigers/athletes/nick-holder/football/stats/?careerid=1hj4i8crh84td,1hj4i8crh84td,ILB,Randleman,NC,158,158,12.2,48,110,22.0,7.0,13,2017,tackles
192,Jaden,Rivers,Jaden Rivers,/sc/cheraw/cheraw-braves/athletes/jaden-rivers/football/stats/?careerid=vljr23m8igl77,vljr23m8igl77,,Cheraw,SC,158,158,12.2,83,75,12.0,3.0,13,2017,tackles
193,Kenderian,Dixon,Kenderian Dixon,/ms/yazoo-city/yazoo-county-panthers/athletes/kenderian-dixon/football/stats/?careerid=obtgicoirhl11,obtgicoirhl11,OLB,Yazoo County,MS,158,158,10.5,84,74,28.5,5.5,15,2017,tackles
194,Cole,Daggett,Cole Daggett,/tx/fort-stockton/fort-stockton-prowlers/athletes/cole-daggett/football/stats/?careerid=jllvpeammqrff,jllvpeammqrff,"MLB, RB",Fort Stockton,TX,157,157,15.7,121,36,3.0,1.0,10,2017,tackles
195,Khayyon,Zaccaro,Khayyon Zaccaro,/fl/port-st-joe/port-st-joe-tiger-sharks/athletes/khayyon-zaccaro/football/stats/?careerid=sacghgbtn6rl5,sacghgbtn6rl5,"RB, LB",Port St. Joe,FL,157,157,14.3,76,81,10.0,2.0,11,2017,tackles
196,Jason,Pisano,Jason Pisano,/az/yuma/yuma-catholic-shamrocks/athletes/jason-pisano/football/stats/?careerid=9uvadv47kkln7,9uvadv47kkln7,"MLB, TE",Yuma Catholic,AZ,157,157,13.1,98,59,6.0,1.0,12,2017,tackles
197,Caleb,Genberg,Caleb Genberg,/tx/fort-worth/boswell-pioneers/athletes/caleb-genberg/football/stats/?careerid=r0s449k828s11,r0s449k828s11,OLB,Boswell,TX,157,157,13.1,41,116,12.0,4.0,12,2017,tackles
198,Charles,Hicks,Charles Hicks,/ca/san-diego/lincoln-hornets/athletes/charles-hicks/football/stats/?careerid=h01ocohsrgqm6,h01ocohsrgqm6,"OLB, WR",Lincoln,CA,157,157,13.1,100,57,0.0,0.0,12,2017,tackles
199,Alex,Stillman,Alex Stillman,/ct/redding/joel-barlow-falcons/athletes/alex-stillman/football/stats/?careerid=9q38a6ilc1gdd,9q38a6ilc1gdd,"LB, RB",Joel Barlow,CT,157,157,12.1,121,36,20.0,2.0,13,2017,tackles
200,Josh,Sepe,Josh Sepe,/nc/waxhaw/cuthbertson-cavaliers/athletes/josh-sepe/football/stats/?careerid=b1bl8su1k35o8,b1bl8su1k35o8,"SS, WR",Cuthbertson,NC,157,157,12.1,0,0,13.0,5.0,13,2017,tackles
201,Hunter,Kinsey,Hunter Kinsey,/pa/johnstown/ferndale-yellow-jackets/athletes/hunter-kinsey/football/stats/?careerid=b6tgm8ei31311,b6tgm8ei31311,"QB, ILB",Ferndale,PA,157,157,12.1,99,58,15.0,0.0,13,2017,tackles
202,Syriuz,Pittman,Syriuz Pittman,/ne/omaha/omaha-north-vikings/athletes/syriuz-pittman/football/stats/?careerid=72v5fl9dfce33,72v5fl9dfce33,LB,Omaha North,NE,157,157,12.1,29,128,13.5,1.0,13,2017,tackles
203,Tristin,Brewer,Tristin Brewer,/ar/pea-ridge/pea-ridge-blackhawks/athletes/tristin-brewer/football/stats/?careerid=2gqbo0c4qhnee,2gqbo0c4qhnee,LB,Pea Ridge,AR,157,157,11.2,41,116,20.0,5.0,14,2017,tackles
204,Traveon,Freshwater,Traveon Freshwater,/nc/elizabeth-city/northeastern-eagles/athletes/traveon-freshwater/football/stats/?careerid=gn7v4peiakbaa,gn7v4peiakbaa,"DE, RB",Northeastern,NC,157,157,11.2,109,48,0.0,27.0,14,2017,tackles
205,Tracy,Justice,Tracy Justice,/tn/chattanooga/tyner-academy-rams/athletes/tracy-justice/football/stats/?careerid=q3ncpv38kk7qa,q3ncpv38kk7qa,"DT, T",Tyner Academy,TN,157,157,10.5,86,71,33.0,20.0,15,2017,tackles
206,Ryan,Coxe,Ryan Coxe,/tx/dallas/highland-park-scots/athletes/ryan-coxe/football/stats/?careerid=7ecoq67itrah1,7ecoq67itrah1,"MLB, TE",Highland Park,TX,157,157,10.5,86,71,3.0,6.0,15,2017,tackles
207,Thomas,Marrietta,Thomas Marrietta,/az/mohave-valley/river-valley-dust-devils/athletes/thomas-marrietta/football/stats/?careerid=fhhjp3r9q46h1,fhhjp3r9q46h1,"C, DT",River Valley,AZ,156,156,15.6,40,116,17.0,6.0,10,2017,tackles
208,Storm,Monroe,Storm Monroe,/nc/mooresville/mooresville-blue-devils/athletes/storm-monroe/football/stats/?careerid=23g0k9quh9dh1,23g0k9quh9dh1,MLB,Mooresville,NC,156,156,15.6,102,54,10.0,5.0,10,2017,tackles
209,Colton,Amos,Colton Amos,/az/prescott/prescott-badgers/athletes/colton-amos/football/stats/?careerid=ah9bhraf6bol5,ah9bhraf6bol5,SS,Prescott,AZ,156,156,15.6,75,81,1.0,0.0,10,2017,tackles
210,Tanner,Cable,Tanner Cable,/tx/nocona/nocona-indians/athletes/tanner-cable/football/stats/?careerid=ltosi5dq3ma77,ltosi5dq3ma77,"RB, MLB",Nocona,TX,156,156,14.2,25,131,8.0,2.0,11,2017,tackles
211,Logan,Doublin,Logan Doublin,/fl/largo/largo-packers/athletes/logan-doublin/football/stats/?careerid=em4u1qfn7gmm6,em4u1qfn7gmm6,"OLB, MLB",Largo,FL,156,156,14.2,47,109,6.0,2.0,11,2017,tackles
212,Zihenryon,Perry,Zihenryon Perry,/ms/brandon/brandon-bulldogs/athletes/zihenryon-perry/football/stats/?careerid=b173ng8tfmoi2,b173ng8tfmoi2,MLB,Brandon,MS,156,156,13.0,69,87,14.0,10.0,12,2017,tackles
213,Tama,Tuitele,Tama Tuitele,/co/aurora/regis-jesuit-raiders/athletes/tama-tuitele/football/stats/?careerid=cl6eaknbs00p9,cl6eaknbs00p9,"MLB, OLB",Regis Jesuit,CO,156,156,13.0,94,62,12.0,0.0,12,2017,tackles
214,Joshua,Lopez,Joshua Lopez,/tx/el-paso/andress-eagles/athletes/joshua-lopez/football/stats/?careerid=3p93cs8qjjf00,3p93cs8qjjf00,MLB,Andress,TX,156,156,13.0,44,112,4.0,2.0,12,2017,tackles
215,Jamal,Shumpert,Jamal Shumpert,/ms/fulton/itawamba-agricultural-indians/athletes/jamal-shumpert/football/stats/?careerid=sk9anchr9k0cc,sk9anchr9k0cc,"LB, FB",Itawamba Agricultural,MS,156,156,12.0,99,57,0.0,2.0,13,2017,tackles
