tackles_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_tackles,tackles_per_game,solo_tackles,assisted_tackles,tackles_for_loss,sacks,games_played,year,category
109,Trevor,Howarth,Trevor Howarth,/ca/chatsworth/sierra-canyon-trailblazers/athletes/trevor-howarth/football/stats/?careerid=dgd3fkccpdrue,dgd3fkccpdrue,,Sierra Canyon,CA,171,171,11.4,92,79,6.0,3.5,15,2016,tackles
110,Robert,Moreno,Robert Moreno,/ca/stockton/bear-creek-bruins/athletes/robert-moreno/football/stats/?careerid=rrpjt08griuaa,rrpjt08griuaa,"RB, MLB",Bear Creek,CA,170,170,17.0,104,66,6.0,6.0,10,2016,tackles
111,Mitchell,Johnson,Mitchell Johnson,/or/west-linn/west-linn-lions/athletes/mitchell-johnson/football/stats/?careerid=mvdf1f5sbunaa,mvdf1f5sbunaa,"OLB, MLB",West Linn,OR,170,170,12.1,104,66,16.0,3.0,14,2016,tackles
112,Gerquayle,Staton,Gerquayle Staton,/nc/tarboro/tarboro-vikings/athletes/gerquayle-staton/football/stats/?careerid=ndachnvoiebvf,ndachnvoiebvf,"OL, LB",Tarboro,NC,170,170,11.3,100,70,-1.0,0.0,15,2016,tackles
113,Brennan,Goring,Brennan Goring,/ca/la-jolla/la-jolla-country-day-torreys/athletes/brennan-goring/football/stats/?careerid=3tmfgi62ovvi2,3tmfgi62ovvi2,"WR, LB",La Jolla Country Day,CA,170,170,10.6,72,98,16.0,5.0,16,2016,tackles
114,Cameron,Rivamonte,Cameron Rivamonte,/fl/melbourne/melbourne-central-catholic-hustlers/athletes/cameron-rivamonte/football/stats/?careerid=v3ng8uek6riqa,v3ng8uek6riqa,"OLB, SS",Melbourne Central Catholic,FL,169,169,14.1,78,91,21.0,0.0,12,2016,tackles
115,Dylan,Moeller,Dylan Moeller,/tx/victoria/victoria-east-titans/athletes/dylan-moeller/football/stats/?careerid=8d0smsnup1e66,8d0smsnup1e66,MLB,Victoria East,TX,169,169,12.1,111,58,7.0,4.0,14,2016,tackles
116,Wyatt,Bishop,Wyatt Bishop,/tx/canadian/canadian-wildcats/athletes/wyatt-bishop/football/stats/?careerid=g3duhaqph3ii2,g3duhaqph3ii2,"WR, OLB",Canadian,TX,169,169,11.3,25,152,26.0,7.0,15,2016,tackles
117,Pete,Laquaglia,Pete Laquaglia,/nj/toms-river/toms-river-north-mariners/athletes/pete-laquaglia/football/stats/?careerid=hsgit1s5s0b55,hsgit1s5s0b55,,Toms River North,NJ,168,168,15.3,97,71,11.0,4.0,11,2016,tackles
118,Chase,Rule,Chase Rule,/co/meeker/meeker-cowboys/athletes/chase-rule/football/stats/?careerid=6b1qm6d61t8ue,6b1qm6d61t8ue,"OLB, OL",Meeker,CO,168,168,12.9,21,147,0.0,1.0,13,2016,tackles
119,Cody,Whitmore,Cody Whitmore,/wa/asotin/asotin-panthers/athletes/cody-whitmore/football/stats/?careerid=qso19vl28ptsc,qso19vl28ptsc,"OL, LB",Asotin,WA,168,168,12.9,74,94,6.0,0.0,13,2016,tackles
120,Brandon,Hale,Brandon Hale,/ms/pontotoc/pontotoc-warriors/athletes/brandon-hale/football/stats/?careerid=05pfjsj3v1vvf,05pfjsj3v1vvf,"SS, OLB",Pontotoc,MS,168,168,11.2,41,127,4.0,0.0,15,2016,tackles
121,Alex,Williams,Alex Williams,/tx/leander/leander-lions/athletes/alex-williams/football/stats/?careerid=j4uk3jk8qd5td,j4uk3jk8qd5td,MLB,Leander,TX,167,167,16.7,91,76,3.0,1.0,10,2016,tackles
122,Lj,Robinson,Lj Robinson,/nc/mt-ulla/west-rowan-falcons/athletes/lj-robinson/football/stats/?careerid=gi4pcbg1es3o8,gi4pcbg1es3o8,"OLB, SS",West Rowan,NC,167,167,15.2,103,64,27.0,1.0,11,2016,tackles
123,Coleton,Smith,Coleton Smith,/mo/appleton-city/appleton-city-montrose/athletes/coleton-smith/football/stats/?careerid=lnt4qac777655,lnt4qac777655,"TE, MLB",Appleton City/Montrose,MO,167,167,15.2,97,70,4.0,2.0,11,2016,tackles
124,Bo,Willis,Bo Willis,/tx/magnolia/magnolia-bulldogs/athletes/bo-willis/football/stats/?careerid=asggpaeea4pi2,asggpaeea4pi2,MLB,Magnolia,TX,167,167,13.9,83,84,1.0,2.0,12,2016,tackles
125,Forest,Mckee,Forest Mckee,/nm/las-cruces/organ-mountain-knights/athletes/forest-mckee/football/stats/?careerid=gbbtrqlvqsfj3,gbbtrqlvqsfj3,"MLB, FB",Organ Mountain,NM,167,167,13.9,64,103,11.0,4.0,12,2016,tackles
126,Sam,Helm,Sam Helm,/in/bloomington/bloomington-south-panthers/athletes/sam-helm/football/stats/?careerid=6aic03hfbv1h1,6aic03hfbv1h1,"OLB, MLB",Bloomington South,IN,167,167,12.8,102,65,4.0,3.0,13,2016,tackles
127,Cal,Wallerstedt,Cal Wallerstedt,/nc/harrisburg/hickory-ridge-ragin-bulls/athletes/cal-wallerstedt/football/stats/?careerid=1gq0b02dk3gg0,1gq0b02dk3gg0,LB,Hickory Ridge,NC,167,167,11.9,66,101,12.0,4.0,14,2016,tackles
128,Zack,Yancey,Zack Yancey,/al/opelika/opelika-bulldogs/athletes/zack-yancey/football/stats/?careerid=2jn4daltg7d00,2jn4daltg7d00,"MLB, OLB",Opelika,AL,167,167,11.1,123,44,14.5,7.0,15,2016,tackles
129,Peyton,Chandler,Peyton Chandler,/ar/prescott/prescott-curley-wolves/athletes/peyton-chandler/football/stats/?careerid=5ruh3thl9r5sc,5ruh3thl9r5sc,"DB, WR",Prescott,AR,167,167,11.1,63,104,20.5,1.5,15,2016,tackles
130,Cade,Burkey,Cade Burkey,/tn/knoxville/farragut-admirals/athletes/cade-burkey/football/stats/?careerid=5drs59b0jverb,5drs59b0jverb,"MLB, RB",Farragut,TN,167,167,11.1,82,85,4.5,4.0,15,2016,tackles
131,Mason,J. montoya,Mason J. montoya,/tx/lubbock/coronado-mustangs/athletes/mason-j-montoya/football/stats/?careerid=fa7tb1gbhkcbb,fa7tb1gbhkcbb,"MLB, DE",Coronado,TX,166,166,13.8,36,130,30.0,5.0,12,2016,tackles
132,Aaron,Odom,Aaron Odom,/ms/jackson/callaway-chargers/athletes/aaron-odom/football/stats/?careerid=0j9s026h249ue,0j9s026h249ue,"MLB, DE",Callaway,MS,166,166,13.8,33,133,25.0,28.0,12,2016,tackles
133,Seth,Shimer,Seth Shimer,/nc/monroe/parkwood-wolf-pack/athletes/seth-shimer/football/stats/?careerid=hs3bgi5mj8qj3,hs3bgi5mj8qj3,MLB,Parkwood,NC,166,166,13.8,92,74,7.0,1.0,12,2016,tackles
134,Corlen,Williams,Corlen Williams,/ga/gray/jones-county-greyhounds/athletes/corlen-williams/football/stats/?careerid=v8rld2o8qoe00,v8rld2o8qoe00,"OLB, FS",Jones County,GA,166,166,13.8,106,60,7.0,1.0,12,2016,tackles
135,Jameon,Gaskin,Jameon Gaskin,/ga/douglas/coffee-trojans/athletes/jameon-gaskin/football/stats/?careerid=1178c0nk7am88,1178c0nk7am88,"MLB, TE",Coffee,GA,166,166,12.8,112,54,11.0,2.0,13,2016,tackles
136,Jeremy,Irving,Jeremy Irving,/tx/dallas/bishop-lynch-friars/athletes/jeremy-irving/football/stats/?careerid=h7aqicumc9300,h7aqicumc9300,"FS, SS",Bishop Lynch,TX,166,166,12.8,78,88,0.0,0.0,13,2016,tackles
137,Xavier,Murray,Xavier Murray,/nc/teachey/wallace-rose-hill-bulldogs/athletes/xavier-murray/football/stats/?careerid=tkrq3osrd3uvf,tkrq3osrd3uvf,"TE, DE",Wallace-Rose Hill,NC,166,166,10.4,116,50,42.0,8.5,16,2016,tackles
138,Patrick,Connor,Patrick Connor,/nc/greensboro/dudley-panthers/athletes/patrick-connor/football/stats/?careerid=f1jev92nm95l5,f1jev92nm95l5,LB,Dudley,NC,166,166,10.4,86,80,7.0,8.0,16,2016,tackles
139,Davon,Coston,Davon Coston,/nc/edenton/john-a-holmes-aces/athletes/davon-coston/football/stats/?careerid=mpn41lb099a11,mpn41lb099a11,"TE, LB",Holmes,NC,166,166,10.4,80,86,0.0,3.0,16,2016,tackles
140,Forrest,Pejsa,Forrest Pejsa,/co/dolores/dolores-bears/athletes/forrest-pejsa/football/stats/?careerid=beoib08kuj5h1,beoib08kuj5h1,,Dolores,CO,165,165,18.3,110,55,8.0,0.0,9,2016,tackles
141,Paul,Theobald,Paul Theobald,/nj/west-orange/seton-hall-prep-pirates/athletes/paul-theobald/football/stats/?careerid=fo49jqs9ktam6,fo49jqs9ktam6,"TE, LB",Seton Hall Prep,NJ,165,165,16.5,49,116,0.0,1.0,10,2016,tackles
142,Conner,Sherwin,Conner Sherwin,/in/south-whitley/whitko-wildcats/athletes/conner-sherwin/football/stats/?careerid=1ljhot0pdbsk4,1ljhot0pdbsk4,"MLB, FB",Whitko,IN,165,165,15.0,69,96,14.0,0.0,11,2016,tackles
143,Jordan,Randle,Jordan Randle,/tx/jefferson/jefferson-bulldogs/athletes/jordan-randle/football/stats/?careerid=6hpr4cg27c144,6hpr4cg27c144,"FB, OLB",Jefferson,TX,165,165,13.8,74,91,11.0,0.0,12,2016,tackles
144,Robert,Truesdale,Robert Truesdale,/nc/belmont/stuart-w-cramer-storm/athletes/robert-truesdale/football/stats/?careerid=h4mnsgk0k0600,h4mnsgk0k0600,"MLB, RB",Stuart W. Cramer,NC,165,165,13.8,110,55,13.0,1.0,12,2016,tackles
145,Chris,Venable,Chris Venable,/ca/riverside/king-wolves/athletes/chris-venable/football/stats/?careerid=tn2utheglgi88,tn2utheglgi88,"FS, WR",King,CA,165,165,12.7,72,93,4.0,1.0,13,2016,tackles
146,Cort,Jaquess,Cort Jaquess,/tx/san-antonio/churchill-chargers/athletes/cort-jaquess/football/stats/?careerid=atekc6ka8gaee,atekc6ka8gaee,MLB,Churchill,TX,165,165,11.8,54,111,10.0,0.0,14,2016,tackles
147,Nick,Muse,Nick Muse,/nc/belmont/south-point-red-raiders/athletes/nick-muse/football/stats/?careerid=icbrcpbulreue,icbrcpbulreue,"LB, TE",South Point,NC,165,165,10.3,108,57,12.5,0.0,16,2016,tackles
148,Ja'veion,Spruill,Ja'veion Spruill,/nc/plymouth/plymouth-vikings/athletes/javeion-spruill/football/stats/?careerid=4ms2u5i7lssg0,4ms2u5i7lssg0,DT,Plymouth,NC,165,165,10.3,89,76,0.0,5.0,16,2016,tackles
149,Ryan,Schwartz,Ryan Schwartz,/oh/west-salem/northwestern-huskies/athletes/ryan-schwartz/football/stats/?careerid=hsdp1sktbhcqa,hsdp1sktbhcqa,"OLB, WR",Northwestern,OH,164,164,14.9,124,40,15.0,2.0,11,2016,tackles
150,Tanner,Gibson,Tanner Gibson,/az/phoenix/scottsdale-christian-academy-eagles/athletes/tanner-gibson/football/stats/?careerid=64jni60uq6o77,64jni60uq6o77,"OLB, MLB",Scottsdale Christian Academy,AZ,164,164,14.9,32,132,10.0,6.5,11,2016,tackles
151,Charles,Middleton,Charles Middleton,/ca/lincoln/lincoln-fighting-zebras/athletes/charles-middleton/football/stats/?careerid=ipu9503itbo66,ipu9503itbo66,ILB,Lincoln,CA,164,164,14.9,65,99,1.0,0.0,11,2016,tackles
152,Rook,Landers,Rook Landers,/tn/knoxville/hardin-valley-academy-hawks/athletes/rook-landers/football/stats/?careerid=53p36ft3rlocc,53p36ft3rlocc,"OLB, WR",Hardin Valley Academy,TN,164,164,13.7,71,93,10.0,4.0,12,2016,tackles
153,Makenzie,Black,Makenzie Black,/ms/jackson/callaway-chargers/athletes/makenzie-black/football/stats/?careerid=1sb26m2h54fdd,1sb26m2h54fdd,MLB,Callaway,MS,164,164,13.7,22,142,10.0,1.0,12,2016,tackles
154,Andrew,Freeman,Andrew Freeman,/al/gardendale/gardendale-rockets/athletes/andrew-freeman/football/stats/?careerid=3r93ugslt3mdd,3r93ugslt3mdd,"DE, MLB",Gardendale,AL,164,164,13.7,99,65,18.0,3.0,12,2016,tackles
155,Noah,Dillow,Noah Dillow,/pa/new-paris/chestnut-ridge-lions/athletes/noah-dillow/football/stats/?careerid=0bc4lte2cgcm6,0bc4lte2cgcm6,"FB, ILB",Chestnut Ridge,PA,164,164,12.6,63,101,1.0,3.5,13,2016,tackles
156,Jarrett,Maier,Jarrett Maier,/wi/monona/monona-grove-silver-eagles/athletes/jarrett-maier/football/stats/?careerid=1ca25dt36v922,1ca25dt36v922,"CB, FS",Monona Grove,WI,164,164,11.7,101,63,6.0,0.5,14,2016,tackles
157,Brett,Gerber,Brett Gerber,/fl/bradenton/bradenton-christian-panthers/athletes/brett-gerber/football/stats/?careerid=bfucnt694d8n7,bfucnt694d8n7,"ATH, LB",Bradenton Christian,FL,163,163,18.1,117,46,12.0,2.0,9,2016,tackles
158,Dylan,Graves,Dylan Graves,/mn/upsala/upsala-swanville-patriots/athletes/dylan-graves/football/stats/?careerid=t6dkr4n7jha88,t6dkr4n7jha88,"MLB, RB",Upsala/Swanville,MN,163,163,16.3,112,51,0.0,2.0,10,2016,tackles
159,Trae,Williamson,Trae Williamson,/ut/milford/milford-tigers/athletes/trae-williamson/football/stats/?careerid=7ibjf8m93cf55,7ibjf8m93cf55,"ILB, G",Milford,UT,163,163,16.3,105,58,11.0,4.0,10,2016,tackles
160,Kyle,Castenada,Kyle Castenada,/tx/banquete/banquete-bulldogs/athletes/kyle-castenada/football/stats/?careerid=so6vob9kr4cqa,so6vob9kr4cqa,"LB, RB",Banquete,TX,163,163,14.8,96,82,13.0,3.0,11,2016,tackles
161,Payton,Mauler,Payton Mauler,/ks/great-bend/great-bend-panthers/athletes/payton-mauler/football/stats/?careerid=3kkqscbbmaq99,3kkqscbbmaq99,MLB,Great Bend,KS,163,163,14.8,51,112,7.0,1.0,11,2016,tackles
162,Jalend,Dinwiddie,Jalend Dinwiddie,/ca/stockton/stagg-delta-kings/athletes/jalend-dinwiddie/football/stats/?careerid=he6tor4hgku55,he6tor4hgku55,"ILB, DB",Stagg,CA,163,163,14.8,35,128,0.0,8.0,11,2016,tackles
163,Xavier,Waggoner,Xavier Waggoner,/tx/electra/electra-tigers/athletes/xavier-waggoner/football/stats/?careerid=64t864b9pelqa,64t864b9pelqa,"DE, TE",Electra,TX,163,163,13.6,82,81,44.0,12.5,12,2016,tackles
164,Ruger,Jennings,Ruger Jennings,/id/gooding/gooding-senators/athletes/ruger-jennings/football/stats/?careerid=hcr4hhgi3edh1,hcr4hhgi3edh1,MLB,Gooding,ID,163,163,13.6,42,105,16.0,3.0,12,2016,tackles
165,Ethan,Shook,Ethan Shook,/nc/brevard/brevard-blue-devils/athletes/ethan-shook/football/stats/?careerid=04p377k027kl5,04p377k027kl5,"RB, MLB",Brevard,NC,163,163,12.5,101,62,15.0,1.0,13,2016,tackles
166,Shylik,Mearite,Shylik Mearite,/nc/fayetteville/terry-sanford-bulldogs/athletes/shylik-mearite/football/stats/?careerid=f3hjtfsfrbdaa,f3hjtfsfrbdaa,ILB,Terry Sanford,NC,163,163,12.5,68,95,9.0,3.0,13,2016,tackles
167,Derrion,Clark,Derrion Clark,/tx/dallas/south-oak-cliff-bears/athletes/derrion-clark/football/stats/?careerid=pccltjj88a244,pccltjj88a244,MLB,South Oak Cliff,TX,163,163,12.5,110,53,25.0,15.0,13,2016,tackles
168,Austin,Collins,Austin Collins,/ar/greenwood/greenwood-bulldogs/athletes/austin-collins/football/stats/?careerid=g5pd0251ckrue,g5pd0251ckrue,ILB,Greenwood,AR,163,163,12.5,26,137,9.0,0.0,13,2016,tackles
169,Davis,Peck,Davis Peck,/tx/dallas/bishop-lynch-friars/athletes/davis-peck/football/stats/?careerid=bnhe7uada36g0,bnhe7uada36g0,"MLB, SS",Bishop Lynch,TX,163,163,11.6,79,84,2.0,1.0,14,2016,tackles
170,Joey,Hobbs,Joey Hobbs,/nc/matthews/weddington-warriors/athletes/joey-hobbs/football/stats/?careerid=jur36eg69b5g0,jur36eg69b5g0,"OLB, SS",Weddington,NC,163,163,10.9,102,61,8.0,8.0,15,2016,tackles
171,Wayne,Johnson,Wayne Johnson,/nc/plymouth/plymouth-vikings/athletes/wayne-johnson/football/stats/?careerid=jrtqf4g5vp955,jrtqf4g5vp955,"FB, LB",Plymouth,NC,163,163,10.2,85,78,0.0,6.0,16,2016,tackles
172,Oscar,Henley,Oscar Henley,/ms/avon/riverside-bulldogs/athletes/oscar-henley/football/stats/?careerid=71oeo82fhlmcc,71oeo82fhlmcc,"WR, RB",Riverside,MS,162,162,16.2,0,0,0.0,2.0,10,2016,tackles
173,Jesse,Kissel,Jesse Kissel,/in/poseyville/north-posey-vikings/athletes/jesse-kissel/football/stats/?careerid=a1n4gv0srecj3,a1n4gv0srecj3,"RB, LB",North Posey,IN,162,162,16.2,117,45,6.0,0.0,10,2016,tackles
174,Rogan,Bruce,Rogan Bruce,/ks/altamont/labette-county-grizzlies/athletes/rogan-bruce/football/stats/?careerid=rvrpkscgp8mp9,rvrpkscgp8mp9,"MLB, RB",Labette County,KS,162,162,16.2,131,31,7.0,2.0,10,2016,tackles
175,Jake,Burnett,Jake Burnett,/mo/jefferson-city/helias-crusaders/athletes/jake-burnett/football/stats/?careerid=s91pevvaahr33,s91pevvaahr33,"RB, LB",Helias,MO,162,162,13.5,80,82,14.0,0.0,12,2016,tackles
176,Brandon,Britton,Brandon Britton,/tx/post/post-antelopes/athletes/brandon-britton/football/stats/?careerid=utefdp07jvtj3,utefdp07jvtj3,"FB, MLB",Post,TX,162,162,13.5,0,0,24.0,3.0,12,2016,tackles
177,Wes,Bedwell,Wes Bedwell,/in/sullivan/sullivan-golden-arrows/athletes/wes-bedwell/football/stats/?careerid=42b4ttnd4ld66,42b4ttnd4ld66,"RB, FS",Sullivan,IN,162,162,13.5,47,115,21.0,2.0,12,2016,tackles
178,Detavius,Eldridge,Detavius Eldridge,/la/tioga/tioga-indians/athletes/detavius-eldridge/football/stats/?careerid=gc7bi0o84peo8,gc7bi0o84peo8,"MLB, TE",Tioga,LA,162,162,13.5,97,65,37.0,15.0,12,2016,tackles
179,Landon,Mcpheeters,Landon Mcpheeters,/in/campbellsburg/west-washington-senators/athletes/landon-mcpheeters/football/stats/?careerid=56tj4huc0ombb,56tj4huc0ombb,"RB, MLB",West Washington,IN,162,162,13.5,46,116,4.0,1.0,12,2016,tackles
180,Andrew,Whyte,Andrew Whyte,/ca/chula-vista/olympian-eagles/athletes/andrew-whyte/football/stats/?careerid=18fidu90efr22,18fidu90efr22,"MLB, FB",Olympian,CA,162,162,12.5,125,37,14.0,4.0,13,2016,tackles
181,Chandler,Brinson,Chandler Brinson,/nc/kernersville/east-forsyth-eagles/athletes/chandler-brinson/football/stats/?careerid=q3qqhkk3b2rqa,q3qqhkk3b2rqa,LB,East Forsyth,NC,162,162,11.6,79,83,13.5,2.5,14,2016,tackles
182,Jonathan,Thornburg,Jonathan Thornburg,/in/winchester/winchester-community-golden-falcons/athletes/jonathan-thornburg/football/stats/?careerid=gcvbqfho5fkee,gcvbqfho5fkee,"OL, LB",Winchester Community,IN,161,161,14.6,60,101,26.0,5.0,11,2016,tackles
183,Cade,Hamilton,Cade Hamilton,/nc/bostic/east-rutherford-cavaliers/athletes/cade-hamilton/football/stats/?careerid=obpdlteau2o00,obpdlteau2o00,"LB, TE",East Rutherford,NC,161,161,14.6,97,64,10.0,2.5,11,2016,tackles
184,Alex,Garcia,Alex Garcia,/tx/los-fresnos/los-fresnos-falcons/athletes/alex-garcia/football/stats/?careerid=t8v4125sbc400,t8v4125sbc400,DB,Los Fresnos,TX,161,161,12.4,103,58,0.0,0.0,13,2016,tackles
185,Martin,Solano,Martin Solano,/ca/riverside/norte-vista-braves/athletes/martin-solano/football/stats/?careerid=kldiib43eumcc,kldiib43eumcc,"OLB, RB",Norte Vista,CA,161,161,11.5,41,120,-8.0,3.0,14,2016,tackles
186,Jalen,Jordan,Jalen Jordan,/ms/lake-cormorant/lake-cormorant/athletes/jalen-jordan/football/stats/?careerid=ju9idbgon6988,ju9idbgon6988,"S, WR",Lake Cormorant,MS,161,161,10.7,36,125,0.0,0.0,15,2016,tackles
187,Jayden,Jackson,Jayden Jackson,/tx/cibolo/steele-knights/athletes/jayden-jackson/football/stats/?careerid=078k30d7p6m44,078k30d7p6m44,"SS, OLB",Steele,TX,161,161,10.1,49,112,13.0,2.0,16,2016,tackles
188,Fa'najae,Gotay,Fa'najae Gotay,/fl/north-fort-myers/north-fort-myers-red-knights/athletes/fanajae-gotay/football/stats/?careerid=j8lcuqg2kr9td,j8lcuqg2kr9td,"RB, OLB",North Fort Myers,FL,160,160,17.8,106,54,39.0,5.0,9,2016,tackles
189,Qwanda,Woodson,Qwanda Woodson,/oh/elyria/elyria-pioneers/athletes/qwanda-woodson/football/stats/?careerid=h2gej4fa02p11,h2gej4fa02p11,LB,Elyria,OH,160,160,16.0,126,34,23.0,5.0,10,2016,tackles
190,Ryan,Titus,Ryan Titus,/nc/davidson/davidson-day-patriots/athletes/ryan-titus/football/stats/?careerid=0ajgi2i2kg755,0ajgi2i2kg755,"MLB, FB",Davidson Day,NC,160,160,16.0,25,135,6.0,3.0,10,2016,tackles
191,Edgar,Guerrero,Edgar Guerrero,/tx/edinburg/edinburg-bobcats/athletes/edgar-guerrero/football/stats/?careerid=44u33npuuu8ue,44u33npuuu8ue,MLB,Edinburg,TX,160,160,16.0,96,64,0.0,1.0,10,2016,tackles
192,Austin,Gean,Austin Gean,/ga/gainesville/chestatee-war-eagles/athletes/austin-gean/football/stats/?careerid=o2fg035f3ok11,o2fg035f3ok11,"MLB, C",Chestatee,GA,160,160,14.5,104,56,4.0,0.0,11,2016,tackles
193,Brendan,Semien,Brendan Semien,/ca/atherton/sacred-heart-prep-gators/athletes/brendan-semien/football/stats/?careerid=evfg5iqf6uej3,evfg5iqf6uej3,"OL, ILB",Sacred Heart Prep,CA,160,160,13.3,106,54,2.0,2.0,12,2016,tackles
194,Jackson,Cravens,Jackson Cravens,/ut/provo/timpview-thunderbirds/athletes/jackson-cravens/football/stats/?careerid=evrad9a59gnaa,evrad9a59gnaa,DT,Timpview,UT,160,160,13.3,69,91,24.0,13.0,12,2016,tackles
195,Rob,Hogue,Rob Hogue,/ar/conway/conway-christian-eagles/athletes/rob-hogue/football/stats/?careerid=d6lmg3bnnaavf,d6lmg3bnnaavf,"MLB, QB",Conway Christian,AR,160,160,13.3,84,76,0.0,0.0,12,2016,tackles
196,Xzavier,Edson,Xzavier Edson,/nv/spring-creek/spring-creek-spartans/athletes/xzavier-edson/football/stats/?careerid=qnppihd0qfa33,qnppihd0qfa33,"RB, LB",Spring Creek,NV,160,160,13.3,0,0,0.0,3.0,12,2016,tackles
197,Elijah,Parrish,Elijah Parrish,/pa/ligonier/ligonier-valley-rams/athletes/elijah-parrish/football/stats/?careerid=1esjr5dq07fp9,1esjr5dq07fp9,"OL, ILB",Ligonier Valley,PA,160,160,12.3,91,69,16.0,3.0,13,2016,tackles
198,JONATHAN,MOREIDA,JONATHAN MOREIDA,/ca/huntington-beach/edison-chargers/athletes/jonathan-moreida/football/stats/?careerid=lrena879p9mj3,lrena879p9mj3,"FB, LB",Edison,CA,160,160,10.7,36,112,0.0,0.0,15,2016,tackles
199,Sampson,Niu,Sampson Niu,/ca/san-diego/madison-warhawks/athletes/sampson-niu/football/stats/?careerid=pt3bdcbesa7qa,pt3bdcbesa7qa,MLB,Madison,CA,160,160,10.7,86,57,16.0,8.0,15,2016,tackles
200,Trevor,Schluter,Trevor Schluter,/ca/alturas/modoc-braves/athletes/trevor-schluter/football/stats/?careerid=8he8ueqbececc,8he8ueqbececc,G,Modoc,CA,159,159,15.9,129,30,0.0,0.0,10,2016,tackles
201,Andre,Hampton,Andre Hampton,/fl/lake-butler/union-county-fightin-tigers/athletes/andre-hampton/football/stats/?careerid=0hah6tdo4ecp9,0hah6tdo4ecp9,"MLB, RB",Union County,FL,159,159,15.9,114,45,24.0,3.0,10,2016,tackles
202,Xavier,Williams,Xavier Williams,/tx/el-paso/andress-eagles/athletes/xavier-williams/football/stats/?careerid=6q8mm96lmhkrb,6q8mm96lmhkrb,"MLB, RB",Andress,TX,159,159,14.5,40,119,3.0,1.0,11,2016,tackles
203,Gabe,Velasquez,Gabe Velasquez,/az/san-manuel/san-manuel-miners/athletes/gabe-velasquez/football/stats/?careerid=i8v13tmn939n7,i8v13tmn939n7,"LB, RB",San Manuel,AZ,159,159,14.5,83,76,14.0,6.0,11,2016,tackles
204,Curtis,Bullock,Curtis Bullock,/ms/yazoo-city/yazoo-county-panthers/athletes/curtis-bullock/football/stats/?careerid=b0b5ne2d0edaa,b0b5ne2d0edaa,"OLB, ILB",Yazoo County,MS,159,159,13.2,93,66,22.0,6.0,12,2016,tackles
205,Nicholas,Jackson,Nicholas Jackson,/al/trussville/hewitt-trussville-huskies/athletes/nicholas-jackson/football/stats/?careerid=kdsl7galtb044,kdsl7galtb044,"OLB, SS",Hewitt-Trussville,AL,159,159,13.2,140,19,15.0,4.0,12,2016,tackles
206,Noah,Wilder,Noah Wilder,/al/bessemer/bessemer-academy-rebels/athletes/noah-wilder/football/stats/?careerid=i465emqhi9mff,i465emqhi9mff,"MLB, FB",Bessemer Academy,AL,159,159,12.2,104,55,13.0,4.0,13,2016,tackles
207,Joey,Diekmann,Joey Diekmann,/in/evansville/evansville-reitz-panthers/athletes/joey-diekmann/football/stats/?careerid=6ilv0rscvqsm6,6ilv0rscvqsm6,"MLB, FB",Evansville Reitz,IN,159,159,12.2,112,47,18.0,7.0,13,2016,tackles
208,Chris,Cowling,Chris Cowling,/ar/prescott/prescott-curley-wolves/athletes/chris-cowling/football/stats/?careerid=gugitqq00ad22,gugitqq00ad22,"DE, TE",Prescott,AR,159,159,11.4,59,100,14.0,1.5,14,2016,tackles
209,Wesley,Engeling,Wesley Engeling,/tx/austin/anderson-trojans/athletes/wesley-engeling/football/stats/?careerid=lvjqk4khcj9p9,lvjqk4khcj9p9,DB,Anderson,TX,158,158,15.8,51,107,2.0,1.0,10,2016,tackles
210,Spencer,Pitcher,Spencer Pitcher,/la/lebeau/north-central-hurricanes/athletes/spencer-pitcher/football/stats/?careerid=67rk3b6c736i2,67rk3b6c736i2,ATH,North Central,LA,158,158,15.8,158,0,23.0,0.0,10,2016,tackles
211,Skyler,Swafford,Skyler Swafford,/tn/cleveland/walker-valley-mustangs/athletes/skyler-swafford/football/stats/?careerid=ttll6q0kkhiee,ttll6q0kkhiee,"FB, MLB",Walker Valley,TN,158,158,13.2,100,58,23.0,3.0,12,2016,tackles
212,Kevin,Pham,Kevin Pham,/ca/granada-hills/kennedy-golden-cougars/athletes/kevin-pham/football/stats/?careerid=p91o9q1fv99rb,p91o9q1fv99rb,"LB, ATH",Kennedy,CA,158,158,13.2,101,57,-44.0,6.0,12,2016,tackles
213,Derek,Norris,Derek Norris,/tx/pampa/pampa-harvesters/athletes/derek-norris/football/stats/?careerid=j9e9nvgi0gm99,j9e9nvgi0gm99,"FS, RB",Pampa,TX,158,158,13.2,73,85,1.0,1.0,12,2016,tackles
214,Kyle,Smith,Kyle Smith,/ca/los-gatos/los-gatos-wildcats/athletes/kyle-smith/football/stats/?careerid=kctm7kvd1btqa,kctm7kvd1btqa,"FB, LB",Los Gatos,CA,158,158,13.2,39,119,16.0,2.0,12,2016,tackles
215,Ze,Ballard,Ze Ballard,/la/marksville/marksville-tigers/athletes/ze-ballard/football/stats/?careerid=0rpdctsg1uvp9,0rpdctsg1uvp9,"RB, SS",Marksville,LA,158,158,13.2,50,108,6.0,2.0,12,2016,tackles
