tackles_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_tackles,tackles_per_game,solo_tackles,assisted_tackles,tackles_for_loss,sacks,games_played,year,category
107,Noah,Mikhail,Noah Mikhail,/ca/la-verne/bonita-bearcats/athletes/noah-mikhail/football/stats/?careerid=qamp434gr1gsc,qamp434gr1gsc,"LB, WR",Bonita,CA,166,166,13.8,98,68,15.0,1.0,12,2023,tackles
108,Bryan,Hernandez,Bryan Hernandez,/tx/seminole/seminole-indians/athletes/bryan-hernandez/football/stats/?careerid=jk403amnc4lcc,jk403amnc4lcc,"MLB, OLB",Seminole,TX,166,166,12.8,69,78,23.0,0.0,13,2023,tackles
109,Marco,Jones,Marco Jones,/ca/danville/san-ramon-valley-the-wolves/athletes/marco-jones/football/stats/?careerid=eiiqed0vbi9m6,eiiqed0vbi9m6,"OLB, TE",San Ramon Valley,CA,166,166,12.8,76,90,15.0,2.5,13,2023,tackles
110,Hudson,Butchee,Hudson Butchee,/tx/stephenville/stephenville-yellow-jackets-honeybees/athletes/hudson-butchee/football/stats/?careerid=it0ti8fnr6f66,it0ti8fnr6f66,"ILB, TE",Stephenville,TX,166,166,12.8,86,80,12.0,3.5,13,2023,tackles
111,Delson,Cavaness,Delson Cavaness,/tx/corpus-christi/miller-buccaneers/athletes/delson-cavaness/football/stats/?careerid=pq0ognnj0ji22,pq0ognnj0ji22,"MLB, RB",Miller,TX,166,166,11.9,83,83,14.0,4.5,14,2023,tackles
112,Brenden,Guptill,Brenden Guptill,/tx/glen-rose/glen-rose-tigers/athletes/brenden-guptill/football/stats/?careerid=p9cspkeg4gd66,p9cspkeg4gd66,"OLB, RB",Glen Rose,TX,166,166,11.1,92,74,7.0,0.0,15,2023,tackles
113,Jack,Lonaker,Jack Lonaker,/ky/union/cooper-jaguars/athletes/jack-lonaker/football/stats/?careerid=v2mcogm43ge99,v2mcogm43ge99,"TE, MLB",Cooper,KY,166,166,11.1,95,71,7.0,4.0,15,2023,tackles
114,Chase,Parsons,Chase Parsons,/wv/elizabeth/wirt-county-tigers/athletes/chase-parsons/football/stats/?careerid=jfv819achdvdd,jfv819achdvdd,MLB,Wirt County,WV,165,165,15.0,39,126,20.0,1.0,11,2023,tackles
115,Camp,Overstreet,Camp Overstreet,/ms/starkville/starkville-academy-volunteers/athletes/camp-overstreet/football/stats/?careerid=nts7cluj7egue,nts7cluj7egue,,Starkville Academy,MS,165,165,13.8,81,84,5.0,2.0,12,2023,tackles
116,Aiden,Uribe,Aiden Uribe,/tx/mission/mission-veterans-memorial-patriots/athletes/aiden-uribe/football/stats/?careerid=ni5978k6f8an7,ni5978k6f8an7,ILB,Mission Veterans Memorial,TX,165,165,13.8,58,107,17.0,3.0,12,2023,tackles
117,Chad,Beller jr.,Chad Beller jr.,/pa/catasauqua/catasauqua-rough-riders/athletes/chad-beller-jr/football/stats/?careerid=pmj5jhn5gd7k4,pmj5jhn5gd7k4,"MLB, FB",Catasauqua,PA,165,165,13.8,73,92,26.0,3.0,12,2023,tackles
118,Kaiden,Shoemake,Kaiden Shoemake,/tx/freeport/brazosport-exporters/athletes/kaiden-shoemake/football/stats/?careerid=j169vo37s4a11,j169vo37s4a11,"MLB, RB",Brazosport,TX,164,164,16.4,91,73,5.0,1.0,10,2023,tackles
119,Parker,Murphy,Parker Murphy,/in/washington/washington-hatch/athletes/parker-murphy/football/stats/?careerid=m64cl5ek9pop9,m64cl5ek9pop9,"RB, OLB",Washington,IN,164,164,14.9,95,69,16.5,4.5,11,2023,tackles
120,Branson,Brooks,Branson Brooks,/ga/suwanee/lambert-longhorns/athletes/branson-brooks/football/stats/?careerid=b6alqe8jtiqbb,b6alqe8jtiqbb,MLB,Lambert,GA,164,164,14.9,96,68,8.0,7.0,11,2023,tackles
121,Nicolas,Chavez,Nicolas Chavez,/nm/santa-rosa/santa-rosa-lions/athletes/nicolas-chavez/football/stats/?careerid=kuo0hjn0cld66,kuo0hjn0cld66,"MLB, FB",Santa Rosa,NM,164,164,13.7,55,109,9.0,0.0,12,2023,tackles
122,Jaymere,Broach,Jaymere Broach,/ca/desert-hot-springs/desert-hot-springs-golden-eagles/athletes/jaymere-broach/football/stats/?careerid=bbb7v0km7jsh1,bbb7v0km7jsh1,"ILB, WR",Desert Hot Springs,CA,164,164,12.6,32,132,6.0,1.0,13,2023,tackles
123,Caleb,Espinosa,Caleb Espinosa,/co/littleton/chatfield-chargers/athletes/caleb-espinosa/football/stats/?careerid=kajpbphdr9l11,kajpbphdr9l11,LB,Chatfield,CO,164,164,11.7,88,76,16.0,2.0,14,2023,tackles
124,Marquel,Patterson,Marquel Patterson,/al/birmingham/ramsay-rams/athletes/marquel-patterson/football/stats/?careerid=780k0kkoufek4,780k0kkoufek4,"MLB, OLB",Ramsay,AL,164,164,11.7,53,111,19.0,3.0,14,2023,tackles
125,Tristian,Williams,Tristian Williams,/nc/hickory/hickory-red-tornadoes/athletes/tristian-williams/football/stats/?careerid=1c2cvsctbg4qa,1c2cvsctbg4qa,"MLB, P",Hickory,NC,164,164,10.2,102,62,7.0,4.0,16,2023,tackles
126,Ali,Hopson,Ali Hopson,/tx/amarillo/palo-duro-dons/athletes/ali-hopson/football/stats/?careerid=4a21vp9cordqa,4a21vp9cordqa,MLB,Palo Duro,TX,163,163,18.1,110,53,5.0,1.0,9,2023,tackles
127,Jadon,Vintrov,Jadon Vintrov,/tn/chattanooga/notre-dame-fighting-irish/athletes/jadon-vintrov/football/stats/?careerid=s9ro3hd6ons55,s9ro3hd6ons55,"MLB, RB",Notre Dame,TN,163,163,16.3,82,81,3.0,0.0,10,2023,tackles
128,Braxton,Jones,Braxton Jones,/tx/nacogdoches/nacogdoches-dragons/athletes/braxton-jones/football/stats/?careerid=nr1vvkfak0d66,nr1vvkfak0d66,"MLB, RB",Nacogdoches,TX,163,163,16.3,95,68,20.0,6.0,10,2023,tackles
129,Jake,Mcdonald,Jake Mcdonald,/al/athens/athens-golden-eagles/athletes/jake-mcdonald/football/stats/?careerid=okog3icotqa44,okog3icotqa44,"CB, OLB",Athens,AL,163,163,14.8,86,0,4.0,2.0,11,2023,tackles
130,Evan,Bowling,Evan Bowling,/in/salem/salem-lions/athletes/evan-bowling/football/stats/?careerid=pkc5tspkha9aa,pkc5tspkha9aa,"RB, OLB",Salem,IN,163,163,14.8,102,61,6.0,1.0,11,2023,tackles
131,Bo,Lorsbach,Bo Lorsbach,/il/hardin/calhoun-brussels-warriors/athletes/bo-lorsbach/football/stats/?careerid=po5c3ut97hnrb,po5c3ut97hnrb,OLB,Calhoun/Brussels,IL,163,163,14.8,58,105,3.0,0.0,11,2023,tackles
132,Trent,Sterner,Trent Sterner,/ri/north-kingstown/north-kingstown-skippers/athletes/trent-sterner/football/stats/?careerid=gumohf2gjheh1,gumohf2gjheh1,"OLB, SS",North Kingstown,RI,163,163,14.8,89,74,0.0,2.0,11,2023,tackles
133,Malachi,Allgood,Malachi Allgood,/al/thorsby/thorsby-rebels/athletes/malachi-allgood/football/stats/?careerid=u3ta9kdme4usc,u3ta9kdme4usc,MLB,Thorsby,AL,163,163,13.6,64,99,9.0,6.0,12,2023,tackles
134,Noah,Doi,Noah Doi,/pa/camp-hill/camp-hill-lions/athletes/noah-doi/football/stats/?careerid=52d3962ai8ucc,52d3962ai8ucc,"SS, RB",Camp Hill,PA,163,163,11.6,113,50,1.0,0.0,14,2023,tackles
135,Rocky,Stallworth,Rocky Stallworth,/ny/whitehall/whitehall-railroaders/athletes/rocky-stallworth/football/stats/?careerid=7qiuhth0r17g0,7qiuhth0r17g0,,Yuma Catholic,AZ,163,163,11.6,82,81,6.0,0.0,14,2023,tackles
136,Silas,Parish,Silas Parish,/sc/walhalla/walhalla-razorbacks/athletes/silas-parish/football/stats/?careerid=0epos2fmcbvvf,0epos2fmcbvvf,"OLB, RB",Walhalla,SC,162,162,16.2,62,100,12.0,1.0,10,2023,tackles
137,Christian,Magliacano,Christian Magliacano,/nj/edison/st-thomas-aquinas-trojans/athletes/christian-magliacano/football/stats/?careerid=p8f4s0vo7m355,p8f4s0vo7m355,"LB, HB",St. Thomas Aquinas,NJ,162,162,14.7,121,33,32.0,2.0,11,2023,tackles
138,Nicholas,Fox,Nicholas Fox,/ct/monroe/masuk-panthers/athletes/nicholas-fox/football/stats/?careerid=9evsqmmgil3cc,9evsqmmgil3cc,"QB, WR",Masuk,CT,162,162,13.5,91,71,25.5,1.0,12,2023,tackles
139,Halbert,Aguirre,Halbert Aguirre,/in/indianapolis/decatur-central-hawks/athletes/halbert-aguirre/football/stats/?careerid=ishs3mhj8r7bb,ishs3mhj8r7bb,"ILB, FB",Decatur Central,IN,162,162,11.6,101,61,5.0,0.0,14,2023,tackles
140,Myles,Harper,Myles Harper,/ca/yucca-valley/yucca-valley-trojans/athletes/myles-harper/football/stats/?careerid=ti1a006p0fgaa,ti1a006p0fgaa,"WR, LB",Yucca Valley,CA,162,162,11.6,110,52,19.0,1.0,14,2023,tackles
141,Aydan,Woolridge,Aydan Woolridge,/ok/hooker/hooker-bulldogs/athletes/aydan-woolridge/football/stats/?careerid=sikf827tfpu33,sikf827tfpu33,"MLB, RB",Hooker,OK,162,162,10.8,58,104,17.0,2.0,15,2023,tackles
142,Mason,Crockett,Mason Crockett,/va/hillsville/carroll-county-cavaliers/athletes/mason-crockett/football/stats/?careerid=kp4eqffm3p8k4,kp4eqffm3p8k4,"MLB, FB",Carroll County,VA,161,161,16.1,112,49,14.0,7.0,10,2023,tackles
143,Jameson,Britt,Jameson Britt,/va/powhatan/powhatan-indians/athletes/jameson-britt/football/stats/?careerid=3s3d91ktng1td,3s3d91ktng1td,"MLB, OL",Powhatan,VA,161,161,14.6,133,28,2.0,6.0,11,2023,tackles
144,Jeffrey,Hopgood,Jeffrey Hopgood,/ms/kiln/hancock-hawks/athletes/jeffrey-hopgood/football/stats/?careerid=kl5feap04s233,kl5feap04s233,"MLB, RB",Hancock,MS,161,161,13.4,161,0,24.0,3.0,12,2023,tackles
145,Jason,Melton ll,Jason Melton ll,/nc/kings-mountain/kings-mountain-mountaineers/athletes/jason-melton-ll/football/stats/?careerid=tkknvdv244prb,tkknvdv244prb,"OLB, MLB",Kings Mountain,NC,161,161,13.4,27,134,8.5,1.0,12,2023,tackles
146,Athen,Dominguez,Athen Dominguez,/tx/midland/midland-bulldogs/athletes/athen-dominguez/football/stats/?careerid=a7olqpkiso799,a7olqpkiso799,FS,Midland,TX,161,161,13.4,76,85,4.0,1.0,12,2023,tackles
147,Zach,Bales,Zach Bales,/in/sheridan/sheridan-blackhawks/athletes/zach-bales/football/stats/?careerid=ishnme5p47j77,ishnme5p47j77,MLB,Sheridan,IN,161,161,12.4,95,66,14.0,2.0,13,2023,tackles
148,BRYANT,BEAMAN,BRYANT BEAMAN,/co/kersey/platte-valley-broncos/athletes/bryant-beaman/football/stats/?careerid=h5f7980jldiue,h5f7980jldiue,"TE, ILB",Platte Valley,CO,160,160,17.8,81,79,19.0,4.0,9,2023,tackles
149,Jalil,Matthews,Jalil Matthews,/la/houma/terrebonne-tigers/athletes/jalil-matthews/football/stats/?careerid=doh55aqmomrn7,doh55aqmomrn7,"FS, OLB",Terrebonne,LA,160,160,14.5,105,55,14.0,2.0,11,2023,tackles
150,Nathaniel,Kirksey,Nathaniel Kirksey,/tx/tyler/tyler-legacy-raiders/athletes/nathaniel-kirksey/football/stats/?careerid=gedgavktpko33,gedgavktpko33,LB,Tyler Legacy,TX,160,160,14.5,79,81,10.0,7.0,11,2023,tackles
151,Jacob,Hornbeak,Jacob Hornbeak,/ca/menifee/paloma-valley-wildcats/athletes/jacob-hornbeak/football/stats/?careerid=jel9e5emkba11,jel9e5emkba11,"MLB, RB",Paloma Valley,CA,160,160,14.5,75,85,20.0,5.5,11,2023,tackles
152,Kado,Felder,Kado Felder,/ca/fresno/sunnyside-wildcats/athletes/kado-felder/football/stats/?careerid=1ss0tl99v1bk4,1ss0tl99v1bk4,"RB, MLB",Washington Union,CA,160,160,12.3,37,123,28.0,3.0,13,2023,tackles
153,Shamarvion,Mosley,Shamarvion Mosley,/al/trinity/west-morgan-rebels/athletes/shamarvion-mosley/football/stats/?careerid=9mh08nco3hso8,9mh08nco3hso8,"OLB, DE",West Morgan,AL,160,160,12.3,96,13,10.0,4.0,13,2023,tackles
154,Brooks,Jones,Brooks Jones,/tn/murfreesboro/middle-tennessee-christian-cougars/athletes/brooks-jones/football/stats/?careerid=9lie9k3vsjq44,9lie9k3vsjq44,"MLB, TE",Middle Tennessee Christian,TN,160,160,12.3,74,86,11.5,3.0,13,2023,tackles
155,Camden,Raymond,Camden Raymond,/tx/glen-rose/glen-rose-tigers/athletes/camden-raymond/football/stats/?careerid=osbuquee214ff,osbuquee214ff,TE,Glen Rose,TX,160,160,11.4,84,76,4.0,1.0,14,2023,tackles
156,Roman,Jacobs,Roman Jacobs,/ca/palo-alto/palo-alto-vikings/athletes/roman-jacobs/football/stats/?careerid=sfr1njahnl288,sfr1njahnl288,"G, OLB",Palo Alto,CA,160,160,11.4,32,128,9.0,2.0,14,2023,tackles
157,Fermin,Velarde,Fermin Velarde,/ca/holtville/holtville-vikings/athletes/fermin-velarde/football/stats/?careerid=km0pit7safck4,km0pit7safck4,,Holtville,CA,159,159,14.5,57,102,0.0,12.5,11,2023,tackles
158,Brayden,Dowdle,Brayden Dowdle,/ok/meeker/meeker-bulldogs/athletes/brayden-dowdle/football/stats/?careerid=nqk4738fjru33,nqk4738fjru33,"WR, MLB",Meeker,OK,159,159,13.2,89,70,12.5,3.0,12,2023,tackles
159,Blake,Elliott,Blake Elliott,/oh/howard/east-knox-bulldogs/athletes/blake-elliott/football/stats/?careerid=3t0ok83agh8o8,3t0ok83agh8o8,"HB, ILB",East Knox,OH,159,159,13.2,66,93,11.0,2.0,12,2023,tackles
160,Dalton,Martin,Dalton Martin,/tx/new-deal/new-deal-lions/athletes/dalton-martin/football/stats/?careerid=k85duqdls1155,k85duqdls1155,,New Deal,TX,159,159,12.2,130,29,2.0,0.0,13,2023,tackles
161,Kyler,Giddens,Kyler Giddens,/ga/athens/prince-avenue-christian-wolverines/athletes/kyler-giddens/football/stats/?careerid=nrfciohmhhrl5,nrfciohmhhrl5,"OLB, RB",Prince Avenue Christian,GA,159,159,12.2,142,17,14.0,4.0,13,2023,tackles
162,Marquavious,Bradford,Marquavious Bradford,/ms/forest/scott-central-rebels/athletes/marquavious-bradford/football/stats/?careerid=3eiqkv9p7r4td,3eiqkv9p7r4td,"MLB, RB",Scott Central,MS,159,159,12.2,75,84,22.5,3.5,13,2023,tackles
163,Jake,Howell,Jake Howell,/co/greenwood-village/cherry-creek-bruins/athletes/jake-howell/football/stats/?careerid=2nolcb4jpnt55,2nolcb4jpnt55,LB,Cherry Creek,CO,159,159,11.4,44,115,3.0,1.0,14,2023,tackles
164,Chris,Lee,Chris Lee,/fl/venice/venice-indians/athletes/chris-lee/football/stats/?careerid=kffafkebjt4p9,kffafkebjt4p9,LB,Venice,FL,159,159,10.6,115,44,6.0,3.5,15,2023,tackles
165,Steven,Perez,Steven Perez,/ca/wilmington/banning-pilots/athletes/steven-perez/football/stats/?careerid=s6eagkg06d9ff,s6eagkg06d9ff,"WR, FS",Banning,CA,159,159,9.9,83,76,3.0,0.0,16,2023,tackles
166,Noah,Willson,Noah Willson,/ok/pawhuska/pawhuska-huskies/athletes/noah-willson/football/stats/?careerid=rrcis5t8nmndd,rrcis5t8nmndd,"MLB, TE",Pawhuska,OK,158,158,15.8,86,72,6.0,2.0,10,2023,tackles
167,Jon,Scott,Jon Scott,/ga/cleveland/white-county-warriors/athletes/jon-scott/football/stats/?careerid=tso8g9230qbcc,tso8g9230qbcc,,White County,GA,158,158,15.8,87,71,4.0,3.0,10,2023,tackles
168,Brooks,Gallagher,Brooks Gallagher,/tx/tyler/tyler-legacy-raiders/athletes/brooks-gallagher/football/stats/?careerid=9o7p9hm2se8aa,9o7p9hm2se8aa,MLB,Tyler Legacy,TX,158,158,14.4,92,66,7.0,2.0,11,2023,tackles
169,Brayden,Bullock,Brayden Bullock,/ms/raymond/central-hinds-academy-cougars/athletes/brayden-bullock/football/stats/?careerid=v86g786ogj5aa,v86g786ogj5aa,MLB,Central Hinds Academy,MS,158,158,14.4,86,72,16.0,0.0,11,2023,tackles
170,Jesus,Pazos,Jesus Pazos,/ca/palm-desert/xavier-prep-saints/athletes/jesus-pazos/football/stats/?careerid=357ejdjvo2522,357ejdjvo2522,OLB,Xavier Prep,CA,158,158,13.2,76,82,6.0,0.0,12,2023,tackles
171,Cameron,Johnson,Cameron Johnson,/nc/halifax/southeast-collegiate-prep-academy-trojans/athletes/cameron-johnson/football/stats/?careerid=3b6pd2vj247cc,3b6pd2vj247cc,"LB, FB",Southeast Collegiate Prep Academy,NC,158,158,12.2,132,26,9.0,3.0,13,2023,tackles
172,Brigham,Morrison,Brigham Morrison,/ut/bountiful/bountiful-redhawks/athletes/brigham-morrison/football/stats/?careerid=m853s7in7h2h1,m853s7in7h2h1,"MLB, RB",Bountiful,UT,158,158,10.5,42,116,14.0,6.0,15,2023,tackles
173,Jaxson,Hoel,Jaxson Hoel,/tx/albany/albany-lions/athletes/jaxson-hoel/football/stats/?careerid=gk02f5c482mo8,gk02f5c482mo8,"RB, ILB",Albany,TX,158,158,9.9,80,78,10.0,3.0,16,2023,tackles
174,Toby,Michael,Toby Michael,/wv/hundred/hundred-hornets/athletes/toby-michael/football/stats/?careerid=j7nee14jndnbb,j7nee14jndnbb,"QB, LB",Hundred,WV,157,157,15.7,84,73,14.0,0.0,10,2023,tackles
175,Trevor,Nordstrom,Trevor Nordstrom,/co/aurora/regis-jesuit-raiders/athletes/trevor-nordstrom/football/stats/?careerid=6jl0tu5niodh1,6jl0tu5niodh1,"MLB, DE",Regis Jesuit,CO,157,157,14.3,91,66,18.0,9.0,11,2023,tackles
176,Andrew,Kulhan,Andrew Kulhan,/az/scottsdale/scottsdale-preparatory-academy-spartans/athletes/andrew-kulhan/football/stats/?careerid=no01sf9le5jk4,no01sf9le5jk4,"MLB, C",Scottsdale Preparatory Academy,AZ,157,157,14.3,93,64,22.0,5.5,11,2023,tackles
177,Jackson,Sievers,Jackson Sievers,/ca/mission-viejo/capistrano-valley-cougars/athletes/jackson-sievers/football/stats/?careerid=vhkafpcgomj00,vhkafpcgomj00,,Capistrano Valley,CA,157,157,13.1,113,44,17.0,10.0,12,2023,tackles
178,Mason,Deloach,Mason Deloach,/tn/ripley/ripley-tigers/athletes/mason-deloach/football/stats/?careerid=oioidbbav3bo8,oioidbbav3bo8,"MLB, WR",Ripley,TN,157,157,13.1,56,101,21.0,2.0,12,2023,tackles
179,Willam grier,Mcduffie,Willam grier Mcduffie,/al/birmingham/mountain-brook-spartans/athletes/willam-grier-mcduffie/football/stats/?careerid=ra62v57gfoe55,ra62v57gfoe55,MLB,Mountain Brook,AL,157,157,13.1,149,8,10.0,5.0,12,2023,tackles
180,Khalil,Norwood,Khalil Norwood,/ms/brandon/brandon-bulldogs/athletes/khalil-norwood/football/stats/?careerid=5nepfer97s3sc,5nepfer97s3sc,"MLB, OLB",Brandon,MS,157,157,12.1,54,103,14.0,9.0,13,2023,tackles
181,La'marqus,Webb,La'marqus Webb,/ga/swainsboro/swainsboro-tigers/athletes/lamarqus-webb/football/stats/?careerid=101fj7mfonol5,101fj7mfonol5,"DB, WR",Swainsboro,GA,157,157,11.2,94,63,10.0,1.0,14,2023,tackles
182,Garrett,Trevino,Garrett Trevino,/tx/collinsville/collinsville-pirates/athletes/garrett-trevino/football/stats/?careerid=57trg6sqkdhue,57trg6sqkdhue,"RB, MLB",Collinsville,TX,157,157,11.2,96,61,20.0,4.0,14,2023,tackles
183,Champ,Gennicks,Champ Gennicks,/az/mesa/red-mountain-mountain-lions/athletes/champ-gennicks/football/stats/?careerid=99sctga3hbmp9,99sctga3hbmp9,"MLB, OLB",Red Mountain,AZ,157,157,11.2,57,100,9.0,2.0,14,2023,tackles
184,Grayson,Isenhart,Grayson Isenhart,/co/new-castle/coal-ridge-titans/athletes/grayson-isenhart/football/stats/?careerid=dqa1osn8rls99,dqa1osn8rls99,"MLB, C",Coal Ridge,CO,156,156,17.3,54,102,29.5,1.5,9,2023,tackles
185,Lukus,Spencer,Lukus Spencer,/nc/west-jefferson/ashe-county-huskies/athletes/lukus-spencer/football/stats/?careerid=9mvuhh8gr84m6,9mvuhh8gr84m6,MLB,Ashe County,NC,156,156,15.6,52,104,12.0,4.0,10,2023,tackles
186,Alex,Phillips,Alex Phillips,/la/buras/south-plaquemines-hurricanes/athletes/alex-phillips/football/stats/?careerid=q9bvo843j0t44,q9bvo843j0t44,"MLB, QB",South Plaquemines,LA,156,156,13.0,87,69,5.0,0.0,12,2023,tackles
187,Nico,Fisher,Nico Fisher,/tx/leander/rouse-raiders/athletes/nico-fisher/football/stats/?careerid=bo06tqh9vkng0,bo06tqh9vkng0,"DE, OLB",Rouse,TX,156,156,13.0,90,66,10.0,3.0,12,2023,tackles
188,Antonio,Hopkins jr,Antonio Hopkins jr,/sc/chester/chester-cyclones/athletes/antonio-hopkins-jr/football/stats/?careerid=6ph3pkevq19td,6ph3pkevq19td,"LB, RB",Chester,SC,156,156,12.0,89,67,24.0,7.0,13,2023,tackles
189,Nate,Sandy,Nate Sandy,/co/parker/legend-titans/athletes/nate-sandy/football/stats/?careerid=ugsl2g13fm266,ugsl2g13fm266,"LB, RB",Legend,CO,156,156,12.0,79,77,10.0,1.0,13,2023,tackles
190,Dominic,Morgan jr.,Dominic Morgan jr.,/sc/graniteville/midland-valley-mustangs/athletes/dominic-morgan-jr/football/stats/?careerid=qgvlrinqbu911,qgvlrinqbu911,"OLB, ILB",Midland Valley,SC,156,156,12.0,36,120,8.0,1.0,13,2023,tackles
191,Jerrell,Palmer,Jerrell Palmer,/pa/chester/chester-clippers/athletes/jerrell-palmer/football/stats/?careerid=ns0c2mve3atj3,ns0c2mve3atj3,"ILB, RB",Chester,PA,156,156,11.1,108,48,20.0,4.0,14,2023,tackles
192,Brayden,Bach,Brayden Bach,/co/broomfield/holy-family-tigers/athletes/brayden-bach/football/stats/?careerid=o8at45vbbddff,o8at45vbbddff,OLB,Holy Family,CO,156,156,11.1,125,31,6.0,0.0,14,2023,tackles
193,Dallas,Caffrey,Dallas Caffrey,/tn/cross-plains/east-robertson-indians/athletes/dallas-caffrey/football/stats/?careerid=4ru8cis16aj44,4ru8cis16aj44,MLB,East Robertson,TN,156,156,10.4,121,35,20.0,3.0,15,2023,tackles
194,Ethan,Johnson,Ethan Johnson,/al/birmingham/shades-valley-mounties/athletes/ethan-johnson/football/stats/?careerid=r450osl7bmej3,r450osl7bmej3,"MLB, RB",Shades Valley,AL,155,155,17.2,90,65,18.0,8.0,9,2023,tackles
195,Brandon (boots),Payne,Brandon (boots) Payne,/ct/milford/foran-lions/athletes/brandon-boots-payne/football/stats/?careerid=ekk9b5vdfdh77,ekk9b5vdfdh77,"G, MLB",Foran,CT,155,155,15.5,59,96,23.0,1.0,10,2023,tackles
196,Myles,Hamilton,Myles Hamilton,/nj/linden/linden-tigers/athletes/myles-hamilton/football/stats/?careerid=8b8kbuv4r49i2,8b8kbuv4r49i2,"MLB, WR",Linden,NJ,155,155,15.5,36,119,23.0,10.0,10,2023,tackles
197,Johnny,Wright,Johnny Wright,/fl/melbourne/melbourne-bulldogs/athletes/johnny-wright/football/stats/?careerid=ofj6lto21ludd,ofj6lto21ludd,LB,Melbourne,FL,155,155,15.5,92,63,7.0,1.5,10,2023,tackles
198,Jordan,Lineberger,Jordan Lineberger,/nc/newton/newton-conover-red-devils/athletes/jordan-lineberger/football/stats/?careerid=koe3ilnb2bhqa,koe3ilnb2bhqa,"FB, OLB",Newton-Conover,NC,155,155,15.5,107,48,8.0,5.0,10,2023,tackles
199,Kaydence,Watson,Kaydence Watson,/nc/winston-salem/atkins-camels/athletes/kaydence-watson/football/stats/?careerid=5lasudqn2n8ue,5lasudqn2n8ue,"DE, OLB",Atkins,NC,155,155,15.5,50,105,36.0,14.0,10,2023,tackles
200,Wade,Register,Wade Register,/ga/dublin/trinity-christian-crusaders/athletes/wade-register/football/stats/?careerid=qplus1atp44m6,qplus1atp44m6,"TE, DE",Trinity Christian,GA,155,155,14.1,60,95,0.0,0.0,11,2023,tackles
201,Humberto,Leal,Humberto Leal,/tx/donna/donna-redskins/athletes/humberto-leal/football/stats/?careerid=4cih6aqgch7j3,4cih6aqgch7j3,MLB,Donna,TX,155,155,14.1,90,65,7.0,2.0,11,2023,tackles
202,Quinton,Cypher,Quinton Cypher,/nc/raleigh/millbrook-wildcats/athletes/quinton-cypher/football/stats/?careerid=a28d7f7pl1vcc,a28d7f7pl1vcc,LB,Millbrook,NC,155,155,12.9,95,60,8.5,3.5,12,2023,tackles
203,Michael,Boulware,Michael Boulware,/sc/west-columbia/gray-collegiate-academy-war-eagles/athletes/michael-boulware/football/stats/?careerid=16nuugl6q6355,16nuugl6q6355,OLB,Gray Collegiate Academy,SC,155,155,12.9,109,46,8.0,2.0,12,2023,tackles
204,Dominic,Wilson,Dominic Wilson,/ca/tulare/tulare-union-the-tribe/athletes/dominic-wilson/football/stats/?careerid=tpfvjc9v1djaa,tpfvjc9v1djaa,MLB,Tulare Union,CA,155,155,11.9,107,48,6.0,0.0,13,2023,tackles
205,Wyatt,Ward,Wyatt Ward,/sc/greenville/jl-mann-patriots/athletes/wyatt-ward/football/stats/?careerid=q35ovg52npn55,q35ovg52npn55,MLB,J.L. Mann,SC,155,155,11.9,155,0,0.0,0.0,13,2023,tackles
206,Jake,Rodgers,Jake Rodgers,/ms/collinsville/west-lauderdale-knights/athletes/jake-rodgers/football/stats/?careerid=bc507uvess4l5,bc507uvess4l5,"MLB, OLB",West Lauderdale,MS,155,155,11.9,75,80,8.0,2.0,13,2023,tackles
207,Josh,Gorton,Josh Gorton,/pa/cambridge-springs/cambridge-springs-devils/athletes/josh-gorton/football/stats/?careerid=5vmh1mflsfvaa,5vmh1mflsfvaa,"RB, LB",Cambridge Springs,PA,155,155,11.1,87,68,10.0,2.0,14,2023,tackles
208,Anthony,Harris,Anthony Harris,/fl/cape-coral/island-coast-gators/athletes/anthony-harris/football/stats/?careerid=d7ervd9tgnj11,d7ervd9tgnj11,"ILB, FB",Island Coast,FL,154,154,15.4,56,98,21.0,4.0,10,2023,tackles
209,Ben,Field,Ben Field,/in/martinsville/martinsville-artesians/athletes/ben-field/football/stats/?careerid=vsekmsh2tmph1,vsekmsh2tmph1,"WR, CB",Martinsville,IN,154,154,14.0,79,75,0.0,0.0,11,2023,tackles
210,Elliot,Beuchat,Elliot Beuchat,/pa/guys-mills/maplewood-tigers/athletes/elliot-beuchat/football/stats/?careerid=irdjsqnto2uqa,irdjsqnto2uqa,"MLB, FB",Maplewood,PA,154,154,14.0,109,45,5.0,1.5,11,2023,tackles
211,Agape,Lawrence,Agape Lawrence,/tx/mckinney/emerson-mavericks/athletes/agape-lawrence/football/stats/?careerid=cebenlufeal99,cebenlufeal99,LB,Emerson,TX,154,154,11.8,93,61,5.0,4.0,13,2023,tackles
212,Ty'req,Donlow,Ty'req Donlow,/oh/youngstown/ursuline-fighting-irish/athletes/tyreq-donlow/football/stats/?careerid=ft19b65np7q33,ft19b65np7q33,"OLB, RB",Ursuline,OH,154,154,11.0,90,64,22.0,12.0,14,2023,tackles
213,Braden,Faiella,Braden Faiella,/ma/saugus/saugus-sachems/athletes/braden-faiella/football/stats/?careerid=p5p239oa7l1vf,p5p239oa7l1vf,"MLB, OC",Saugus,MA,153,153,17.0,60,93,37.0,6.0,9,2023,tackles
