rushing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,rushing_yards,rushing_yards_per_game,rushing_yards_per_attempt,rushing_attempts,longest_rush,rushing_touchdowns,fumbles,games_played,year,category
212,Will,Rodriguez,Will Rodriguez,/nj/bergenfield/bergenfield-bears/athletes/will-rodriguez/football/stats/?careerid=9o16g6mq8g077,9o16g6mq8g077,"RB, LB",Bergenfield,NJ,1903,1903,190.3,8.57,222,80,21,0,10,2012,rushing
213,Joe ,Jeffers,Joe  Jeffers,/ca/beaumont/beaumont-cougars/athletes/joe-jeffers/football/stats/?careerid=579ot20uftabb,579ot20uftabb,"RB, LB",Beaumont,CA,1903,1903,211.4,7.61,250,75,14,0,9,2012,rushing
214,Fino,Cardona,Fino Cardona,/tx/boyd/boyd-yellowjackets/athletes/fino-cardona/football/stats/?careerid=u1l6u3ju4a5vf,u1l6u3ju4a5vf,"RB, DB",Boyd,TX,1901,1901,158.4,7.54,252,0,27,7,12,2012,rushing
215,jake,altom,jake altom,/fl/gainesville/cornerstone-academy-cougars/athletes/jake-altom/football/stats/?careerid=v1h3ttq2nvm88,v1h3ttq2nvm88,,Cornerstone Academy,FL,1898,1898,158.2,17.74,107,0,37,0,12,2012,rushing
216,Dalton,Buehler,Dalton Buehler,/ks/scott-city/scott-beavers/athletes/dalton-buehler/football/stats/?careerid=5kv9iab6ppsaa,5kv9iab6ppsaa,"HB, DE",Scott,KS,1898,1898,135.6,11.23,169,85,25,7,14,2012,rushing
217,Ray,Lewis lll,Ray Lewis lll,/fl/lake-mary/lake-mary-prep-griffins/athletes/ray-lewis-lll/football/stats/?careerid=fh1rj3g4ouvh1,fh1rj3g4ouvh1,ATH,Lake Mary Prep,FL,1898,1898,158.2,9.99,190,0,20,0,12,2012,rushing
218,Jerimiah,Cheatom,Jerimiah Cheatom,/ny/riverhead/riverhead-blue-waves/athletes/jerimiah-cheatom/football/stats/?careerid=is7t1cse4on00,is7t1cse4on00,"RB, LB",Riverhead,NY,1898,1898,158.2,7.16,265,62,14,3,12,2012,rushing
219,Dontre,Wilson,Dontre Wilson,/tx/desoto/desoto-eagles/athletes/dontre-wilson/football/stats/?careerid=4uelskep99vee,4uelskep99vee,RB,DeSoto,TX,1895,1895,126.3,6.45,294,0,37,0,15,2012,rushing
220,James,Oliver,James Oliver,/pa/tyrone/tyrone-golden-eagles/athletes/james-oliver/football/stats/?careerid=v7pahj0udich1,v7pahj0udich1,"RB, DB",Tyrone,PA,1893,1893,157.8,7.95,238,91,27,0,12,2012,rushing
221,Justin ,Potts,Justin  Potts,/ct/meriden/platt-panthers/athletes/justin-potts/football/stats/?careerid=2f73p2119pr55,2f73p2119pr55,"RB, CB",Platt,CT,1891,1891,171.9,8.84,214,85,28,3,11,2012,rushing
222,Ellis (Tre),Nation,Ellis (Tre) Nation,/al/leeds/leeds-greenwave/athletes/ellis-tre-nation/football/stats/?careerid=l9r1n4v4o3d88,l9r1n4v4o3d88,RB,Leeds,AL,1890,1890,145.4,6.9,274,0,0,0,13,2012,rushing
223,Angle,Cruz,Angle Cruz,/pa/robesonia/conrad-weiser-scouts/athletes/angle-cruz/football/stats/?careerid=94f20jocuaidd,94f20jocuaidd,"RB, DB",Conrad Weiser,PA,1886,1886,157.2,6.83,276,0,28,2,12,2012,rushing
224,Austin,Kafentzis,Austin Kafentzis,/ut/sandy/jordan-beetdiggers/athletes/austin-kafentzis/football/stats/?careerid=1ghhrqgr0nf11,1ghhrqgr0nf11,"QB, FS",Jordan,UT,1884,1884,134.6,7.95,237,75,26,0,14,2012,rushing
225,Olito,Thompson,Olito Thompson,/ca/concord/concord-bears/athletes/olito-thompson/football/stats/?careerid=j1uffkn8pus22,j1uffkn8pus22,,Concord,CA,1883,1883,144.8,7.69,245,62,23,4,13,2012,rushing
226,Bryan,Driskell,Bryan Driskell,/tx/mckinney/mckinney-boyd-broncos/athletes/bryan-driskell/football/stats/?careerid=orfar0r0fkvrb,orfar0r0fkvrb,RB,McKinney Boyd,TX,1882,1882,171.1,7.62,247,94,23,5,11,2012,rushing
227,Montana,Quirante,Montana Quirante,/tx/vidor/vidor-pirates/athletes/montana-quirante/football/stats/?careerid=5tqsmikh4osi2,5tqsmikh4osi2,"QB, LB",Vidor,TX,1881,1881,171.0,9.8,192,52,33,3,11,2012,rushing
228,J.T.,Rosine,J.T. Rosine,/ks/centralia/centralia-wetmore-panthers/athletes/jt-rosine/football/stats/?careerid=3nodc5e4j3paa,3nodc5e4j3paa,"QB, FS",Centralia/Wetmore,KS,1880,1880,144.6,8.78,214,0,30,0,13,2012,rushing
229,Blaze,Acord,Blaze Acord,/nc/mount-airy/north-surry-greyhounds/athletes/blaze-acord/football/stats/?careerid=nctgii1bktsaa,nctgii1bktsaa,"RB, CB",North Surry,NC,1879,1879,208.8,7.83,240,0,20,3,9,2012,rushing
230,Matthew,Larson,Matthew Larson,/nv/las-vegas/mountain-view-christian-saints/athletes/matthew-larson/football/stats/?careerid=b60a386ka7kp9,b60a386ka7kp9,"RB, LB",Mountain View Christian,NV,1878,1878,144.5,8.82,213,78,22,0,13,2012,rushing
231,Carter,Odenweller,Carter Odenweller,/tx/houston/northland-christian-cougars/athletes/carter-odenweller/football/stats/?careerid=gu22dpci0e6n7,gu22dpci0e6n7,"WR, CB",Northland Christian,TX,1877,1877,144.4,8.85,212,73,21,5,13,2012,rushing
232,Austin,Connolly,Austin Connolly,/ca/napa/justin-siena-braves/athletes/austin-connolly/football/stats/?careerid=0v9n1pulm97k4,0v9n1pulm97k4,"RB, LB",Justin-Siena,CA,1876,1876,144.3,11.37,165,80,23,3,13,2012,rushing
233,Qadree,Ollison,Qadree Ollison,/ny/buffalo/canisius/athletes/qadree-ollison/football/stats/?careerid=odio46b0hhuaa,odio46b0hhuaa,"RB, LB",Canisius,NY,1876,1876,170.5,7.82,240,81,25,4,11,2012,rushing
234,Rashaad,Penny,Rashaad Penny,/ca/norwalk/norwalk-lancers/athletes/rashaad-penny/football/stats/?careerid=dj3fml58m0p44,dj3fml58m0p44,"WB, CB",Norwalk,CA,1872,1872,170.2,10.64,176,91,30,0,11,2012,rushing
235,Aaron,Everson,Aaron Everson,/il/bartlett/bartlett-hawks/athletes/aaron-everson/football/stats/?careerid=j2flmi9190699,j2flmi9190699,"RB, S",Bartlett,IL,1870,1870,187.0,7.3,256,95,25,0,10,2012,rushing
236,Keith,Ford,Keith Ford,/tx/houston/cypress-ranch-mustangs/athletes/keith-ford/football/stats/?careerid=fsjnvl339b3h1,fsjnvl339b3h1,RB,Cypress Ranch,TX,1868,1868,133.4,6.67,280,0,24,0,14,2012,rushing
237,Damon,Washington,Damon Washington,/oh/kirtland/kirtland-hornets/athletes/damon-washington/football/stats/?careerid=to94q2jr2oh00,to94q2jr2oh00,"WR, DB",Kirtland,OH,1866,1866,133.3,13.14,142,88,32,0,14,2012,rushing
238,Akili,Terry,Akili Terry,/ca/kentfield/marin-catholic-wildcats/athletes/akili-terry/football/stats/?careerid=dutja5g050mqa,dutja5g050mqa,"RB, LB",Marin Catholic,CA,1866,1866,116.6,6.81,274,0,26,0,16,2012,rushing
239,Justin ,Harrison,Justin  Harrison,/ca/chula-vista/calvary-christian-academy-royal-knights/athletes/justin-harrison/football/stats/?careerid=e1ftd97832j77,e1ftd97832j77,"RB, LB",Calvary Christian Academy,CA,1862,1862,186.2,10.7,174,76,28,0,10,2012,rushing
240,Tyler,Keil,Tyler Keil,/ca/arcata/arcata-tigers/athletes/tyler-keil/football/stats/?careerid=b0ojt6pmhp5ee,b0ojt6pmhp5ee,"RB, DB",Arcata,CA,1858,1858,142.9,9.68,192,78,22,5,13,2012,rushing
241,Jonte,Price,Jonte Price,/ca/hemet/tahquitz-titans/athletes/jonte-price/football/stats/?careerid=c3fmvf3o0ihp9,c3fmvf3o0ihp9,,Tahquitz,CA,1856,1856,142.8,12.29,151,72,21,0,13,2012,rushing
242,Demontrae,Finney,Demontrae Finney,/tx/honey-grove/honey-grove-warriors/athletes/demontrae-finney/football/stats/?careerid=mopqohj9c2666,mopqohj9c2666,"WR, DB",Honey Grove,TX,1856,1856,168.7,11.82,157,68,25,0,11,2012,rushing
243,Aaron,Baltazar,Aaron Baltazar,/ca/chula-vista/eastlake-titans/athletes/aaron-baltazar/football/stats/?careerid=uffaonm3q4gh1,uffaonm3q4gh1,"RB, WB",Eastlake,CA,1855,1855,154.6,8.51,218,68,23,0,12,2012,rushing
244,Austin,Egley,Austin Egley,/mo/kahoka/clark-county-indians/athletes/austin-egley/football/stats/?careerid=ru3pv4daqjl00,ru3pv4daqjl00,"WR, DB",Clark County,MO,1854,1854,142.6,9.36,198,59,0,0,13,2012,rushing
245,Tywone,Stewart,Tywone Stewart,/al/notasulga/reeltown-rebels/athletes/tywone-stewart/football/stats/?careerid=36vn1e8tgnm99,36vn1e8tgnm99,,Reeltown,AL,1854,1854,132.4,9.0,206,61,29,3,14,2012,rushing
246,Tyren,Jones,Tyren Jones,/ga/marietta/walton-raiders/athletes/tyren-jones/football/stats/?careerid=vhia7k8quggg0,vhia7k8quggg0,RB,Walton,GA,1854,1854,206.0,6.46,287,72,18,1,9,2012,rushing
247,Cody,Moon,Cody Moon,/wi/rosendale/laconia-spartans/athletes/cody-moon/football/stats/?careerid=1o6k4v6ajk3ue,1o6k4v6ajk3ue,"RB, LB",Laconia,WI,1851,1851,205.7,9.85,188,93,26,3,9,2012,rushing
248,Levi,Hill,Levi Hill,/ok/hennessey/hennessey-eagles/athletes/levi-hill/football/stats/?careerid=ng0foui5qicl5,ng0foui5qicl5,"RB, OLB",Hennessey,OK,1851,1851,142.4,7.91,234,62,27,0,13,2012,rushing
249,Justin,Stockton,Justin Stockton,/tx/cibolo/steele-knights/athletes/justin-stockton/football/stats/?careerid=eedfjuhseou22,eedfjuhseou22,RB,Steele,TX,1849,1849,142.2,10.75,172,75,6,0,13,2012,rushing
250,Andrew,Rodriguez,Andrew Rodriguez,/ca/colusa/colusa-redhawks/athletes/andrew-rodriguez/football/stats/?careerid=j0fsv8oc2gh66,j0fsv8oc2gh66,"LB, RB",Colusa,CA,1848,1848,168.0,10.27,180,63,21,2,11,2012,rushing
251,Herman,Mckenzie,Herman Mckenzie,/al/tallassee/tallassee-tigers/athletes/herman-mckenzie/football/stats/?careerid=nikfmd33g9177,nikfmd33g9177,"RB, S",Tallassee,AL,1848,1848,154.0,8.93,207,93,22,2,12,2012,rushing
252,Myloe,Lewis,Myloe Lewis,/nv/north-las-vegas/cheyenne-desert-shields/athletes/myloe-lewis/football/stats/?careerid=vh7ideh7hamh1,vh7ideh7hamh1,"RB, DB",Cheyenne,NV,1847,1847,205.2,10.04,184,84,31,0,9,2012,rushing
253,Keynnard,Campbell,Keynnard Campbell,/ga/savannah/bible-baptist-braves/athletes/keynnard-campbell/football/stats/?careerid=gb9kvnet9iok4,gb9kvnet9iok4,"QB, FS",Bible Baptist,GA,1844,1844,153.7,9.04,204,77,22,11,12,2012,rushing
254,Chris,Young,Chris Young,/ct/rocky-hill/rocky-hill-terriers/athletes/chris-young/football/stats/?careerid=g6m6u2uef5dtd,g6m6u2uef5dtd,"RB, LB",Rocky Hill,CT,1843,1843,167.5,12.29,150,96,27,3,11,2012,rushing
255,Joe,Peaker,Joe Peaker,/md/perryville/perryville-panthers/athletes/joe-peaker/football/stats/?careerid=5eoqr310qqa55,5eoqr310qqa55,"RB, OLB",Perryville,MD,1842,1842,141.7,10.71,172,99,23,0,13,2012,rushing
256,MJ,Stewart,MJ Stewart,/va/arlington/yorktown-patriots/athletes/mj-stewart/football/stats/?careerid=1lkk400dc1cn7,1lkk400dc1cn7,"RB, DB",Yorktown,VA,1842,1842,141.7,9.64,191,0,29,0,13,2012,rushing
257,Nate,Hall,Nate Hall,/pa/langhorne/neshaminy-skins/athletes/nate-hall/football/stats/?careerid=elh6e5fu0hi44,elh6e5fu0hi44,"RB, DB",Neshaminy,PA,1842,1842,141.7,7.52,245,82,21,4,13,2012,rushing
258,Tj,Ashmeade,Tj Ashmeade,/ca/anaheim/katella-knights/athletes/tj-ashmeade/football/stats/?careerid=d9l23alrjtt66,d9l23alrjtt66,HB,Katella,CA,1840,1840,153.3,7.64,241,90,19,0,12,2012,rushing
259,Kalif,Phillips,Kalif Phillips,/nc/kannapolis/al-brown-wonders/athletes/kalif-phillips/football/stats/?careerid=575mgduhcgs88,575mgduhcgs88,RB,A.L. Brown,NC,1838,1838,153.2,8.88,207,72,25,0,12,2012,rushing
260,David,Solis,David Solis,/ca/menifee/paloma-valley-wildcats/athletes/david-solis/football/stats/?careerid=ovko9u89t3qj3,ovko9u89t3qj3,"RB, LB",Paloma Valley,CA,1838,1838,141.4,8.55,215,80,24,6,13,2012,rushing
261,Marquel,Knight,Marquel Knight,/de/dagsboro/indian-river-indians/athletes/marquel-knight/football/stats/?careerid=ruk10de4g0o66,ruk10de4g0o66,"QB, S",Indian River,DE,1838,1838,153.2,7.04,261,0,26,4,12,2012,rushing
262,Aaron,Graham,Aaron Graham,/mo/oak-grove/oak-grove-panthers/athletes/aaron-graham/football/stats/?careerid=kklnicc5r4577,kklnicc5r4577,"RB, LB",Oak Grove,MO,1837,1837,153.1,8.39,219,99,23,6,12,2012,rushing
263,Nolan,Cook,Nolan Cook,/az/lakeside/blue-ridge-yellow-jackets/athletes/nolan-cook/football/stats/?careerid=t304i6rgklln7,t304i6rgklln7,"RB, LB",Blue Ridge,AZ,1836,1836,122.4,9.66,190,71,27,3,15,2012,rushing
264,RJ,Sink,RJ Sink,/ok/anadarko/anadarko-warriors/athletes/rj-sink/football/stats/?careerid=rtmombm93j6cc,rtmombm93j6cc,"RB, DB",Anadarko,OK,1836,1836,131.1,7.98,230,92,35,4,14,2012,rushing
265,JavinHarrison,Harrison,JavinHarrison Harrison,/ca/fresno/washington-union-panthers/athletes/javinharrison-harrison/football/stats/?careerid=e253od58tfaj3,e253od58tfaj3,,Washington Union,CA,1835,1835,183.5,9.87,186,75,18,3,10,2012,rushing
266,Eric,Redwood,Eric Redwood,/ca/san-mateo/junipero-serra-padres/athletes/eric-redwood/football/stats/?careerid=dljhl0t89n322,dljhl0t89n322,"RB, DB",Junipero Serra,CA,1833,1833,152.8,7.27,252,75,25,3,12,2012,rushing
267,Ryheem,Walker,Ryheem Walker,/tx/italy/italy-gladiators/athletes/ryheem-walker/football/stats/?careerid=0mforltujgml5,0mforltujgml5,"RB, LB",Italy,TX,1829,1829,130.6,7.92,231,74,19,8,14,2012,rushing
268,Matt,Smith,Matt Smith,/ca/bakersfield/bakersfield-christian-eagles/athletes/matt-smith/football/stats/?careerid=ug6pvjhiaidtd,ug6pvjhiaidtd,"DE, RB",Bakersfield Christian,CA,1828,1828,152.3,5.92,309,61,14,3,12,2012,rushing
269,John ,Iwaniec,John  Iwaniec,/fl/lecanto/seven-rivers-christian-warriors/athletes/john-iwaniec/football/stats/?careerid=cqr1u7nr3tbo8,cqr1u7nr3tbo8,"RB, SS",Seven Rivers Christian,FL,1827,1827,203.0,9.0,203,96,16,2,9,2012,rushing
270,Phillip ,Booker,Phillip  Booker,/tn/nashville/nashville-christian-eagles/athletes/phillip-booker/football/stats/?careerid=5lsn09kh1vog0,5lsn09kh1vog0,,Nashville Christian,TN,1827,1827,130.5,8.62,212,97,28,4,14,2012,rushing
271,D.J.,Martin,D.J. Martin,/ca/bakersfield/stockdale-mustangs/athletes/dj-martin/football/stats/?careerid=ehbtf3b3c0kn7,ehbtf3b3c0kn7,"RB, LB",Stockdale,CA,1824,1824,182.4,8.85,206,80,23,6,10,2012,rushing
272,Jalon,White,Jalon White,/ct/north-haven/north-haven-nighthawks/athletes/jalon-white/football/stats/?careerid=ik8fcobp8u000,ik8fcobp8u000,"RB, DB",North Haven,CT,1824,1824,182.4,8.33,219,78,24,2,10,2012,rushing
273,Hyleck,Foster,Hyleck Foster,/sc/gaffney/gaffney-indians/athletes/hyleck-foster/football/stats/?careerid=gjclf7r0lqpff,gjclf7r0lqpff,RB,Gaffney,SC,1823,1823,130.2,6.65,274,65,26,4,14,2012,rushing
274,Nathan,Starks,Nathan Starks,/nv/las-vegas/bishop-gorman-gaels/athletes/nathan-starks/football/stats/?careerid=v7ccoff5n8d88,v7ccoff5n8d88,"HB, S",Bishop Gorman,NV,1821,1821,140.1,10.71,170,81,27,1,13,2012,rushing
275,Josh,Holton,Josh Holton,/mi/union-city/union-city-chargers/athletes/josh-holton/football/stats/?careerid=qplig6tokfdn7,qplig6tokfdn7,"RB, DB",Union City,MI,1820,1820,182.0,11.59,157,85,23,6,10,2012,rushing
276,Dionisio,Roman,Dionisio Roman,/nj/frenchtown/delaware-valley-terriers/athletes/dionisio-roman/football/stats/?careerid=ej56j5j3h7r44,ej56j5j3h7r44,"RB, DB",Delaware Valley,NJ,1820,1820,182.0,9.29,196,91,23,1,10,2012,rushing
277,Danny,Ferens,Danny Ferens,/pa/clymer/penns-manor-comets/athletes/danny-ferens/football/stats/?careerid=i7m36ha7f7744,i7m36ha7f7744,"QB, CB",Penns Manor,PA,1818,1818,165.3,11.43,159,80,31,6,11,2012,rushing
278,Cristian,Morris,Cristian Morris,/or/sherwood/sherwood-bowmen/athletes/cristian-morris/football/stats/?careerid=te5iar9pj9nj3,te5iar9pj9nj3,"HB, CB",Sherwood,OR,1817,1817,139.8,14.89,122,87,25,1,13,2012,rushing
279,David,Perkins,David Perkins,/ca/santa-ana/segerstrom-jaguars/athletes/david-perkins/football/stats/?careerid=c13903unhu155,c13903unhu155,"DB, RB",Segerstrom,CA,1814,1814,151.2,10.08,180,76,24,1,12,2012,rushing
280,Josh,Martinez,Josh Martinez,/ca/burbank/bellarmine-jefferson-guards/athletes/josh-martinez/football/stats/?careerid=3pacd2jgpdi44,3pacd2jgpdi44,RB,Bellarmine-Jefferson,CA,1813,1813,181.3,7.65,237,86,26,0,10,2012,rushing
281,Justus,Williams,Justus Williams,/ms/bay-st-louis/bay-tigers/athletes/justus-williams/football/stats/?careerid=flcu4h8pk6sue,flcu4h8pk6sue,,Bay,MS,1811,1811,150.9,9.63,188,80,23,0,12,2012,rushing
282,Aaren,Vaughns,Aaren Vaughns,/ca/covina/charter-oak-chargers/athletes/aaren-vaughns/football/stats/?careerid=0jv52sodau1td,0jv52sodau1td,"WR, RB",Charter Oak,CA,1811,1811,150.9,8.92,203,96,26,7,12,2012,rushing
283,Kevin,Shorter,Kevin Shorter,/tx/newton/newton-eagles/athletes/kevin-shorter/football/stats/?careerid=ccnmsfoddr800,ccnmsfoddr800,"RB, DB",Newton,TX,1810,1810,129.3,11.99,151,82,31,0,14,2012,rushing
284,Leighton,Merritt,Leighton Merritt,/mi/britton/britton-deerfield-patriots/athletes/leighton-merritt/football/stats/?careerid=5ae57oe0fdbee,5ae57oe0fdbee,"TB, CB",Britton Deerfield,MI,1810,1810,150.8,7.84,231,74,19,2,12,2012,rushing
285,Howard,Wikle,Howard Wikle,/ca/dublin/brave-christian-lions/athletes/howard-wikle/football/stats/?careerid=2v7gjrfs1u7n7,2v7gjrfs1u7n7,"RB, DB",Brave Christian,CA,1808,1808,180.8,9.93,182,65,25,0,10,2012,rushing
286,Tanner,Duron,Tanner Duron,/ca/hughson/hughson-huskies/athletes/tanner-duron/football/stats/?careerid=ccrg0k054fbue,ccrg0k054fbue,"RB, S",Hughson,CA,1806,1806,164.2,8.52,212,77,22,0,11,2012,rushing
287,Justin,Davis,Justin Davis,/ca/stockton/lincoln-trojans/athletes/justin-davis/football/stats/?careerid=bhebid54fnik4,bhebid54fnik4,RB,Lincoln,CA,1806,1806,150.5,7.89,229,72,23,0,12,2012,rushing
288,Austin,Ray,Austin Ray,/il/mt-zion/mt-zion-braves/athletes/austin-ray/football/stats/?careerid=u21egtecrbqvf,u21egtecrbqvf,"RB, CB",Mt. Zion,IL,1806,1806,200.7,6.66,271,70,19,0,9,2012,rushing
289,Marcelias,Sutton,Marcelias Sutton,/nc/warsaw/james-kenan-tigers/athletes/marcelias-sutton/football/stats/?careerid=d4piha0t5nvdd,d4piha0t5nvdd,"RB, DB",James Kenan,NC,1804,1804,128.9,8.89,203,84,19,2,14,2012,rushing
290,Jeramie,Lawrence,Jeramie Lawrence,/ms/falkner/falkner-eagles/athletes/jeramie-lawrence/football/stats/?careerid=uagnp9ovcbhue,uagnp9ovcbhue,"RB, LB",Falkner,MS,1801,1801,150.1,9.53,189,85,26,7,12,2012,rushing
291,Zach,Smith,Zach Smith,/ca/fort-bragg/fort-bragg-timberwolves/athletes/zach-smith/football/stats/?careerid=dep35u8hbg6vf,dep35u8hbg6vf,"RB, SS",Fort Bragg,CA,1801,1801,150.1,8.74,206,78,18,0,12,2012,rushing
292,Niko,Petrone,Niko Petrone,/pa/east-stroudsburg/east-stroudsburg-south-cavaliers/athletes/niko-petrone/football/stats/?careerid=idgcr697aa5k4,idgcr697aa5k4,"RB, DB",East Stroudsburg South,PA,1800,1800,150.0,10.23,176,85,23,0,12,2012,rushing
293,Daiqwon,Buckley,Daiqwon Buckley,/pa/dunmore/dunmore-bucks/athletes/daiqwon-buckley/football/stats/?careerid=ueemkb7q6njp9,ueemkb7q6njp9,RB,Dunmore,PA,1799,1799,149.9,8.45,213,0,23,0,12,2012,rushing
294,Cade,Shearwood,Cade Shearwood,/ok/stigler/stigler-panthers/athletes/cade-shearwood/football/stats/?careerid=pdcvdj7v0jcvf,pdcvdj7v0jcvf,"QB, RB",Stigler,OK,1799,1799,138.4,7.69,234,80,20,5,13,2012,rushing
295,Brandon,Garcia,Brandon Garcia,/tx/san-angelo/san-angelo-texas-leadership-charter-academy-eagles/athletes/brandon-garcia/football/stats/?careerid=1lc1vlosc7std,1lc1vlosc7std,"RB, DE",San Angelo Texas Leadership Charter Academy,TX,1798,1798,199.8,7.0,257,85,19,7,9,2012,rushing
296,Darius,Victor,Darius Victor,/md/hyattsville/northwestern-wildcats/athletes/darius-victor/football/stats/?careerid=1ir2ftblqcm33,1ir2ftblqcm33,"RB, LB",Northwestern,MD,1797,1797,179.7,9.31,193,80,26,2,10,2012,rushing
297,Ashton,Shumpert,Ashton Shumpert,/ms/fulton/itawamba-agricultural-indians/athletes/ashton-shumpert/football/stats/?careerid=g30ncli1dnbdd,g30ncli1dnbdd,"DB, ATH",Itawamba Agricultural,MS,1796,1796,163.3,11.74,153,86,25,2,11,2012,rushing
298,Zac,Evans,Zac Evans,/pa/wilkes-barre/james-m-coughlin-crusaders/athletes/zac-evans/football/stats/?careerid=3i4fvhf64o5rb,3i4fvhf64o5rb,"TB, MLB",James M. Coughlin,PA,1796,1796,163.3,6.37,282,70,22,3,11,2012,rushing
299,Jonah,Bueltel,Jonah Bueltel,/fl/naples/first-baptist-academy-lions/athletes/jonah-bueltel/football/stats/?careerid=pbu9mq0kbn2cc,pbu9mq0kbn2cc,"QB, ATH",First Baptist Academy,FL,1794,1794,138.0,12.29,146,90,26,5,13,2012,rushing
300,Ryan ,Martinez,Ryan  Martinez,/ca/le-grand/le-grand-bulldogs/athletes/ryan-martinez/football/stats/?careerid=fhi72ftubil00,fhi72ftubil00,"DB, RB",Le Grand,CA,1794,1794,138.0,7.41,242,69,19,1,13,2012,rushing
301,Ben,Boyer,Ben Boyer,/nj/gloucester-city/gloucester-city-lions/athletes/ben-boyer/football/stats/?careerid=d6fjacgh72p44,d6fjacgh72p44,"RB, OLB",Gloucester City,NJ,1793,1793,179.3,6.57,273,64,18,2,10,2012,rushing
302,Johnny,Frasier,Johnny Frasier,/nc/princeton/princeton-bulldogs/athletes/johnny-frasier/football/stats/?careerid=d4922r38j0hk4,d4922r38j0hk4,"RB, LB",Princeton,NC,1792,1792,128.0,7.82,229,65,21,0,14,2012,rushing
303,Cody,Farley,Cody Farley,/oh/johnstown/johnstown-monroe-johnnies/athletes/cody-farley/football/stats/?careerid=t7h0mg9vjed44,t7h0mg9vjed44,"RB, LB",Johnstown-Monroe,OH,1792,1792,137.8,6.29,285,84,17,0,13,2012,rushing
304,Dylan,Byrd,Dylan Byrd,/ky/louisville/desales-colts/athletes/dylan-byrd/football/stats/?careerid=k3kanb7qb8qaa,k3kanb7qb8qaa,"RB, DB",DeSales,KY,1791,1791,127.9,7.69,233,70,24,2,14,2012,rushing
305,Franklin,Jones,Franklin Jones,/ms/quitman/quitman-panthers/athletes/franklin-jones/football/stats/?careerid=gj2jtv61ku2g0,gj2jtv61ku2g0,QB,Quitman,MS,1790,1790,137.7,6.7,267,35,29,0,13,2012,rushing
306,Berron,Tyson,Berron Tyson,/al/mobile/baker-hornets/athletes/berron-tyson/football/stats/?careerid=d1nqkelpsap77,d1nqkelpsap77,RB,Baker,AL,1790,1790,162.7,6.49,276,80,17,5,11,2012,rushing
307,Conner,Mortensen,Conner Mortensen,/nv/overton/moapa-valley-pirates/athletes/conner-mortensen/football/stats/?careerid=uruqtuu6san99,uruqtuu6san99,"RB, LB",Moapa Valley,NV,1789,1789,127.8,9.42,190,61,31,3,14,2012,rushing
308,Craig,Lee,Craig Lee,/ca/redlands/redlands-terriers/athletes/craig-lee/football/stats/?careerid=k3141hedm21cc,k3141hedm21cc,RB,Redlands,CA,1787,1787,162.5,9.21,194,75,20,1,11,2012,rushing
309,Jordan,Campbell,Jordan Campbell,/oh/ontario/ontario-warriors/athletes/jordan-campbell/football/stats/?careerid=fr9dncb5q5n44,fr9dncb5q5n44,"RB, LB",Ontario,OH,1785,1785,178.5,8.58,208,58,30,1,10,2012,rushing
310,Cornelius,Barclay,Cornelius Barclay,/pa/erie/mercyhurst-prep-lakers/athletes/cornelius-barclay/football/stats/?careerid=2b46hlqgd27sc,2b46hlqgd27sc,"RB, LB",Mercyhurst Prep,PA,1783,1783,178.3,11.81,151,76,26,0,10,2012,rushing
311,Quinton,Kirk,Quinton Kirk,/ca/sacramento/destiny-christian-academy-lions/athletes/quinton-kirk/football/stats/?careerid=3vf0nussl9tff,3vf0nussl9tff,"RB, LB",Destiny Christian Academy,CA,1783,1783,148.6,9.96,179,85,27,7,12,2012,rushing
312,Damien,Harris,Damien Harris,/ky/berea/madison-southern-eagles/athletes/damien-harris/football/stats/?careerid=rb8fk7cla3tp9,rb8fk7cla3tp9,RB,Madison Southern,KY,1782,1782,178.2,11.72,152,0,37,0,10,2012,rushing
313,Ben,Huckaby,Ben Huckaby,/ca/lodi/elliot-christian-eagles/athletes/ben-huckaby/football/stats/?careerid=gqg3p7uh413j3,gqg3p7uh413j3,"RB, S",Elliot Christian,CA,1782,1782,162.0,9.05,197,84,24,5,11,2012,rushing
314,Mike,Jones,Mike Jones,/ks/salina/south-cougars/athletes/mike-jones/football/stats/?careerid=d6schc6m6hmbb,d6schc6m6hmbb,"RB, DB",South,KS,1781,1781,148.4,9.84,181,90,17,1,12,2012,rushing
315,Dierrieus,Dumphord,Dierrieus Dumphord,/ky/georgetown/scott-county-cardinals/athletes/dierrieus-dumphord/football/stats/?careerid=p2nc9p9c60u99,p2nc9p9c60u99,RB,Scott County,KY,1780,1780,136.9,7.81,228,67,22,0,13,2012,rushing
316,Brock,Medva,Brock Medva,/pa/cairnbrook/shade-panthers/athletes/brock-medva/football/stats/?careerid=p2gajvbrd30dd,p2gajvbrd30dd,"RB, DB",Shade,PA,1778,1778,161.6,8.43,211,70,13,0,11,2012,rushing
317,Kyler,Ayers,Kyler Ayers,/or/bend/mountain-view-cougars/athletes/kyler-ayers/football/stats/?careerid=3qi18v9apsqg0,3qi18v9apsqg0,"RB, DB",Mountain View,OR,1775,1775,147.9,6.1,291,76,23,1,12,2012,rushing
