rushing_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,rushing_yards,rushing_yards_per_game,rushing_yards_per_attempt,rushing_attempts,longest_rush,rushing_touchdowns,fumbles,games_played,year,category
214,Richard,Hampton,Richard Hampton,/ms/olive-branch/center-hill-mustangs/athletes/richard-hampton/football/stats/?careerid=qidsp9tqggqqa,qidsp9tqggqqa,RB,Center Hill,MS,1869,1869,143.8,5.75,325,99,18,4,13,2011,rushing
215,Gunner,Baker,Gunner Baker,/tx/price/carlisle-indians/athletes/gunner-baker/football/stats/?careerid=u60jbqilhhuo8,u60jbqilhhuo8,"QB, FS",Carlisle,TX,1866,1866,155.5,11.45,163,65,24,0,12,2011,rushing
216,Jamie,Gilmore,Jamie Gilmore,/fl/citra/north-marion-colts/athletes/jamie-gilmore/football/stats/?careerid=apap4o82v94rb,apap4o82v94rb,"RB, KR",North Marion,FL,1866,1866,155.5,8.08,231,80,17,4,12,2011,rushing
217,Nick,Swanson,Nick Swanson,/co/wheat-ridge/wheat-ridge-farmers/athletes/nick-swanson/football/stats/?careerid=k6gp91trap7l5,k6gp91trap7l5,"RB, LB",Wheat Ridge,CO,1866,1866,169.6,7.97,234,88,16,3,11,2011,rushing
218,Austin,Tijerina,Austin Tijerina,/ca/wasco/wasco-tigers/athletes/austin-tijerina/football/stats/?careerid=b475i7a1b16rb,b475i7a1b16rb,"RB, DB",Wasco,CA,1865,1865,155.4,10.48,178,83,22,1,12,2011,rushing
219,Tavarreon,Dickerson,Tavarreon Dickerson,/tx/arlington/arlington-colts/athletes/tavarreon-dickerson/football/stats/?careerid=b14244uhlf199,b14244uhlf199,RB,Arlington,TX,1862,1862,169.3,9.7,192,87,25,4,11,2011,rushing
220,Tyler,Harris,Tyler Harris,/mi/mendon/mendon-hornets/athletes/tyler-harris/football/stats/?careerid=pq9i2ihd1c077,pq9i2ihd1c077,"RB, S",Mendon,MI,1858,1858,132.7,8.22,226,78,35,2,14,2011,rushing
221,Chris,Pyle,Chris Pyle,/ks/eudora/eudora-cardinals/athletes/chris-pyle/football/stats/?careerid=agdj0djppog66,agdj0djppog66,"RB, DB",Eudora,KS,1856,1856,132.6,7.8,238,95,12,2,14,2011,rushing
222,Darrick,Strzelecki,Darrick Strzelecki,/ar/gravette/gravette-lions/athletes/darrick-strzelecki/football/stats/?careerid=i5gcon43dev00,i5gcon43dev00,"RB, LB",Gravette,AR,1856,1856,142.8,5.32,349,65,30,2,13,2011,rushing
223,Brian,Kimbrow,Brian Kimbrow,/tn/memphis/memphis-east-mustangs/athletes/brian-kimbrow/football/stats/?careerid=kkt6k2oif7btd,kkt6k2oif7btd,"HB, CB",Memphis East,TN,1851,1851,185.1,10.58,175,90,18,2,10,2011,rushing
224,Joe,Hansley,Joe Hansley,/co/highlands-ranch/highlands-ranch-falcons/athletes/joe-hansley/football/stats/?careerid=dap3shqm3p0ue,dap3shqm3p0ue,"RB, DB",Highlands Ranch,CO,1851,1851,154.2,9.54,194,68,24,1,12,2011,rushing
225,Johnathan,Garner,Johnathan Garner,/tx/victoria/victoria-east-titans/athletes/johnathan-garner/football/stats/?careerid=a3eqhtmv6vbrb,a3eqhtmv6vbrb,"RB, DE",Victoria East,TX,1851,1851,154.2,7.91,234,71,23,5,12,2011,rushing
226,Anthony,Scarcelli,Anthony Scarcelli,/mi/marine-city/marine-city-mariners/athletes/anthony-scarcelli/football/stats/?careerid=3tm21jqkop855,3tm21jqkop855,"WR, DB",Marine City,MI,1850,1850,132.1,9.95,186,0,32,1,14,2011,rushing
227,Jason,Kottwitz,Jason Kottwitz,/mo/owensville/owensville-dutchmen/athletes/jason-kottwitz/football/stats/?careerid=hqtodlggh3c66,hqtodlggh3c66,"RB, DB",Owensville,MO,1844,1844,167.6,8.95,206,98,23,4,11,2011,rushing
228,Jake,Sutterlin,Jake Sutterlin,/ct/falls-village/housatonic-lakeview-mountaineers/athletes/jake-sutterlin/football/stats/?careerid=hn80ukqpdts22,hn80ukqpdts22,RB,Housatonic-Lakeview,CT,1841,1841,184.1,7.31,252,75,15,0,10,2011,rushing
229,Alex,Howard,Alex Howard,/az/gilbert/williams-field-black-hawks/athletes/alex-howard/football/stats/?careerid=u0nvpf33p4d55,u0nvpf33p4d55,RB,Williams Field,AZ,1840,1840,167.3,11.87,155,95,27,4,11,2011,rushing
230,Jerod,Johnson,Jerod Johnson,/nj/carteret/carteret-ramblers/athletes/jerod-johnson/football/stats/?careerid=7vjk3gqqj5sk4,7vjk3gqqj5sk4,"TB, CB",Carteret,NJ,1840,1840,184.0,9.68,190,99,30,1,10,2011,rushing
231,Josh,Wing,Josh Wing,/pa/bangor/bangor-slaters/athletes/josh-wing/football/stats/?careerid=rloo6vvan08m6,rloo6vvan08m6,"WR, DB",Bangor,PA,1840,1840,167.3,7.05,261,69,19,13,11,2011,rushing
232,Pat,Ingulli,Pat Ingulli,/pa/hawley/wallenpaupack-area-buckhorns/athletes/pat-ingulli/football/stats/?careerid=nts3s354kgjo8,nts3s354kgjo8,"RB, DB",Wallenpaupack Area,PA,1839,1839,167.2,7.13,258,99,19,0,11,2011,rushing
233,Bradley,Walker,Bradley Walker,/tx/hubbard/hubbard-jaguars/athletes/bradley-walker/football/stats/?careerid=95acpp98v3488,95acpp98v3488,"RB, DB",Hubbard,TX,1838,1838,167.1,9.05,203,95,18,3,11,2011,rushing
234,Darrell,Crawford,Darrell Crawford,/pa/wilkes-barre/gar-memorial-grenadiers/athletes/darrell-crawford/football/stats/?careerid=990kgg95uh8p9,990kgg95uh8p9,,GAR Memorial,PA,1834,1834,152.8,10.92,168,0,32,0,12,2011,rushing
235,Robert,Davis,Robert Davis,/fl/tampa/carrollwood-day-patriots/athletes/robert-davis/football/stats/?careerid=dl7ntkbv5p8ee,dl7ntkbv5p8ee,"FS, RB",Carrollwood Day,FL,1832,1832,183.2,13.28,138,90,25,4,10,2011,rushing
236,Denzell,Phillips,Denzell Phillips,/nc/concord/concord-spiders/athletes/denzell-phillips/football/stats/?careerid=ipmdmoprvuiee,ipmdmoprvuiee,RB,Concord,NC,1831,1831,130.8,6.16,297,66,20,3,14,2011,rushing
237,Ivan,Talley,Ivan Talley,/ky/louisville/christian-academy-louisville-centurions/athletes/ivan-talley/football/stats/?careerid=t1bcgjqljigo8,t1bcgjqljigo8,,Christian Academy-Louisville,KY,1828,1828,140.6,6.55,279,62,17,0,13,2011,rushing
238,Cole,Hannum,Cole Hannum,/ca/marysville/marysville-indians/athletes/cole-hannum/football/stats/?careerid=1u1bkuaaskf88,1u1bkuaaskf88,"RB, LB",Marysville,CA,1827,1827,182.7,7.91,231,78,16,0,10,2011,rushing
239,Deon,Ransom,Deon Ransom,/ca/elk-grove/elk-grove-thundering-herd/athletes/deon-ransom/football/stats/?careerid=n32h4g4vj1577,n32h4g4vj1577,"RB, DB",Elk Grove,CA,1825,1825,140.4,8.65,211,71,27,1,13,2011,rushing
240,Ti'on,Green,Ti'on Green,/fl/altamonte-springs/lake-brantley-patriots/athletes/tion-green/football/stats/?careerid=m8eqj6g6pbgl5,m8eqj6g6pbgl5,"RB, CB",Lake Brantley,FL,1824,1824,165.8,9.4,194,81,21,5,11,2011,rushing
241,Aaron,Velasquez,Aaron Velasquez,/co/bayfield/bayfield-wolverines/athletes/aaron-velasquez/football/stats/?careerid=50r4mj4q1sg77,50r4mj4q1sg77,"RB, DB",Bayfield,CO,1824,1824,140.3,7.42,246,71,21,0,13,2011,rushing
242,Jared,Taylor,Jared Taylor,/tx/north-richland-hills/fort-worth-christian-cardinals/athletes/jared-taylor/football/stats/?careerid=q56ddri3p3vsc,q56ddri3p3vsc,"RB, DE",Fort Worth Christian,TX,1823,1823,151.9,10.42,175,99,26,0,12,2011,rushing
243,Deandre,Daise,Deandre Daise,/ca/lemoore/lemoore-tigers/athletes/deandre-daise/football/stats/?careerid=d3g6vkn9cp9qa,d3g6vkn9cp9qa,"LB, RB",Lemoore,CA,1819,1819,165.4,7.87,231,72,21,0,11,2011,rushing
244,Nieko,Torres,Nieko Torres,/nj/pompton-lakes/pompton-lakes-cardinals/athletes/nieko-torres/football/stats/?careerid=2om4h9hdvl7ff,2om4h9hdvl7ff,"RB, CB",Pompton Lakes,NJ,1818,1818,165.3,7.7,236,70,25,2,11,2011,rushing
245,Alfred,Erives,Alfred Erives,/az/phoenix/arizona-lutheran-academy-coyotes/athletes/alfred-erives/football/stats/?careerid=u2mi4udv4n0rb,u2mi4udv4n0rb,"RB, DB",Arizona Lutheran Academy,AZ,1810,1810,181.0,12.07,150,88,19,1,10,2011,rushing
246,Derrell,Scott,Derrell Scott,/nc/havelock/havelock-rams/athletes/derrell-scott/football/stats/?careerid=3hjecq444pk11,3hjecq444pk11,"TB, DB",Havelock,NC,1807,1807,112.9,10.1,179,73,22,2,16,2011,rushing
247,Dan,German,Dan German,/ct/higganum/haddam-killingworth-cougars/athletes/dan-german/football/stats/?careerid=6029v11o4oicc,6029v11o4oicc,"RB, LB",Haddam-Killingworth,CT,1807,1807,164.3,9.41,192,75,23,6,11,2011,rushing
248,Brandon,Wilson,Brandon Wilson,/la/shreveport/calvary-baptist-academy-cavaliers/athletes/brandon-wilson/football/stats/?careerid=gg2g12l6q09bb,gg2g12l6q09bb,RB,Calvary Baptist Academy,LA,1805,1805,128.9,6.84,264,78,21,0,14,2011,rushing
249,Bennett,Lewis,Bennett Lewis,/mi/saginaw/nouvel-catholic-central-panthers/athletes/bennett-lewis/football/stats/?careerid=v4lo0s0hc4ml5,v4lo0s0hc4ml5,,Nouvel Catholic Central,MI,1804,1804,138.8,10.68,169,0,36,0,13,2011,rushing
250,Christian,Getz,Christian Getz,/pa/tyrone/tyrone-golden-eagles/athletes/christian-getz/football/stats/?careerid=44qsg99d55acc,44qsg99d55acc,"RB, DB",Tyrone,PA,1804,1804,112.8,5.66,319,0,22,0,16,2011,rushing
251,Jackson,Fox,Jackson Fox,/wi/wrightstown/wrightstown-tigers/athletes/jackson-fox/football/stats/?careerid=fvt70qlhtdtm6,fvt70qlhtdtm6,"FB, LB",Wrightstown,WI,1803,1803,128.8,7.16,252,62,33,0,14,2011,rushing
252,Chance,Gray,Chance Gray,/tx/tomball/concordia-lutheran-crusaders/athletes/chance-gray/football/stats/?careerid=sg4saptuc0op9,sg4saptuc0op9,"RB, DB",Concordia Lutheran,TX,1799,1799,128.5,9.47,190,80,28,0,14,2011,rushing
253,Zane,Walker,Zane Walker,/nm/loving/loving-falcons/athletes/zane-walker/football/stats/?careerid=qi5b0jqenldp9,qi5b0jqenldp9,"RB, DB",Loving,NM,1796,1796,179.6,8.94,201,88,27,0,10,2011,rushing
254,Trae,Armstrong,Trae Armstrong,/az/glendale/deer-valley-skyhawks/athletes/trae-armstrong/football/stats/?careerid=nujadh90p5tvf,nujadh90p5tvf,"RB, DB",Deer Valley,AZ,1794,1794,163.1,7.77,231,41,23,1,11,2011,rushing
255,Danny,Grigsby,Danny Grigsby,/or/corvallis/crescent-valley-raiders/athletes/danny-grigsby/football/stats/?careerid=el9oig6bf99m6,el9oig6bf99m6,"WR, LB",Crescent Valley,OR,1792,1792,179.2,7.14,251,28,13,0,10,2011,rushing
256,Robbie,Healy,Robbie Healy,/ny/east-meadow/east-meadow-jets/athletes/robbie-healy/football/stats/?careerid=el32vpescaicc,el32vpescaicc,"RB, FS",East Meadow,NY,1791,1791,149.2,9.9,181,63,27,2,12,2011,rushing
257,Nate,Lewnes,Nate Lewnes,/md/annapolis/st-marys-saints/athletes/nate-lewnes/football/stats/?careerid=r70bq4a32btvf,r70bq4a32btvf,HB,St. Mary's,MD,1791,1791,179.1,6.86,261,73,15,0,10,2011,rushing
258,Jonathan,Grace,Jonathan Grace,/mi/saginaw/swan-valley-vikings/athletes/jonathan-grace/football/stats/?careerid=oajkaiom2uk00,oajkaiom2uk00,"TB, C",Swan Valley,MI,1790,1790,198.9,7.96,225,85,21,0,9,2011,rushing
259,Matt,Johnson,Matt Johnson,/nc/maiden/maiden-blue-devils/athletes/matt-johnson/football/stats/?careerid=kd34tjpu1nh00,kd34tjpu1nh00,"QB, S",Maiden,NC,1789,1789,127.8,8.21,218,82,22,7,14,2011,rushing
260,Casey,Lambert,Casey Lambert,/ca/roseville/roseville-tigers/athletes/casey-lambert/football/stats/?careerid=nrsjnmbl7r3p9,nrsjnmbl7r3p9,"RB, DB",Roseville,CA,1789,1789,162.6,7.61,235,73,13,4,11,2011,rushing
261,Tyler,Siudzinski,Tyler Siudzinski,/ca/tustin/tustin-tillers/athletes/tyler-siudzinski/football/stats/?careerid=8cmc3lp62col5,8cmc3lp62col5,"RB, OLB",Tustin,CA,1787,1787,137.5,6.55,273,57,19,0,13,2011,rushing
262,Robbie,Bennie,Robbie Bennie,/pa/stroudsburg/stroudsburg-mountaineers/athletes/robbie-bennie/football/stats/?careerid=6b6ud8kqqnjg0,6b6ud8kqqnjg0,"QB, FS",Stroudsburg,PA,1786,1786,148.8,8.04,222,75,20,0,12,2011,rushing
263,Davonte,Fletcher,Davonte Fletcher,/md/huntingtown/huntingtown-hurricanes/athletes/davonte-fletcher/football/stats/?careerid=vmvtvqf4cjo44,vmvtvqf4cjo44,"RB, DB",Huntingtown,MD,1786,1786,148.8,6.95,257,98,27,0,12,2011,rushing
264,Adonis,Powell,Adonis Powell,/tx/el-paso/hanks-knights/athletes/adonis-powell/football/stats/?careerid=0m4bicaq2fjee,0m4bicaq2fjee,RB,Hanks,TX,1785,1785,178.5,8.5,210,72,17,1,10,2011,rushing
265,Mark,Jenkins,Mark Jenkins,/ca/elk-grove/pleasant-grove-eagles/athletes/mark-jenkins/football/stats/?careerid=vjfp5juhsn9o8,vjfp5juhsn9o8,"RB, LB",Pleasant Grove,CA,1785,1785,127.5,8.19,218,0,34,0,14,2011,rushing
266,Tanner,Link,Tanner Link,/pa/dover/dover-eagles/athletes/tanner-link/football/stats/?careerid=5bt2ta6453dh1,5bt2ta6453dh1,"RB, LB",Dover,PA,1784,1784,178.4,10.08,177,0,25,0,10,2011,rushing
267,Josh,Bailey,Josh Bailey,/nc/creedmoor/south-granville-vikings/athletes/josh-bailey/football/stats/?careerid=lb728atr0un33,lb728atr0un33,RB,South Granville,NC,1784,1784,137.2,6.19,288,73,21,5,13,2011,rushing
268,Eddie,McCadney,Eddie McCadney,/ms/cleveland/cleveland-central-wolves/athletes/eddie-mccadney/football/stats/?careerid=s4ahckqle5722,s4ahckqle5722,"RB, OLB",Cleveland Central,MS,1784,1784,127.4,5.25,340,51,21,2,14,2011,rushing
269,Tevin,Moore,Tevin Moore,/ms/stringer/stringer-red-devils/athletes/tevin-moore/football/stats/?careerid=ic0ssu6vj1vp9,ic0ssu6vj1vp9,QB,Stringer,MS,1782,1782,137.1,8.06,221,80,20,0,13,2011,rushing
270,Marcus,Price,Marcus Price,/tx/corpus-christi/calallen-wildcats/athletes/marcus-price/football/stats/?careerid=br63tlo1v38dd,br63tlo1v38dd,S,Calallen,TX,1779,1779,118.6,12.44,143,74,23,4,15,2011,rushing
271,Demaryae,Williams,Demaryae Williams,/nv/las-vegas/cimarron-memorial-spartans/athletes/demaryae-williams/football/stats/?careerid=pph40ddlb54ue,pph40ddlb54ue,"DB, RB",Cimarron-Memorial,NV,1778,1778,177.8,7.94,224,87,23,1,10,2011,rushing
272,Jamal,Morrow,Jamal Morrow,/ca/menifee/heritage-patriots/athletes/jamal-morrow/football/stats/?careerid=jbrk7rbn4k9cc,jbrk7rbn4k9cc,"RB, DB",Heritage,CA,1777,1777,126.9,8.58,207,99,21,1,14,2011,rushing
273,Jamal,Johnson,Jamal Johnson,/oh/new-philadelphia/new-philadelphia-quakers/athletes/jamal-johnson/football/stats/?careerid=mjk9ebbtijno8,mjk9ebbtijno8,,New Philadelphia,OH,1777,1777,161.5,5.96,298,87,14,3,11,2011,rushing
274,Ace,Sanchez,Ace Sanchez,/tx/barksdale/nueces-canyon-panthers/athletes/ace-sanchez/football/stats/?careerid=v262onv7phnaa,v262onv7phnaa,"RB, DB",Nueces Canyon,TX,1775,1775,177.5,12.08,147,80,23,1,10,2011,rushing
275,Ricky,Cantu,Ricky Cantu,/tx/la-villa/la-villa-cardinals/athletes/ricky-cantu/football/stats/?careerid=eat509aff46k4,eat509aff46k4,"RB, LB",La Villa,TX,1774,1774,161.3,7.82,227,90,26,10,11,2011,rushing
276,Cody,Ratermann,Cody Ratermann,/il/breese/mater-dei-knights/athletes/cody-ratermann/football/stats/?careerid=pphgc0vphjtdd,pphgc0vphjtdd,"RB, LB",Mater Dei,IL,1774,1774,197.1,7.24,245,90,20,0,9,2011,rushing
277,Jaquil,Capel,Jaquil Capel,/nc/mt-gilead/west-montgomery-warriors/athletes/jaquil-capel/football/stats/?careerid=215ho6oolmj99,215ho6oolmj99,"QB, DB",West Montgomery,NC,1770,1770,136.2,9.57,185,78,33,0,13,2011,rushing
278,John,Rizzo,John Rizzo,/pa/johnstown/richland-rams/athletes/john-rizzo/football/stats/?careerid=s054fctt7pnee,s054fctt7pnee,"RB, LB",Richland,PA,1769,1769,136.1,7.37,240,73,18,0,13,2011,rushing
279,Maty,Mauk,Maty Mauk,/oh/kenton/kenton-wildcats/athletes/maty-mauk/football/stats/?careerid=6vrtvhceffrsc,6vrtvhceffrsc,"QB, DB",Kenton,OH,1768,1768,117.9,7.34,241,0,24,0,15,2011,rushing
280,Phillip,Lindsay,Phillip Lindsay,/co/denver/denver-south-ravens/athletes/phillip-lindsay/football/stats/?careerid=h2svvh45fisqa,h2svvh45fisqa,,Denver South,CO,1762,1762,176.2,9.18,192,67,13,1,10,2011,rushing
281,Devan,Lesley,Devan Lesley,/id/nampa/nampa-bulldogs/athletes/devan-lesley/football/stats/?careerid=e6g8iipk5bjsc,e6g8iipk5bjsc,RB,Nampa,ID,1760,1760,195.6,8.67,203,84,21,1,9,2011,rushing
282,Sosaia,Maafu,Sosaia Maafu,/az/phoenix/arcadia-titans/athletes/sosaia-maafu/football/stats/?careerid=4ig0s723meprb,4ig0s723meprb,"FB, LB",Arcadia,AZ,1760,1760,135.4,7.3,241,59,29,2,13,2011,rushing
283,Alex,Svetz,Alex Svetz,/pa/north-east/north-east-grape-pickers/athletes/alex-svetz/football/stats/?careerid=t9kdgignabsue,t9kdgignabsue,"RB, OLB",North East,PA,1760,1760,160.0,6.49,271,75,23,0,11,2011,rushing
284,Keland,White,Keland White,/fl/haines-city/landmark-christian-patriots/athletes/keland-white/football/stats/?careerid=sjphcokhp0j77,sjphcokhp0j77,"RB, S",Landmark Christian,FL,1759,1759,146.6,12.3,143,98,20,5,12,2011,rushing
285,Michael,Gordon,Michael Gordon,/ms/camden/velma-jackson-falcons/athletes/michael-gordon/football/stats/?careerid=n8ke9j1luclp9,n8ke9j1luclp9,RB,Velma Jackson,MS,1759,1759,159.9,11.28,156,80,21,0,11,2011,rushing
286,Kenny,Barrow,Kenny Barrow,/tx/houston/st-pius-x-panthers/athletes/kenny-barrow/football/stats/?careerid=vj67dar3kfu77,vj67dar3kfu77,RB,St. Pius X,TX,1759,1759,159.9,9.07,194,95,18,0,11,2011,rushing
287,Tyrell,Preston,Tyrell Preston,/tx/dickinson/dickinson-gators/athletes/tyrell-preston/football/stats/?careerid=ce22pd3kje4j3,ce22pd3kje4j3,RB,Dickinson,TX,1759,1759,195.4,6.79,259,45,15,3,9,2011,rushing
288,Lorenzo,Pooler,Lorenzo Pooler,/nc/fayetteville/douglas-byrd-eagles/athletes/lorenzo-pooler/football/stats/?careerid=n8jt4298dpg00,n8jt4298dpg00,"RB, DB",Douglas Byrd,NC,1758,1758,125.6,10.16,173,78,20,2,14,2011,rushing
289,Danny,Anthrop,Danny Anthrop,/in/lafayette/lafayette-central-catholic-knights/athletes/danny-anthrop/football/stats/?careerid=0tmm85g4j5etd,0tmm85g4j5etd,,Lafayette Central Catholic,IN,1757,1757,117.1,12.64,139,93,32,0,15,2011,rushing
290,Jacquan,Martin,Jacquan Martin,/nc/walnut-cove/south-stokes-sauras/athletes/jacquan-martin/football/stats/?careerid=imn45d58m9t55,imn45d58m9t55,"RB, OLB",South Stokes,NC,1755,1755,146.2,7.19,244,73,21,5,12,2011,rushing
291,Donta,Abron Jr.,Donta Abron Jr.,/ca/upland/upland-highlanders-scots/athletes/donta-abron-jr/football/stats/?careerid=oro4bm1peb6h1,oro4bm1peb6h1,RB,Upland,CA,1754,1754,134.9,6.96,252,80,33,0,13,2011,rushing
292,Anthony ,Williams,Anthony  Williams,/al/montgomery/evangel-christian-academy-lions/athletes/anthony-williams/football/stats/?careerid=umq2j4394gh33,umq2j4394gh33,"RB, DB",Evangel Christian Academy,AL,1751,1751,175.1,11.83,148,95,27,0,10,2011,rushing
293,Dalyn,Dawkins,Dalyn Dawkins,/ky/louisville/trinity-shamrocks/athletes/dalyn-dawkins/football/stats/?careerid=c55pdcim129m6,c55pdcim129m6,"RB, KR",Trinity,KY,1750,1750,134.6,7.81,224,68,25,0,13,2011,rushing
294,Asher,Ree,Asher Ree,/ar/ozark/ozark-hillbillies/athletes/asher-ree/football/stats/?careerid=t7skjlieh5o99,t7skjlieh5o99,,Ozark,AR,1749,1749,159.0,7.32,239,85,22,2,11,2011,rushing
295,Antonio,Russo,Antonio Russo,/pa/throop/mid-valley-spartans/athletes/antonio-russo/football/stats/?careerid=ohrslf105a077,ohrslf105a077,"B, DB",Mid Valley,PA,1748,1748,158.9,7.25,241,80,21,5,11,2011,rushing
296,Chad,Schultz,Chad Schultz,/in/morocco/north-newton-spartans/athletes/chad-schultz/football/stats/?careerid=2oua3hhc3vup9,2oua3hhc3vup9,,North Newton,IN,1745,1745,145.4,7.46,234,80,23,5,12,2011,rushing
297,Demetrius,Cain,Demetrius Cain,/ms/hazlehurst/hazlehurst-indians/athletes/demetrius-cain/football/stats/?careerid=5k86dcc721dsc,5k86dcc721dsc,"RB, LB",Hazlehurst,MS,1744,1744,124.6,9.13,191,80,22,1,14,2011,rushing
298,Thad,Johnson,Thad Johnson,/ny/frewsburg/frewsburg-bears/athletes/thad-johnson/football/stats/?careerid=d52ia92qgf1qa,d52ia92qgf1qa,"RB, DB",Frewsburg,NY,1743,1743,174.3,12.54,139,80,19,0,10,2011,rushing
299,Jordan,Ward,Jordan Ward,/ks/olathe/olathe-south-falcons/athletes/jordan-ward/football/stats/?careerid=uhtiekffnaf77,uhtiekffnaf77,"RB, P",Olathe South,KS,1740,1740,145.0,8.66,201,84,23,4,12,2011,rushing
300,Jason,Kirchhoff,Jason Kirchhoff,/in/greensburg/north-decatur-chargers/athletes/jason-kirchhoff/football/stats/?careerid=6gqentgvcilh1,6gqentgvcilh1,"RB, CB",North Decatur,IN,1739,1739,158.1,6.71,259,79,15,3,11,2011,rushing
301,Keith,Harris,Keith Harris,/il/chicago/leo-lions/athletes/keith-harris/football/stats/?careerid=8rd6n4l67sp33,8rd6n4l67sp33,"RB, DB",Leo,IL,1738,1738,173.8,9.93,175,90,14,2,10,2011,rushing
302,Shadrach,Thornton,Shadrach Thornton,/ga/hinesville/liberty-county-panthers/athletes/shadrach-thornton/football/stats/?careerid=q6e77k7onmi11,q6e77k7onmi11,RB,Liberty County,GA,1738,1738,173.8,7.15,243,80,17,4,10,2011,rushing
303,Torre,Johnson,Torre Johnson,/nj/north-arlington/queen-of-peace-golden-griffins/athletes/torre-johnson/football/stats/?careerid=a3v9sgmj0dr33,a3v9sgmj0dr33,"RB, LB",Queen of Peace,NJ,1736,1736,192.9,9.54,182,0,13,0,9,2011,rushing
304,Rodney,Gillin,Rodney Gillin,/pa/west-lawn/wilson-bulldogs/athletes/rodney-gillin/football/stats/?careerid=gt6um7t50e0i2,gt6um7t50e0i2,"RB, DB",Wilson,PA,1733,1733,133.3,7.22,240,87,19,6,13,2011,rushing
305,Devante,Johnson,Devante Johnson,/co/colorado-springs/mesa-ridge-grizzlies/athletes/devante-johnson/football/stats/?careerid=t0dqjgt3q4h11,t0dqjgt3q4h11,,Mesa Ridge,CO,1732,1732,173.2,8.02,216,92,18,0,10,2011,rushing
306,Brian,Doffing,Brian Doffing,/ks/conway-springs/conway-springs-cardinals/athletes/brian-doffing/football/stats/?careerid=r69defbp83k66,r69defbp83k66,,Conway Springs,KS,1731,1731,144.2,9.31,186,72,23,0,12,2011,rushing
307,Karl,Sutterlin,Karl Sutterlin,/ct/falls-village/housatonic-lakeview-mountaineers/athletes/karl-sutterlin/football/stats/?careerid=tt3s9lnd4jqm6,tt3s9lnd4jqm6,RB,Housatonic-Lakeview,CT,1731,1731,173.1,6.87,252,75,15,0,10,2011,rushing
308,Xavier,Browne,Xavier Browne,/ca/chino/chino-cowboys/athletes/xavier-browne/football/stats/?careerid=cefdfep9dkf44,cefdfep9dkf44,"RB, CB",Chino,CA,1731,1731,144.2,6.74,257,75,18,2,12,2011,rushing
309,Anthony,Alford,Anthony Alford,/ms/petal/petal-panthers/athletes/anthony-alford/football/stats/?careerid=e4u4e4emuq066,e4u4e4emuq066,QB,Petal,MS,1731,1731,115.4,5.93,292,63,24,0,15,2011,rushing
310,Cole,Mazza,Cole Mazza,/fl/ponte-vedra/ponte-vedra-sharks/athletes/cole-mazza/football/stats/?careerid=6ljhjjifgnlrb,6ljhjjifgnlrb,"RB, LB",Ponte Vedra,FL,1730,1730,133.1,6.07,285,42,24,0,13,2011,rushing
311,Jacobe,Galley,Jacobe Galley,/co/hotchkiss/north-fork-miners/athletes/jacobe-galley/football/stats/?careerid=9l7s9han2kpbb,9l7s9han2kpbb,,North Fork,CO,1729,1729,144.1,10.61,163,67,21,7,12,2011,rushing
312,Zach,Welch,Zach Welch,/md/middletown/middletown-knights/athletes/zach-welch/football/stats/?careerid=0lpi4dv2pnm33,0lpi4dv2pnm33,"K, RB",Middletown,MD,1729,1729,123.5,9.2,188,80,27,0,14,2011,rushing
313,Willie,Zackery,Willie Zackery,/ok/fairfax/woodland-cougars/athletes/willie-zackery/football/stats/?careerid=ncnncqpe5nb55,ncnncqpe5nb55,"RB, DE",Woodland,OK,1729,1729,133.0,8.69,199,75,23,2,13,2011,rushing
314,Chris,Jones,Chris Jones,/de/laurel/laurel-bulldogs/athletes/chris-jones/football/stats/?careerid=0g4hb9oqppa88,0g4hb9oqppa88,"RB, OLB",Laurel,DE,1729,1729,172.9,6.75,256,77,15,0,10,2011,rushing
315,Dennis,Taylor,Dennis Taylor,/ca/oxnard/pacifica-tritons/athletes/dennis-taylor/football/stats/?careerid=9md7hqb24hli2,9md7hqb24hli2,"DB, RB",Pacifica,CA,1726,1726,172.6,8.67,199,71,25,0,10,2011,rushing
316,Cory,Misak,Cory Misak,/ks/conway-springs/conway-springs-cardinals/athletes/cory-misak/football/stats/?careerid=8uionnq0h1r55,8uionnq0h1r55,,Conway Springs,KS,1725,1725,123.2,12.68,136,85,36,0,14,2011,rushing
317,Wes,Davis,Wes Davis,/mo/boonville/boonville-pirates/athletes/wes-davis/football/stats/?careerid=b604ahuhgv0k4,b604ahuhgv0k4,"QB, LB",Boonville,MO,1725,1725,156.8,7.99,216,85,24,0,11,2011,rushing
318,Jimmy,Mahoney,Jimmy Mahoney,/ca/woodland/pioneer-patriots/athletes/jimmy-mahoney/football/stats/?careerid=cel06g3j11l88,cel06g3j11l88,"MLB, WB",Pioneer,CA,1723,1723,156.6,10.98,157,77,21,1,11,2011,rushing
319,Tyler,Howard,Tyler Howard,/tn/crossville/cumberland-county-jets/athletes/tyler-howard/football/stats/?careerid=t9o6ggvgqt3sc,t9o6ggvgqt3sc,RB,Cumberland County,TN,1723,1723,172.3,8.66,199,82,16,0,10,2011,rushing
